Time,ID,behv,com_radius,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.1,6,isocontour,5,100.0,-3.4,-9.8,-106.8,-0.5,0.1,0.5,-3.4,-9.8,-106.8,6
0.1,7,isocontour,5,100.0,19.0,15.3,-593.8,-1.1,0.4,1.2,14.7,15.1,-445.0,12
0.1,8,isocontour,5,100.0,-13.4,-2.8,-186.8,-0.5,-0.5,0.7,-12.6,-1.7,-161.2,9
0.1,9,isocontour,5,99.99,-12.7,-1.8,-164.0,-1.0,-1.0,1.4,-12.7,-1.8,-161.2,9
0.1,10,isocontour,5,100.0,4.6,-19.9,-418.0,0.0,0.5,0.5,4.6,-19.9,-419.9,10
0.1,11,isocontour,5,99.99,13.3,-2.5,-184.6,0.6,1.4,1.5,13.3,-2.5,-183.7,11
0.1,12,isocontour,5,100.0,14.7,15.1,-443.6,0.0,-0.5,0.5,14.7,15.1,-445.0,12
0.1,13,isocontour,5,100.0,17.6,3.5,-322.8,-0.4,-0.2,0.4,17.6,3.5,-324.5,13
0.1,14,isocontour,5,100.0,10.2,11.5,-236.7,-0.4,0.3,0.5,10.2,11.5,-236.9,14
0.1,15,isocontour,5,100.0,-2.9,-1.9,-12.2,-0.5,0.1,0.5,-2.9,-1.9,-11.9,15
0.1,16,isocontour,5,99.99,18.4,19.2,-707.4,-0.2,-1.5,1.5,19.1,15.2,-596.5,7
0.1,17,isocontour,5,100.0,0.3,-13.6,-184.7,0.4,0.2,0.4,0.3,-13.6,-185.3,17
0.1,18,isocontour,5,100.0,-12.7,13.6,-346.1,-0.1,-0.5,0.5,-12.7,13.6,-347.2,18
0.1,19,isocontour,5,99.99,-14.0,-7.1,-245.9,0.5,1.5,1.6,-13.3,-2.7,-185.1,8
0.1,20,isocontour,5,99.99,-15.7,-0.9,-246.2,1.4,-0.3,1.4,-12.6,-1.7,-161.2,9
0.2,1,isocontour,5,100.0,3.9,8.8,-93.7,-0.3,-0.4,0.5,3.9,8.8,-94.6,1
0.2,2,isocontour,5,100.0,-18.1,14.1,-527.4,-0.5,-0.1,0.5,-18.1,14.1,-526.0,2
0.2,3,isocontour,5,99.99,-17.4,18.2,-633.1,-0.7,-1.2,1.4,-18.1,14.1,-526.0,2
0.2,4,isocontour,5,99.99,14.6,-1.0,-214.6,-0.4,-0.6,0.7,13.3,-2.7,-183.7,11
0.2,5,isocontour,5,100.0,-0.6,12.3,-151.7,-0.3,-0.4,0.5,-0.6,12.3,-152.6,5
0.2,6,isocontour,5,100.0,-3.4,-9.7,-106.7,-0.4,0.2,0.4,-3.4,-9.7,-106.8,6
0.2,7,isocontour,5,99.99,18.9,15.2,-589.6,-0.8,-0.4,0.9,14.7,15.1,-443.6,12
0.2,8,isocontour,5,99.99,-13.4,-2.9,-189.0,-0.6,-1.1,1.3,-12.6,-1.7,-161.2,9
0.2,9,isocontour,5,99.98,-12.8,-1.8,-167.7,-1.4,-0.2,1.4,-12.6,-1.7,-161.2,9
0.2,10,isocontour,5,100.0,4.6,-19.9,-416.9,0.3,0.3,0.4,4.6,-19.9,-418.0,10
0.2,11,isocontour,5,99.98,13.4,-2.4,-185.4,0.5,1.3,1.4,13.4,-2.4,-183.7,11
0.2,12,isocontour,5,100.0,14.7,15.1,-442.7,-0.5,0.1,0.5,14.7,15.1,-443.6,12
0.2,13,isocontour,5,100.0,17.7,3.5,-323.9,0.4,-0.3,0.5,17.7,3.5,-322.8,13
0.2,14,isocontour,5,100.0,10.3,11.5,-238.0,0.2,0.5,0.5,10.3,11.5,-236.7,14
0.2,15,isocontour,5,100.0,-2.9,-1.9,-12.3,-0.4,0.3,0.5,-2.9,-1.9,-11.9,15
0.2,16,isocontour,5,99.98,18.5,19.0,-703.8,0.6,-1.5,1.6,14.7,15.1,-445.0,12
0.2,17,isocontour,5,100.0,0.2,-13.6,-185.9,-0.2,-0.4,0.4,0.2,-13.6,-184.7,17
0.2,18,isocontour,5,100.0,-12.7,13.6,-347.6,-0.5,0.1,0.5,-12.7,13.6,-346.1,18
0.2,19,isocontour,5,99.99,-13.9,-7.1,-243.3,0.5,0.9,1.0,-12.6,-1.7,-161.2,9
0.2,20,isocontour,5,99.98,-15.5,-0.9,-241.7,1.5,-0.6,1.6,-12.6,-1.7,-161.2,9
0.3,1,isocontour,5,100.0,3.9,8.8,-93.0,-0.4,-0.2,0.4,3.9,8.8,-93.7,1
0.3,2,isocontour,5,100.0,-18.1,14.1,-525.3,0.4,-0.2,0.4,-18.1,14.1,-526.0,2
0.3,3,isocontour,5,99.98,-17.4,18.1,-629.2,0.2,-0.9,0.9,-18.1,14.1,-526.0,2
0.3,4,isocontour,5,99.98,14.5,-1.1,-211.3,-1.2,-1.1,1.6,13.3,-2.7,-183.7,11
0.3,5,isocontour,5,100.0,-0.7,12.3,-152.5,-0.4,0.3,0.5,-0.7,12.3,-151.7,5
0.3,6,isocontour,5,100.0,-3.4,-9.7,-105.8,0.4,0.3,0.5,-3.4,-9.7,-106.7,6
0.3,7,isocontour,5,99.98,18.7,15.2,-583.5,-1.7,0.1,1.7,14.7,15.1,-442.7,12
0.3,8,isocontour,5,99.99,-13.5,-2.9,-191.5,-0.8,-0.3,0.9,-12.6,-1.7,-161.2,9
0.3,9,isocontour,5,99.97,-12.9,-1.9,-171.1,-1.2,-1.1,1.6,-12.6,-1.7,-161.2,9
0.3,10,isocontour,5,100.0,4.6,-19.9,-417.2,0.5,0.0,0.5,4.6,-19.9,-416.9,10
0.3,11,isocontour,5,99.97,13.5,-2.3,-187.9,1.1,1.2,1.6,13.5,-2.3,-183.7,11
0.3,12,isocontour,5,100.0,14.7,15.0,-443.1,0.4,-0.2,0.4,14.7,15.0,-442.7,12
0.3,13,isocontour,5,100.0,17.6,3.6,-324.1,-0.0,0.5,0.5,17.6,3.6,-322.8,13
0.3,14,isocontour,5,100.0,10.3,11.6,-239.5,0.3,0.4,0.5,10.3,11.6,-236.7,14
0.3,15,isocontour,5,100.0,-3.0,-1.9,-12.6,-0.3,-0.4,0.5,-3.0,-1.9,-11.9,15
0.3,16,isocontour,5,99.98,18.5,19.0,-701.9,0.2,-0.7,0.7,14.7,15.1,-443.6,12
0.3,17,isocontour,5,100.0,0.2,-13.6,-186.2,-0.5,-0.1,0.5,0.2,-13.6,-184.7,17
0.3,18,isocontour,5,100.0,-12.7,13.6,-348.1,-0.4,-0.2,0.4,-12.7,13.6,-346.1,18
0.3,19,isocontour,5,99.98,-13.8,-6.9,-239.7,0.6,1.4,1.5,-12.6,-1.7,-161.2,9
0.3,20,isocontour,5,99.98,-15.5,-1.0,-239.9,0.7,-1.1,1.3,-12.6,-1.7,-161.2,9
0.4,1,isocontour,5,100.0,3.9,8.8,-93.1,0.5,-0.1,0.5,3.9,8.8,-93.0,1
0.4,2,isocontour,5,100.0,-18.1,14.1,-525.8,0.2,0.4,0.4,-18.1,14.1,-525.3,2
0.4,3,isocontour,5,99.98,-17.4,18.0,-623.7,0.3,-1.3,1.3,-18.1,14.1,-525.3,2
0.4,4,isocontour,5,99.98,14.5,-1.1,-210.3,-0.4,-0.6,0.7,13.3,-2.7,-183.7,11
0.4,5,isocontour,5,100.0,-0.7,12.4,-153.6,0.1,0.5,0.5,-0.7,12.4,-151.7,5
0.4,6,isocontour,5,100.0,-3.4,-9.7,-105.5,-0.4,0.3,0.5,-3.4,-9.7,-105.8,6
0.4,7,isocontour,5,99.97,18.6,15.2,-577.0,-1.7,-0.1,1.7,14.7,15.1,-442.7,12
0.4,8,isocontour,5,99.99,-13.6,-3.0,-193.3,-0.6,-0.5,0.8,-12.6,-1.7,-161.2,9
0.4,9,isocontour,5,99.97,-13.1,-1.9,-174.8,-1.3,-0.4,1.4,-12.6,-1.7,-161.2,9
0.4,10,isocontour,5,100.0,4.6,-19.9,-416.5,-0.5,0.1,0.5,4.6,-19.9,-416.9,10
0.4,11,isocontour,5,99.97,13.6,-2.2,-189.8,0.8,0.4,0.9,13.6,-2.2,-183.7,11
0.4,12,isocontour,5,100.0,14.8,15.1,-445.1,0.3,0.3,0.4,14.8,15.1,-442.7,12
0.4,13,isocontour,5,100.0,17.7,3.6,-325.3,0.2,0.4,0.4,17.7,3.6,-322.8,13
0.4,14,isocontour,5,100.0,10.3,11.5,-238.3,-0.1,-0.5,0.5,10.3,11.5,-236.7,14
0.4,15,isocontour,5,100.0,-2.9,-1.9,-12.3,0.3,0.4,0.5,-2.9,-1.9,-11.9,15
0.4,16,isocontour,5,99.98,18.5,18.9,-700.2,0.4,-0.9,1.0,14.7,15.1,-442.7,12
0.4,17,isocontour,5,100.0,0.2,-13.6,-184.9,-0.1,0.5,0.5,0.2,-13.6,-184.7,17
0.4,18,isocontour,5,100.0,-12.7,13.6,-347.0,0.5,0.1,0.5,-12.7,13.6,-346.1,18
0.4,19,isocontour,5,99.97,-13.9,-6.8,-238.3,-0.2,1.5,1.5,-12.6,-1.7,-161.2,9
0.4,20,isocontour,5,99.97,-15.3,-1.1,-236.3,1.2,-0.3,1.2,-12.6,-1.7,-161.2,9
0.5,1,isocontour,5,100.0,3.9,8.8,-92.2,-0.1,-0.5,0.5,3.9,8.8,-93.0,1
0.5,2,isocontour,5,100.0,-18.1,14.1,-525.6,0.3,0.3,0.4,-18.1,14.1,-525.3,2
0.5,3,isocontour,5,99.98,-17.4,17.9,-622.5,-0.4,-0.7,0.8,-18.1,14.1,-525.3,2
0.5,4,isocontour,5,99.97,14.4,-1.2,-208.2,-0.8,-0.5,0.9,13.3,-2.7,-183.7,11
0.5,5,isocontour,5,100.0,-0.7,12.3,-152.8,-0.3,-0.3,0.4,-0.7,12.3,-151.7,5
0.5,6,isocontour,5,100.0,-3.4,-9.6,-104.8,-0.2,0.4,0.4,-3.4,-9.6,-105.5,6
0.5,7,isocontour,5,99.96,18.5,15.3,-574.4,-1.0,0.4,1.1,14.7,15.1,-442.7,12
0.5,8,isocontour,5,99.99,-13.7,-3.0,-196.2,-1.0,-0.3,1.0,-12.6,-1.7,-161.2,9
0.5,9,isocontour,5,99.96,-13.1,-2.0,-176.1,-0.4,-0.6,0.7,-12.6,-1.7,-161.2,9
0.5,10,isocontour,5,100.0,4.6,-19.9,-416.6,0.5,0.1,0.5,4.6,-19.9,-416.5,10
0.5,11,isocontour,5,99.95,13.7,-2.1,-191.7,0.9,1.4,1.7,13.7,-2.1,-183.7,11
0.5,12,isocontour,5,100.0,14.7,15.1,-443.2,-0.4,-0.3,0.5,14.7,15.1,-442.7,12
0.5,13,isocontour,5,100.0,17.7,3.6,-326.0,0.3,-0.4,0.5,17.7,3.6,-322.8,13
0.5,14,isocontour,5,100.0,10.3,11.5,-238.7,0.4,-0.2,0.4,10.3,11.5,-236.7,14
0.5,15,isocontour,5,100.0,-2.9,-1.9,-12.0,0.1,0.5,0.5,-2.9,-1.9,-11.9,15
0.5,16,isocontour,5,99.97,18.6,18.7,-696.3,0.4,-1.5,1.6,14.7,15.1,-442.7,12
0.5,17,isocontour,5,100.0,0.2,-13.6,-184.1,0.4,0.3,0.5,0.2,-13.6,-184.7,17
0.5,18,isocontour,5,100.0,-12.7,13.6,-347.2,-0.4,-0.3,0.5,-12.7,13.6,-346.1,18
0.5,19,isocontour,5,99.96,-13.8,-6.7,-235.3,0.6,1.1,1.3,-12.6,-1.7,-161.2,9
0.5,20,isocontour,5,99.97,-15.3,-1.1,-234.3,0.7,-0.4,0.8,-12.6,-1.7,-161.2,9
0.6,1,isocontour,5,100.0,3.9,8.7,-91.3,-0.3,-0.4,0.5,3.9,8.7,-92.2,1
0.6,2,isocontour,5,100.0,-18.1,14.2,-527.8,-0.4,0.3,0.5,-18.1,14.2,-525.3,2
0.6,3,isocontour,5,99.97,-17.5,17.8,-621.3,-0.7,-1.0,1.2,-18.1,14.1,-525.3,2
0.6,4,isocontour,5,99.97,14.3,-1.3,-207.3,-0.4,-1.4,1.5,13.3,-2.7,-183.7,11
0.6,5,isocontour,5,100.0,-0.7,12.3,-152.2,-0.4,-0.3,0.5,-0.7,12.3,-151.7,5
0.6,6,isocontour,5,100.0,-3.5,-9.6,-104.6,-0.4,0.2,0.4,-3.5,-9.6,-104.8,6
0.6,7,isocontour,5,99.96,18.4,15.2,-569.7,-0.9,-0.4,1.0,14.7,15.1,-442.7,12
0.6,8,isocontour,5,99.98,-13.8,-3.1,-198.9,-0.7,-1.3,1.5,-12.6,-1.7,-161.2,9
0.6,9,isocontour,5,99.95,-13.2,-2.1,-179.2,-1.0,-1.3,1.6,-12.6,-1.7,-161.2,9
0.6,10,isocontour,5,100.0,4.6,-19.9,-418.4,-0.1,-0.5,0.5,4.6,-19.9,-416.5,10
0.6,11,isocontour,5,99.95,13.7,-2.0,-192.2,0.4,1.2,1.3,13.7,-2.0,-183.7,11
0.6,12,isocontour,5,100.0,14.8,15.1,-445.2,0.3,0.3,0.4,14.8,15.1,-442.7,12
0.6,13,isocontour,5,100.0,17.7,3.6,-327.1,0.2,0.4,0.4,17.7,3.6,-322.8,13
0.6,14,isocontour,5,100.0,10.3,11.4,-237.3,-0.2,-0.4,0.4,10.3,11.4,-236.7,14
0.6,15,isocontour,5,100.0,-3.0,-1.9,-12.3,-0.3,-0.4,0.5,-3.0,-1.9,-11.9,15
0.6,16,isocontour,5,99.96,18.6,18.6,-692.2,-0.3,-0.8,0.9,14.7,15.1,-442.7,12
0.6,17,isocontour,5,100.0,0.2,-13.5,-182.8,0.0,0.5,0.5,0.2,-13.5,-184.1,17
0.6,18,isocontour,5,100.0,-12.8,13.6,-348.5,-0.5,0.0,0.5,-12.8,13.6,-346.1,18
0.6,19,isocontour,5,99.95,-13.8,-6.5,-233.7,-0.2,1.6,1.6,-12.6,-1.7,-161.2,9
0.6,20,isocontour,5,99.97,-15.2,-1.2,-233.4,0.4,-0.8,0.9,-12.6,-1.7,-161.2,9
0.7,1,isocontour,5,100.0,3.9,8.8,-92.3,0.1,0.5,0.5,3.9,8.8,-91.3,1
0.7,2,isocontour,5,100.0,-18.1,14.2,-529.6,-0.5,0.0,0.5,-18.1,14.2,-525.3,2
0.7,3,isocontour,5,99.97,-17.5,17.7,-619.9,-0.7,-1.1,1.3,-18.1,14.1,-525.3,2
0.7,4,isocontour,5,99.95,14.2,-1.4,-204.2,-1.2,-1.2,1.7,13.3,-2.7,-183.7,11
0.7,5,isocontour,5,100.0,-0.7,12.3,-152.6,0.4,0.2,0.4,-0.7,12.3,-151.7,5
0.7,6,isocontour,5,100.0,-3.5,-9.6,-103.8,0.3,0.3,0.4,-3.5,-9.6,-104.6,6
0.7,7,isocontour,5,99.95,18.2,15.2,-564.4,-1.6,0.2,1.6,14.7,15.1,-442.7,12
0.7,8,isocontour,5,99.98,-13.8,-3.1,-200.1,-0.5,0.1,0.5,-12.6,-1.7,-161.2,9
0.7,9,isocontour,5,99.95,-13.2,-2.2,-180.2,-0.2,-1.1,1.1,-12.6,-1.7,-161.2,9
0.7,10,isocontour,5,100.0,4.6,-19.9,-416.6,-0.3,0.4,0.5,4.6,-19.9,-416.5,10
0.7,11,isocontour,5,99.94,13.8,-1.9,-194.8,1.0,0.5,1.1,13.8,-1.9,-183.7,11
0.7,12,isocontour,5,100.0,14.7,15.1,-445.6,-0.3,0.4,0.5,14.7,15.1,-442.7,12
0.7,13,isocontour,5,100.0,17.8,3.6,-328.6,0.3,0.3,0.4,17.8,3.6,-322.8,13
0.7,14,isocontour,5,100.0,10.3,11.5,-238.6,0.2,0.5,0.5,10.3,11.5,-236.7,14
0.7,15,isocontour,5,100.0,-2.9,-1.9,-12.4,0.2,-0.4,0.4,-2.9,-1.9,-11.9,15
0.7,16,isocontour,5,99.95,18.5,18.5,-685.5,-0.1,-1.7,1.7,14.7,15.1,-442.7,12
0.7,17,isocontour,5,100.0,0.3,-13.5,-183.0,0.5,-0.1,0.5,0.3,-13.5,-182.8,17
0.7,18,isocontour,5,100.0,-12.8,13.6,-346.8,0.2,-0.4,0.4,-12.8,13.6,-346.1,18
0.7,19,isocontour,5,99.94,-13.8,-6.3,-230.8,0.3,1.6,1.6,-12.6,-1.7,-161.2,9
0.7,20,isocontour,5,99.97,-15.2,-1.2,-231.5,0.7,-0.5,0.9,-12.6,-1.7,-161.2,9
0.8,1,isocontour,5,100.0,3.9,8.7,-91.5,-0.4,-0.2,0.4,3.9,8.7,-91.3,1
0.8,2,isocontour,5,100.0,-18.2,14.1,-529.9,-0.3,-0.3,0.4,-18.2,14.1,-525.3,2
0.8,3,isocontour,5,99.96,-17.5,17.6,-615.0,0.3,-1.1,1.1,-18.1,14.1,-525.3,2
0.8,4,isocontour,5,99.94,14.1,-1.5,-201.4,-1.1,-1.2,1.6,13.3,-2.7,-183.7,11
0.8,5,isocontour,5,100.0,-0.7,12.4,-153.3,-0.4,0.3,0.5,-0.7,12.4,-151.7,5
0.8,6,isocontour,5,100.0,-3.5,-9.6,-104.6,-0.4,-0.3,0.5,-3.5,-9.6,-103.8,6
0.8,7,isocontour,5,99.94,18.1,15.2,-557.6,-1.5,-0.4,1.6,14.7,15.1,-442.7,12
0.8,8,isocontour,5,99.98,-13.8,-3.2,-201.2,-0.2,-0.9,0.9,-12.6,-1.7,-161.2,9
0.8,9,isocontour,5,99.94,-13.3,-2.3,-181.2,-0.2,-1.1,1.1,-12.6,-1.7,-161.2,9
0.8,10,isocontour,5,100.0,4.6,-19.8,-414.9,0.1,0.5,0.5,4.6,-19.8,-416.5,10
0.8,11,isocontour,5,99.93,13.9,-1.8,-197.3,1.1,1.3,1.7,13.9,-1.8,-183.7,11
0.8,12,isocontour,5,100.0,14.7,15.1,-443.6,-0.3,-0.4,0.5,14.7,15.1,-442.7,12
0.8,13,isocontour,5,100.0,17.8,3.6,-329.5,0.3,-0.4,0.5,17.8,3.6,-322.8,13
0.8,14,isocontour,5,100.0,10.3,11.5,-237.5,-0.5,-0.1,0.5,10.3,11.5,-236.7,14
0.8,15,isocontour,5,100.0,-2.9,-1.9,-12.1,0.3,0.3,0.4,-2.9,-1.9,-11.9,15
0.8,16,isocontour,5,99.94,18.6,18.3,-680.0,0.1,-1.6,1.6,14.7,15.1,-442.7,12
0.8,17,isocontour,5,100.0,0.3,-13.5,-181.7,-0.1,0.5,0.5,0.3,-13.5,-182.8,17
0.8,18,isocontour,5,100.0,-12.8,13.6,-348.0,-0.5,0.0,0.5,-12.8,13.6,-346.1,18
0.8,19,isocontour,5,99.93,-13.8,-6.2,-229.7,-0.3,1.6,1.6,-12.6,-1.7,-161.2,9
0.8,20,isocontour,5,99.96,-15.1,-1.3,-230.7,0.4,-1.3,1.4,-12.6,-1.7,-161.2,9
0.9,1,isocontour,5,100.0,3.9,8.8,-92.2,0.4,0.2,0.4,3.9,8.8,-91.3,1
0.9,2,isocontour,5,100.0,-18.2,14.1,-528.5,0.0,-0.5,0.5,-18.2,14.1,-525.3,2
0.9,3,isocontour,5,99.96,-17.5,17.4,-609.9,0.2,-1.2,1.2,-18.1,14.1,-525.3,2
0.9,4,isocontour,5,99.88,14.3,-1.4,-206.7,2.1,1.9,2.8,13.3,-2.7,-183.7,11
0.9,5,isocontour,5,100.0,-0.8,12.4,-154.3,-0.3,0.4,0.5,-0.8,12.4,-151.7,5
0.9,6,isocontour,5,100.0,-3.5,-9.6,-103.7,-0.0,0.5,0.5,-3.5,-9.6,-103.8,6
0.9,7,isocontour,5,99.94,18.0,15.2,-553.6,-0.8,-0.3,0.9,14.7,15.1,-442.7,12
0.9,8,isocontour,5,99.97,-13.8,-3.3,-202.7,-0.3,-1.1,1.1,-12.6,-1.7,-161.2,9
0.9,9,isocontour,5,99.94,-13.3,-2.5,-182.7,-0.3,-1.3,1.3,-12.6,-1.7,-161.2,9
0.9,10,isocontour,5,100.0,4.6,-19.8,-413.1,-0.3,0.4,0.5,4.6,-19.8,-414.9,10
0.9,11,isocontour,5,99.88,13.8,-2.0,-195.9,-0.9,-2.5,2.7,13.8,-2.0,-183.7,11
0.9,12,isocontour,5,100.0,14.7,15.1,-445.3,0.1,0.5,0.5,14.7,15.1,-442.7,12
0.9,13,isocontour,5,100.0,17.8,3.7,-328.9,-0.2,0.4,0.4,17.8,3.7,-322.8,13
0.9,14,isocontour,5,100.0,10.2,11.5,-236.0,-0.4,-0.3,0.5,10.2,11.5,-236.7,14
0.9,15,isocontour,5,100.0,-2.9,-1.9,-12.3,-0.2,-0.4,0.4,-2.9,-1.9,-11.9,15
0.9,16,isocontour,5,99.93,18.5,18.2,-672.8,-0.3,-1.6,1.6,14.7,15.1,-442.7,12
0.9,17,isocontour,5,100.0,0.2,-13.5,-182.7,-0.3,-0.4,0.5,0.2,-13.5,-181.7,17
0.9,18,isocontour,5,100.0,-12.8,13.5,-346.4,0.5,-0.2,0.5,-12.8,13.5,-346.1,18
0.9,19,isocontour,5,99.92,-13.8,-6.1,-227.1,0.5,1.1,1.2,-12.6,-1.7,-161.2,9
0.9,20,isocontour,5,99.95,-15.0,-1.4,-227.4,1.2,-0.8,1.4,-12.6,-1.7,-161.2,9
1.0,1,isocontour,5,100.0,3.9,8.8,-93.1,0.3,0.4,0.5,3.9,8.8,-92.2,1
1.0,2,isocontour,5,100.0,-18.2,14.1,-529.8,-0.5,-0.1,0.5,-18.2,14.1,-528.5,2
1.0,3,isocontour,5,99.95,-17.5,17.4,-608.6,-0.3,-0.7,0.8,-17.5,17.4,-609.9,3
1.0,4,isocontour,5,99.88,14.3,-1.3,-206.0,-0.2,0.5,0.5,14.3,-1.3,-206.7,4
1.0,5,isocontour,5,100.0,-0.8,12.4,-154.3,-0.5,-0.0,0.5,-0.8,12.4,-154.3,5
1.0,6,isocontour,5,100.0,-3.5,-9.6,-104.1,0.3,-0.3,0.4,-3.5,-9.6,-103.7,6
1.0,7,isocontour,5,99.94,17.9,15.1,-549.8,-0.8,-0.3,0.9,17.9,15.1,-553.6,7
1.0,8,isocontour,5,99.96,-13.9,-3.5,-204.3,-0.1,-1.8,1.8,-13.9,-3.5,-202.7,8
1.0,9,isocontour,5,99.92,-13.4,-2.6,-186.2,-1.1,-1.2,1.6,-13.4,-2.6,-182.7,9
1.0,10,isocontour,5,100.0,4.6,-19.8,-414.4,-0.3,-0.4,0.5,4.6,-19.8,-413.1,10
1.0,11,isocontour,5,99.88,13.8,-2.1,-196.2,0.0,-0.6,0.6,13.8,-2.1,-195.9,11
1.0,12,isocontour,5,100.0,14.7,15.2,-445.9,-0.2,0.4,0.4,14.7,15.2,-445.3,12
1.0,13,isocontour,5,100.0,17.7,3.6,-327.9,-0.2,-0.4,0.4,17.7,3.6,-328.9,13
1.0,14,isocontour,5,100.0,10.3,11.5,-237.3,0.1,0.5,0.5,10.3,11.5,-236.0,14
1.0,15,isocontour,5,100.0,-2.9,-2.0,-12.5,0.1,-0.5,0.5,-2.9,-2.0,-12.3,15
1.0,16,isocontour,5,99.92,18.5,18.0,-667.3,-0.3,-1.2,1.2,18.5,18.0,-672.8,16
1.0,17,isocontour,5,100.0,0.3,-13.5,-181.7,0.3,0.4,0.5,0.3,-13.5,-182.7,17
1.0,18,isocontour,5,100.0,-12.8,13.5,-345.8,-0.2,-0.4,0.4,-12.8,13.5,-346.4,18
1.0,19,isocontour,5,99.91,-13.8,-5.9,-226.1,-0.3,1.5,1.5,-13.8,-5.9,-227.1,19
1.0,20,isocontour,5,99.94,-14.9,-1.5,-224.3,1.1,-0.9,1.4,-14.9,-1.5,-227.4,20
1.1,1,isocontour,5,100.0,3.9,8.8,-92.3,-0.4,-0.3,0.5,3.9,8.8,-92.2,1
1.1,2,isocontour,5,100.0,-18.2,14.1,-531.1,0.0,0.5,0.5,-18.2,14.1,-528.5,2
1.1,3,isocontour,5,99.94,-17.6,17.2,-605.4,-0.6,-1.5,1.6,-18.2,14.1,-528.5,2
1.1,4,isocontour,5,99.88,14.2,-1.4,-203.7,-0.9,-0.6,1.1,13.8,-2.1,-195.9,11
1.1,5,isocontour,5,100.0,-0.8,12.4,-155.3,-0.3,0.4,0.5,-0.8,12.4,-154.3,5
1.1,6,isocontour,5,100.0,-3.4,-9.6,-103.6,0.5,0.1,0.5,-3.4,-9.6,-103.7,6
1.1,7,isocontour,5,99.93,17.8,15.1,-545.3,-0.9,-0.4,1.0,14.7,15.2,-445.3,12
1.1,8,isocontour,5,99.96,-13.8,-3.5,-203.4,0.3,0.2,0.4,-13.4,-2.6,-182.7,9
1.1,9,isocontour,5,99.91,-13.5,-2.7,-189.9,-1.1,-1.2,1.6,-13.5,-2.7,-182.7,9
1.1,10,isocontour,5,100.0,4.6,-19.8,-414.5,0.5,0.1,0.5,4.6,-19.8,-413.1,10
1.1,11,isocontour,5,99.88,13.9,-2.0,-198.5,0.9,0.7,1.1,13.9,-2.0,-195.9,11
1.1,12,isocontour,5,100.0,14.7,15.2,-447.9,0.3,0.3,0.4,14.7,15.2,-445.3,12
1.1,13,isocontour,5,100.0,17.8,3.6,-328.7,0.3,-0.4,0.5,17.8,3.6,-327.9,13
1.1,14,isocontour,5,100.0,10.2,11.5,-237.1,-0.4,0.3,0.5,10.2,11.5,-236.0,14
