Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3545.24,0.001,1.418
0.2,3518.57,0.001,1.407
0.3,3531.9,0.002,1.413
0.4,3541.9,0.003,1.417
0.5,3558.57,0.003,1.423
0.6,3585.24,0.004,1.434
0.7,3610.0,0.005,1.444
0.8,3536.67,0.005,1.415
0.9,3616.67,0.006,1.447
1.0,3416.67,0.007,1.367
1.1,3483.33,0.007,1.393
1.2,3450.0,0.008,1.38
1.3,3473.81,0.009,1.39
1.4,3465.48,0.009,1.386
1.5,3438.89,0.01,1.376
1.6,3353.57,0.011,1.341
1.7,3330.72,0.011,1.332
1.8,3307.38,0.012,1.323
1.9,3257.38,0.013,1.303
2.0,3189.05,0.013,1.276
2.1,3080.71,0.014,1.232
2.2,3056.9,0.015,1.223
2.3,2964.68,0.015,1.186
2.4,2904.68,0.016,1.162
2.5,2885.24,0.017,1.154
2.6,2865.79,0.017,1.146
2.7,2865.55,0.018,1.146
2.8,2846.66,0.019,1.139
2.9,2731.66,0.019,1.093
3.0,2729.68,0.02,1.092
3.1,2789.68,0.021,1.116
3.2,2789.68,0.021,1.116
3.3,2752.14,0.022,1.101
3.4,2744.6,0.023,1.098
3.5,2826.98,0.023,1.131
3.6,2798.96,0.024,1.12
3.7,2770.48,0.025,1.108
3.8,2753.81,0.025,1.102
3.9,2767.15,0.026,1.107
4.0,2760.56,0.027,1.104
4.1,2736.04,0.027,1.094
4.2,2721.91,0.028,1.089
4.3,2695.39,0.029,1.078
4.4,2688.17,0.029,1.075
4.5,2679.28,0.03,1.072
4.6,2673.97,0.031,1.07
4.7,2673.97,0.031,1.07
4.8,2677.86,0.032,1.071
4.9,2537.86,0.033,1.015
5.0,2560.24,0.033,1.024
5.1,2555.56,0.034,1.022
5.2,2483.82,0.035,0.994
5.3,2451.28,0.035,0.981
5.4,2431.2,0.036,0.972
5.5,2457.54,0.037,0.983
5.6,2463.1,0.037,0.985
5.7,2428.42,0.038,0.971
5.8,2422.79,0.039,0.969
5.9,2408.83,0.039,0.964
6.0,2398.27,0.04,0.959
6.1,2405.49,0.041,0.962
6.2,2383.91,0.041,0.954
6.3,2343.76,0.042,0.938
6.4,2322.58,0.043,0.929
6.5,2278.06,0.043,0.911
