Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,19,0.0,17.7,-18.9,,,0.282
0.0,20,0.0,15.1,20.7,,,0.282
0.0,21,0.0,-24.3,-18.9,,,0.282
0.0,22,0.0,-1.3,-14.3,,,0.282
0.0,23,0.0,7.7,-5.1,,,0.282
0.0,24,0.0,15.4,-16.4,,,0.282
0.0,25,0.0,-16.1,-21.2,,,0.282
0.1,19,0.0,17.7,-18.9,1.0,11.284,0.282
0.1,20,0.0,15.1,20.6,0.0,22.568,0.282
0.1,21,0.0,-24.3,-19.0,1.0,11.284,0.282
0.1,22,0.0,-1.3,-14.2,0.0,22.568,0.282
0.1,23,0.0,7.7,-5.2,0.0,22.568,0.282
0.1,24,0.0,15.3,-16.5,1.0,11.284,0.282
0.1,25,0.0,-16.1,-21.3,1.0,11.284,0.282
0.2,19,0.0,17.6,-18.9,1.0,11.284,0.282
0.2,20,0.0,15.0,20.6,0.0,22.568,0.282
0.2,21,0.0,-24.3,-18.9,1.0,11.284,0.282
0.2,22,0.0,-1.3,-14.2,0.0,22.568,0.282
0.2,23,0.0,7.6,-5.1,0.0,22.568,0.282
0.2,24,0.0,15.2,-16.4,1.0,11.284,0.282
0.2,25,0.0,-16.2,-21.3,1.0,11.284,0.282
0.3,19,0.0,17.6,-18.9,1.0,11.284,0.282
0.3,20,0.0,15.1,20.6,0.0,22.568,0.282
0.3,21,0.0,-24.4,-19.0,1.0,11.284,0.282
0.3,22,0.0,-1.3,-14.2,0.0,22.568,0.282
0.3,23,0.0,7.5,-5.1,0.0,22.568,0.282
0.3,24,0.0,15.2,-16.3,1.0,11.284,0.282
0.3,25,0.0,-16.1,-21.3,1.0,11.284,0.282
0.4,19,0.0,17.5,-18.9,1.0,11.284,0.282
0.4,20,0.0,15.0,20.6,0.0,22.568,0.282
0.4,21,0.0,-24.3,-19.1,1.0,11.284,0.282
0.4,22,0.0,-1.3,-14.2,0.0,22.568,0.282
0.4,23,0.0,7.5,-5.0,0.0,22.568,0.282
0.4,24,0.0,15.3,-16.3,1.0,11.284,0.282
0.4,25,0.0,-16.0,-21.3,1.0,11.284,0.282
