Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,6.9,4.7,0.0,,,,6.9,4.7,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,-22.7,-23.1,0.0,,,,-22.7,-23.1,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,-20.0,8.6,0.0,,,,-20.0,8.6,0.0,3,,,,
0.0,4,seeker,11.283791670955125,47520,100.0,19.2,-7.0,0.0,,,,19.2,-7.0,0.0,4,,,,
0.0,5,seeker,11.283791670955125,47520,100.0,-23.8,13.6,0.0,,,,-23.8,13.6,0.0,5,,,,
0.0,6,explorer,11.283791670955125,47520,100.0,17.1,14.9,0.0,,,,17.1,14.9,0.0,6,,,,
0.0,7,explorer,11.283791670955125,47520,100.0,13.9,-5.1,0.0,,,,13.9,-5.1,0.0,7,,,,
0.0,8,explorer,11.283791670955125,47520,100.0,2.8,9.4,0.0,,,,2.8,9.4,0.0,8,,,,
0.0,9,explorer,11.283791670955125,47520,100.0,-24.6,-9.7,0.0,,,,-24.6,-9.7,0.0,9,,,,
0.0,10,explorer,11.283791670955125,47520,100.0,12.5,-17.9,0.0,,,,12.5,-17.9,0.0,10,,,,
0.0,11,explorer,11.283791670955125,47520,100.0,-15.3,0.5,0.0,,,,-15.3,0.5,0.0,11,,,,
0.0,12,explorer,11.283791670955125,47520,100.0,-24.0,-4.5,0.0,,,,-24.0,-4.5,0.0,12,,,,
0.0,13,explorer,11.283791670955125,47520,100.0,-9.0,16.8,0.0,,,,-9.0,16.8,0.0,13,,,,
0.0,14,explorer,11.283791670955125,47520,100.0,-7.2,-15.5,0.0,,,,-7.2,-15.5,0.0,14,,,,
0.0,15,explorer,11.283791670955125,47520,100.0,-4.7,5.6,0.0,,,,-4.7,5.6,0.0,15,,,,
0.0,16,explorer,11.283791670955125,47520,100.0,-18.4,5.8,0.0,,,,-18.4,5.8,0.0,16,,,,
0.0,17,explorer,11.283791670955125,47520,100.0,-10.6,10.4,0.0,,,,-10.6,10.4,0.0,17,,,,
0.0,18,explorer,11.283791670955125,47520,100.0,-3.8,-4.8,0.0,,,,-3.8,-4.8,0.0,18,,,,
0.0,19,explorer,11.283791670955125,47520,100.0,18.9,-22.9,0.0,,,,18.9,-22.9,0.0,19,,,,
0.0,20,explorer,11.283791670955125,47520,100.0,-5.1,-4.1,0.0,,,,-5.1,-4.1,0.0,20,,,,
0.0,21,explorer,11.283791670955125,47520,100.0,18.4,-16.8,0.0,,,,18.4,-16.8,0.0,21,,,,
