Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,1.5,1.93,13.82,-9.22,-12.32,11.15,16.616,0.0,0.668,330.0,1.0
0.1,1.5,1.94,13.32,-9.43,-11.82,11.37,16.401,0.001,0.672,329.96848,1.0
0.2,1.48,1.93,13.13,-9.99,-11.65,11.92,16.668,0.001,0.667,329.94247,1.0
0.3,1.46,1.91,12.66,-10.01,-11.2,11.92,16.356,0.002,0.673,329.89305,1.0
0.4,1.47,1.9,12.2,-10.01,-10.73,11.91,16.031,0.003,0.679,329.87485,1.0
0.5,2.09,1.96,11.98,-10.56,-9.89,12.52,15.955,0.003,0.681,329.83995,1.0
0.6,3.04,1.19,12.1,-10.98,-9.06,12.17,15.172,0.004,0.697,329.78332,0.999
0.7,3.6,0.31,12.13,-10.85,-8.53,11.16,14.047,0.005,0.719,329.72643,0.999
0.8,4.81,-1.69,12.25,-11.25,-7.44,9.56,12.114,0.005,0.758,329.66425,0.999
0.9,7.6,-7.27,11.94,-11.1,-4.34,3.83,5.788,0.006,0.884,329.5796,0.999
1.0,2.1,0.67,12.02,-11.0,-9.92,11.67,15.317,0.007,0.694,329.49429,0.998
1.1,4.15,-4.21,11.64,-10.88,-7.49,6.67,10.029,0.007,0.799,329.42896,0.998
1.2,5.03,-8.02,11.19,-10.84,-6.16,2.82,6.775,0.008,0.864,329.34789,0.998
1.3,5.15,-11.18,10.66,-11.06,-5.51,-0.12,5.511,0.009,0.89,329.26354,0.998
1.4,5.99,-10.9,10.22,-10.96,-4.23,0.06,4.23,0.009,0.915,329.16759,0.997
1.5,9.84,-7.86,10.31,-11.38,-0.47,3.52,3.551,0.01,0.929,329.06183,0.997
1.6,10.66,-11.04,9.8,-11.4,0.86,0.36,0.932,0.011,0.981,328.92834,0.997
1.7,10.76,-11.1,9.76,-11.89,1.0,0.79,1.274,0.011,0.975,328.78445,0.996
1.8,9.89,-10.55,9.93,-12.1,-0.04,1.55,1.551,0.012,0.969,328.64551,0.996
