Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,24.7,5.0,,,10.81,-5.92,-13.89,-10.92,17.669,0.0,0.353,-0.786,-0.618,
0.0,2,-10.0,2.1,,,10.81,-5.92,20.81,-8.02,22.302,0.0,0.446,0.933,-0.36,
0.0,3,-15.8,-16.3,,,10.81,-5.92,26.61,10.38,28.563,0.0,0.571,0.932,0.363,
0.1,1,24.7,5.0,0.2,0.3,10.39,-5.94,-14.31,-10.94,18.013,0.001,0.36,-0.794,-0.607,-0.9443213296398891
0.1,2,-10.0,2.1,-0.0,0.3,10.39,-5.94,20.39,-8.04,21.918,0.001,0.438,0.93,-0.367,-0.367
0.1,3,-15.8,-16.4,-0.6,-0.8,10.39,-5.94,26.19,10.46,28.202,0.001,0.564,0.929,0.371,-0.8542000000000001
0.2,1,24.7,5.0,-0.1,-0.3,9.92,-6.03,-14.78,-11.03,18.442,0.001,0.369,-0.801,-0.598,0.8212025316455694
0.2,2,-10.0,2.1,-0.5,0.7,9.92,-6.03,19.92,-8.13,21.515,0.001,0.43,0.926,-0.378,-0.846046511627907
0.2,3,-15.9,-16.4,-0.6,-0.3,9.92,-6.03,25.82,10.37,27.825,0.001,0.556,0.928,0.373,-0.9965722801788375
0.3,1,24.8,5.0,0.4,-0.2,10.16,-6.19,-14.64,-11.19,18.427,0.002,0.369,-0.794,-0.607,-0.4389261744966444
0.3,2,-10.0,2.2,-0.1,1.0,10.16,-6.19,20.16,-8.39,21.836,0.002,0.437,0.923,-0.384,-0.4739303482587065
0.3,3,-15.9,-16.5,-0.0,-0.4,10.16,-6.19,26.06,10.31,28.025,0.002,0.56,0.93,0.368,-0.368
0.4,1,24.9,4.9,0.9,-0.2,9.92,-6.06,-14.98,-10.96,18.561,0.003,0.371,-0.807,-0.59,-0.6597613882863341
0.4,2,-10.1,2.3,-0.3,1.0,9.92,-6.06,20.02,-8.36,21.695,0.003,0.434,0.923,-0.385,-0.6340038314176244
0.4,3,-15.9,-16.6,-0.3,-0.9,9.92,-6.06,25.82,10.54,27.888,0.003,0.558,0.926,0.378,-0.6512118018967334
0.5,1,24.9,4.9,0.5,-0.2,10.04,-6.53,-14.86,-11.43,18.747,0.003,0.375,-0.793,-0.61,-0.5092764378478665
0.5,2,-10.1,2.4,-0.1,0.3,10.04,-6.53,20.14,-8.93,22.031,0.003,0.441,0.914,-0.405,-0.6737341772151899
