Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,15.4,24.7,-21.3,-24.2,171.2,0.0
0.1,0.249,144.81,0.001,15.4,24.7,-21.3,-24.2,171.2,0.846
0.2,0.249,144.81,0.001,15.4,24.7,-21.4,-24.3,171.6,0.844
0.3,0.249,144.81,0.002,15.3,24.7,-21.4,-24.3,171.4,0.845
0.4,0.249,129.77,0.003,15.4,24.7,-21.4,-24.3,171.6,0.756
0.5,0.248,129.77,0.003,15.3,24.7,-21.4,-24.3,171.4,0.757
0.6,0.246,127.89,0.004,15.3,24.7,-21.4,-24.3,171.4,0.746
0.7,0.243,124.12,0.005,15.2,24.7,-21.4,-24.2,171.0,0.726
0.8,0.239,124.12,0.005,15.1,24.7,-21.5,-24.2,171.0,0.726
0.9,0.234,124.12,0.006,14.9,24.7,-21.5,-24.2,170.6,0.728
1.0,0.228,124.12,0.007,14.7,24.7,-21.4,-24.2,170.0,0.73
1.1,0.221,124.12,0.007,14.4,24.7,-21.4,-24.2,169.4,0.733
1.2,0.214,116.6,0.008,14.2,24.6,-21.3,-24.2,168.6,0.692
1.3,0.206,116.6,0.009,14.0,24.4,-21.3,-24.1,167.6,0.696
1.4,0.197,116.6,0.009,13.8,24.2,-21.0,-24.1,166.2,0.702
1.5,0.19,116.6,0.01,13.6,24.0,-20.8,-23.9,164.6,0.708
1.6,0.186,116.6,0.011,13.4,23.9,-20.6,-23.8,163.4,0.714
1.7,0.181,116.6,0.011,13.1,23.7,-20.4,-23.7,161.8,0.721
1.8,0.178,116.6,0.012,12.9,23.6,-20.2,-23.6,160.6,0.726
1.9,0.175,116.6,0.013,12.7,23.3,-20.0,-23.5,159.0,0.733
2.0,0.174,113.59,0.013,12.4,23.1,-19.9,-23.3,157.4,0.722
2.1,0.174,109.83,0.014,12.3,22.9,-19.7,-23.1,156.0,0.704
2.2,0.175,109.83,0.015,12.2,22.8,-19.6,-23.0,155.2,0.708
2.3,0.176,104.94,0.015,12.1,22.6,-19.3,-22.9,153.8,0.682
2.4,0.175,103.06,0.016,11.9,22.5,-19.3,-22.8,153.0,0.674
2.5,0.175,101.18,0.017,11.6,22.3,-19.3,-22.6,151.6,0.667
2.6,0.174,99.67,0.017,11.5,22.1,-19.3,-22.5,150.8,0.661
2.7,0.173,99.67,0.018,11.3,21.9,-19.2,-22.3,149.4,0.667
2.8,0.171,99.67,0.019,11.1,21.8,-19.2,-22.2,148.6,0.671
2.9,0.171,99.67,0.019,11.0,21.6,-19.2,-22.0,147.6,0.675
3.0,0.172,99.67,0.02,10.8,21.4,-19.2,-21.9,146.6,0.68
3.1,0.172,99.67,0.021,10.7,21.2,-19.2,-21.8,145.8,0.684
3.2,0.171,99.67,0.021,10.7,21.1,-19.2,-21.6,145.2,0.686
3.3,0.171,99.67,0.022,10.6,20.8,-19.1,-21.4,143.8,0.693
3.4,0.172,99.67,0.023,10.6,20.6,-19.1,-21.1,142.8,0.698
3.5,0.171,99.67,0.023,10.5,20.4,-19.1,-21.0,142.0,0.702
3.6,0.171,99.67,0.024,10.6,20.2,-19.1,-20.7,141.2,0.706
3.7,0.172,99.67,0.025,10.5,20.0,-19.1,-20.6,140.4,0.71
3.8,0.172,99.67,0.025,10.5,19.8,-19.0,-20.4,139.4,0.715
3.9,0.173,99.67,0.026,10.5,19.6,-18.9,-20.2,138.4,0.72
4.0,0.173,99.67,0.027,10.5,19.4,-18.9,-20.0,137.6,0.724
4.1,0.173,99.67,0.027,10.4,19.2,-18.8,-19.8,136.4,0.731
4.2,0.171,99.67,0.028,10.4,18.9,-18.7,-19.5,135.0,0.738
4.3,0.172,85.44,0.029,10.4,18.6,-18.6,-19.3,133.8,0.639
4.4,0.171,81.14,0.029,10.4,18.4,-18.6,-19.2,133.2,0.609
4.5,0.17,78.18,0.03,10.3,18.2,-18.5,-19.0,132.0,0.592
4.6,0.168,76.3,0.031,10.3,17.9,-18.4,-18.9,131.0,0.582
4.7,0.167,78.18,0.031,10.2,17.7,-18.4,-18.7,130.0,0.601
4.8,0.165,82.48,0.032,10.3,17.5,-18.4,-18.5,129.4,0.637
4.9,0.163,79.26,0.033,10.3,17.3,-18.2,-18.4,128.4,0.617
5.0,0.161,79.26,0.033,10.4,17.1,-18.1,-18.2,127.6,0.621
5.1,0.159,79.26,0.034,10.4,16.9,-18.0,-18.0,126.6,0.626
5.2,0.157,79.26,0.035,10.5,16.7,-17.8,-17.8,125.6,0.631
5.3,0.154,79.26,0.035,10.4,16.4,-17.7,-17.6,124.2,0.638
5.4,0.152,79.26,0.036,10.4,16.2,-17.6,-17.4,123.2,0.643
5.5,0.149,79.26,0.037,10.4,16.0,-17.5,-17.2,122.2,0.649
5.6,0.146,79.26,0.037,10.4,15.8,-17.4,-17.0,121.2,0.654
5.7,0.143,79.26,0.038,10.3,15.6,-17.3,-16.8,120.0,0.661
5.8,0.14,79.26,0.039,10.5,15.4,-17.2,-16.6,119.4,0.664
5.9,0.139,79.26,0.039,10.6,15.3,-17.0,-16.5,118.8,0.667
6.0,0.137,77.59,0.04,10.6,15.4,-16.8,-16.3,118.2,0.656
6.1,0.135,77.59,0.041,10.8,15.4,-16.7,-16.1,118.0,0.658
6.2,0.133,77.59,0.041,10.8,15.4,-16.5,-15.9,117.2,0.662
6.3,0.132,77.59,0.042,10.8,15.3,-16.5,-15.7,116.6,0.665
6.4,0.131,77.59,0.043,10.9,15.3,-16.4,-15.5,116.2,0.668
6.5,0.13,77.05,0.043,10.9,15.3,-16.4,-15.4,116.0,0.664
6.6,0.13,76.3,0.044,10.9,15.2,-16.3,-15.3,115.4,0.661
6.7,0.129,68.78,0.045,10.7,15.1,-16.3,-15.1,114.4,0.601
6.8,0.127,68.78,0.045,10.7,15.1,-16.3,-14.9,114.0,0.603
6.9,0.126,67.7,0.046,10.6,15.3,-16.3,-14.7,113.8,0.595
7.0,0.126,67.7,0.047,10.6,15.5,-16.2,-14.7,114.0,0.594
7.1,0.126,67.7,0.047,10.6,15.6,-16.2,-14.7,114.2,0.593
7.2,0.125,67.7,0.048,10.7,15.7,-16.3,-14.5,114.4,0.592
7.3,0.124,67.7,0.049,10.9,15.8,-16.4,-14.5,115.2,0.588
7.4,0.123,67.7,0.049,11.0,16.0,-16.5,-14.5,116.0,0.584
7.5,0.123,67.7,0.05,11.3,16.0,-16.6,-14.3,116.4,0.582
7.6,0.121,67.7,0.051,11.5,16.1,-16.6,-14.2,116.8,0.58
7.7,0.12,67.7,0.051,11.6,16.2,-16.7,-14.1,117.2,0.578
7.8,0.119,67.7,0.052,11.7,16.3,-16.7,-14.0,117.4,0.577
7.9,0.117,67.7,0.053,11.8,16.4,-16.8,-14.0,118.0,0.574
8.0,0.115,67.7,0.053,12.1,16.6,-16.9,-13.9,119.0,0.569
8.1,0.114,75.23,0.054,12.2,16.7,-16.9,-13.7,119.0,0.632
8.2,0.112,75.23,0.055,12.3,16.8,-17.0,-13.5,119.2,0.631
8.3,0.111,75.23,0.055,12.5,16.9,-17.1,-13.4,119.8,0.628
8.4,0.11,75.23,0.056,12.6,17.0,-17.2,-13.3,120.2,0.626
8.5,0.108,75.23,0.057,12.7,17.1,-17.2,-13.2,120.4,0.625
8.6,0.106,75.23,0.057,12.8,17.2,-17.2,-13.1,120.6,0.624
8.7,0.105,75.23,0.058,13.0,17.3,-17.3,-13.0,121.2,0.621
8.8,0.104,75.23,0.059,13.0,17.4,-17.4,-12.9,121.4,0.62
8.9,0.102,75.23,0.059,13.2,17.5,-17.4,-12.9,122.0,0.617
9.0,0.1,75.23,0.06,13.4,17.6,-17.4,-12.8,122.4,0.615
9.1,0.099,75.23,0.061,13.6,17.7,-17.5,-12.7,123.0,0.612
9.2,0.097,75.23,0.061,13.8,17.7,-17.6,-12.6,123.4,0.61
9.3,0.096,75.23,0.062,14.0,17.7,-17.7,-12.5,123.8,0.608
9.4,0.095,75.23,0.063,14.0,17.9,-17.6,-12.4,123.8,0.608
9.5,0.093,75.23,0.063,14.2,18.0,-17.6,-12.4,124.4,0.605
9.6,0.091,75.23,0.064,14.5,18.1,-17.7,-12.2,125.0,0.602
9.7,0.089,75.23,0.065,14.6,18.3,-17.8,-12.2,125.8,0.598
9.8,0.088,75.23,0.065,14.6,18.4,-17.9,-12.0,125.8,0.598
9.9,0.085,75.23,0.066,14.7,18.5,-18.0,-12.0,126.4,0.595
10.0,0.082,75.23,0.067,14.9,18.6,-18.1,-11.9,127.0,0.592
10.1,0.079,75.23,0.067,15.2,18.8,-17.9,-11.7,127.2,0.591
