Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.005,3.799999999999997,1.424999999999999,2.849999999999998,0.32,4,8,13
