Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-3.55,-2.56,24.86,-15.16,-28.41,12.6,31.079,0.0,0.378,330.0,1.0
0.1,-3.54,-2.57,24.86,-15.7,-28.4,13.13,31.288,0.001,0.374,329.91166,1.0
0.2,-3.53,-2.56,24.57,-16.24,-28.1,13.68,31.253,0.001,0.375,329.86694,1.0
0.3,-3.51,-2.54,24.59,-16.77,-28.1,14.23,31.498,0.002,0.37,329.77905,0.999
0.4,-3.5,-2.52,24.3,-16.64,-27.8,14.12,31.18,0.003,0.376,329.7219,0.999
0.5,-3.5,-2.52,24.51,-16.75,-28.01,14.23,31.417,0.003,0.372,329.68741,0.999
0.6,-2.59,-2.81,24.68,-16.75,-27.27,13.94,30.626,0.004,0.387,329.63109,0.999
0.7,-1.56,-3.96,24.23,-17.13,-25.79,13.17,28.958,0.005,0.421,329.59222,0.999
0.8,-0.07,-5.4,24.36,-17.1,-24.43,11.7,27.087,0.005,0.458,329.4932,0.998
0.9,2.32,-6.79,24.23,-16.93,-21.91,10.14,24.143,0.006,0.517,329.43358,0.998
1.0,-3.29,-2.59,24.35,-17.38,-27.64,14.79,31.348,0.007,0.373,329.37372,0.998
1.1,-2.38,-2.9,24.5,-17.8,-26.88,14.9,30.733,0.007,0.385,329.3396,0.998
1.2,-1.38,-3.99,24.56,-18.3,-25.94,14.31,29.625,0.008,0.408,329.28374,0.998
1.3,0.08,-5.43,24.6,-18.81,-24.52,13.38,27.933,0.009,0.441,329.2292,0.998
1.4,2.45,-6.82,24.18,-19.24,-21.73,12.42,25.029,0.009,0.499,329.16847,0.997
1.5,4.04,-7.18,24.23,-19.13,-20.19,11.95,23.461,0.01,0.531,329.09785,0.997
1.6,11.24,-8.53,24.44,-19.25,-13.2,10.72,17.005,0.011,0.66,329.02588,0.997
1.7,15.34,-8.54,24.24,-19.8,-8.9,11.26,14.353,0.011,0.713,328.89892,0.997
1.8,22.03,-6.51,24.4,-19.81,-2.37,13.3,13.51,0.012,0.73,328.79781,0.996
1.9,22.07,-6.52,24.35,-19.65,-2.28,13.13,13.326,0.013,0.733,328.68271,0.996
2.0,-2.4,-2.96,23.91,-19.61,-26.31,16.65,31.136,0.013,0.377,328.5725,0.996
2.1,-0.48,-4.6,23.54,-19.5,-24.02,14.9,28.266,0.014,0.435,328.48099,0.995
2.2,5.13,-4.71,23.11,-19.46,-17.98,14.75,23.256,0.015,0.535,328.36212,0.995
2.3,8.19,-5.38,22.7,-19.38,-14.51,14.0,20.163,0.015,0.597,328.17957,0.994
2.4,7.42,-6.76,22.44,-19.91,-15.02,13.15,19.963,0.016,0.601,328.04388,0.994
2.5,6.4,-8.16,22.57,-19.88,-16.17,11.72,19.971,0.017,0.601,327.89368,0.994
2.6,7.18,-10.87,22.3,-20.41,-15.12,9.54,17.878,0.017,0.642,327.72722,0.993
2.7,6.98,-11.77,21.85,-20.81,-14.87,9.04,17.402,0.018,0.652,327.50217,0.992
2.8,7.0,-11.8,21.32,-21.01,-14.32,9.21,17.026,0.019,0.659,327.33475,0.992
2.9,7.57,-10.45,20.84,-21.38,-13.27,10.93,17.192,0.019,0.656,327.15672,0.991
3.0,-1.19,-3.81,20.58,-21.19,-21.77,17.38,27.857,0.02,0.443,326.93738,0.991
3.1,2.81,-6.12,20.67,-21.11,-17.86,14.99,23.317,0.021,0.534,326.74933,0.99
3.2,6.77,-6.98,20.2,-21.5,-13.43,14.52,19.779,0.021,0.604,326.53139,0.989
3.3,9.47,-9.0,19.8,-21.38,-10.33,12.38,16.124,0.022,0.678,326.37055,0.989
3.4,10.42,-10.62,19.8,-21.86,-9.38,11.24,14.64,0.023,0.707,326.18275,0.988
3.5,8.79,-9.92,19.53,-22.38,-10.74,12.46,16.45,0.023,0.671,325.95469,0.988
3.6,10.76,-11.63,19.58,-22.81,-8.82,11.18,14.24,0.024,0.715,325.78325,0.987
3.7,10.84,-12.01,19.26,-22.64,-8.42,10.63,13.561,0.025,0.729,325.59671,0.987
3.8,10.84,-12.05,19.43,-22.89,-8.59,10.84,13.831,0.025,0.723,325.4273,0.986
3.9,10.96,-12.01,19.06,-22.72,-8.1,10.71,13.428,0.026,0.731,325.26595,0.986
4.0,0.08,-4.79,18.62,-23.14,-18.54,18.35,26.086,0.027,0.478,325.05255,0.985
