Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.278,0.0,0.0,19.4,23.6,-23.2,-20.7,173.8,0.0
0.1,0.278,135.41,0.001,19.4,23.7,-23.2,-20.7,174.0,0.778
0.2,0.278,135.41,0.001,19.3,23.7,-23.1,-20.7,173.6,0.78
0.3,0.278,135.41,0.002,19.3,23.6,-23.1,-20.7,173.4,0.781
0.4,0.278,135.41,0.003,19.4,23.6,-23.1,-20.8,173.8,0.779
0.5,0.278,135.41,0.003,19.3,23.6,-23.2,-20.8,173.8,0.779
0.6,0.278,135.41,0.004,19.3,23.7,-23.1,-20.8,173.8,0.779
0.7,0.278,135.41,0.005,19.3,23.7,-23.1,-20.8,173.8,0.779
0.8,0.278,135.41,0.005,19.4,23.6,-23.1,-20.7,173.6,0.78
0.9,0.277,135.41,0.006,19.4,23.6,-23.0,-20.7,173.4,0.781
1.0,0.276,135.41,0.007,19.4,23.6,-22.8,-20.7,173.0,0.783
1.1,0.275,135.41,0.007,19.4,23.6,-22.6,-20.7,172.6,0.785
1.2,0.273,123.0,0.008,19.4,23.6,-22.4,-20.6,172.0,0.715
1.3,0.27,123.0,0.009,19.3,23.5,-22.3,-20.6,171.4,0.718
1.4,0.267,123.0,0.009,19.3,23.6,-22.2,-20.5,171.2,0.718
1.5,0.263,123.0,0.01,19.2,23.6,-22.1,-20.4,170.6,0.721
1.6,0.259,123.0,0.011,19.2,23.7,-21.9,-20.3,170.2,0.723
1.7,0.254,123.0,0.011,19.2,23.6,-21.6,-20.3,169.4,0.726
1.8,0.249,123.0,0.012,19.2,23.6,-21.5,-20.3,169.2,0.727
1.9,0.243,123.0,0.013,19.2,23.6,-21.3,-20.2,168.6,0.73
2.0,0.238,123.0,0.013,19.2,23.5,-21.0,-20.2,167.8,0.733
2.1,0.232,123.0,0.014,19.2,23.5,-20.9,-20.2,167.6,0.734
2.2,0.226,123.0,0.015,19.2,23.6,-20.7,-20.2,167.4,0.735
2.3,0.22,123.0,0.015,19.2,23.6,-20.8,-20.2,167.6,0.734
2.4,0.214,123.0,0.016,19.1,23.7,-20.8,-20.3,167.8,0.733
2.5,0.208,118.11,0.017,19.1,23.7,-20.7,-20.3,167.6,0.705
2.6,0.202,118.11,0.017,19.1,23.8,-20.6,-20.3,167.6,0.705
2.7,0.195,118.11,0.018,19.1,23.8,-20.4,-20.2,167.0,0.707
2.8,0.191,118.11,0.019,19.1,23.9,-20.3,-20.2,167.0,0.707
2.9,0.19,118.11,0.019,19.1,23.8,-20.2,-20.1,166.4,0.71
3.0,0.189,118.11,0.02,19.0,23.9,-20.0,-20.0,165.8,0.712
3.1,0.189,115.1,0.021,19.0,23.9,-19.8,-19.9,165.2,0.697
3.2,0.189,115.1,0.021,18.9,23.9,-19.5,-19.7,164.0,0.702
3.3,0.189,115.1,0.022,18.8,23.9,-19.3,-19.7,163.4,0.704
3.4,0.188,115.1,0.023,18.7,23.7,-19.2,-19.7,162.6,0.708
3.5,0.188,115.1,0.023,18.6,23.5,-19.2,-19.6,161.8,0.711
3.6,0.188,115.1,0.024,18.4,23.3,-19.2,-19.7,161.2,0.714
3.7,0.187,112.84,0.025,18.3,23.1,-19.4,-19.6,160.8,0.702
3.8,0.186,112.84,0.025,18.1,22.9,-19.5,-19.6,160.2,0.704
3.9,0.184,112.84,0.026,17.9,22.8,-19.7,-19.6,160.0,0.705
4.0,0.182,112.84,0.027,17.8,22.6,-19.8,-19.5,159.4,0.708
4.1,0.183,112.84,0.027,17.5,22.3,-19.7,-19.3,157.6,0.716
4.2,0.183,112.84,0.028,17.3,22.0,-19.8,-19.3,156.8,0.72
4.3,0.182,112.84,0.029,17.2,21.9,-19.9,-19.1,156.2,0.722
4.4,0.182,112.84,0.029,17.0,21.7,-20.0,-19.0,155.4,0.726
4.5,0.183,112.84,0.03,16.8,21.5,-20.0,-18.9,154.4,0.731
4.6,0.185,112.84,0.031,16.7,21.3,-20.0,-19.0,154.0,0.733
4.7,0.186,112.84,0.031,16.4,21.0,-20.1,-19.1,153.2,0.737
4.8,0.187,112.84,0.032,16.1,20.9,-20.1,-19.4,153.0,0.738
4.9,0.188,112.84,0.033,15.9,21.0,-20.2,-19.6,153.4,0.736
5.0,0.188,112.84,0.033,15.7,20.8,-20.4,-19.7,153.2,0.737
5.1,0.188,112.84,0.034,15.5,20.6,-20.4,-19.9,152.8,0.738
5.2,0.187,112.84,0.035,15.3,20.5,-20.5,-20.1,152.8,0.738
5.3,0.187,112.84,0.035,15.1,20.5,-20.5,-20.3,152.8,0.738
5.4,0.186,112.84,0.036,14.9,20.5,-20.6,-20.5,153.0,0.738
5.5,0.186,112.84,0.037,14.7,20.6,-20.6,-20.6,153.0,0.738
5.6,0.184,112.84,0.037,14.5,20.6,-20.6,-20.8,153.0,0.738
5.7,0.182,112.84,0.038,14.3,20.6,-20.7,-20.8,152.8,0.738
5.8,0.18,112.84,0.039,14.1,20.4,-20.9,-20.9,152.6,0.739
5.9,0.179,112.84,0.039,13.8,20.4,-20.8,-21.1,152.2,0.741
6.0,0.178,112.84,0.04,13.7,20.4,-20.9,-21.2,152.4,0.74
6.1,0.175,112.84,0.041,13.5,20.2,-21.1,-21.2,152.0,0.742
6.2,0.172,112.84,0.041,13.3,20.1,-21.1,-21.1,151.2,0.746
6.3,0.169,112.84,0.042,13.1,20.2,-21.2,-21.1,151.2,0.746
6.4,0.167,112.84,0.043,12.9,20.0,-21.2,-21.0,150.2,0.751
6.5,0.164,112.84,0.043,12.7,20.0,-21.2,-20.9,149.6,0.754
6.6,0.162,112.84,0.044,12.4,19.9,-21.3,-20.8,148.8,0.758
6.7,0.159,112.84,0.045,12.2,19.6,-21.3,-20.7,147.6,0.764
6.8,0.156,112.84,0.045,12.0,19.5,-21.5,-20.6,147.2,0.767
6.9,0.153,112.84,0.046,11.8,19.4,-21.5,-20.6,146.6,0.77
7.0,0.149,112.84,0.047,11.6,19.1,-21.5,-20.6,145.6,0.775
7.1,0.146,112.84,0.047,11.6,19.0,-21.4,-20.7,145.4,0.776
7.2,0.143,112.84,0.048,11.5,18.8,-21.5,-20.9,145.4,0.776
7.3,0.138,112.84,0.049,11.3,18.5,-21.5,-21.1,144.8,0.779
7.4,0.135,112.84,0.049,11.3,18.3,-21.5,-21.2,144.6,0.78
7.5,0.131,112.84,0.05,11.1,18.1,-21.5,-21.3,144.0,0.784
7.6,0.128,112.84,0.051,11.1,18.1,-21.5,-21.5,144.4,0.781
7.7,0.125,112.84,0.051,11.0,18.0,-21.5,-21.7,144.4,0.781
7.8,0.121,112.84,0.052,10.8,17.9,-21.7,-21.8,144.4,0.781
7.9,0.117,105.32,0.053,10.7,17.7,-21.7,-21.9,144.0,0.731
8.0,0.113,101.56,0.053,10.5,17.6,-21.7,-22.1,143.8,0.706
8.1,0.11,99.68,0.054,10.3,17.4,-21.6,-22.0,142.6,0.699
8.2,0.109,99.68,0.055,10.1,17.2,-21.5,-21.8,141.2,0.706
8.3,0.108,99.68,0.055,9.8,17.1,-21.6,-21.8,140.6,0.709
8.4,0.107,99.68,0.056,9.7,17.0,-21.7,-21.9,140.6,0.709
8.5,0.105,94.04,0.057,9.6,16.8,-21.8,-21.9,140.2,0.671
8.6,0.104,90.27,0.057,9.4,16.6,-21.7,-21.8,139.0,0.649
8.7,0.103,90.27,0.058,9.4,16.3,-21.7,-21.7,138.2,0.653
8.8,0.103,90.27,0.059,9.3,16.1,-21.7,-21.6,137.4,0.657
8.9,0.102,90.27,0.059,9.1,15.9,-21.6,-21.5,136.2,0.663
9.0,0.1,90.27,0.06,9.1,15.7,-21.5,-21.4,135.4,0.667
9.1,0.099,90.27,0.061,8.9,15.5,-21.5,-21.2,134.2,0.673
9.2,0.098,90.27,0.061,8.8,15.3,-21.5,-21.1,133.4,0.677
9.3,0.098,90.27,0.062,8.7,15.1,-21.5,-21.0,132.6,0.681
9.4,0.097,90.27,0.063,8.7,15.0,-21.5,-20.8,132.0,0.684
9.5,0.096,78.24,0.063,8.6,14.8,-21.5,-20.7,131.2,0.596
9.6,0.095,78.24,0.064,8.6,14.6,-21.4,-20.7,130.6,0.599
9.7,0.094,78.24,0.065,8.6,14.4,-21.4,-20.6,130.0,0.602
9.8,0.092,78.24,0.065,8.5,14.1,-21.4,-20.6,129.2,0.606
9.9,0.091,78.24,0.066,8.4,14.0,-21.3,-20.5,128.4,0.609
10.0,0.089,78.24,0.067,8.3,13.8,-21.4,-20.4,127.8,0.612
10.1,0.087,78.24,0.067,8.3,13.6,-21.3,-20.2,126.8,0.617
10.2,0.086,73.72,0.068,8.1,13.5,-21.3,-20.1,126.0,0.585
10.3,0.086,71.09,0.069,8.0,13.2,-21.3,-20.1,125.2,0.568
10.4,0.086,69.21,0.069,7.9,13.0,-21.3,-20.0,124.4,0.556
10.5,0.085,69.21,0.07,7.9,12.9,-21.2,-20.1,124.2,0.557
10.6,0.085,68.46,0.071,7.8,12.8,-21.2,-20.2,124.0,0.552
10.7,0.085,69.21,0.071,7.7,12.6,-21.2,-20.5,124.0,0.558
10.8,0.084,69.21,0.072,7.6,12.4,-21.2,-20.6,123.6,0.56
