Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.015,22.133333333333468,4.742857142857171,9.485714285714343,0.4,7,10,8
