Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,6.2,-4.2,,,-3.54,3.85,-9.74,8.05,12.636,0.0,0.253,-0.771,0.637,
0.0,2,-4.0,10.7,,,-3.54,3.85,0.46,-6.85,6.865,0.0,0.137,0.067,-0.998,
0.0,3,-14.4,-3.1,,,-3.54,3.85,10.86,6.95,12.893,0.0,0.258,0.842,0.539,
0.0,4,-6.4,-3.6,,,-3.54,3.85,2.86,7.45,7.98,0.0,0.16,0.358,0.934,
0.0,5,-20.2,-23.1,,,-3.54,3.85,16.66,26.95,31.684,0.0,0.634,0.526,0.851,
0.0,6,-12.0,-8.3,,,-3.54,3.85,8.46,12.15,14.805,0.0,0.296,0.571,0.821,
0.0,7,9.2,-6.3,,,-3.54,3.85,-12.74,10.15,16.289,0.0,0.326,-0.782,0.623,
0.0,8,-18.2,-4.3,,,-3.54,3.85,14.66,8.15,16.773,0.0,0.335,0.874,0.486,
0.0,9,12.7,-1.5,,,-3.54,3.85,-16.24,5.35,17.099,0.0,0.342,-0.95,0.313,
0.0,10,15.5,-12.5,,,-3.54,3.85,-19.04,16.35,25.097,0.0,0.502,-0.759,0.651,
0.1,1,6.2,-4.2,-0.4,-0.1,-3.64,4.25,-9.84,8.45,12.97,0.001,0.259,-0.759,0.652,0.5786407766990292
0.1,2,-4.0,10.7,-0.8,-0.2,-3.64,4.25,0.36,-6.45,6.46,0.001,0.129,0.056,-0.998,0.18763636363636363
0.1,3,-14.4,-3.2,-0.4,-0.8,-3.64,4.25,10.76,7.45,13.087,0.001,0.262,0.822,0.569,-0.8769574944071589
0.1,4,-6.4,-3.5,0.6,0.5,-3.64,4.25,2.76,7.75,8.227,0.001,0.165,0.335,0.942,0.8604353393085786
0.1,5,-20.1,-23.1,0.2,-0.3,-3.64,4.25,16.46,27.35,31.921,0.001,0.638,0.516,0.857,-0.42631578947368415
