Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.039,1.266666666666667,0.15833333333333338,0.31666666666666676,0.32,12,8,5
