Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2436.67,0.001,0.975
0.2,2450.0,0.001,0.98
0.3,2503.33,0.002,1.001
0.4,2570.0,0.003,1.028
0.5,2570.0,0.003,1.028
0.6,2570.0,0.004,1.028
0.7,2570.0,0.005,1.028
0.8,2570.0,0.005,1.028
0.9,2597.14,0.006,1.039
1.0,2623.81,0.007,1.05
1.1,2623.81,0.007,1.05
1.2,2677.14,0.008,1.071
1.3,2743.81,0.009,1.098
1.4,2743.81,0.009,1.098
1.5,2743.81,0.01,1.098
1.6,2743.81,0.011,1.098
1.7,2677.14,0.011,1.071
1.8,2720.0,0.012,1.088
1.9,2720.0,0.013,1.088
2.0,2766.66,0.013,1.107
2.1,2720.0,0.014,1.088
2.2,2766.66,0.015,1.107
2.3,2766.66,0.015,1.107
2.4,2660.0,0.016,1.064
2.5,2606.66,0.017,1.043
2.6,2606.66,0.017,1.043
2.7,2693.33,0.018,1.077
2.8,2760.0,0.019,1.104
2.9,2760.0,0.019,1.104
3.0,2760.0,0.02,1.104
3.1,2760.0,0.021,1.104
3.2,2813.33,0.021,1.125
3.3,2813.33,0.022,1.125
3.4,2757.14,0.023,1.103
3.5,2783.81,0.023,1.114
3.6,2740.95,0.024,1.096
3.7,2580.95,0.025,1.032
3.8,2780.0,0.025,1.112
3.9,2723.81,0.026,1.09
4.0,2587.14,0.027,1.035
4.1,2500.0,0.027,1.0
4.2,2500.0,0.028,1.0
4.3,2513.33,0.029,1.005
4.4,2490.48,0.029,0.996
4.5,2544.76,0.03,1.018
4.6,2583.34,0.031,1.033
4.7,2613.81,0.031,1.046
4.8,2480.48,0.032,0.992
4.9,2480.48,0.033,0.992
5.0,2634.29,0.033,1.054
5.1,2474.29,0.034,0.99
5.2,2474.29,0.035,0.99
5.3,2427.62,0.035,0.971
5.4,2427.62,0.036,0.971
5.5,2427.62,0.037,0.971
5.6,2490.48,0.037,0.996
5.7,2530.48,0.038,1.012
5.8,2401.43,0.039,0.961
5.9,2365.87,0.039,0.946
6.0,2388.73,0.04,0.955
6.1,2402.06,0.041,0.961
6.2,2435.4,0.041,0.974
6.3,2435.4,0.042,0.974
6.4,2435.4,0.043,0.974
6.5,2435.4,0.043,0.974
6.6,2435.4,0.044,0.974
6.7,2435.4,0.045,0.974
6.8,2398.25,0.045,0.959
6.9,2484.92,0.046,0.994
7.0,2543.81,0.047,1.018
7.1,2534.29,0.047,1.014
7.2,2524.76,0.048,1.01
7.3,2565.24,0.049,1.026
7.4,2550.95,0.049,1.02
7.5,2591.43,0.05,1.037
7.6,2591.43,0.051,1.037
7.7,2524.76,0.051,1.01
7.8,2458.09,0.052,0.983
7.9,2498.09,0.053,0.999
8.0,2478.09,0.053,0.991
8.1,2444.76,0.054,0.978
8.2,2611.43,0.055,1.045
8.3,2544.76,0.055,1.018
8.4,2544.76,0.056,1.018
8.5,2601.91,0.057,1.041
8.6,2809.05,0.057,1.124
8.7,2789.05,0.058,1.116
8.8,2809.05,0.059,1.124
8.9,2775.72,0.059,1.11
9.0,2775.72,0.06,1.11
9.1,2845.71,0.061,1.138
9.2,2778.1,0.061,1.111
9.3,2698.1,0.062,1.079
9.4,2685.4,0.063,1.074
9.5,2716.98,0.063,1.087
