Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,19.7,-1.1,,,15.91,-14.63,-3.79,-13.53,14.051,0.0,0.281,-0.27,-0.963,
0.0,2,7.5,17.3,,,15.91,-14.63,8.41,-31.93,33.019,0.0,0.66,0.255,-0.967,
0.0,3,-14.5,-17.5,,,15.91,-14.63,30.41,2.87,30.545,0.0,0.611,0.996,0.094,
0.0,4,-4.4,-0.3,,,15.91,-14.63,20.31,-14.33,24.856,0.0,0.497,0.817,-0.577,
0.0,5,12.2,-6.8,,,15.91,-14.63,3.71,-7.83,8.664,0.0,0.173,0.428,-0.904,
0.0,6,6.5,-14.7,,,15.91,-14.63,9.41,0.07,9.41,0.0,0.188,1.0,0.007,
0.1,1,19.7,-1.2,-0.0,-1.0,15.45,-15.03,-4.25,-13.83,14.468,0.001,0.289,-0.294,-0.956,0.956
0.1,2,7.5,17.4,-0.4,0.5,15.45,-15.03,7.95,-32.43,33.39,0.001,0.668,0.238,-0.971,-0.90734375
0.1,3,-14.5,-17.5,-0.5,-0.7,15.45,-15.03,29.95,2.47,30.052,0.001,0.601,0.997,0.082,-0.6463953488372093
0.1,4,-4.4,-0.4,0.7,-0.2,15.45,-15.03,19.85,-14.63,24.659,0.001,0.493,0.805,-0.593,0.9369505494505496
0.1,5,12.1,-6.8,-0.2,0.3,15.45,-15.03,3.35,-8.23,8.886,0.001,0.178,0.377,-0.926,-0.9783933518005541
0.1,6,6.4,-14.8,-0.9,-0.4,15.45,-15.03,9.05,-0.23,9.053,0.001,0.181,1.0,-0.025,-0.9035532994923858
0.2,1,19.7,-1.2,-0.1,-0.3,15.4,-15.55,-4.3,-14.35,14.98,0.001,0.3,-0.287,-0.958,1.0003164556962025
0.2,2,7.5,17.4,0.2,0.6,15.4,-15.55,7.9,-32.95,33.884,0.001,0.678,0.233,-0.972,-0.8490506329113924
