Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,9,0.0,-10.4,20.3,,,0.278
0.0,10,0.0,-15.7,-11.0,,,0.278
0.0,11,0.0,10.4,-23.7,,,0.278
0.0,12,0.0,-10.8,16.0,,,0.278
0.0,13,0.0,-21.8,-15.3,,,0.278
0.0,14,0.0,-9.7,22.5,,,0.278
0.0,15,0.0,14.1,23.2,,,0.278
0.0,16,0.0,-11.4,14.1,,,0.278
0.0,17,0.0,17.6,11.6,,,0.278
0.0,18,0.0,-17.4,22.9,,,0.278
0.0,19,0.0,11.6,12.4,,,0.278
0.0,20,0.0,-19.1,14.4,,,0.278
0.0,21,0.0,7.1,21.2,,,0.278
0.0,22,0.0,11.7,1.9,,,0.278
0.0,23,0.0,-8.5,16.8,,,0.278
0.0,24,0.0,21.8,7.1,,,0.278
0.0,25,0.0,-4.6,1.2,,,0.278
0.1,9,0.0,-10.3,20.2,6.0,3.224,0.278
0.1,10,0.0,-15.7,-10.9,1.0,11.284,0.278
0.1,11,0.0,10.4,-23.6,0.0,22.568,0.278
0.1,12,0.0,-10.7,16.0,6.0,3.224,0.278
0.1,13,0.0,-21.8,-15.3,1.0,11.284,0.278
0.1,14,0.0,-9.8,22.6,5.0,3.761,0.278
0.1,15,0.0,14.2,23.3,2.0,7.523,0.278
0.1,16,0.0,-11.4,14.2,6.0,3.224,0.278
0.1,17,0.0,17.7,11.6,2.0,7.523,0.278
0.1,18,0.181,-17.5,23.0,6.0,3.224,0.227
0.1,19,0.0,11.6,12.4,4.0,4.514,0.278
0.1,20,0.0,-19.2,14.4,5.0,3.761,0.278
0.1,21,0.0,7.0,21.2,2.0,7.523,0.278
0.1,22,0.0,11.7,1.8,1.0,11.284,0.278
0.1,23,0.0,-8.4,16.8,6.0,3.224,0.278
0.1,24,0.0,21.7,7.2,1.0,11.284,0.278
0.1,25,0.0,-4.5,1.2,0.0,22.568,0.278
0.2,9,0.0,-10.4,20.3,6.0,3.224,0.278
0.2,10,0.0,-15.6,-10.8,1.0,11.284,0.278
0.2,11,0.0,10.5,-23.7,0.0,22.568,0.278
0.2,12,0.0,-10.8,16.1,6.0,3.224,0.278
0.2,13,0.0,-21.8,-15.4,1.0,11.284,0.278
0.2,14,0.0,-9.9,22.7,5.0,3.761,0.278
0.2,15,0.0,14.3,23.3,2.0,7.523,0.278
0.2,16,0.0,-11.6,14.3,6.0,3.224,0.278
0.2,17,0.0,17.7,11.6,2.0,7.523,0.278
0.2,18,0.252,-17.5,22.9,6.0,3.224,0.208
0.2,19,0.0,11.6,12.4,4.0,4.514,0.278
0.2,20,0.0,-19.2,14.6,5.0,3.761,0.278
0.2,21,0.0,7.0,21.3,2.0,7.523,0.278
0.2,22,0.0,11.7,1.8,1.0,11.284,0.278
0.2,23,0.0,-8.5,16.9,6.0,3.224,0.278
0.2,24,0.0,21.7,7.1,1.0,11.284,0.278
0.2,25,0.0,-4.5,1.2,0.0,22.568,0.278
0.3,9,0.0,-10.6,20.5,6.0,3.224,0.278
0.3,10,0.0,-15.7,-10.7,1.0,11.284,0.278
0.3,11,0.0,10.5,-23.7,0.0,22.568,0.278
0.3,12,0.0,-11.0,16.2,6.0,3.224,0.278
0.3,13,0.0,-21.8,-15.4,1.0,11.284,0.278
0.3,14,0.0,-10.1,22.6,5.0,3.761,0.278
0.3,15,0.0,14.3,23.4,2.0,7.523,0.278
0.3,16,0.0,-11.7,14.4,6.0,3.224,0.278
0.3,17,0.0,17.6,11.6,2.0,7.523,0.278
0.3,18,0.369,-17.5,23.0,6.0,3.224,0.175
0.3,19,0.0,11.6,12.3,4.0,4.514,0.278
0.3,20,0.0,-19.2,14.8,5.0,3.761,0.278
0.3,21,0.0,7.1,21.3,2.0,7.523,0.278
0.3,22,0.0,11.7,1.7,1.0,11.284,0.278
0.3,23,0.0,-8.6,17.1,6.0,3.224,0.278
0.3,24,0.0,21.7,7.0,1.0,11.284,0.278
0.3,25,0.0,-4.6,1.3,0.0,22.568,0.278
0.4,9,0.0,-10.9,20.5,6.0,3.224,0.278
0.4,10,0.0,-15.6,-10.8,1.0,11.284,0.278
0.4,11,0.0,10.5,-23.8,0.0,22.568,0.278
0.4,12,0.0,-11.1,16.4,6.0,3.224,0.278
0.4,13,0.0,-21.9,-15.3,1.0,11.284,0.278
0.4,14,0.0,-10.4,22.6,5.0,3.761,0.278
0.4,15,0.0,14.2,23.4,1.0,11.284,0.278
0.4,16,0.0,-11.9,14.6,6.0,3.224,0.278
0.4,17,0.0,17.7,11.6,2.0,7.523,0.278
0.4,18,0.516,-17.6,22.9,6.0,3.224,0.134
0.4,19,0.0,11.5,12.4,3.0,5.642,0.278
0.4,20,0.0,-19.1,15.0,5.0,3.761,0.278
0.4,21,0.0,7.0,21.4,2.0,7.523,0.278
0.4,22,0.0,11.7,1.8,1.0,11.284,0.278
0.4,23,0.0,-8.7,17.1,6.0,3.224,0.278
0.4,24,0.0,21.7,7.1,1.0,11.284,0.278
0.4,25,0.0,-4.6,1.2,0.0,22.568,0.278
0.5,9,0.004,-11.1,20.6,6.0,3.224,0.277
0.5,10,0.0,-15.6,-10.9,1.0,11.284,0.278
0.5,11,0.0,10.4,-23.8,0.0,22.568,0.278
0.5,12,0.0,-11.3,16.6,6.0,3.224,0.278
0.5,13,0.0,-21.9,-15.4,1.0,11.284,0.278
0.5,14,0.003,-10.5,22.6,5.0,3.761,0.277
0.5,15,0.0,14.1,23.4,1.0,11.284,0.278
0.5,16,0.0,-11.9,14.7,6.0,3.224,0.278
0.5,17,0.0,17.7,11.7,2.0,7.523,0.278
0.5,18,0.661,-17.6,23.0,6.0,3.224,0.094
0.5,19,0.0,11.6,12.4,3.0,5.642,0.278
0.5,20,0.001,-19.0,15.1,5.0,3.761,0.277
0.5,21,0.0,6.9,21.3,2.0,7.523,0.278
0.5,22,0.0,11.8,1.7,1.0,11.284,0.278
0.5,23,0.0,-8.8,17.3,6.0,3.224,0.278
0.5,24,0.0,21.7,7.0,1.0,11.284,0.278
0.5,25,0.0,-4.6,1.1,0.0,22.568,0.278
0.6,9,0.015,-11.2,20.7,6.0,3.224,0.274
0.6,10,0.0,-15.6,-10.8,1.0,11.284,0.278
0.6,11,0.0,10.5,-23.9,0.0,22.568,0.278
0.6,12,0.002,-11.4,16.8,6.0,3.224,0.277
0.6,13,0.0,-21.9,-15.5,1.0,11.284,0.278
0.6,14,0.016,-10.8,22.6,5.0,3.761,0.273
0.6,15,0.0,14.2,23.4,1.0,11.284,0.278
0.6,16,0.001,-12.0,15.0,6.0,3.224,0.277
0.6,17,0.0,17.8,11.7,2.0,7.523,0.278
0.6,18,0.785,-17.5,22.9,6.0,3.224,0.06
0.6,19,0.0,11.6,12.3,4.0,4.514,0.278
0.6,20,0.008,-18.9,15.3,5.0,3.761,0.276
0.6,21,0.0,7.0,21.4,2.0,7.523,0.278
0.6,22,0.0,11.8,1.6,2.0,7.523,0.278
0.6,23,0.001,-9.1,17.5,6.0,3.224,0.277
0.6,24,0.0,21.7,6.9,2.0,7.523,0.278
0.6,25,0.0,-4.6,1.1,0.0,22.568,0.278
0.7,9,0.038,-11.3,20.7,6.0,3.224,0.267
0.7,10,0.0,-15.6,-10.8,1.0,11.284,0.278
0.7,11,0.0,10.4,-23.9,0.0,22.568,0.278
0.7,12,0.011,-11.6,17.0,6.0,3.224,0.275
0.7,13,0.0,-21.8,-15.5,1.0,11.284,0.278
0.7,14,0.043,-11.1,22.5,6.0,3.224,0.266
0.7,15,0.0,14.1,23.3,1.0,11.284,0.278
0.7,16,0.004,-12.1,15.1,6.0,3.224,0.277
0.7,17,0.0,17.8,11.8,2.0,7.523,0.278
0.7,18,0.81,-17.6,22.9,6.0,3.224,0.053
0.7,19,0.0,11.5,12.4,3.0,5.642,0.278
0.7,20,0.022,-18.7,15.5,6.0,3.224,0.272
0.7,21,0.0,6.9,21.3,2.0,7.523,0.278
0.7,22,0.0,11.7,1.6,2.0,7.523,0.278
0.7,23,0.003,-9.3,17.6,6.0,3.224,0.277
0.7,24,0.0,21.7,6.8,2.0,7.523,0.278
0.7,25,0.0,-4.5,1.0,0.0,22.568,0.278
0.8,9,0.078,-11.6,20.9,6.0,3.224,0.256
0.8,10,0.0,-15.5,-10.9,1.0,11.284,0.278
