Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-20.5,8.3,,,-17.87,23.8,2.63,15.5,15.722,0.0,0.314,0.167,0.986,
0.0,2,9.4,12.9,,,-17.87,23.8,-27.27,10.9,29.368,0.0,0.587,-0.929,0.371,
0.0,3,0.5,9.9,,,-17.87,23.8,-18.37,13.9,23.036,0.0,0.461,-0.797,0.603,
0.1,1,-20.5,8.3,-0.5,-0.2,-17.9,23.65,2.6,15.35,15.569,0.001,0.311,0.167,0.986,-0.5207792207792208
0.1,2,9.3,12.9,-0.5,0.8,-17.9,23.65,-27.2,10.75,29.247,0.001,0.585,-0.93,0.368,0.805302226935313
0.1,3,0.5,9.9,-0.0,0.5,-17.9,23.65,-18.4,13.75,22.97,0.001,0.459,-0.801,0.599,0.599
0.2,1,-20.6,8.3,-0.5,-0.3,-17.76,23.44,2.84,15.14,15.404,0.001,0.308,0.184,0.983,-0.6636363636363637
0.2,2,9.4,12.9,0.4,-0.4,-17.76,23.44,-27.16,10.54,29.133,0.001,0.583,-0.932,0.362,-0.9144876325088341
0.2,3,0.5,9.9,0.3,-0.1,-17.76,23.44,-18.26,13.54,22.732,0.001,0.455,-0.803,0.596,-0.9509493670886076
0.3,1,-20.6,8.4,-0.2,1.3,-17.84,23.34,2.76,14.94,15.193,0.002,0.304,0.182,0.983,0.9441064638783271
0.3,2,9.4,12.9,0.5,-0.7,-17.84,23.34,-27.24,10.44,29.172,0.002,0.583,-0.934,0.358,-0.8344186046511628
0.3,3,0.5,10.0,-0.0,0.6,-17.84,23.34,-18.34,13.34,22.678,0.002,0.454,-0.809,0.588,0.588
0.4,1,-20.6,8.5,-0.0,1.1,-17.4,23.23,3.2,14.73,15.074,0.003,0.301,0.212,0.977,0.9769999999999999
0.4,2,9.4,12.8,-0.1,-0.4,-17.4,23.23,-26.8,10.43,28.758,0.003,0.575,-0.932,0.363,-0.12621359223300968
0.4,3,0.5,10.0,-0.7,0.6,-17.4,23.23,-17.9,13.23,22.259,0.003,0.445,-0.804,0.594,0.9969631236442515
0.5,1,-20.6,8.6,0.2,1.0,-16.86,23.49,3.74,14.89,15.353,0.003,0.307,0.244,0.97,0.9988235294117647
0.5,2,9.4,12.9,0.1,0.8,-16.86,23.49,-26.26,10.59,28.315,0.003,0.566,-0.927,0.374,0.25620347394540943
0.5,3,0.4,10.0,-1.0,0.1,-16.86,23.49,-17.26,13.49,21.906,0.003,0.438,-0.788,0.616,0.8453731343283584
0.6,1,-20.6,8.9,0.4,2.9,-16.43,23.35,4.17,14.45,15.04,0.004,0.301,0.277,0.961,0.9899897505978816
0.6,2,9.5,12.8,0.5,-0.8,-16.43,23.35,-25.93,10.55,27.994,0.004,0.56,-0.926,0.377,-0.8108165429480383
0.6,3,0.4,10.1,-0.0,0.5,-16.43,23.35,-16.83,13.25,21.42,0.004,0.428,-0.786,0.619,0.619
0.7,1,-20.5,9.1,0.4,2.9,-15.87,23.48,4.63,14.38,15.107,0.005,0.302,0.306,0.952,0.9850358729074136
0.7,2,9.5,12.7,0.4,-0.9,-15.87,23.48,-25.37,10.78,27.565,0.005,0.551,-0.92,0.391,-0.7308629441624367
0.7,3,0.4,10.2,-0.0,0.6,-15.87,23.48,-16.27,13.28,21.002,0.005,0.42,-0.775,0.632,0.632
0.8,1,-20.5,9.4,0.6,2.3,-15.93,23.36,4.57,13.96,14.689,0.005,0.294,0.311,0.95,0.9977282288599073
0.8,2,9.5,12.7,0.5,-0.8,-15.93,23.36,-25.43,10.66,27.574,0.005,0.551,-0.922,0.387,-0.8171792152704137
0.8,3,0.4,10.2,-0.0,0.5,-15.93,23.36,-16.33,13.16,20.973,0.005,0.419,-0.779,0.627,0.627
0.9,1,-20.4,9.6,0.4,2.3,-15.48,23.23,4.92,13.63,14.491,0.006,0.29,0.34,0.941,0.9851391862955032
0.9,2,9.5,12.6,-0.1,-0.4,-15.48,23.23,-24.98,10.63,27.148,0.006,0.543,-0.92,0.392,-0.1572815533980583
0.9,3,0.4,10.3,-0.0,0.6,-15.48,23.23,-15.88,12.93,20.478,0.006,0.41,-0.775,0.631,0.631
1.0,1,-20.3,9.9,0.9,2.5,-15.11,23.69,5.19,13.79,14.734,0.007,0.295,0.352,0.936,0.9999247271358677
1.0,2,9.6,12.7,0.2,0.5,-15.11,23.69,-24.71,10.99,27.044,0.007,0.541,-0.914,0.406,0.03747680890538033
1.0,3,0.3,10.3,-0.7,0.6,-15.11,23.69,-15.41,13.39,20.415,0.007,0.408,-0.755,0.656,1.000108459869848
1.1,1,-20.3,10.1,0.6,2.3,-14.59,24.0,5.71,13.9,15.027,0.007,0.301,0.38,0.925,0.9909549852755576
1.1,2,9.6,12.7,-0.1,1.0,-14.59,24.0,-24.19,11.3,26.699,0.007,0.534,-0.906,0.423,0.5110447761194031
1.1,3,0.2,10.4,-0.7,0.6,-14.59,24.0,-14.79,13.6,20.092,0.007,0.402,-0.736,0.677,0.999349240780911
1.2,1,-20.2,10.3,0.7,2.3,-14.29,24.48,5.91,14.18,15.362,0.008,0.307,0.385,0.923,0.9951747088186356
1.2,2,9.6,12.8,0.3,0.6,-14.29,24.48,-23.89,11.68,26.592,0.008,0.532,-0.898,0.439,-0.008941877794336818
1.2,3,0.2,10.4,-0.7,0.6,-14.29,24.48,-14.49,14.08,20.204,0.008,0.404,-0.717,0.697,0.9979392624728849
1.3,1,-20.2,10.5,0.6,2.3,-13.74,24.48,6.46,13.98,15.4,0.009,0.308,0.419,0.908,0.984350021034918
1.3,2,9.6,12.8,-0.2,-0.3,-13.74,24.48,-23.34,11.68,26.099,0.009,0.522,-0.894,0.448,0.12299168975069259
1.3,3,0.1,10.5,-0.0,0.5,-13.74,24.48,-13.84,13.98,19.672,0.009,0.393,-0.704,0.711,0.711
1.4,1,-20.1,10.8,0.7,2.3,-13.83,24.8,6.27,14.0,15.34,0.009,0.307,0.409,0.913,0.9925956738768718
1.4,2,9.3,12.7,-2.9,-0.8,-13.83,24.8,-23.13,12.1,26.104,0.009,0.522,-0.886,0.464,0.7307845744680851
1.4,3,0.1,10.5,-0.7,0.6,-13.83,24.8,-13.93,14.3,19.963,0.009,0.399,-0.698,0.716,0.9958785249457699
1.5,1,-20.0,11.0,0.9,2.5,-13.88,24.67,6.12,13.67,14.977,0.01,0.3,0.409,0.913,0.9975912683477607
1.5,2,9.1,12.7,-2.3,-0.5,-13.88,24.67,-22.98,11.97,25.911,0.01,0.518,-0.887,0.462,0.768521665250637
1.5,3,0.0,10.6,-0.7,0.6,-13.88,24.67,-13.88,14.07,19.764,0.01,0.395,-0.702,0.712,0.9963123644251625
1.6,1,-20.0,11.3,0.3,2.6,-13.96,25.02,6.04,13.72,14.991,0.011,0.3,0.403,0.915,0.9552541077569737
1.6,2,8.9,12.6,-2.3,-0.4,-13.96,25.02,-22.86,12.42,26.016,0.011,0.52,-0.879,0.477,0.7841113490364026
1.6,3,-0.1,10.7,-0.7,0.6,-13.96,25.02,-13.86,14.32,19.929,0.011,0.399,-0.695,0.719,0.9955531453362255
1.7,1,-19.9,11.5,0.4,2.3,-14.11,24.68,5.79,13.18,14.396,0.011,0.288,0.402,0.916,0.9711349036402569
1.7,2,8.6,12.6,-2.3,-0.6,-14.11,24.68,-22.71,12.08,25.723,0.011,0.514,-0.883,0.47,0.7357593605384939
1.7,3,-0.1,10.7,-0.7,0.6,-14.11,24.68,-14.01,13.98,19.792,0.011,0.396,-0.708,0.706,0.9969631236442514
1.8,1,-19.9,11.8,0.5,2.8,-13.92,24.44,5.98,12.64,13.983,0.012,0.28,0.428,0.904,0.9652601969057666
1.8,2,8.4,12.5,-2.3,-0.6,-13.92,24.44,-22.32,11.94,25.313,0.012,0.506,-0.882,0.472,0.7342869162810266
1.8,3,-0.1,10.8,-0.0,0.6,-13.92,24.44,-13.82,13.64,19.418,0.012,0.388,-0.712,0.702,0.702
1.9,1,-19.8,12.0,0.8,2.2,-13.55,24.89,6.25,12.89,14.325,0.013,0.286,0.436,0.9,0.9947885519008971
1.9,2,8.1,12.5,-2.7,-0.2,-13.55,24.89,-21.65,12.39,24.945,0.013,0.499,-0.868,0.497,0.8290358330254896
1.9,3,-0.1,10.8,-0.0,0.6,-13.55,24.89,-13.45,14.09,19.479,0.013,0.39,-0.69,0.723,0.723
2.0,1,-19.7,12.3,1.1,2.7,-13.34,24.64,6.36,12.34,13.883,0.013,0.278,0.458,0.889,0.9962607204116638
2.0,2,7.9,12.5,-2.8,-0.2,-13.34,24.64,-21.24,12.14,24.465,0.013,0.489,-0.868,0.496,0.830495190594941
2.0,3,-0.1,10.9,-0.0,0.6,-13.34,24.64,-13.24,13.74,19.081,0.013,0.382,-0.694,0.72,0.72
2.1,1,-19.6,12.6,1.0,2.8,-12.89,24.48,6.71,11.88,13.644,0.014,0.273,0.492,0.871,0.9858055835856037
2.1,2,7.6,12.4,-2.3,-0.5,-12.89,24.48,-20.49,12.08,23.786,0.014,0.476,-0.861,0.508,0.7333474936278673
2.1,3,-0.2,10.9,-0.3,0.2,-12.89,24.48,-12.69,13.58,18.586,0.014,0.372,-0.683,0.731,0.9725761772853185
2.2,1,-19.5,12.8,1.0,2.2,-12.53,24.93,6.97,12.13,13.99,0.015,0.28,0.498,0.867,0.9952006619776584
2.2,2,7.4,12.4,-2.7,-0.2,-12.53,24.93,-19.93,12.53,23.542,0.015,0.471,-0.847,0.532,0.8055042482452901
2.2,3,-0.2,10.9,-1.0,0.2,-12.53,24.93,-12.33,14.03,18.678,0.015,0.374,-0.66,0.751,0.7943137254901961
2.3,1,-19.4,13.0,0.7,2.2,-11.99,24.88,7.41,11.88,14.002,0.015,0.28,0.529,0.848,0.9683412732784754
2.3,2,7.1,12.3,-2.3,-0.6,-11.99,24.88,-19.09,12.58,22.862,0.015,0.457,-0.835,0.55,0.6691207404291123
2.3,3,-0.3,11.0,-0.3,0.2,-11.99,24.88,-11.69,13.88,18.147,0.015,0.363,-0.644,0.765,0.9590027700831028
2.4,1,-19.3,13.3,1.3,2.4,-11.52,24.72,7.78,11.42,13.818,0.016,0.276,0.563,0.826,0.994613411506046
2.4,2,6.9,12.3,-2.3,-0.6,-11.52,24.72,-18.42,12.42,22.216,0.016,0.444,-0.829,0.559,0.6610433319310055
2.4,3,-0.4,11.0,-1.0,0.2,-11.52,24.72,-11.12,13.72,17.66,0.016,0.353,-0.63,0.777,0.77
2.5,1,-19.2,13.5,0.8,2.3,-11.04,25.07,8.16,11.57,14.158,0.017,0.283,0.576,0.817,0.9609445585215604
2.5,2,6.7,12.2,-2.3,-0.6,-11.04,25.07,-17.74,12.87,21.917,0.017,0.438,-0.809,0.587,0.6346234749684477
2.5,3,-0.4,11.0,-0.7,-0.1,-11.04,25.07,-10.64,14.07,17.64,0.017,0.353,-0.603,0.798,0.4841584158415841
2.6,1,-19.1,13.7,1.2,2.1,-10.57,24.41,8.53,10.71,13.692,0.017,0.274,0.623,0.782,0.987928896238115
2.6,2,6.4,12.2,-3.0,-0.5,-10.57,24.41,-16.97,12.21,20.906,0.017,0.418,-0.812,0.584,0.7050312397237751
2.6,3,-0.5,11.0,-1.0,0.2,-10.57,24.41,-10.07,13.41,16.77,0.017,0.335,-0.6,0.8,0.7450980392156863
2.7,1,-19.0,13.9,1.3,1.9,-10.7,24.4,8.3,10.5,13.384,0.018,0.268,0.62,0.785,0.9980451781059949
2.7,2,6.1,12.1,-2.3,-0.5,-10.7,24.4,-16.8,12.3,20.821,0.018,0.416,-0.807,0.591,0.6629566694987256
2.7,3,-0.6,11.0,-1.0,0.2,-10.7,24.4,-10.1,13.4,16.78,0.018,0.336,-0.602,0.799,0.7468627450980392
2.8,1,-18.8,14.1,1.4,2.5,-10.16,24.31,8.64,10.21,13.375,0.019,0.268,0.646,0.763,0.9814659685863873
2.8,2,5.8,12.0,-2.9,-0.6,-10.16,24.31,-15.96,12.31,20.156,0.019,0.403,-0.792,0.611,0.6518743667679838
2.8,3,-0.7,11.0,-1.0,0.2,-10.16,24.31,-9.46,13.31,16.329,0.019,0.327,-0.579,0.815,0.7274509803921568
2.9,1,-18.7,14.4,1.5,2.5,-10.24,24.61,8.46,10.21,13.26,0.019,0.265,0.638,0.77,0.9886792452830189
2.9,2,5.6,12.0,-2.5,-0.1,-10.24,24.61,-15.84,12.61,20.246,0.019,0.405,-0.782,0.623,0.756474820143885
2.9,3,-0.8,11.0,-1.0,0.2,-10.24,24.61,-9.44,13.61,16.563,0.019,0.331,-0.57,0.822,0.72
3.0,1,-18.5,14.6,1.8,2.0,-10.13,25.05,8.37,10.45,13.389,0.02,0.268,0.625,0.78,0.9977703455964326
3.0,2,5.3,12.0,-2.9,-0.2,-10.13,25.05,-15.43,13.05,20.209,0.02,0.404,-0.764,0.646,0.7177158582731338
3.0,3,-0.9,11.1,-0.3,0.2,-10.13,25.05,-9.23,13.95,16.727,0.02,0.335,-0.552,0.834,0.9207756232686982
3.1,1,-18.3,14.8,1.5,1.8,-10.16,24.39,8.14,9.59,12.579,0.021,0.252,0.647,0.762,0.9996158770806659
