Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3317.14,0.001,1.327
0.2,3203.81,0.001,1.282
0.3,3203.81,0.002,1.282
0.4,3203.81,0.003,1.282
0.5,3303.81,0.003,1.322
0.6,3303.81,0.004,1.322
0.7,3203.81,0.005,1.282
0.8,3337.14,0.005,1.335
0.9,3337.14,0.006,1.335
1.0,3337.14,0.007,1.335
1.1,3437.14,0.007,1.375
1.2,3437.14,0.008,1.375
1.3,3470.47,0.009,1.388
1.4,3470.47,0.009,1.388
1.5,3470.47,0.01,1.388
1.6,3346.66,0.011,1.339
1.7,3237.14,0.011,1.295
1.8,3184.76,0.012,1.274
1.9,3318.09,0.013,1.327
2.0,3318.09,0.013,1.327
2.1,3298.09,0.014,1.319
2.2,3098.09,0.015,1.239
2.3,3231.43,0.015,1.293
2.4,3164.76,0.016,1.266
2.5,3070.95,0.017,1.228
2.6,3057.62,0.017,1.223
2.7,2990.95,0.018,1.196
2.8,3077.62,0.019,1.231
2.9,3077.62,0.019,1.231
3.0,3077.62,0.02,1.231
3.1,3077.62,0.021,1.231
3.2,3077.62,0.021,1.231
3.3,3077.62,0.022,1.231
3.4,3010.95,0.023,1.204
3.5,3077.62,0.023,1.231
3.6,3010.95,0.024,1.204
3.7,3044.28,0.025,1.218
3.8,2977.62,0.025,1.191
3.9,2977.62,0.026,1.191
4.0,3001.43,0.027,1.201
4.1,2934.76,0.027,1.174
4.2,3301.43,0.028,1.321
4.3,3301.43,0.029,1.321
4.4,3291.9,0.029,1.317
4.5,3271.9,0.03,1.309
4.6,3114.76,0.031,1.246
4.7,3077.62,0.031,1.231
4.8,3077.62,0.032,1.231
4.9,3077.62,0.033,1.231
5.0,3014.76,0.033,1.206
5.1,3024.28,0.034,1.21
5.2,3010.95,0.035,1.204
5.3,2922.06,0.035,1.169
5.4,2931.58,0.036,1.173
5.5,2970.95,0.037,1.188
5.6,2950.95,0.037,1.18
5.7,2943.81,0.038,1.178
5.8,2943.81,0.039,1.178
5.9,2923.33,0.039,1.169
6.0,2930.47,0.04,1.172
6.1,2943.81,0.041,1.178
6.2,2943.81,0.041,1.178
6.3,2948.09,0.042,1.179
6.4,2948.09,0.043,1.179
6.5,2948.09,0.043,1.179
6.6,2929.04,0.044,1.172
6.7,2929.04,0.045,1.172
6.8,2929.04,0.045,1.172
6.9,2929.04,0.046,1.172
7.0,2929.04,0.047,1.172
7.1,2929.04,0.047,1.172
7.2,2929.04,0.048,1.172
7.3,2897.46,0.049,1.159
7.4,2864.12,0.049,1.146
7.5,2864.12,0.05,1.146
7.6,2875.24,0.051,1.15
7.7,2869.68,0.051,1.148
7.8,2869.68,0.052,1.148
7.9,2895.24,0.053,1.158
8.0,2895.24,0.053,1.158
8.1,2895.24,0.054,1.158
8.2,2895.24,0.055,1.158
8.3,2911.9,0.055,1.165
8.4,2887.14,0.056,1.155
8.5,2900.48,0.057,1.16
8.6,2900.48,0.057,1.16
8.7,3030.0,0.058,1.212
8.8,2930.0,0.059,1.172
8.9,2957.14,0.059,1.183
9.0,3057.14,0.06,1.223
9.1,3457.14,0.061,1.383
9.2,3257.14,0.061,1.303
9.3,3357.14,0.062,1.343
9.4,2957.14,0.063,1.183
9.5,3257.14,0.063,1.303
9.6,3257.14,0.064,1.303
9.7,3257.14,0.065,1.303
9.8,3257.14,0.065,1.303
9.9,3257.14,0.066,1.303
10.0,3257.14,0.067,1.303
10.1,3300.0,0.067,1.32
10.2,3257.14,0.068,1.303
10.3,3300.0,0.069,1.32
10.4,3247.62,0.069,1.299
10.5,3237.14,0.07,1.295
10.6,3164.76,0.071,1.266
10.7,3241.9,0.071,1.297
10.8,2815.71,0.072,1.126
10.9,3215.71,0.073,1.286
11.0,3215.71,0.073,1.286
11.1,2815.71,0.074,1.126
11.2,3215.71,0.075,1.286
11.3,2800.63,0.075,1.12
11.4,2800.63,0.076,1.12
11.5,2713.97,0.077,1.086
11.6,2753.97,0.077,1.102
11.7,2753.97,0.078,1.102
11.8,2753.97,0.079,1.102
11.9,2753.97,0.079,1.102
12.0,2753.97,0.08,1.102
12.1,2753.97,0.081,1.102
12.2,2853.97,0.081,1.142
12.3,2853.97,0.082,1.142
12.4,2753.97,0.083,1.102
12.5,2753.97,0.083,1.102
12.6,2753.97,0.084,1.102
12.7,2753.97,0.085,1.102
12.8,2753.97,0.085,1.102
12.9,2753.97,0.086,1.102
13.0,2753.97,0.087,1.102
13.1,2753.97,0.087,1.102
13.2,2753.97,0.088,1.102
13.3,2753.97,0.089,1.102
13.4,2733.97,0.089,1.094
13.5,2659.2,0.09,1.064
13.6,2645.87,0.091,1.058
13.7,2555.39,0.091,1.022
13.8,2522.06,0.092,1.009
13.9,2470.0,0.093,0.988
14.0,2444.44,0.093,0.978
14.1,2425.55,0.094,0.97
14.2,2499.36,0.095,1.0
14.3,2499.36,0.095,1.0
14.4,2483.03,0.096,0.993
14.5,2477.47,0.097,0.991
14.6,2341.61,0.097,0.937
14.7,2331.28,0.098,0.933
14.8,2540.17,0.099,1.016
14.9,2497.95,0.099,0.999
15.0,2527.64,0.1,1.011
15.1,2494.31,0.101,0.998
15.2,2416.06,0.101,0.966
15.3,2416.06,0.102,0.966
15.4,2547.47,0.103,1.019
15.5,2656.36,0.103,1.063
15.6,2556.36,0.104,1.023
15.7,2414.14,0.105,0.966
15.8,2457.77,0.105,0.983
15.9,2524.44,0.106,1.01
16.0,2391.11,0.107,0.956
16.1,2391.11,0.107,0.956
16.2,2382.22,0.108,0.953
16.3,2515.55,0.109,1.006
16.4,2382.22,0.109,0.953
16.5,2359.66,0.11,0.944
16.6,2301.88,0.111,0.921
16.7,2368.54,0.111,0.947
16.8,2301.88,0.112,0.921
16.9,2201.88,0.113,0.881
17.0,2201.88,0.113,0.881
17.1,2211.88,0.114,0.885
17.2,2198.24,0.115,0.879
17.3,2206.5,0.115,0.883
17.4,2339.83,0.116,0.936
17.5,2249.35,0.117,0.9
17.6,2333.8,0.117,0.934
17.7,2323.46,0.118,0.929
17.8,2316.32,0.119,0.927
17.9,2316.32,0.119,0.927
18.0,2289.65,0.12,0.916
18.1,2285.21,0.121,0.914
18.2,2275.21,0.121,0.91
18.3,2270.77,0.122,0.908
18.4,2246.5,0.123,0.899
18.5,2291.74,0.123,0.917
18.6,2294.3,0.124,0.918
18.7,2270.36,0.125,0.908
18.8,2139.59,0.125,0.856
18.9,2103.7,0.126,0.841
19.0,2170.36,0.127,0.868
19.1,2157.5,0.127,0.863
19.2,2127.8,0.128,0.851
19.3,2104.56,0.129,0.842
19.4,2173.8,0.129,0.87
19.5,2162.0,0.13,0.865
19.6,2162.0,0.131,0.865
19.7,2162.0,0.131,0.865
19.8,2589.74,0.132,1.036
19.9,2326.1,0.133,0.93
20.0,2320.51,0.133,0.928
20.1,2326.1,0.134,0.93
20.2,2169.74,0.135,0.868
20.3,2170.21,0.135,0.868
20.4,2239.44,0.136,0.896
20.5,2345.5,0.137,0.938
20.6,2345.5,0.137,0.938
20.7,2345.5,0.138,0.938
20.8,2345.5,0.139,0.938
20.9,2339.44,0.139,0.936
21.0,2245.5,0.14,0.898
21.1,2281.4,0.141,0.913
21.2,2350.63,0.141,0.94
21.3,2354.26,0.142,0.942
21.4,2350.63,0.143,0.94
21.5,2350.63,0.143,0.94
21.6,2311.48,0.144,0.925
21.7,2297.81,0.145,0.919
21.8,2161.91,0.145,0.865
21.9,2222.38,0.146,0.889
22.0,2222.38,0.147,0.889
22.1,2255.85,0.147,0.902
22.2,2275.55,0.148,0.91
22.3,2180.68,0.149,0.872
22.4,2306.87,0.149,0.923
22.5,2380.68,0.15,0.952
22.6,2349.65,0.151,0.94
22.7,2285.54,0.151,0.914
22.8,2218.88,0.152,0.888
22.9,2215.72,0.153,0.886
23.0,2215.72,0.153,0.886
23.1,2228.29,0.154,0.891
23.2,2225.76,0.155,0.89
23.3,2241.02,0.155,0.896
23.4,2270.55,0.156,0.908
23.5,2270.55,0.157,0.908
23.6,2286.45,0.157,0.915
23.7,2286.45,0.158,0.915
23.8,2286.45,0.159,0.915
23.9,2286.45,0.159,0.915
24.0,2286.45,0.16,0.915
24.1,2286.45,0.161,0.915
24.2,2306.45,0.161,0.923
24.3,2309.01,0.162,0.924
24.4,2417.6,0.163,0.967
24.5,2417.6,0.163,0.967
24.6,2684.26,0.164,1.074
24.7,2377.6,0.165,0.951
24.8,2397.29,0.165,0.959
24.9,2376.22,0.166,0.95
25.0,2392.59,0.167,0.957
25.1,2392.59,0.167,0.957
25.2,2392.59,0.168,0.957
25.3,2492.59,0.169,0.997
25.4,2515.62,0.169,1.006
25.5,2618.65,0.17,1.047
25.6,2824.71,0.171,1.13
25.7,2801.68,0.171,1.121
25.8,2801.68,0.172,1.121
25.9,2701.68,0.173,1.081
26.0,2701.68,0.173,1.081
26.1,2679.12,0.174,1.072
26.2,2679.12,0.175,1.072
26.3,2663.58,0.175,1.065
26.4,2635.13,0.176,1.054
26.5,2635.13,0.177,1.054
26.6,2612.87,0.177,1.045
26.7,2663.81,0.178,1.066
26.8,2643.6,0.179,1.057
26.9,2535.44,0.179,1.014
27.0,2529.89,0.18,1.012
27.1,2520.19,0.181,1.008
27.2,2430.25,0.181,0.972
27.3,2425.32,0.182,0.97
27.4,2250.98,0.183,0.9
27.5,2214.02,0.183,0.886
27.6,2219.85,0.184,0.888
27.7,2208.05,0.185,0.883
27.8,2198.53,0.185,0.879
27.9,2195.97,0.186,0.878
28.0,2199.0,0.187,0.88
28.1,2162.63,0.187,0.865
28.2,2168.23,0.188,0.867
28.3,2168.23,0.189,0.867
28.4,2168.23,0.189,0.867
