Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.59,0.18,0.0,0.0,-1.59,0.18,1.6,0.0,0.968,330.0,1.0
0.1,-1.6,0.12,0.0,0.0,-1.6,0.12,1.604,0.001,0.968,329.83646,1.0
0.2,-1.58,0.08,0.0,0.0,-1.58,0.08,1.582,0.001,0.968,329.64958,0.999
0.3,-1.55,0.09,0.0,0.0,-1.55,0.09,1.553,0.002,0.969,329.45602,0.998
0.4,-1.39,-0.27,0.0,0.0,-1.39,-0.27,1.416,0.003,0.972,329.24871,0.998
0.5,-0.64,0.38,0.0,0.0,-0.64,0.38,0.744,0.003,0.985,329.08356,0.997
0.6,-0.6,-0.7,0.0,0.0,-0.6,-0.7,0.922,0.004,0.982,328.84241,0.996
0.7,-0.44,-1.89,0.0,0.0,-0.44,-1.89,1.941,0.005,0.961,328.69557,0.996
0.8,-0.06,-2.97,0.0,0.0,-0.06,-2.97,2.971,0.005,0.941,328.49534,0.995
0.9,-0.78,-3.5,0.0,0.0,-0.78,-3.5,3.586,0.006,0.928,328.37562,0.995
1.0,0.15,-3.73,0.0,0.0,0.15,-3.73,3.733,0.007,0.925,328.24189,0.995
1.1,0.31,-5.08,0.0,0.0,0.31,-5.08,5.089,0.007,0.898,328.02183,0.994
1.2,-0.24,-3.97,0.0,0.0,-0.24,-3.97,3.977,0.008,0.92,327.86598,0.994
1.3,-0.83,-3.88,0.0,0.0,-0.83,-3.88,3.968,0.009,0.921,327.6834,0.993
1.4,-0.88,-3.88,0.0,0.0,-0.88,-3.88,3.979,0.009,0.92,327.55403,0.993
1.5,0.17,-3.84,0.0,0.0,0.17,-3.84,3.844,0.01,0.923,327.35589,0.992
1.6,-1.06,-5.56,0.0,0.0,-1.06,-5.56,5.66,0.011,0.887,327.19971,0.992
1.7,-1.36,-4.74,0.0,0.0,-1.36,-4.74,4.931,0.011,0.901,327.01157,0.991
1.8,-1.54,-4.36,0.0,0.0,-1.54,-4.36,4.624,0.012,0.908,326.89394,0.991
1.9,-1.51,-4.36,0.0,0.0,-1.51,-4.36,4.614,0.013,0.908,326.75988,0.99
2.0,-1.11,-0.56,0.0,0.0,-1.11,-0.56,1.243,0.013,0.975,326.60104,0.99
2.1,-0.52,-0.57,0.0,0.0,-0.52,-0.57,0.772,0.014,0.985,326.48522,0.989
2.2,-0.92,-0.77,0.0,0.0,-0.92,-0.77,1.2,0.015,0.976,326.32967,0.989
2.3,-0.83,-1.8,0.0,0.0,-0.83,-1.8,1.982,0.015,0.96,326.18003,0.988
2.4,-1.22,-2.92,0.0,0.0,-1.22,-2.92,3.165,0.016,0.937,326.01568,0.988
2.5,-0.0,-3.7,0.0,0.0,-0.0,-3.7,3.7,0.017,0.926,325.87571,0.988
2.6,-0.76,-5.03,0.0,0.0,-0.76,-5.03,5.087,0.017,0.898,325.72726,0.987
2.7,-0.71,-3.96,0.0,0.0,-0.71,-3.96,4.023,0.018,0.92,325.61323,0.987
2.8,-0.88,-3.4,0.0,0.0,-0.88,-3.4,3.512,0.019,0.93,325.50429,0.986
2.9,-0.85,-3.26,0.0,0.0,-0.85,-3.26,3.369,0.019,0.933,325.38071,0.986
3.0,0.36,-3.78,0.0,0.0,0.36,-3.78,3.797,0.02,0.924,325.24217,0.986
3.1,-0.54,-4.56,0.0,0.0,-0.54,-4.56,4.592,0.021,0.908,325.14166,0.985
3.2,-0.52,-3.56,0.0,0.0,-0.52,-3.56,3.598,0.021,0.928,324.99172,0.985
3.3,-0.72,-3.19,0.0,0.0,-0.72,-3.19,3.27,0.022,0.935,324.7941,0.984
3.4,-0.68,-3.28,0.0,0.0,-0.68,-3.28,3.35,0.023,0.933,324.69148,0.984
3.5,0.44,-3.91,0.0,0.0,0.44,-3.91,3.935,0.023,0.921,324.47282,0.983
3.6,-0.57,-4.58,0.0,0.0,-0.57,-4.58,4.615,0.024,0.908,324.35865,0.983
3.7,-0.67,-3.34,0.0,0.0,-0.67,-3.34,3.407,0.025,0.932,324.2226,0.982
3.8,-0.67,-3.34,0.0,0.0,-0.67,-3.34,3.407,0.025,0.932,324.07723,0.982
3.9,-0.9,-3.67,0.0,0.0,-0.9,-3.67,3.779,0.026,0.924,323.88751,0.981
4.0,-0.57,-1.27,0.0,0.0,-0.57,-1.27,1.392,0.027,0.972,323.72118,0.981
4.1,-1.0,-1.37,0.0,0.0,-1.0,-1.37,1.696,0.027,0.966,323.59435,0.981
4.2,-1.07,-3.16,0.0,0.0,-1.07,-3.16,3.336,0.028,0.933,323.42631,0.98
4.3,-1.32,-4.2,0.0,0.0,-1.32,-4.2,4.403,0.029,0.912,323.21001,0.979
4.4,-0.64,-1.65,0.0,0.0,-0.64,-1.65,1.77,0.029,0.965,323.00622,0.979
4.5,1.17,-1.14,0.0,0.0,1.17,-1.14,1.634,0.03,0.967,322.87564,0.978
4.6,1.02,1.85,0.0,0.0,1.02,1.85,2.113,0.031,0.958,322.74589,0.978
4.7,1.41,4.46,0.0,0.0,1.41,4.46,4.678,0.031,0.906,322.62525,0.978
4.8,1.65,4.46,0.0,0.0,1.65,4.46,4.755,0.032,0.905,322.46432,0.977
4.9,1.88,4.42,0.0,0.0,1.88,4.42,4.803,0.033,0.904,322.27819,0.977
5.0,1.74,-0.84,0.0,0.0,1.74,-0.84,1.932,0.033,0.961,322.11263,0.976
5.1,1.74,1.66,0.0,0.0,1.74,1.66,2.405,0.034,0.952,321.90567,0.975
5.2,1.92,4.17,0.0,0.0,1.92,4.17,4.591,0.035,0.908,321.77344,0.975
5.3,1.86,4.19,0.0,0.0,1.86,4.19,4.584,0.035,0.908,321.61695,0.975
5.4,1.85,4.18,0.0,0.0,1.85,4.18,4.571,0.036,0.909,321.46395,0.974
5.5,1.76,-1.03,0.0,0.0,1.76,-1.03,2.039,0.037,0.959,321.29288,0.974
5.6,2.09,1.47,0.0,0.0,2.09,1.47,2.555,0.037,0.949,321.11697,0.973
5.7,2.3,3.98,0.0,0.0,2.3,3.98,4.597,0.038,0.908,320.98911,0.973
5.8,1.61,4.47,0.0,0.0,1.61,4.47,4.751,0.039,0.905,320.90226,0.972
5.9,1.42,4.49,0.0,0.0,1.42,4.49,4.709,0.039,0.906,320.73391,0.972
6.0,0.28,-1.87,0.0,0.0,0.28,-1.87,1.891,0.04,0.962,320.58126,0.971
6.1,1.41,-1.41,0.0,0.0,1.41,-1.41,1.994,0.041,0.96,320.46942,0.971
6.2,4.09,-0.42,0.0,0.0,4.09,-0.42,4.112,0.041,0.918,320.32881,0.971
6.3,5.35,0.34,0.0,0.0,5.35,0.34,5.361,0.042,0.893,320.20001,0.97
6.4,5.24,0.67,0.0,0.0,5.24,0.67,5.283,0.043,0.894,320.0734,0.97
6.5,3.3,-2.66,0.0,0.0,3.3,-2.66,4.239,0.043,0.915,319.84222,0.969
6.6,4.03,-0.41,0.0,0.0,4.03,-0.41,4.051,0.044,0.919,319.71446,0.969
6.7,4.7,1.68,0.0,0.0,4.7,1.68,4.991,0.045,0.9,319.60918,0.969
6.8,4.84,1.42,0.0,0.0,4.84,1.42,5.044,0.045,0.899,319.47371,0.968
6.9,5.79,0.26,0.0,0.0,5.79,0.26,5.796,0.046,0.884,319.34738,0.968
7.0,3.71,-3.11,0.0,0.0,3.71,-3.11,4.841,0.047,0.903,319.20959,0.967
7.1,4.73,-1.44,0.0,0.0,4.73,-1.44,4.944,0.047,0.901,319.10923,0.967
7.2,5.56,0.84,0.0,0.0,5.56,0.84,5.623,0.048,0.888,318.95368,0.967
7.3,4.4,2.56,0.0,0.0,4.4,2.56,5.091,0.049,0.898,318.82416,0.966
7.4,3.48,3.82,0.0,0.0,3.48,3.82,5.167,0.049,0.897,318.70395,0.966
7.5,2.55,-1.32,0.0,0.0,2.55,-1.32,2.871,0.05,0.943,318.60461,0.965
7.6,2.35,2.1,0.0,0.0,2.35,2.1,3.152,0.051,0.937,318.43597,0.965
7.7,2.87,4.78,0.0,0.0,2.87,4.78,5.575,0.051,0.888,318.29363,0.965
7.8,2.77,4.81,0.0,0.0,2.77,4.81,5.551,0.052,0.889,318.20176,0.964
7.9,2.73,4.82,0.0,0.0,2.73,4.82,5.539,0.053,0.889,318.01777,0.964
8.0,0.63,-3.0,0.0,0.0,0.63,-3.0,3.065,0.053,0.939,317.87341,0.963
8.1,1.6,-1.99,0.0,0.0,1.6,-1.99,2.553,0.054,0.949,317.71039,0.963
8.2,2.27,1.36,0.0,0.0,2.27,1.36,2.646,0.055,0.947,317.58956,0.962
8.3,2.34,3.42,0.0,0.0,2.34,3.42,4.144,0.055,0.917,317.4974,0.962
8.4,2.22,4.02,0.0,0.0,2.22,4.02,4.592,0.056,0.908,317.40198,0.962
8.5,2.07,-1.64,0.0,0.0,2.07,-1.64,2.641,0.057,0.947,317.29249,0.961
8.6,2.05,1.86,0.0,0.0,2.05,1.86,2.768,0.057,0.945,317.16428,0.961
8.7,1.86,4.2,0.0,0.0,1.86,4.2,4.593,0.058,0.908,317.05838,0.961
8.8,1.83,4.13,0.0,0.0,1.83,4.13,4.517,0.059,0.91,316.94565,0.96
8.9,1.79,4.13,0.0,0.0,1.79,4.13,4.501,0.059,0.91,316.82777,0.96
9.0,1.92,-1.87,0.0,0.0,1.92,-1.87,2.68,0.06,0.946,316.71356,0.96
9.1,1.94,1.68,0.0,0.0,1.94,1.68,2.566,0.061,0.949,316.5975,0.959
9.2,1.86,4.04,0.0,0.0,1.86,4.04,4.448,0.061,0.911,316.5035,0.959
9.3,1.89,4.02,0.0,0.0,1.89,4.02,4.442,0.062,0.911,316.38711,0.959
9.4,1.9,4.02,0.0,0.0,1.9,4.02,4.446,0.063,0.911,316.29285,0.958
9.5,1.97,-1.95,0.0,0.0,1.97,-1.95,2.772,0.063,0.945,316.12996,0.958
9.6,1.7,2.36,0.0,0.0,1.7,2.36,2.909,0.064,0.942,315.99735,0.958
9.7,1.89,4.0,0.0,0.0,1.89,4.0,4.424,0.065,0.912,315.84684,0.957
9.8,1.89,4.0,0.0,0.0,1.89,4.0,4.424,0.065,0.912,315.73772,0.957
9.9,1.88,4.0,0.0,0.0,1.88,4.0,4.42,0.066,0.912,315.59863,0.956
10.0,0.78,-3.96,0.0,0.0,0.78,-3.96,4.036,0.067,0.919,315.48418,0.956
10.1,0.6,-2.0,0.0,0.0,0.6,-2.0,2.088,0.067,0.958,315.33985,0.956
10.2,1.44,1.2,0.0,0.0,1.44,1.2,1.874,0.068,0.963,315.22392,0.955
10.3,1.57,3.18,0.0,0.0,1.57,3.18,3.546,0.069,0.929,315.11672,0.955
10.4,1.59,3.87,0.0,0.0,1.59,3.87,4.184,0.069,0.916,314.98646,0.955
10.5,1.91,-1.75,0.0,0.0,1.91,-1.75,2.59,0.07,0.948,314.78682,0.954
10.6,0.83,3.59,0.0,0.0,0.83,3.59,3.685,0.071,0.926,314.63311,0.953
10.7,1.49,4.28,0.0,0.0,1.49,4.28,4.532,0.071,0.909,314.49296,0.953
10.8,1.49,4.27,0.0,0.0,1.49,4.27,4.522,0.072,0.91,314.36432,0.953
10.9,1.48,4.28,0.0,0.0,1.48,4.28,4.529,0.073,0.909,314.24516,0.952
11.0,2.05,-1.67,0.0,0.0,2.05,-1.67,2.644,0.073,0.947,314.11504,0.952
11.1,1.48,4.27,0.0,0.0,1.48,4.27,4.519,0.074,0.91,313.98423,0.951
11.2,1.48,4.28,0.0,0.0,1.48,4.28,4.529,0.075,0.909,313.83429,0.951
11.3,1.47,4.28,0.0,0.0,1.47,4.28,4.525,0.075,0.91,313.65779,0.95
11.4,1.46,4.28,0.0,0.0,1.46,4.28,4.522,0.076,0.91,313.55692,0.95
11.5,2.07,-1.58,0.0,0.0,2.07,-1.58,2.604,0.077,0.948,313.42943,0.95
11.6,1.47,4.3,0.0,0.0,1.47,4.3,4.544,0.077,0.909,313.29363,0.949
11.7,1.47,4.27,0.0,0.0,1.47,4.27,4.516,0.078,0.91,313.11992,0.949
11.8,1.48,4.28,0.0,0.0,1.48,4.28,4.529,0.079,0.909,312.98768,0.948
11.9,1.49,4.28,0.0,0.0,1.49,4.28,4.532,0.079,0.909,312.85819,0.948
12.0,1.34,-4.34,0.0,0.0,1.34,-4.34,4.542,0.08,0.909,312.72848,0.948
12.1,1.44,-2.3,0.0,0.0,1.44,-2.3,2.714,0.081,0.946,312.6384,0.947
12.2,1.12,0.28,0.0,0.0,1.12,0.28,1.154,0.081,0.977,312.46705,0.947
12.3,0.35,1.91,0.0,0.0,0.35,1.91,1.942,0.082,0.961,312.33664,0.946
12.4,-0.05,2.73,0.0,0.0,-0.05,2.73,2.73,0.083,0.945,312.19659,0.946
12.5,1.59,-1.98,0.0,0.0,1.59,-1.98,2.539,0.083,0.949,312.10413,0.946
12.6,-0.06,2.74,0.0,0.0,-0.06,2.74,2.741,0.084,0.945,311.91026,0.945
12.7,-0.06,2.74,0.0,0.0,-0.06,2.74,2.741,0.085,0.945,311.80824,0.945
12.8,-0.1,2.73,0.0,0.0,-0.1,2.73,2.732,0.085,0.945,311.72014,0.945
12.9,-0.16,2.69,0.0,0.0,-0.16,2.69,2.695,0.086,0.946,311.58846,0.944
13.0,1.65,-1.96,0.0,0.0,1.65,-1.96,2.562,0.087,0.949,311.47172,0.944
