Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3204.29,0.001,1.282
0.2,3288.1,0.001,1.315
0.3,3060.95,0.002,1.224
0.4,3344.29,0.003,1.338
0.5,3068.1,0.003,1.227
0.6,3314.76,0.004,1.326
0.7,3284.76,0.005,1.314
0.8,3294.29,0.005,1.318
0.9,3254.76,0.006,1.302
1.0,3027.62,0.007,1.211
1.1,3275.24,0.007,1.31
1.2,3068.1,0.008,1.227
1.3,2771.9,0.009,1.109
1.4,3065.72,0.009,1.226
1.5,2771.9,0.01,1.109
1.6,2721.91,0.011,1.089
1.7,2728.57,0.011,1.091
1.8,2755.72,0.012,1.102
1.9,2755.72,0.013,1.102
2.0,2755.72,0.013,1.102
2.1,2755.72,0.014,1.102
2.2,2689.05,0.015,1.076
2.3,2978.1,0.015,1.191
2.4,2681.91,0.016,1.073
2.5,2681.91,0.017,1.073
2.6,2709.05,0.017,1.084
2.7,2661.43,0.018,1.065
2.8,2631.43,0.019,1.053
2.9,2599.05,0.019,1.04
3.0,2586.35,0.02,1.035
3.1,2632.38,0.021,1.053
3.2,2559.05,0.021,1.024
3.3,2512.38,0.022,1.005
3.4,2577.94,0.023,1.031
3.5,2610.79,0.023,1.044
3.6,2610.79,0.024,1.044
3.7,2594.13,0.025,1.038
3.8,2594.13,0.025,1.038
3.9,2584.6,0.026,1.034
4.0,2500.79,0.027,1.0
4.1,2594.13,0.027,1.038
4.2,2575.08,0.028,1.03
4.3,2576.66,0.029,1.031
4.4,2576.66,0.029,1.031
4.5,2576.66,0.03,1.031
4.6,2543.33,0.031,1.017
4.7,2576.66,0.031,1.031
4.8,2467.14,0.032,0.987
4.9,2446.66,0.033,0.979
5.0,2467.14,0.033,0.987
5.1,2440.0,0.034,0.976
5.2,2419.52,0.035,0.968
5.3,2521.11,0.035,1.008
5.4,2528.25,0.036,1.011
5.5,2521.11,0.037,1.008
5.6,2697.3,0.037,1.079
5.7,2684.6,0.038,1.074
5.8,2410.79,0.039,0.964
5.9,2344.13,0.039,0.938
6.0,2391.9,0.04,0.957
6.1,2432.38,0.041,0.973
6.2,2641.74,0.041,1.057
6.3,2436.19,0.042,0.974
6.4,2428.41,0.043,0.971
6.5,2554.6,0.043,1.022
6.6,2582.38,0.044,1.033
6.7,2533.18,0.045,1.013
6.8,2506.19,0.045,1.002
6.9,2466.82,0.046,0.987
7.0,2538.57,0.047,1.015
7.1,2519.68,0.047,1.008
7.2,2462.38,0.048,0.985
7.3,2500.63,0.049,1.0
7.4,2512.22,0.049,1.005
7.5,2527.3,0.05,1.011
7.6,2552.86,0.051,1.021
7.7,2571.75,0.051,1.029
7.8,2571.75,0.052,1.029
7.9,2571.75,0.053,1.029
8.0,2525.08,0.053,1.01
8.1,2571.75,0.054,1.029
8.2,2536.19,0.055,1.014
8.3,2536.19,0.055,1.014
8.4,2536.19,0.056,1.014
8.5,2536.19,0.057,1.014
8.6,2530.64,0.057,1.012
8.7,2510.64,0.058,1.004
8.8,2500.16,0.059,1.0
8.9,2500.16,0.059,1.0
9.0,2500.16,0.06,1.0
9.1,2500.16,0.061,1.0
9.2,2500.16,0.061,1.0
9.3,2500.16,0.062,1.0
9.4,2500.16,0.063,1.0
9.5,2473.02,0.063,0.989
9.6,2471.27,0.064,0.989
9.7,2452.86,0.065,0.981
9.8,2480.0,0.065,0.992
9.9,2472.86,0.066,0.989
10.0,2509.52,0.067,1.004
10.1,2507.94,0.067,1.003
10.2,2453.49,0.068,0.981
10.3,2495.24,0.069,0.998
10.4,2522.38,0.069,1.009
10.5,2541.27,0.07,1.017
10.6,2555.08,0.071,1.022
10.7,2610.64,0.071,1.044
10.8,2630.64,0.072,1.052
10.9,2591.11,0.073,1.036
11.0,2514.92,0.073,1.006
11.1,2498.89,0.074,1.0
11.2,2508.41,0.075,1.003
11.3,2543.97,0.075,1.018
11.4,2580.64,0.076,1.032
11.5,2590.16,0.077,1.036
11.6,2629.05,0.077,1.052
11.7,2629.05,0.078,1.052
11.8,2629.05,0.079,1.052
11.9,2629.05,0.079,1.052
12.0,2659.05,0.08,1.064
12.1,2655.24,0.081,1.062
12.2,2612.86,0.081,1.045
12.3,2592.38,0.082,1.037
12.4,2662.38,0.083,1.065
12.5,2711.91,0.083,1.085
12.6,2711.91,0.084,1.085
12.7,2729.52,0.085,1.092
12.8,2720.0,0.085,1.088
12.9,2706.67,0.086,1.083
13.0,2720.0,0.087,1.088
13.1,2720.0,0.087,1.088
13.2,2713.33,0.088,1.085
13.3,2713.33,0.089,1.085
13.4,2713.33,0.089,1.085
13.5,2696.67,0.09,1.079
13.6,2730.0,0.091,1.092
13.7,2786.19,0.091,1.114
13.8,2746.82,0.092,1.099
13.9,2780.16,0.093,1.112
14.0,2746.82,0.093,1.099
14.1,2820.16,0.094,1.128
14.2,2825.71,0.095,1.13
14.3,2842.38,0.095,1.137
14.4,2825.71,0.096,1.13
14.5,2842.38,0.097,1.137
14.6,2825.71,0.097,1.13
14.7,2825.71,0.098,1.13
14.8,2825.71,0.099,1.13
14.9,2825.71,0.099,1.13
15.0,2825.71,0.1,1.13
15.1,2866.19,0.101,1.146
15.2,2889.05,0.101,1.156
15.3,2911.9,0.102,1.165
15.4,2911.9,0.103,1.165
15.5,2911.9,0.103,1.165
15.6,2911.9,0.104,1.165
15.7,2911.9,0.105,1.165
15.8,2846.19,0.105,1.138
15.9,2869.05,0.106,1.148
16.0,2869.05,0.107,1.148
16.1,2869.05,0.107,1.148
16.2,2891.9,0.108,1.157
16.3,2938.57,0.109,1.175
16.4,2938.57,0.109,1.175
16.5,2891.9,0.11,1.157
16.6,2875.24,0.111,1.15
16.7,2895.24,0.111,1.158
16.8,2695.24,0.112,1.078
16.9,2711.9,0.113,1.085
17.0,2711.9,0.113,1.085
17.1,2711.9,0.114,1.085
17.2,2682.38,0.115,1.073
17.3,2709.05,0.115,1.084
17.4,2709.05,0.116,1.084
17.5,2709.05,0.117,1.084
17.6,2709.05,0.117,1.084
17.7,2738.57,0.118,1.095
17.8,2738.57,0.119,1.095
17.9,2758.09,0.119,1.103
18.0,2738.57,0.12,1.095
18.1,2778.57,0.121,1.111
18.2,2738.57,0.121,1.095
18.3,2758.57,0.122,1.103
18.4,2778.57,0.123,1.111
18.5,2778.57,0.123,1.111
18.6,2778.57,0.124,1.111
18.7,2702.38,0.125,1.081
18.8,2745.24,0.125,1.098
18.9,2706.35,0.126,1.083
19.0,2706.35,0.127,1.083
19.1,2643.49,0.127,1.057
19.2,2719.05,0.128,1.088
19.3,2665.71,0.129,1.066
19.4,2639.68,0.129,1.056
19.5,2630.16,0.13,1.052
19.6,2620.79,0.131,1.048
19.7,2667.46,0.131,1.067
19.8,2680.16,0.132,1.072
19.9,2728.57,0.133,1.091
20.0,2728.57,0.133,1.091
20.1,2713.49,0.134,1.085
20.2,2713.49,0.135,1.085
20.3,2713.49,0.135,1.085
20.4,2713.49,0.136,1.085
20.5,2639.68,0.137,1.056
20.6,2639.68,0.137,1.056
20.7,2599.68,0.138,1.04
20.8,2619.68,0.139,1.048
20.9,2599.68,0.139,1.04
21.0,2606.82,0.14,1.043
21.1,2713.49,0.141,1.085
21.2,2639.68,0.141,1.056
21.3,2639.68,0.142,1.056
21.4,2639.68,0.143,1.056
21.5,2706.35,0.143,1.083
21.6,2713.49,0.144,1.085
21.7,2679.2,0.145,1.072
21.8,2647.62,0.145,1.059
21.9,2708.09,0.146,1.083
22.0,2700.95,0.147,1.08
22.1,2680.95,0.147,1.072
22.2,2647.62,0.148,1.059
22.3,2647.62,0.149,1.059
22.4,2627.62,0.149,1.051
22.5,2622.06,0.15,1.049
22.6,2741.9,0.151,1.097
22.7,2622.06,0.151,1.049
22.8,2701.43,0.152,1.081
22.9,2721.43,0.153,1.089
23.0,2748.57,0.153,1.099
23.1,2715.87,0.154,1.086
23.2,2656.35,0.155,1.063
