Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2698.25,0.001,1.079
0.2,2688.01,0.001,1.075
0.3,2727.77,0.002,1.091
0.4,2588.41,0.003,1.035
0.5,2632.3,0.003,1.053
0.6,2692.06,0.004,1.077
0.7,2727.85,0.005,1.091
0.8,2777.3,0.005,1.111
0.9,2702.62,0.006,1.081
1.0,2747.54,0.007,1.099
1.1,2800.0,0.007,1.12
1.2,2658.73,0.008,1.063
1.3,2652.06,0.009,1.061
1.4,2788.09,0.009,1.115
1.5,2665.08,0.01,1.066
1.6,2775.08,0.011,1.11
1.7,2790.87,0.011,1.116
1.8,2773.73,0.012,1.109
1.9,2822.62,0.013,1.129
2.0,2739.52,0.013,1.096
2.1,2841.98,0.014,1.137
2.2,2830.55,0.015,1.132
2.3,2808.09,0.015,1.123
2.4,2808.09,0.016,1.123
2.5,2721.19,0.017,1.088
2.6,2679.6,0.017,1.072
2.7,2646.5,0.018,1.059
2.8,2700.87,0.019,1.08
2.9,2573.8,0.019,1.03
3.0,2513.88,0.02,1.006
3.1,2525.31,0.021,1.01
3.2,2496.66,0.021,0.999
3.3,2433.25,0.022,0.973
3.4,2403.25,0.023,0.961
3.5,2524.68,0.023,1.01
3.6,2504.44,0.024,1.002
3.7,2509.44,0.025,1.004
3.8,2468.17,0.025,0.987
3.9,2448.96,0.026,0.98
4.0,2480.08,0.027,0.992
4.1,2436.83,0.027,0.975
4.2,2432.07,0.028,0.973
4.3,2403.1,0.029,0.961
4.4,2442.54,0.029,0.977
4.5,2453.5,0.03,0.981
4.6,2452.07,0.031,0.981
4.7,2390.25,0.031,0.956
4.8,2375.72,0.032,0.95
4.9,2372.54,0.033,0.949
5.0,2350.87,0.033,0.94
5.1,2405.95,0.034,0.962
5.2,2405.95,0.035,0.962
5.3,2387.62,0.035,0.955
5.4,2391.18,0.036,0.956
5.5,2387.61,0.037,0.955
5.6,2345.31,0.037,0.938
5.7,2321.03,0.038,0.928
5.8,2256.19,0.039,0.902
5.9,2225.95,0.039,0.89
6.0,2293.81,0.04,0.918
6.1,2321.51,0.041,0.929
6.2,2167.71,0.041,0.867
6.3,2110.79,0.042,0.844
6.4,2181.74,0.043,0.873
6.5,2332.45,0.043,0.933
