Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.013,111.53333333332986,11.949999999999628,23.899999999999256,0.28,14,7,4
