Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,24.5,24.6,-24.2,-20.9,188.4,0.0
0.1,0.249,203.19,0.001,24.5,24.6,-24.1,-20.9,188.2,1.08
0.2,0.249,203.19,0.001,24.5,24.5,-24.1,-20.9,188.0,1.081
0.3,0.249,203.19,0.002,24.5,24.4,-24.1,-20.9,187.8,1.082
0.4,0.249,203.19,0.003,24.4,24.5,-24.1,-20.8,187.6,1.083
0.5,0.249,203.19,0.003,24.5,24.5,-24.1,-20.8,187.8,1.082
0.6,0.249,203.19,0.004,24.5,24.5,-24.1,-20.8,187.8,1.082
0.7,0.248,203.19,0.005,24.4,24.5,-24.1,-20.7,187.4,1.084
0.8,0.248,203.19,0.005,24.4,24.5,-24.1,-20.8,187.6,1.083
0.9,0.247,219.15,0.006,24.4,24.5,-24.1,-20.8,187.6,1.168
1.0,0.245,208.51,0.007,24.4,24.5,-24.1,-20.9,187.8,1.11
1.1,0.244,215.16,0.007,24.5,24.5,-24.0,-20.9,187.8,1.146
1.2,0.242,215.16,0.008,24.5,24.5,-24.0,-20.9,187.8,1.146
1.3,0.239,215.16,0.009,24.4,24.6,-24.0,-20.9,187.8,1.146
1.4,0.236,215.16,0.009,24.2,24.5,-24.0,-20.8,187.0,1.151
1.5,0.233,189.9,0.01,24.0,24.4,-24.0,-20.8,186.4,1.019
1.6,0.229,189.9,0.011,23.7,24.5,-23.9,-20.5,185.2,1.025
1.7,0.226,183.78,0.011,23.6,24.4,-23.8,-20.3,184.2,0.998
1.8,0.221,175.0,0.012,23.4,24.4,-23.6,-20.1,183.0,0.956
1.9,0.217,171.01,0.013,23.2,24.4,-23.5,-19.8,181.8,0.941
2.0,0.212,168.35,0.013,23.1,24.4,-23.5,-19.6,181.2,0.929
2.1,0.206,168.35,0.014,22.9,24.4,-23.4,-19.3,180.0,0.935
2.2,0.201,168.35,0.015,22.8,24.4,-23.3,-19.0,179.0,0.941
2.3,0.195,168.35,0.015,22.6,24.5,-23.2,-18.7,178.0,0.946
2.4,0.189,168.35,0.016,22.5,24.5,-23.1,-18.5,177.2,0.95
2.5,0.183,168.35,0.017,22.2,24.6,-23.0,-18.3,176.2,0.955
2.6,0.177,168.35,0.017,22.1,24.6,-22.9,-18.1,175.4,0.96
2.7,0.17,168.35,0.018,21.9,24.7,-22.8,-17.8,174.4,0.965
2.8,0.163,168.35,0.019,21.8,24.7,-22.7,-17.7,173.8,0.969
