Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.36,-2.08,-8.3,1.76,6.94,-3.84,7.932,0.0,0.841,330.0,1.0
0.1,-1.36,-2.12,-7.98,1.76,6.62,-3.88,7.673,0.001,0.847,329.85095,1.0
0.2,-1.35,-2.12,-7.61,1.81,6.26,-3.93,7.391,0.001,0.852,329.68461,0.999
0.3,-0.8,-2.25,-7.32,2.33,6.52,-4.58,7.968,0.002,0.841,329.55294,0.999
0.4,-1.91,-2.61,-7.27,2.2,5.36,-4.81,7.202,0.003,0.856,329.42408,0.998
0.5,-2.12,-1.5,-7.36,2.76,5.24,-4.26,6.753,0.003,0.865,329.27841,0.998
0.6,-4.65,1.67,-7.49,3.28,2.84,-1.61,3.265,0.004,0.935,329.12519,0.997
0.7,-5.74,4.02,-7.67,3.73,1.93,0.29,1.952,0.005,0.961,328.88158,0.997
0.8,-5.74,4.06,-7.4,4.28,1.66,-0.22,1.675,0.005,0.966,328.73784,0.996
0.9,-5.73,4.09,-7.62,4.62,1.89,-0.53,1.963,0.006,0.961,328.49178,0.995
1.0,-2.18,0.15,-7.39,4.47,5.21,-4.32,6.768,0.007,0.865,328.36454,0.995
1.1,-4.77,3.82,-7.25,5.04,2.48,-1.22,2.764,0.007,0.945,328.19163,0.995
1.2,-5.74,3.94,-7.02,4.89,1.28,-0.95,1.594,0.008,0.968,327.99956,0.994
1.3,-5.7,4.01,-7.14,4.83,1.44,-0.82,1.657,0.009,0.967,327.68181,0.993
1.4,-5.78,3.91,-6.8,5.34,1.02,-1.43,1.757,0.009,0.965,327.40671,0.992
1.5,-3.46,0.66,-6.79,5.19,3.33,-4.53,5.622,0.01,0.888,327.15349,0.991
1.6,-6.14,3.94,-7.0,5.32,0.86,-1.38,1.626,0.011,0.967,326.96104,0.991
1.7,-6.22,3.63,-6.5,5.62,0.28,-1.99,2.01,0.011,0.96,326.71499,0.99
1.8,-6.34,3.63,-6.62,5.56,0.28,-1.93,1.95,0.012,0.961,326.54562,0.99
1.9,-6.43,3.57,-6.37,5.39,-0.06,-1.82,1.821,0.013,0.964,326.30404,0.989
2.0,-1.52,-2.12,-6.11,5.93,4.59,-8.05,9.267,0.013,0.815,326.13364,0.988
2.1,-2.79,-0.59,-5.67,5.86,2.88,-6.45,7.064,0.014,0.859,325.94144,0.988
2.2,-4.96,1.74,-5.69,6.33,0.73,-4.59,4.648,0.015,0.907,325.79686,0.987
2.3,-6.15,3.63,-5.21,6.29,-0.94,-2.66,2.821,0.015,0.944,325.56657,0.987
2.4,-6.2,4.13,-4.74,6.22,-1.46,-2.09,2.549,0.016,0.949,325.32559,0.986
2.5,-3.71,0.94,-4.19,6.43,0.48,-5.49,5.511,0.017,0.89,325.09898,0.985
2.6,-6.28,4.64,-3.72,6.31,-2.56,-1.67,3.057,0.017,0.939,324.89658,0.985
2.7,-6.11,4.72,-3.15,6.39,-2.96,-1.67,3.399,0.018,0.932,324.75372,0.984
2.8,-6.12,4.92,-2.66,6.73,-3.46,-1.81,3.905,0.019,0.922,324.42211,0.983
2.9,-6.15,4.83,-2.58,7.15,-3.57,-2.32,4.258,0.019,0.915,324.26236,0.983
