Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,explorer,17.841241161527712,47520,100.0,-2.7,23.9,0.0,,,,-2.7,23.9,0.0,1,,,,
0.0,2,explorer,17.841241161527712,47520,100.0,16.0,19.1,0.0,,,,16.0,19.1,0.0,2,,,,
0.0,3,explorer,17.841241161527712,47520,100.0,-11.5,23.5,0.0,,,,-11.5,23.5,0.0,3,,,,
0.0,4,isocontour,17.841241161527712,47520,100.0,22.2,-3.2,0.0,,,,22.2,-3.2,0.0,4,,,,
0.0,5,isocontour,17.841241161527712,47520,100.0,24.8,19.5,0.0,,,,24.8,19.5,0.0,5,,,,
0.0,6,isocontour,17.841241161527712,47520,100.0,-3.1,-18.2,0.0,,,,-3.1,-18.2,0.0,6,,,,
0.0,7,isocontour,17.841241161527712,47520,100.0,21.1,12.5,0.0,,,,21.1,12.5,0.0,7,,,,
0.0,8,isocontour,17.841241161527712,47520,100.0,-11.8,-8.2,0.0,,,,-11.8,-8.2,0.0,8,,,,
0.0,9,isocontour,17.841241161527712,47520,100.0,2.7,-7.3,0.0,,,,2.7,-7.3,0.0,9,,,,
0.0,10,isocontour,17.841241161527712,47520,100.0,0.0,-4.6,0.0,,,,0.0,-4.6,0.0,10,,,,
0.0,Target,,,,,0.0,0.0,0.42,0.0,0.0,,,,,,,,,
0.1,1,explorer,17.841241161527712,47519.99,100.0,-2.7,23.9,0.0,0.1,-0.2,0.2,-2.7,23.9,0.0,1,1,0,1,0
0.1,2,explorer,17.841241161527712,47372.64,99.69,15.6,19.3,0.0,-4.3,2.3,4.9,15.6,19.3,0.0,2,2,0,0,2
0.1,3,explorer,17.841241161527712,47376.22,99.7,-11.9,23.4,0.0,-4.8,-0.9,4.9,-11.9,23.4,0.0,3,1,0,1,0
0.1,4,isocontour,17.841241161527712,47518.56,100.0,22.2,-3.2,0.0,0.4,-1.0,1.1,22.2,-3.2,0.0,4,1,0,0,1
0.1,5,isocontour,17.841241161527712,47518.83,100.0,24.8,19.4,0.0,0.7,-0.7,1.0,24.8,19.4,0.0,5,2,0,1,1
0.1,6,isocontour,17.841241161527712,47518.87,100.0,-3.0,-18.2,0.0,0.9,-0.2,0.9,-3.0,-18.2,0.0,6,3,0,0,3
0.1,7,isocontour,17.841241161527712,47519.18,100.0,21.1,12.5,0.0,-0.4,-0.8,0.9,21.1,12.5,0.0,7,3,0,1,2
0.1,8,isocontour,17.841241161527712,47518.72,100.0,-11.8,-8.3,0.0,-0.6,-0.8,1.0,-11.8,-8.3,0.0,8,3,0,0,3
0.1,9,isocontour,17.841241161527712,47518.52,100.0,2.8,-7.3,0.0,0.9,0.5,1.0,2.8,-7.3,0.0,9,3,0,0,3
0.1,10,isocontour,17.841241161527712,47518.68,100.0,0.1,-4.6,0.0,1.0,0.1,1.0,0.1,-4.6,0.0,10,3,0,0,3
0.1,Target,,,,,0.0,0.0,0.55,0.0,0.0,,,,,,,,,
0.2,1,explorer,17.841241161527712,47499.97,99.96,-2.5,23.9,0.0,2.4,-0.5,2.5,-2.5,23.9,0.0,1,1,0,1,0
0.2,2,explorer,17.841241161527712,47255.44,99.44,15.4,19.7,0.0,-1.4,4.3,4.5,15.4,19.7,0.0,2,2,0,0,2
0.2,3,explorer,17.841241161527712,47357.37,99.66,-12.1,23.2,0.0,-1.4,-2.0,2.4,-12.1,23.2,0.0,3,1,0,1,0
0.2,4,isocontour,17.841241161527712,47517.12,99.99,22.2,-3.3,0.0,-0.4,-0.9,1.0,22.2,-3.3,0.0,4,1,0,0,1
0.2,5,isocontour,17.841241161527712,47517.98,100.0,24.8,19.4,0.0,-0.5,-0.7,0.9,24.8,19.4,0.0,5,2,0,1,1
0.2,6,isocontour,17.841241161527712,47517.73,100.0,-2.9,-18.2,0.0,0.9,-0.1,0.9,-2.9,-18.2,0.0,6,3,0,0,3
0.2,7,isocontour,17.841241161527712,47517.7,100.0,21.1,12.5,0.0,0.5,0.9,1.0,21.1,12.5,0.0,7,3,0,1,2
0.2,8,isocontour,17.841241161527712,47517.24,99.99,-11.9,-8.2,0.0,-1.0,0.4,1.1,-11.9,-8.2,0.0,8,3,0,0,3
0.2,9,isocontour,17.841241161527712,47517.2,99.99,2.9,-7.3,0.0,0.8,-0.5,0.9,2.9,-7.3,0.0,9,3,0,0,3
0.2,10,isocontour,17.841241161527712,47517.71,100.0,0.0,-4.6,0.0,-0.9,0.1,0.9,0.0,-4.6,0.0,10,3,0,0,3
0.2,Target,,,,,0.0,0.0,0.676,0.0,0.0,,,,,,,,,
0.3,1,explorer,17.841241161527712,47479.96,99.92,-2.3,23.9,0.0,2.5,-0.1,2.5,-2.3,23.9,0.0,1,1,0,1,0
0.3,2,explorer,17.841241161527712,47235.9,99.4,15.3,20.0,0.0,-1.4,2.0,2.4,15.3,20.0,0.0,2,2,0,0,2
0.3,3,explorer,17.841241161527712,47341.35,99.62,-12.0,23.4,0.0,0.9,2.1,2.3,-12.0,23.4,0.0,3,1,0,1,0
0.3,4,isocontour,17.841241161527712,47516.3,99.99,22.2,-3.3,0.0,0.1,0.8,0.8,22.2,-3.3,0.0,4,1,0,0,1
0.3,5,isocontour,17.841241161527712,47516.58,99.99,24.8,19.4,0.0,0.6,0.9,1.1,24.8,19.4,0.0,5,2,0,1,1
0.3,6,isocontour,17.841241161527712,47516.52,99.99,-2.9,-18.3,0.0,0.9,-0.4,1.0,-2.9,-18.3,0.0,6,3,0,0,3
0.3,7,isocontour,17.841241161527712,47516.73,99.99,21.2,12.5,0.0,0.5,-0.7,0.9,21.2,12.5,0.0,7,3,0,1,2
0.3,8,isocontour,17.841241161527712,47516.07,99.99,-12.0,-8.3,0.0,-0.3,-0.9,0.9,-12.0,-8.3,0.0,8,3,0,0,3
0.3,9,isocontour,17.841241161527712,47516.06,99.99,2.9,-7.4,0.0,0.5,-0.8,0.9,2.9,-7.4,0.0,9,3,0,0,3
0.3,10,isocontour,17.841241161527712,47516.74,99.99,-0.0,-4.6,0.002,-0.9,0.1,0.9,-0.0,-4.6,0.0,10,3,0,0,3
0.3,Target,,,,,0.0,0.0,0.797,0.0,0.0,,,,,,,,,
0.4,1,explorer,17.841241161527712,47459.94,99.87,-2.0,23.9,0.0,2.5,-0.1,2.5,-2.0,23.9,0.0,1,1,0,1,0
0.4,2,explorer,17.841241161527712,47216.36,99.36,15.2,20.2,0.0,-1.4,2.1,2.5,15.2,20.2,0.0,2,2,0,0,2
0.4,3,explorer,17.841241161527712,47325.74,99.59,-11.9,23.2,0.0,1.7,-1.6,2.3,-11.9,23.2,0.0,3,1,0,1,0
0.4,4,isocontour,17.841241161527712,47515.48,99.99,22.2,-3.2,0.0,-0.1,0.8,0.8,22.2,-3.2,0.0,4,1,0,0,1
0.4,5,isocontour,17.841241161527712,47515.41,99.99,24.8,19.5,0.0,-0.3,0.9,0.9,24.8,19.5,0.0,5,2,0,1,1
0.4,6,isocontour,17.841241161527712,47492.72,99.94,-2.7,-18.1,0.0,1.4,2.3,2.7,-0.0,-4.6,0.002,10,3,0,0,3
0.4,7,isocontour,17.841241161527712,47515.53,99.99,21.1,12.6,0.0,-0.5,0.8,0.9,21.1,12.6,0.0,7,3,0,1,2
0.4,8,isocontour,17.841241161527712,47484.92,99.93,-11.8,-8.2,0.0,2.5,1.5,2.9,-0.0,-4.6,0.002,10,3,0,0,3
0.4,9,isocontour,17.841241161527712,47494.83,99.95,2.7,-7.4,0.0,-2.3,1.0,2.5,-0.0,-4.6,0.002,10,3,0,0,3
0.4,10,isocontour,17.841241161527712,47515.71,99.99,-0.1,-4.6,0.019,-0.9,0.3,0.9,-0.1,-4.6,0.002,10,3,0,0,3
0.4,Target,,,,,0.0,0.0,0.914,0.0,0.0,,,,,,,,,
0.5,1,explorer,17.841241161527712,47440.17,99.83,-2.2,23.9,0.0,-2.5,0.2,2.5,-2.2,23.9,0.0,1,2,0,2,0
0.5,2,explorer,17.841241161527712,47198.64,99.32,15.0,20.3,0.0,-2.0,1.3,2.4,15.0,20.3,0.0,2,3,0,1,2
0.5,3,explorer,17.841241161527712,47305.73,99.55,-12.1,23.2,0.0,-2.5,-0.2,2.5,-12.1,23.2,0.0,3,1,0,1,0
0.5,4,isocontour,17.841241161527712,47514.0,99.99,22.2,-3.3,0.0,0.1,-1.0,1.0,22.2,-3.3,0.0,4,1,0,0,1
0.5,5,isocontour,17.841241161527712,47513.93,99.99,24.9,19.6,0.0,0.9,0.5,1.0,24.9,19.6,0.0,5,2,0,1,1
0.5,6,isocontour,17.841241161527712,47477.7,99.91,-2.6,-17.9,0.0,1.3,1.9,2.3,-0.1,-4.6,0.019,10,3,0,0,3
0.5,7,isocontour,17.841241161527712,47514.13,99.99,21.2,12.6,0.0,1.0,0.1,1.0,21.2,12.6,0.0,7,3,0,1,2
0.5,8,isocontour,17.841241161527712,47472.32,99.9,-11.6,-8.1,0.0,1.6,1.4,2.1,-0.1,-4.6,0.019,10,3,0,0,3
0.5,9,isocontour,17.841241161527712,47489.43,99.94,2.6,-7.2,0.002,-0.6,1.5,1.6,-0.1,-4.6,0.019,10,3,0,0,3
