Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,24.8,19.5,-11.8,-18.2,148.6,0.0
0.1,0.249,83.26,0.001,24.8,19.4,-11.8,-18.2,148.4,0.561
0.2,0.249,83.26,0.001,24.8,19.4,-11.9,-18.2,148.6,0.56
0.3,0.249,83.26,0.002,24.8,19.4,-12.0,-18.3,149.0,0.559
0.4,0.248,83.26,0.003,24.8,19.5,-11.8,-18.1,148.4,0.561
0.5,0.247,83.26,0.003,24.9,19.6,-11.6,-17.9,148.0,0.563
0.6,0.245,83.26,0.004,24.9,19.5,-11.3,-17.7,146.8,0.567
0.7,0.242,83.26,0.005,24.9,19.4,-11.2,-17.5,146.0,0.57
0.8,0.238,83.26,0.005,24.9,19.3,-10.9,-17.3,144.8,0.575
0.9,0.234,83.26,0.006,24.9,19.2,-10.8,-17.1,144.0,0.578
1.0,0.229,83.26,0.007,25.0,19.2,-10.5,-16.9,143.2,0.581
1.1,0.224,83.26,0.007,24.9,19.2,-10.3,-16.7,142.2,0.586
1.2,0.219,83.26,0.008,24.9,19.1,-10.0,-16.5,141.0,0.59
1.3,0.213,83.26,0.009,24.9,19.1,-9.7,-16.2,139.8,0.596
1.4,0.206,83.26,0.009,25.0,19.1,-9.5,-16.0,139.2,0.598
1.5,0.199,83.26,0.01,25.0,19.0,-9.2,-15.8,138.0,0.603
1.6,0.192,83.26,0.011,24.7,19.0,-9.1,-15.6,136.8,0.609
1.7,0.185,83.26,0.011,24.4,19.0,-8.9,-15.4,135.4,0.615
1.8,0.177,83.26,0.012,24.1,18.9,-8.8,-15.2,134.0,0.621
1.9,0.168,83.26,0.013,23.8,18.8,-8.6,-15.0,132.4,0.629
2.0,0.164,83.26,0.013,23.7,18.7,-8.3,-14.8,131.0,0.636
2.1,0.16,83.26,0.014,23.6,18.6,-8.1,-14.6,129.8,0.641
2.2,0.159,83.26,0.015,23.4,18.5,-7.9,-14.4,128.4,0.648
2.3,0.157,83.26,0.015,23.3,18.4,-7.7,-14.1,127.0,0.656
2.4,0.155,83.26,0.016,23.2,18.3,-7.5,-13.9,125.8,0.662
2.5,0.153,83.26,0.017,23.0,18.3,-7.4,-13.7,124.8,0.667
2.6,0.151,83.26,0.017,22.8,18.2,-7.2,-13.5,123.4,0.675
2.7,0.148,83.26,0.018,22.6,18.0,-7.1,-13.3,122.0,0.682
2.8,0.144,83.26,0.019,22.5,17.8,-6.9,-13.1,120.6,0.69
2.9,0.142,83.26,0.019,22.5,17.8,-6.7,-12.9,119.8,0.695
3.0,0.139,83.26,0.02,22.5,17.6,-6.6,-12.6,118.6,0.702
3.1,0.135,83.26,0.021,22.5,17.3,-6.4,-12.4,117.2,0.71
3.2,0.131,83.26,0.021,22.5,17.3,-6.3,-12.2,116.6,0.714
3.3,0.131,83.26,0.022,22.5,17.2,-6.0,-11.9,115.2,0.723
3.4,0.131,83.26,0.023,22.5,17.0,-5.8,-11.8,114.2,0.729
3.5,0.129,83.26,0.023,22.5,16.8,-5.7,-11.6,113.2,0.736
3.6,0.127,83.26,0.024,22.5,16.6,-5.6,-11.4,112.2,0.742
3.7,0.125,83.26,0.025,22.5,16.5,-5.5,-11.2,111.4,0.747
3.8,0.123,83.26,0.025,22.5,16.3,-5.5,-11.0,110.6,0.753
3.9,0.122,83.26,0.026,22.4,16.2,-5.3,-10.7,109.2,0.762
4.0,0.122,83.26,0.027,22.4,15.9,-5.2,-10.7,108.4,0.768
4.1,0.121,83.26,0.027,22.4,15.7,-5.1,-10.8,108.0,0.771
4.2,0.12,83.26,0.028,22.4,15.5,-4.9,-10.7,107.0,0.778
4.3,0.12,83.26,0.029,22.4,15.3,-4.8,-10.7,106.4,0.783
4.4,0.12,83.26,0.029,22.3,15.1,-4.8,-10.7,105.8,0.787
4.5,0.119,83.26,0.03,22.3,14.9,-4.8,-10.6,105.2,0.791
4.6,0.119,83.26,0.031,22.3,14.8,-4.7,-10.6,104.8,0.794
4.7,0.118,83.26,0.031,22.3,14.7,-4.6,-10.6,104.4,0.798
4.8,0.117,71.37,0.032,22.3,14.6,-4.5,-10.6,104.0,0.686
4.9,0.117,71.37,0.033,22.3,14.5,-4.4,-10.5,103.4,0.69
5.0,0.117,71.37,0.033,22.3,14.2,-4.2,-10.5,102.4,0.697
5.1,0.115,71.37,0.034,22.3,13.9,-4.1,-10.5,101.6,0.702
5.2,0.114,71.37,0.035,22.3,13.6,-4.1,-10.5,101.0,0.707
5.3,0.113,71.37,0.035,22.3,13.3,-4.0,-10.5,100.2,0.712
5.4,0.112,71.37,0.036,22.2,13.0,-4.2,-10.5,99.8,0.715
5.5,0.112,71.37,0.037,22.2,12.8,-4.0,-10.4,98.8,0.722
5.6,0.112,71.37,0.037,22.2,12.7,-3.9,-10.5,98.6,0.724
5.7,0.111,71.37,0.038,22.2,12.4,-3.8,-10.7,98.2,0.727
5.8,0.111,71.37,0.039,22.2,12.1,-3.7,-10.9,97.8,0.73
5.9,0.11,71.37,0.039,22.2,11.9,-3.8,-10.9,97.6,0.731
6.0,0.109,71.37,0.04,22.2,11.6,-3.6,-10.9,96.6,0.739
6.1,0.109,71.37,0.041,22.1,11.4,-3.5,-10.8,95.6,0.747
6.2,0.109,71.37,0.041,22.1,11.1,-3.4,-11.0,95.2,0.75
6.3,0.107,71.37,0.042,22.1,10.8,-3.3,-11.1,94.6,0.754
