Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-2.15,0.05,-10.08,-9.54,7.93,9.59,12.444,0.0,0.689,250.8,1.0
0.1,-1.48,-0.87,-10.17,-9.64,8.69,8.77,12.346,0.001,0.691,250.79938,1.0
0.2,-1.11,-1.41,-10.03,-9.63,8.92,8.22,12.13,0.002,0.697,250.79836,1.0
0.3,-1.47,-2.17,-10.15,-9.7,8.68,7.53,11.491,0.003,0.713,250.79699,1.0
0.4,-1.46,-2.16,-10.09,-9.59,8.63,7.43,11.388,0.004,0.715,250.79613,1.0
0.5,-1.47,-2.16,-9.98,-9.5,8.51,7.34,11.238,0.005,0.719,250.79521,1.0
0.6,-1.47,-2.16,-9.87,-9.43,8.4,7.27,11.109,0.006,0.722,250.79423,1.0
0.7,-1.48,-2.15,-9.93,-9.31,8.45,7.16,11.076,0.007,0.723,250.7933,1.0
0.8,-1.47,-2.16,-9.84,-9.21,8.37,7.05,10.943,0.008,0.726,250.79186,1.0
0.9,-1.47,-2.16,-9.74,-9.31,8.27,7.15,10.932,0.009,0.727,250.79083,1.0
1.0,-1.09,-1.65,-9.82,-9.41,8.73,7.76,11.68,0.01,0.708,250.7897,1.0
1.1,-1.47,-2.15,-9.92,-9.5,8.45,7.35,11.199,0.011,0.72,250.78881,1.0
1.2,-1.47,-2.15,-9.9,-9.63,8.43,7.48,11.27,0.012,0.718,250.78808,1.0
1.3,-1.47,-2.15,-9.99,-9.54,8.52,7.39,11.278,0.013,0.718,250.78708,1.0
1.4,-1.47,-2.16,-9.9,-9.64,8.43,7.48,11.27,0.014,0.718,250.78626,1.0
1.5,-1.47,-2.15,-9.83,-9.75,8.36,7.6,11.298,0.015,0.718,250.78539,1.0
1.6,-1.47,-2.16,-9.92,-9.85,8.45,7.69,11.425,0.016,0.714,250.78426,1.0
1.7,-1.46,-2.16,-9.8,-9.89,8.34,7.73,11.371,0.017,0.716,250.78321,1.0
1.8,-1.47,-2.15,-9.82,-10.02,8.35,7.87,11.474,0.018,0.713,250.78234,1.0
1.9,-1.47,-2.16,-9.74,-10.13,8.27,7.97,11.485,0.019,0.713,250.78154,1.0
2.0,-1.13,-1.7,-9.75,-9.99,8.62,8.29,11.959,0.02,0.701,250.78031,1.0
2.1,-1.47,-2.15,-9.85,-9.9,8.38,7.75,11.414,0.021,0.715,250.77929,1.0
2.2,-1.47,-2.15,-9.98,-9.92,8.51,7.77,11.524,0.022,0.712,250.77821,1.0
2.3,-1.47,-2.16,-10.06,-10.03,8.59,7.87,11.65,0.023,0.709,250.77732,1.0
2.4,-1.48,-2.16,-10.13,-10.14,8.65,7.98,11.769,0.024,0.706,250.77641,1.0
2.5,-1.48,-2.15,-10.08,-10.27,8.6,8.12,11.828,0.025,0.704,250.77549,1.0
2.6,-1.47,-2.15,-10.08,-10.13,8.61,7.98,11.739,0.026,0.707,250.77441,1.0
2.7,-1.47,-2.15,-10.21,-10.16,8.74,8.01,11.855,0.027,0.704,250.77343,1.0
2.8,-1.47,-2.14,-10.3,-10.26,8.83,8.12,11.996,0.028,0.7,250.77231,1.0
2.9,-1.47,-2.15,-10.24,-10.14,8.77,7.99,11.864,0.029,0.703,250.77131,1.0
3.0,-1.15,-1.72,-10.24,-10.28,9.09,8.56,12.486,0.03,0.688,250.77069,1.0
3.1,-1.48,-2.15,-10.23,-10.14,8.75,7.99,11.849,0.031,0.704,250.76995,1.0
3.2,-1.47,-2.15,-10.1,-10.16,8.63,8.01,11.774,0.032,0.706,250.76883,1.0
3.3,-1.48,-2.14,-10.21,-10.24,8.73,8.1,11.909,0.033,0.702,250.76638,1.0
3.4,-1.47,-2.14,-10.34,-10.2,8.87,8.06,11.985,0.034,0.7,250.76543,1.0
3.5,-1.48,-2.14,-10.4,-10.31,8.92,8.17,12.096,0.035,0.698,250.76436,1.0
3.6,-1.47,-2.14,-10.38,-10.18,8.91,8.04,12.001,0.036,0.7,250.76236,1.0
3.7,-1.47,-2.13,-10.47,-10.28,9.0,8.15,12.142,0.037,0.696,250.76154,1.0
3.8,-1.47,-2.12,-10.6,-10.29,9.13,8.17,12.252,0.038,0.694,250.76059,1.0
3.9,-1.48,-2.12,-10.71,-10.2,9.23,8.08,12.267,0.039,0.693,250.75969,1.0
4.0,-1.21,-1.72,-10.59,-10.13,9.38,8.41,12.598,0.04,0.685,250.75878,1.0
