Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.016,0.7333333333333333,1.0999999999999999,2.1999999999999997,0.48,1,12,12
