Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2569.96,0.001,1.028
0.2,2663.2,0.001,1.065
0.3,2585.34,0.002,1.034
0.4,2780.09,0.003,1.112
0.5,2846.82,0.003,1.139
0.6,2874.84,0.004,1.15
0.7,2820.24,0.005,1.128
0.8,2553.82,0.005,1.022
0.9,2558.02,0.006,1.023
1.0,2524.92,0.007,1.01
1.1,2578.73,0.007,1.031
1.2,2588.02,0.008,1.035
1.3,2606.6,0.009,1.043
1.4,2551.83,0.009,1.021
1.5,2649.93,0.01,1.06
1.6,2614.06,0.011,1.046
1.7,2719.14,0.011,1.088
1.8,2843.73,0.012,1.137
1.9,2876.27,0.013,1.151
2.0,2934.14,0.013,1.174
2.1,2710.4,0.014,1.084
2.2,2744.28,0.015,1.098
2.3,2764.28,0.015,1.106
2.4,2809.05,0.016,1.124
2.5,2830.89,0.017,1.132
2.6,2970.48,0.017,1.188
2.7,2778.82,0.018,1.112
2.8,3073.02,0.019,1.229
2.9,3069.93,0.019,1.228
3.0,3150.32,0.02,1.26
3.1,3149.61,0.021,1.26
3.2,3149.52,0.021,1.26
3.3,3115.32,0.022,1.246
3.4,2911.43,0.023,1.165
3.5,2787.78,0.023,1.115
3.6,2890.4,0.024,1.156
3.7,3110.16,0.025,1.244
3.8,3028.26,0.025,1.211
3.9,3007.7,0.026,1.203
4.0,3039.61,0.027,1.216
4.1,3052.54,0.027,1.221
4.2,3018.18,0.028,1.207
4.3,3007.55,0.029,1.203
4.4,2811.36,0.029,1.125
4.5,3108.43,0.03,1.243
4.6,3155.82,0.031,1.262
4.7,3107.24,0.031,1.243
4.8,3025.26,0.032,1.21
4.9,2917.08,0.033,1.167
5.0,2904.86,0.033,1.162
5.1,2825.24,0.034,1.13
5.2,2872.46,0.035,1.149
5.3,2861.65,0.035,1.145
5.4,3100.22,0.036,1.24
5.5,3165.39,0.037,1.266
5.6,3181.76,0.037,1.273
5.7,3120.8,0.038,1.248
5.8,3200.01,0.039,1.28
5.9,3266.35,0.039,1.307
6.0,3339.37,0.04,1.336
6.1,3309.37,0.041,1.324
6.2,3217.55,0.041,1.287
6.3,3018.51,0.042,1.207
6.4,3010.97,0.043,1.204
6.5,3259.94,0.043,1.304
6.6,3194.21,0.044,1.278
6.7,3120.5,0.045,1.248
6.8,3244.7,0.045,1.298
6.9,3305.56,0.046,1.322
7.0,3384.92,0.047,1.354
7.1,3486.59,0.047,1.395
7.2,3521.98,0.048,1.409
7.3,3360.23,0.049,1.344
7.4,3390.16,0.049,1.356
7.5,3377.47,0.05,1.351
7.6,3547.79,0.051,1.419
7.7,3322.7,0.051,1.329
7.8,3521.44,0.052,1.409
7.9,3319.45,0.053,1.328
8.0,3513.26,0.053,1.405
8.1,3411.6,0.054,1.365
8.2,3251.83,0.055,1.301
8.3,3234.93,0.055,1.294
8.4,3156.02,0.056,1.262
8.5,3075.55,0.057,1.23
8.6,3167.79,0.057,1.267
8.7,3400.94,0.058,1.36
8.8,3714.69,0.059,1.486
8.9,3658.02,0.059,1.463
9.0,3784.7,0.06,1.514
9.1,3731.2,0.061,1.492
9.2,3735.11,0.061,1.494
9.3,3746.48,0.062,1.499
9.4,3751.29,0.063,1.501
9.5,3560.42,0.063,1.424
9.6,3337.48,0.064,1.335
9.7,3307.42,0.065,1.323
