Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,12.8,11.4,-14.7,-12.9,103.6,0.0
0.1,0.249,63.83,0.001,12.7,11.4,-14.7,-12.9,103.4,0.617
0.2,0.249,63.83,0.001,12.8,11.4,-14.6,-12.9,103.4,0.617
0.3,0.249,63.83,0.002,12.8,11.5,-14.6,-12.8,103.4,0.617
0.4,0.249,63.83,0.003,12.7,11.5,-14.7,-12.8,103.4,0.617
0.5,0.249,63.83,0.003,12.7,11.5,-14.7,-12.9,103.6,0.616
0.6,0.248,63.83,0.004,12.7,11.5,-14.8,-12.9,103.8,0.615
0.7,0.246,63.83,0.005,12.7,11.6,-14.7,-12.7,103.4,0.617
0.8,0.244,63.83,0.005,12.8,11.5,-14.5,-12.5,102.6,0.622
0.9,0.24,63.83,0.006,12.8,11.3,-14.4,-12.4,101.8,0.627
1.0,0.235,63.83,0.007,12.8,11.2,-14.4,-12.2,101.2,0.631
1.1,0.228,63.83,0.007,12.8,11.1,-14.2,-12.0,100.2,0.637
1.2,0.222,63.83,0.008,12.7,10.9,-14.1,-11.9,99.2,0.643
1.3,0.213,63.83,0.009,12.7,10.9,-14.0,-11.8,98.8,0.646
1.4,0.204,63.83,0.009,12.7,10.7,-13.8,-11.6,97.6,0.654
1.5,0.194,63.83,0.01,12.7,10.6,-13.8,-11.5,97.2,0.657
1.6,0.183,63.83,0.011,12.7,10.5,-13.7,-11.3,96.4,0.662
1.7,0.172,63.83,0.011,12.7,10.3,-13.5,-11.1,95.2,0.67
1.8,0.161,63.83,0.012,12.7,10.1,-13.5,-11.0,94.6,0.675
1.9,0.153,63.83,0.013,12.7,9.9,-13.5,-10.8,93.8,0.68
2.0,0.151,63.83,0.013,12.7,9.6,-13.4,-10.6,92.6,0.689
2.1,0.148,63.83,0.014,12.8,9.5,-13.3,-10.5,92.2,0.692
2.2,0.143,47.87,0.015,12.8,9.2,-13.2,-10.3,91.0,0.526
2.3,0.138,47.87,0.015,12.8,8.9,-13.2,-10.1,90.0,0.532
2.4,0.133,47.87,0.016,12.8,8.7,-13.1,-9.8,88.8,0.539
2.5,0.127,47.87,0.017,12.8,8.6,-13.0,-9.6,88.0,0.544
2.6,0.121,47.87,0.017,12.8,8.4,-12.9,-9.4,87.0,0.55
2.7,0.115,47.87,0.018,12.8,8.2,-12.7,-9.2,85.8,0.558
2.8,0.11,47.87,0.019,12.8,7.9,-12.5,-9.1,84.6,0.566
2.9,0.104,47.87,0.019,12.8,7.6,-12.4,-8.9,83.4,0.574
3.0,0.099,47.87,0.02,12.9,7.6,-12.2,-8.7,82.8,0.578
3.1,0.092,47.87,0.021,12.9,7.7,-11.9,-8.6,82.2,0.582
3.2,0.091,47.87,0.021,12.8,7.7,-11.8,-8.5,81.6,0.587
3.3,0.087,47.87,0.022,12.8,7.6,-11.6,-8.7,81.4,0.588
3.4,0.085,47.87,0.023,12.8,7.4,-11.4,-8.8,80.8,0.592
3.5,0.083,47.87,0.023,12.8,7.1,-11.3,-8.9,80.2,0.597
3.6,0.082,47.87,0.024,12.8,7.1,-11.1,-9.0,80.0,0.598
3.7,0.079,47.87,0.025,12.8,7.0,-10.9,-9.1,79.6,0.601
3.8,0.077,47.87,0.025,12.8,6.9,-10.8,-9.2,79.4,0.603
3.9,0.074,47.87,0.026,12.8,6.8,-10.7,-9.3,79.2,0.604
4.0,0.072,47.87,0.027,12.8,6.5,-10.6,-9.4,78.6,0.609
4.1,0.069,47.87,0.027,12.8,6.3,-10.6,-9.6,78.6,0.609
4.2,0.066,47.87,0.028,12.8,6.1,-10.6,-9.8,78.6,0.609
4.3,0.064,47.87,0.029,12.8,5.9,-10.5,-9.9,78.2,0.612
4.4,0.066,47.87,0.029,12.8,5.7,-10.6,-10.0,78.2,0.612
4.5,0.067,47.87,0.03,12.9,5.6,-10.7,-10.1,78.6,0.609
4.6,0.068,47.87,0.031,12.9,5.5,-10.9,-10.1,78.8,0.607
4.7,0.068,47.87,0.031,12.8,5.5,-11.1,-10.1,79.0,0.606
4.8,0.071,47.87,0.032,12.9,5.3,-11.2,-10.2,79.2,0.604
4.9,0.075,47.87,0.033,12.9,5.3,-11.3,-10.2,79.4,0.603
5.0,0.077,47.87,0.033,12.8,5.2,-11.5,-10.3,79.6,0.601
5.1,0.079,47.87,0.034,12.8,5.1,-11.5,-10.5,79.8,0.6
5.2,0.081,47.87,0.035,12.8,5.0,-11.6,-10.7,80.2,0.597
5.3,0.082,47.87,0.035,12.8,5.0,-11.8,-10.9,81.0,0.591
5.4,0.084,47.87,0.036,12.8,4.9,-11.9,-11.0,81.2,0.59
5.5,0.085,47.87,0.037,12.7,4.8,-12.1,-11.2,81.6,0.587
5.6,0.087,47.87,0.037,12.7,5.0,-12.1,-11.3,82.2,0.582
5.7,0.089,47.87,0.038,12.7,5.1,-12.2,-11.5,83.0,0.577
5.8,0.09,47.87,0.039,12.6,5.2,-12.3,-11.7,83.6,0.573
5.9,0.09,47.87,0.039,12.6,5.3,-12.4,-11.8,84.2,0.569
6.0,0.091,47.87,0.04,12.6,5.3,-12.6,-11.9,84.8,0.565
6.1,0.091,47.87,0.041,12.6,5.6,-12.7,-12.0,85.8,0.558
6.2,0.091,47.87,0.041,12.7,5.8,-12.9,-12.1,87.0,0.55
6.3,0.091,47.87,0.042,12.7,5.8,-13.1,-12.3,87.8,0.545
6.4,0.092,47.87,0.043,12.8,6.0,-13.3,-12.4,89.0,0.538
6.5,0.09,47.87,0.043,12.8,6.2,-13.4,-12.7,90.2,0.531
6.6,0.09,47.87,0.044,12.8,6.3,-13.6,-12.8,91.0,0.526
6.7,0.09,47.87,0.045,12.8,6.4,-13.8,-13.0,92.0,0.52
6.8,0.088,47.87,0.045,12.8,6.6,-14.0,-13.2,93.2,0.514
6.9,0.088,47.87,0.046,12.8,6.8,-14.1,-13.3,94.0,0.509
7.0,0.087,47.87,0.047,12.8,7.0,-14.3,-13.5,95.2,0.503
7.1,0.085,47.87,0.047,12.8,7.1,-14.5,-13.7,96.2,0.498
7.2,0.085,47.87,0.048,12.8,7.3,-14.5,-13.8,96.8,0.495
7.3,0.084,47.87,0.049,12.8,7.6,-14.7,-13.9,98.0,0.488
7.4,0.083,47.87,0.049,12.8,7.8,-14.8,-14.0,98.8,0.485
7.5,0.083,47.87,0.05,12.6,8.0,-15.0,-14.2,99.6,0.481
7.6,0.083,47.87,0.051,12.5,8.1,-15.0,-14.3,99.8,0.48
7.7,0.084,47.87,0.051,12.3,8.3,-15.0,-14.5,100.2,0.478
7.8,0.082,47.87,0.052,12.3,8.6,-15.1,-14.7,101.4,0.472
7.9,0.082,47.87,0.053,12.2,8.8,-15.2,-14.8,102.0,0.469
8.0,0.081,47.87,0.053,12.1,9.0,-15.3,-15.0,102.8,0.466
8.1,0.08,47.87,0.054,11.9,9.2,-15.4,-15.1,103.2,0.464
8.2,0.079,47.87,0.055,11.7,9.4,-15.6,-15.3,104.0,0.46
8.3,0.079,47.87,0.055,11.6,9.5,-15.6,-15.5,104.4,0.459
8.4,0.08,47.87,0.056,11.5,9.5,-15.7,-15.6,104.6,0.458
8.5,0.079,47.87,0.057,11.4,9.7,-15.8,-15.8,105.4,0.454
8.6,0.078,47.87,0.057,11.2,9.7,-16.0,-15.9,105.6,0.453
8.7,0.077,47.87,0.058,11.0,9.9,-16.0,-16.1,106.0,0.452
8.8,0.077,47.87,0.059,10.9,10.0,-16.1,-16.3,106.6,0.449
8.9,0.075,47.87,0.059,10.8,10.0,-16.3,-16.4,107.0,0.447
9.0,0.074,47.87,0.06,10.8,10.2,-16.4,-16.6,108.0,0.443
9.1,0.072,47.87,0.061,10.7,10.4,-16.6,-16.7,108.8,0.44
9.2,0.072,47.87,0.061,10.6,10.4,-16.7,-16.9,109.2,0.438
9.3,0.072,47.87,0.062,10.5,10.5,-16.8,-17.0,109.6,0.437
9.4,0.07,47.87,0.063,10.3,10.5,-16.9,-17.2,109.8,0.436
9.5,0.069,47.87,0.063,10.1,10.7,-17.1,-17.3,110.4,0.434
9.6,0.068,47.87,0.064,10.1,10.8,-17.3,-17.5,111.4,0.43
9.7,0.067,47.87,0.065,9.9,10.9,-17.4,-17.6,111.6,0.429
9.8,0.066,47.87,0.065,9.8,11.1,-17.4,-17.8,112.2,0.427
9.9,0.064,47.87,0.066,9.8,11.2,-17.5,-17.9,112.8,0.424
10.0,0.062,47.87,0.067,9.7,11.4,-17.7,-18.0,113.6,0.421
10.1,0.059,47.87,0.067,9.6,11.7,-17.8,-18.2,114.6,0.418
10.2,0.057,47.87,0.068,9.6,11.8,-17.9,-18.3,115.2,0.416
10.3,0.055,47.87,0.069,9.6,11.9,-17.9,-18.4,115.6,0.414
10.4,0.053,47.87,0.069,9.6,12.0,-18.0,-18.6,116.4,0.411
10.5,0.051,47.87,0.07,9.5,12.2,-18.1,-18.7,117.0,0.409
10.6,0.048,47.87,0.071,9.5,12.4,-18.2,-18.9,118.0,0.406
10.7,0.045,47.87,0.071,9.4,12.6,-18.3,-19.1,118.8,0.403
10.8,0.043,47.87,0.072,9.4,12.8,-18.3,-19.3,119.6,0.4
10.9,0.042,47.87,0.073,9.5,12.9,-18.2,-19.4,120.0,0.399
11.0,0.041,47.87,0.073,9.4,13.0,-18.1,-19.5,120.0,0.399
11.1,0.039,47.87,0.074,9.5,13.3,-18.1,-19.5,120.8,0.396
11.2,0.036,47.87,0.075,9.4,13.5,-18.2,-19.7,121.6,0.394
11.3,0.035,47.87,0.075,9.3,13.6,-18.1,-19.7,121.4,0.394
11.4,0.034,47.87,0.076,9.3,13.8,-18.0,-19.8,121.8,0.393
11.5,0.033,47.87,0.077,9.2,14.1,-18.0,-19.9,122.4,0.391
11.6,0.031,47.87,0.077,9.2,14.3,-18.0,-19.9,122.8,0.39
11.7,0.029,47.87,0.078,9.1,14.6,-18.0,-20.0,123.4,0.388
11.8,0.028,47.87,0.079,9.1,14.7,-18.2,-20.0,124.0,0.386
11.9,0.027,47.87,0.079,9.0,14.8,-18.1,-20.1,124.0,0.386
12.0,0.027,47.87,0.08,8.9,14.9,-17.9,-20.2,123.8,0.387
12.1,0.026,47.87,0.081,8.9,15.0,-17.8,-20.2,123.8,0.387
12.2,0.025,47.87,0.081,8.9,15.2,-17.9,-20.3,124.6,0.384
12.3,0.023,47.87,0.082,8.9,15.4,-18.0,-20.4,125.4,0.382
12.4,0.02,47.87,0.083,8.9,15.5,-18.1,-20.5,126.0,0.38
12.5,0.02,47.87,0.083,9.0,15.6,-18.1,-20.4,126.2,0.379
12.6,0.02,47.87,0.084,9.1,15.6,-18.0,-20.4,126.2,0.379
12.7,0.019,47.87,0.085,9.3,15.6,-18.0,-20.4,126.6,0.378
12.8,0.018,47.87,0.085,9.5,15.6,-18.0,-20.4,127.0,0.377
12.9,0.018,47.87,0.086,9.7,15.7,-17.8,-20.4,127.2,0.376
13.0,0.016,47.87,0.087,9.9,15.9,-17.8,-20.4,128.0,0.374
13.1,0.014,47.87,0.087,10.1,16.0,-18.0,-20.4,129.0,0.371
13.2,0.013,47.87,0.088,10.4,16.0,-18.2,-20.4,130.0,0.368
13.3,0.012,47.87,0.089,10.6,16.0,-18.2,-20.5,130.6,0.367
13.4,0.011,47.87,0.089,10.7,16.1,-18.0,-20.4,130.4,0.367
13.5,0.012,47.87,0.09,10.7,16.2,-17.8,-20.4,130.2,0.368
13.6,0.01,47.87,0.091,10.8,16.4,-17.7,-20.5,130.8,0.366
13.7,0.009,47.87,0.091,11.0,16.4,-17.8,-20.5,131.4,0.364
13.8,0.007,47.87,0.092,11.2,16.6,-17.8,-20.5,132.2,0.362
13.9,0.005,47.87,0.093,11.2,16.7,-17.9,-20.5,132.6,0.361
14.0,0.005,47.87,0.093,11.4,16.9,-17.9,-20.4,133.2,0.359
14.1,0.005,47.87,0.094,11.6,17.0,-17.7,-20.3,133.2,0.359
14.2,0.006,47.87,0.095,11.7,17.0,-17.5,-20.2,132.8,0.36
14.3,0.006,47.87,0.095,11.5,16.8,-17.5,-20.1,131.8,0.363
14.4,0.006,47.87,0.096,11.4,16.7,-17.5,-20.1,131.4,0.364
14.5,0.005,47.87,0.097,11.4,16.8,-17.6,-20.1,131.8,0.363
14.6,0.005,47.87,0.097,11.5,16.9,-17.5,-20.1,132.0,0.363
14.7,0.005,47.87,0.098,11.5,16.9,-17.4,-20.1,131.8,0.363
14.8,0.005,47.87,0.099,11.4,16.6,-17.4,-20.2,131.2,0.365
14.9,0.005,47.87,0.099,11.3,16.5,-17.3,-20.2,130.6,0.367
15.0,0.005,47.87,0.1,11.3,16.6,-17.1,-20.3,130.6,0.367
15.1,0.004,47.87,0.101,11.2,16.8,-17.1,-20.4,131.0,0.365
15.2,0.002,47.87,0.101,11.2,17.0,-17.1,-20.4,131.4,0.364
15.3,0.002,47.87,0.102,11.1,17.2,-17.2,-20.4,131.8,0.363
15.4,0.002,47.87,0.103,11.2,17.1,-17.2,-20.4,131.8,0.363
15.5,0.003,47.87,0.103,11.2,16.9,-17.0,-20.3,130.8,0.366
15.6,0.004,47.87,0.104,11.2,17.0,-16.8,-20.3,130.6,0.367
15.7,0.002,47.87,0.105,11.3,17.1,-16.8,-20.4,131.2,0.365
15.8,0.002,47.87,0.105,11.2,17.2,-16.8,-20.4,131.2,0.365
15.9,0.003,47.87,0.106,11.0,17.1,-16.8,-20.3,130.4,0.367
16.0,0.004,47.87,0.107,10.9,16.8,-16.8,-20.2,129.4,0.37
16.1,0.005,47.87,0.107,11.0,16.6,-16.7,-20.3,129.2,0.371
16.2,0.005,47.87,0.108,10.9,16.8,-16.6,-20.3,129.2,0.371
16.3,0.004,47.87,0.109,10.8,16.8,-16.6,-20.3,129.0,0.371
16.4,0.004,47.87,0.109,10.6,17.0,-16.5,-20.4,129.0,0.371
16.5,0.004,47.87,0.11,10.4,17.1,-16.5,-20.5,129.0,0.371
16.6,0.004,47.87,0.111,10.6,17.1,-16.3,-20.5,129.0,0.371
16.7,0.004,47.87,0.111,10.7,17.1,-16.3,-20.4,129.0,0.371
16.8,0.004,47.87,0.112,10.8,17.0,-16.3,-20.2,128.6,0.372
16.9,0.003,47.87,0.113,10.9,16.8,-16.5,-20.4,129.2,0.371
17.0,0.003,47.87,0.113,10.9,16.8,-16.5,-20.3,129.0,0.371
17.1,0.004,47.87,0.114,11.0,16.7,-16.3,-20.3,128.6,0.372
17.2,0.004,47.87,0.115,11.1,16.6,-16.4,-20.4,129.0,0.371
17.3,0.005,47.87,0.115,11.2,16.6,-16.5,-20.2,129.0,0.371
17.4,0.004,47.87,0.116,11.3,16.4,-16.7,-20.3,129.4,0.37
17.5,0.004,47.87,0.117,11.6,16.3,-16.6,-20.3,129.6,0.369
17.6,0.005,47.87,0.117,11.4,16.4,-16.6,-20.3,129.4,0.37
17.7,0.005,47.87,0.118,11.1,16.5,-16.8,-20.5,129.8,0.369
17.8,0.005,47.87,0.119,10.9,16.5,-16.8,-20.5,129.4,0.37
17.9,0.006,47.87,0.119,10.7,16.7,-16.6,-20.4,128.8,0.372
18.0,0.006,47.87,0.12,10.6,16.8,-16.7,-20.4,129.0,0.371
18.1,0.005,47.87,0.121,10.7,16.8,-16.8,-20.4,129.4,0.37
18.2,0.005,47.87,0.121,10.9,16.6,-16.9,-20.3,129.4,0.37
18.3,0.004,47.87,0.122,11.1,16.5,-17.0,-20.4,130.0,0.368
18.4,0.004,47.87,0.123,11.2,16.3,-17.0,-20.5,130.0,0.368
18.5,0.004,47.87,0.123,11.5,16.3,-16.9,-20.4,130.2,0.368
18.6,0.005,47.87,0.124,11.7,16.1,-16.8,-20.4,130.0,0.368
18.7,0.004,47.87,0.125,12.0,16.0,-17.0,-20.4,130.8,0.366
