Time,ID,behv,N,comm_area,Area Coverage
1.5,7,seeker,1.0,1000.0,500.0
1.5,8,seeker,5.0,1000.0,166.667
1.5,9,seeker,4.0,1000.0,200.0
1.5,10,explorer,1.0,1000.0,500.0
1.5,Target,,,,
1.6,1,seeker,0.0,1000.0,1000.0
1.6,2,seeker,5.0,1000.0,166.667
1.6,3,seeker,5.0,1000.0,166.667
1.6,4,seeker,4.0,1000.0,200.0
1.6,5,seeker,0.0,1000.0,1000.0
1.6,6,seeker,5.0,1000.0,166.667
1.6,7,seeker,1.0,1000.0,500.0
1.6,8,seeker,5.0,1000.0,166.667
1.6,9,seeker,4.0,1000.0,200.0
1.6,10,explorer,1.0,1000.0,500.0
1.6,Target,,,,
1.7,1,seeker,0.0,1000.0,1000.0
1.7,2,seeker,5.0,1000.0,166.667
1.7,3,seeker,5.0,1000.0,166.667
1.7,4,seeker,4.0,1000.0,200.0
1.7,5,seeker,0.0,1000.0,1000.0
1.7,6,seeker,5.0,1000.0,166.667
1.7,7,seeker,1.0,1000.0,500.0
1.7,8,seeker,5.0,1000.0,166.667
1.7,9,seeker,4.0,1000.0,200.0
1.7,10,explorer,1.0,1000.0,500.0
1.7,Target,,,,
1.8,1,seeker,0.0,1000.0,1000.0
1.8,2,seeker,5.0,1000.0,166.667
1.8,3,seeker,5.0,1000.0,166.667
1.8,4,seeker,4.0,1000.0,200.0
1.8,5,seeker,0.0,1000.0,1000.0
1.8,6,seeker,5.0,1000.0,166.667
1.8,7,seeker,1.0,1000.0,500.0
1.8,8,seeker,5.0,1000.0,166.667
1.8,9,seeker,4.0,1000.0,200.0
1.8,10,explorer,1.0,1000.0,500.0
1.8,Target,,,,
1.9,1,seeker,0.0,1000.0,1000.0
1.9,2,seeker,6.0,1000.0,142.857
1.9,3,seeker,5.0,1000.0,166.667
1.9,4,seeker,4.0,1000.0,200.0
1.9,5,seeker,0.0,1000.0,1000.0
1.9,6,seeker,5.0,1000.0,166.667
1.9,7,seeker,1.0,1000.0,500.0
1.9,8,seeker,5.0,1000.0,166.667
1.9,9,seeker,4.0,1000.0,200.0
1.9,10,explorer,1.0,1000.0,500.0
1.9,Target,,,,
2.0,1,seeker,0.0,1000.0,1000.0
2.0,2,seeker,6.0,1000.0,142.857
2.0,3,seeker,5.0,1000.0,166.667
2.0,4,seeker,4.0,1000.0,200.0
2.0,5,seeker,0.0,1000.0,1000.0
2.0,6,seeker,5.0,1000.0,166.667
2.0,7,seeker,1.0,1000.0,500.0
2.0,8,seeker,5.0,1000.0,166.667
2.0,9,seeker,5.0,1000.0,166.667
2.0,10,explorer,1.0,1000.0,500.0
2.0,Target,,,,
2.1,1,seeker,0.0,1000.0,1000.0
2.1,2,seeker,7.0,1000.0,125.0
2.1,3,seeker,5.0,1000.0,166.667
2.1,4,seeker,5.0,1000.0,166.667
2.1,5,seeker,0.0,1000.0,1000.0
2.1,6,seeker,5.0,1000.0,166.667
2.1,7,seeker,1.0,1000.0,500.0
2.1,8,seeker,5.0,1000.0,166.667
2.1,9,seeker,5.0,1000.0,166.667
2.1,10,explorer,1.0,1000.0,500.0
2.1,Target,,,,
2.2,1,seeker,0.0,1000.0,1000.0
2.2,2,seeker,7.0,1000.0,125.0
2.2,3,seeker,5.0,1000.0,166.667
2.2,4,seeker,5.0,1000.0,166.667
2.2,5,seeker,0.0,1000.0,1000.0
2.2,6,seeker,5.0,1000.0,166.667
2.2,7,seeker,1.0,1000.0,500.0
2.2,8,seeker,5.0,1000.0,166.667
2.2,9,seeker,5.0,1000.0,166.667
2.2,10,explorer,1.0,1000.0,500.0
2.2,Target,,,,
2.3,1,seeker,0.0,1000.0,1000.0
2.3,2,seeker,7.0,1000.0,125.0
2.3,3,seeker,5.0,1000.0,166.667
2.3,4,seeker,5.0,1000.0,166.667
2.3,5,seeker,0.0,1000.0,1000.0
2.3,6,seeker,5.0,1000.0,166.667
2.3,7,seeker,1.0,1000.0,500.0
2.3,8,seeker,5.0,1000.0,166.667
2.3,9,seeker,5.0,1000.0,166.667
2.3,10,explorer,1.0,1000.0,500.0
2.3,Target,,,,
2.4,1,seeker,0.0,1000.0,1000.0
2.4,2,seeker,7.0,1000.0,125.0
2.4,3,seeker,6.0,1000.0,142.857
2.4,4,seeker,5.0,1000.0,166.667
2.4,5,seeker,0.0,1000.0,1000.0
2.4,6,seeker,5.0,1000.0,166.667
2.4,7,seeker,3.0,1000.0,250.0
2.4,8,seeker,6.0,1000.0,142.857
2.4,9,seeker,5.0,1000.0,166.667
2.4,10,explorer,1.0,1000.0,500.0
2.4,Target,,,,
2.5,1,seeker,0.0,1000.0,1000.0
2.5,2,seeker,7.0,1000.0,125.0
2.5,3,seeker,6.0,1000.0,142.857
2.5,4,seeker,5.0,1000.0,166.667
2.5,5,seeker,0.0,1000.0,1000.0
2.5,6,seeker,5.0,1000.0,166.667
2.5,7,seeker,3.0,1000.0,250.0
2.5,8,seeker,6.0,1000.0,142.857
2.5,9,seeker,5.0,1000.0,166.667
2.5,10,explorer,1.0,1000.0,500.0
2.5,Target,,,,
2.6,1,seeker,0.0,1000.0,1000.0
2.6,2,seeker,7.0,1000.0,125.0
2.6,3,seeker,6.0,1000.0,142.857
2.6,4,seeker,5.0,1000.0,166.667
2.6,5,seeker,0.0,1000.0,1000.0
2.6,6,seeker,5.0,1000.0,166.667
2.6,7,seeker,3.0,1000.0,250.0
2.6,8,seeker,6.0,1000.0,142.857
2.6,9,seeker,5.0,1000.0,166.667
2.6,10,explorer,1.0,1000.0,500.0
2.6,Target,,,,
2.7,1,seeker,0.0,1000.0,1000.0
2.7,2,seeker,7.0,1000.0,125.0
2.7,3,seeker,6.0,1000.0,142.857
2.7,4,seeker,5.0,1000.0,166.667
2.7,5,seeker,0.0,1000.0,1000.0
2.7,6,seeker,5.0,1000.0,166.667
2.7,7,seeker,3.0,1000.0,250.0
2.7,8,seeker,6.0,1000.0,142.857
2.7,9,seeker,5.0,1000.0,166.667
2.7,10,explorer,1.0,1000.0,500.0
2.7,Target,,,,
2.8,1,seeker,0.0,1000.0,1000.0
2.8,2,seeker,7.0,1000.0,125.0
2.8,3,seeker,6.0,1000.0,142.857
2.8,4,seeker,5.0,1000.0,166.667
2.8,5,seeker,0.0,1000.0,1000.0
2.8,6,seeker,5.0,1000.0,166.667
2.8,7,seeker,3.0,1000.0,250.0
2.8,8,seeker,6.0,1000.0,142.857
2.8,9,seeker,5.0,1000.0,166.667
2.8,10,explorer,1.0,1000.0,500.0
2.8,Target,,,,
2.9,1,seeker,0.0,1000.0,1000.0
2.9,2,seeker,7.0,1000.0,125.0
2.9,3,seeker,6.0,1000.0,142.857
2.9,4,seeker,5.0,1000.0,166.667
2.9,5,seeker,0.0,1000.0,1000.0
2.9,6,seeker,6.0,1000.0,142.857
2.9,7,seeker,4.0,1000.0,200.0
2.9,8,seeker,6.0,1000.0,142.857
2.9,9,seeker,5.0,1000.0,166.667
2.9,10,explorer,1.0,1000.0,500.0
2.9,Target,,,,
3.0,1,seeker,0.0,1000.0,1000.0
3.0,2,seeker,7.0,1000.0,125.0
3.0,3,seeker,6.0,1000.0,142.857
3.0,4,seeker,5.0,1000.0,166.667
3.0,5,seeker,0.0,1000.0,1000.0
3.0,6,seeker,6.0,1000.0,142.857
3.0,7,seeker,4.0,1000.0,200.0
3.0,8,seeker,6.0,1000.0,142.857
3.0,9,seeker,5.0,1000.0,166.667
3.0,10,explorer,1.0,1000.0,500.0
3.0,Target,,,,
3.1,1,seeker,0.0,1000.0,1000.0
3.1,2,seeker,7.0,1000.0,125.0
3.1,3,seeker,6.0,1000.0,142.857
3.1,4,seeker,5.0,1000.0,166.667
3.1,5,seeker,0.0,1000.0,1000.0
3.1,6,seeker,6.0,1000.0,142.857
3.1,7,seeker,4.0,1000.0,200.0
3.1,8,seeker,6.0,1000.0,142.857
3.1,9,seeker,5.0,1000.0,166.667
3.1,10,explorer,1.0,1000.0,500.0
3.1,Target,,,,
3.2,1,seeker,0.0,1000.0,1000.0
3.2,2,seeker,7.0,1000.0,125.0
3.2,3,seeker,6.0,1000.0,142.857
3.2,4,seeker,5.0,1000.0,166.667
3.2,5,seeker,0.0,1000.0,1000.0
3.2,6,seeker,6.0,1000.0,142.857
3.2,7,seeker,4.0,1000.0,200.0
3.2,8,seeker,6.0,1000.0,142.857
3.2,9,seeker,5.0,1000.0,166.667
3.2,10,explorer,1.0,1000.0,500.0
3.2,Target,,,,
3.3,1,seeker,0.0,1000.0,1000.0
3.3,2,seeker,7.0,1000.0,125.0
3.3,3,seeker,6.0,1000.0,142.857
3.3,4,seeker,5.0,1000.0,166.667
3.3,5,seeker,0.0,1000.0,1000.0
3.3,6,seeker,6.0,1000.0,142.857
3.3,7,seeker,4.0,1000.0,200.0
3.3,8,seeker,6.0,1000.0,142.857
3.3,9,seeker,5.0,1000.0,166.667
3.3,10,explorer,1.0,1000.0,500.0
3.3,Target,,,,
3.4,1,seeker,0.0,1000.0,1000.0
3.4,2,seeker,7.0,1000.0,125.0
3.4,3,seeker,6.0,1000.0,142.857
3.4,4,seeker,5.0,1000.0,166.667
3.4,5,seeker,0.0,1000.0,1000.0
3.4,6,seeker,6.0,1000.0,142.857
3.4,7,seeker,4.0,1000.0,200.0
3.4,8,seeker,6.0,1000.0,142.857
3.4,9,seeker,5.0,1000.0,166.667
3.4,10,explorer,1.0,1000.0,500.0
3.4,Target,,,,
3.5,1,seeker,0.0,1000.0,1000.0
3.5,2,seeker,7.0,1000.0,125.0
3.5,3,seeker,6.0,1000.0,142.857
3.5,4,seeker,5.0,1000.0,166.667
3.5,5,seeker,0.0,1000.0,1000.0
3.5,6,seeker,6.0,1000.0,142.857
3.5,7,seeker,4.0,1000.0,200.0
3.5,8,seeker,6.0,1000.0,142.857
3.5,9,seeker,5.0,1000.0,166.667
3.5,10,explorer,1.0,1000.0,500.0
3.5,Target,,,,
3.6,1,seeker,0.0,1000.0,1000.0
3.6,2,seeker,7.0,1000.0,125.0
3.6,3,seeker,7.0,1000.0,125.0
3.6,4,seeker,5.0,1000.0,166.667
3.6,5,seeker,0.0,1000.0,1000.0
3.6,6,seeker,6.0,1000.0,142.857
3.6,7,seeker,4.0,1000.0,200.0
3.6,8,seeker,6.0,1000.0,142.857
3.6,9,seeker,5.0,1000.0,166.667
3.6,10,explorer,2.0,1000.0,333.333
3.6,Target,,,,
3.7,1,seeker,0.0,1000.0,1000.0
3.7,2,seeker,7.0,1000.0,125.0
3.7,3,seeker,7.0,1000.0,125.0
3.7,4,seeker,5.0,1000.0,166.667
3.7,5,seeker,0.0,1000.0,1000.0
3.7,6,seeker,6.0,1000.0,142.857
3.7,7,seeker,4.0,1000.0,200.0
3.7,8,seeker,6.0,1000.0,142.857
3.7,9,seeker,6.0,1000.0,142.857
3.7,10,explorer,3.0,1000.0,250.0
3.7,Target,,,,
3.8,1,seeker,0.0,1000.0,1000.0
3.8,2,seeker,7.0,1000.0,125.0
3.8,3,seeker,7.0,1000.0,125.0
3.8,4,seeker,5.0,1000.0,166.667
3.8,5,seeker,0.0,1000.0,1000.0
3.8,6,seeker,6.0,1000.0,142.857
3.8,7,seeker,4.0,1000.0,200.0
3.8,8,seeker,6.0,1000.0,142.857
3.8,9,seeker,6.0,1000.0,142.857
3.8,10,explorer,3.0,1000.0,250.0
3.8,Target,,,,
3.9,1,seeker,0.0,1000.0,1000.0
3.9,2,seeker,7.0,1000.0,125.0
3.9,3,seeker,7.0,1000.0,125.0
3.9,4,seeker,5.0,1000.0,166.667
3.9,5,seeker,0.0,1000.0,1000.0
3.9,6,seeker,6.0,1000.0,142.857
3.9,7,seeker,4.0,1000.0,200.0
3.9,8,seeker,6.0,1000.0,142.857
3.9,9,seeker,6.0,1000.0,142.857
3.9,10,explorer,3.0,1000.0,250.0
3.9,Target,,,,
4.0,1,seeker,0.0,1000.0,1000.0
4.0,2,seeker,7.0,1000.0,125.0
4.0,3,seeker,7.0,1000.0,125.0
4.0,4,seeker,5.0,1000.0,166.667
4.0,5,seeker,0.0,1000.0,1000.0
4.0,6,seeker,6.0,1000.0,142.857
4.0,7,seeker,4.0,1000.0,200.0
4.0,8,seeker,6.0,1000.0,142.857
4.0,9,seeker,6.0,1000.0,142.857
4.0,10,explorer,3.0,1000.0,250.0
4.0,Target,,,,
4.1,1,seeker,0.0,1000.0,1000.0
4.1,2,seeker,7.0,1000.0,125.0
4.1,3,seeker,7.0,1000.0,125.0
4.1,4,seeker,5.0,1000.0,166.667
4.1,5,seeker,0.0,1000.0,1000.0
4.1,6,seeker,6.0,1000.0,142.857
4.1,7,seeker,4.0,1000.0,200.0
4.1,8,seeker,6.0,1000.0,142.857
4.1,9,seeker,6.0,1000.0,142.857
4.1,10,explorer,3.0,1000.0,250.0
4.1,Target,,,,
4.2,1,seeker,0.0,1000.0,1000.0
4.2,2,seeker,7.0,1000.0,125.0
4.2,3,seeker,7.0,1000.0,125.0
4.2,4,seeker,5.0,1000.0,166.667
4.2,5,seeker,0.0,1000.0,1000.0
4.2,6,seeker,6.0,1000.0,142.857
4.2,7,seeker,4.0,1000.0,200.0
4.2,8,seeker,6.0,1000.0,142.857
4.2,9,seeker,6.0,1000.0,142.857
4.2,10,explorer,3.0,1000.0,250.0
4.2,Target,,,,
4.3,1,seeker,0.0,1000.0,1000.0
4.3,2,seeker,7.0,1000.0,125.0
4.3,3,seeker,7.0,1000.0,125.0
4.3,4,seeker,5.0,1000.0,166.667
4.3,5,seeker,0.0,1000.0,1000.0
4.3,6,seeker,6.0,1000.0,142.857
4.3,7,seeker,4.0,1000.0,200.0
4.3,8,seeker,6.0,1000.0,142.857
4.3,9,seeker,6.0,1000.0,142.857
4.3,10,explorer,3.0,1000.0,250.0
4.3,Target,,,,
4.4,1,seeker,0.0,1000.0,1000.0
4.4,2,seeker,7.0,1000.0,125.0
4.4,3,seeker,7.0,1000.0,125.0
4.4,4,seeker,5.0,1000.0,166.667
4.4,5,seeker,0.0,1000.0,1000.0
4.4,6,seeker,6.0,1000.0,142.857
4.4,7,seeker,4.0,1000.0,200.0
4.4,8,seeker,6.0,1000.0,142.857
4.4,9,seeker,6.0,1000.0,142.857
4.4,10,explorer,3.0,1000.0,250.0
4.4,Target,,,,
4.5,1,seeker,0.0,1000.0,1000.0
4.5,2,seeker,7.0,1000.0,125.0
4.5,3,seeker,7.0,1000.0,125.0
4.5,4,seeker,6.0,1000.0,142.857
4.5,5,seeker,0.0,1000.0,1000.0
4.5,6,seeker,6.0,1000.0,142.857
4.5,7,seeker,6.0,1000.0,142.857
4.5,8,seeker,6.0,1000.0,142.857
4.5,9,seeker,7.0,1000.0,125.0
4.5,10,explorer,3.0,1000.0,250.0
4.5,Target,,,,
4.6,1,seeker,0.0,1000.0,1000.0
4.6,2,seeker,7.0,1000.0,125.0
4.6,3,seeker,7.0,1000.0,125.0
4.6,4,seeker,6.0,1000.0,142.857
4.6,5,seeker,0.0,1000.0,1000.0
4.6,6,seeker,6.0,1000.0,142.857
4.6,7,seeker,6.0,1000.0,142.857
4.6,8,seeker,7.0,1000.0,125.0
4.6,9,seeker,7.0,1000.0,125.0
4.6,10,explorer,4.0,1000.0,200.0
4.6,Target,,,,
4.7,1,seeker,0.0,1000.0,1000.0
4.7,2,seeker,7.0,1000.0,125.0
4.7,3,seeker,7.0,1000.0,125.0
4.7,4,seeker,6.0,1000.0,142.857
4.7,5,seeker,0.0,1000.0,1000.0
4.7,6,seeker,6.0,1000.0,142.857
4.7,7,seeker,6.0,1000.0,142.857
4.7,8,seeker,7.0,1000.0,125.0
4.7,9,seeker,7.0,1000.0,125.0
4.7,10,explorer,4.0,1000.0,200.0
4.7,Target,,,,
4.8,1,seeker,0.0,1000.0,1000.0
4.8,2,seeker,7.0,1000.0,125.0
4.8,3,seeker,7.0,1000.0,125.0
4.8,4,seeker,6.0,1000.0,142.857
4.8,5,seeker,0.0,1000.0,1000.0
4.8,6,seeker,6.0,1000.0,142.857
4.8,7,seeker,6.0,1000.0,142.857
4.8,8,seeker,7.0,1000.0,125.0
4.8,9,seeker,7.0,1000.0,125.0
4.8,10,explorer,4.0,1000.0,200.0
4.8,Target,,,,
4.9,1,seeker,0.0,1000.0,1000.0
4.9,2,seeker,7.0,1000.0,125.0
4.9,3,seeker,7.0,1000.0,125.0
4.9,4,seeker,6.0,1000.0,142.857
4.9,5,seeker,0.0,1000.0,1000.0
4.9,6,seeker,6.0,1000.0,142.857
4.9,7,seeker,6.0,1000.0,142.857
4.9,8,seeker,7.0,1000.0,125.0
4.9,9,seeker,7.0,1000.0,125.0
4.9,10,explorer,4.0,1000.0,200.0
4.9,Target,,,,
5.0,1,seeker,0.0,1000.0,1000.0
5.0,2,seeker,7.0,1000.0,125.0
5.0,3,seeker,7.0,1000.0,125.0
5.0,4,seeker,6.0,1000.0,142.857
5.0,5,seeker,0.0,1000.0,1000.0
5.0,6,seeker,6.0,1000.0,142.857
5.0,7,seeker,6.0,1000.0,142.857
5.0,8,seeker,7.0,1000.0,125.0
5.0,9,seeker,7.0,1000.0,125.0
5.0,10,explorer,4.0,1000.0,200.0
5.0,Target,,,,
5.1,1,seeker,0.0,1000.0,1000.0
5.1,2,seeker,7.0,1000.0,125.0
5.1,3,seeker,7.0,1000.0,125.0
5.1,4,seeker,6.0,1000.0,142.857
5.1,5,seeker,0.0,1000.0,1000.0
5.1,6,seeker,6.0,1000.0,142.857
5.1,7,seeker,6.0,1000.0,142.857
5.1,8,seeker,7.0,1000.0,125.0
5.1,9,seeker,7.0,1000.0,125.0
5.1,10,explorer,4.0,1000.0,200.0
5.1,Target,,,,
5.2,1,seeker,0.0,1000.0,1000.0
5.2,2,seeker,7.0,1000.0,125.0
5.2,3,seeker,7.0,1000.0,125.0
5.2,4,seeker,6.0,1000.0,142.857
5.2,5,seeker,0.0,1000.0,1000.0
5.2,6,seeker,6.0,1000.0,142.857
5.2,7,seeker,6.0,1000.0,142.857
5.2,8,seeker,7.0,1000.0,125.0
5.2,9,seeker,7.0,1000.0,125.0
5.2,10,explorer,4.0,1000.0,200.0
5.2,Target,,,,
5.3,1,seeker,0.0,1000.0,1000.0
5.3,2,seeker,7.0,1000.0,125.0
5.3,3,seeker,7.0,1000.0,125.0
5.3,4,seeker,6.0,1000.0,142.857
5.3,5,seeker,0.0,1000.0,1000.0
5.3,6,seeker,6.0,1000.0,142.857
5.3,7,seeker,6.0,1000.0,142.857
5.3,8,seeker,7.0,1000.0,125.0
5.3,9,seeker,7.0,1000.0,125.0
5.3,10,explorer,4.0,1000.0,200.0
5.3,Target,,,,
5.4,1,seeker,0.0,1000.0,1000.0
5.4,2,seeker,7.0,1000.0,125.0
5.4,3,seeker,7.0,1000.0,125.0
5.4,4,seeker,7.0,1000.0,125.0
5.4,5,seeker,0.0,1000.0,1000.0
5.4,6,seeker,7.0,1000.0,125.0
5.4,7,seeker,6.0,1000.0,142.857
5.4,8,seeker,7.0,1000.0,125.0
5.4,9,seeker,7.0,1000.0,125.0
5.4,10,explorer,6.0,1000.0,142.857
5.4,Target,,,,
5.5,1,seeker,0.0,1000.0,1000.0
5.5,2,seeker,7.0,1000.0,125.0
5.5,3,seeker,7.0,1000.0,125.0
5.5,4,seeker,7.0,1000.0,125.0
5.5,5,seeker,0.0,1000.0,1000.0
5.5,6,seeker,7.0,1000.0,125.0
5.5,7,seeker,6.0,1000.0,142.857
5.5,8,seeker,7.0,1000.0,125.0
5.5,9,seeker,7.0,1000.0,125.0
5.5,10,explorer,6.0,1000.0,142.857
5.5,Target,,,,
5.6,1,seeker,0.0,1000.0,1000.0
5.6,2,seeker,7.0,1000.0,125.0
5.6,3,seeker,7.0,1000.0,125.0
5.6,4,seeker,7.0,1000.0,125.0
5.6,5,seeker,0.0,1000.0,1000.0
5.6,6,seeker,7.0,1000.0,125.0
5.6,7,seeker,6.0,1000.0,142.857
5.6,8,seeker,7.0,1000.0,125.0
5.6,9,seeker,7.0,1000.0,125.0
5.6,10,explorer,6.0,1000.0,142.857
5.6,Target,,,,
5.7,1,seeker,0.0,1000.0,1000.0
5.7,2,seeker,7.0,1000.0,125.0
5.7,3,seeker,7.0,1000.0,125.0
5.7,4,seeker,7.0,1000.0,125.0
5.7,5,seeker,0.0,1000.0,1000.0
5.7,6,seeker,7.0,1000.0,125.0
5.7,7,seeker,6.0,1000.0,142.857
