Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-8.5,-14.0,,,19.95,9.09,28.45,23.09,36.641,0.0,0.733,0.776,0.63,
0.0,2,5.5,16.5,,,19.95,9.09,14.45,-7.41,16.239,0.0,0.325,0.89,-0.456,
0.0,3,9.1,17.9,,,19.95,9.09,10.85,-8.81,13.976,0.0,0.28,0.776,-0.63,
0.0,4,-20.1,2.4,,,19.95,9.09,40.05,6.69,40.605,0.0,0.812,0.986,0.165,
0.0,5,14.0,-2.3,,,19.95,9.09,5.95,11.39,12.85,0.0,0.257,0.463,0.886,
0.0,6,8.2,4.9,,,19.95,9.09,11.75,4.19,12.475,0.0,0.25,0.942,0.336,
0.0,7,17.1,4.6,,,19.95,9.09,2.85,4.49,5.318,0.0,0.106,0.536,0.844,
0.0,8,-10.8,-3.0,,,19.95,9.09,30.75,12.09,33.041,0.0,0.661,0.931,0.366,
0.0,9,-24.8,21.5,,,19.95,9.09,44.75,-12.41,46.439,0.0,0.929,0.964,-0.267,
0.1,1,-8.5,-14.0,-0.2,-0.8,19.8,8.6,28.3,22.6,36.217,0.001,0.724,0.781,0.624,-0.7944242424242425
0.1,2,5.4,16.5,-0.3,-0.2,19.8,8.6,14.4,-7.9,16.425,0.001,0.328,0.877,-0.481,-0.46232686980609417
0.1,3,9.2,17.9,0.4,-0.3,19.8,8.6,10.6,-9.3,14.101,0.001,0.282,0.752,-0.66,0.9976
0.1,4,-20.1,2.4,-0.6,0.6,19.8,8.6,39.9,6.2,40.379,0.001,0.808,0.988,0.154,-0.5893992932862191
0.1,5,14.0,-2.4,0.2,-1.0,19.8,8.6,5.8,11.0,12.435,0.001,0.249,0.466,0.885,-0.7762745098039217
0.1,6,8.2,5.0,-0.6,0.6,19.8,8.6,11.6,3.6,12.146,0.001,0.243,0.955,0.296,-0.46572438162544166
0.1,7,17.1,4.7,0.6,0.6,19.8,8.6,2.7,3.9,4.743,0.001,0.095,0.569,0.822,0.9830388692579506
0.1,8,-10.7,-3.0,0.7,0.7,19.8,8.6,30.5,11.6,32.631,0.001,0.653,0.935,0.355,0.912121212121212
0.1,9,-24.8,21.6,-0.4,0.7,19.8,8.6,44.6,-13.0,46.456,0.001,0.929,0.96,-0.28,-0.7196029776674938
0.2,1,-8.5,-14.1,0.3,-0.9,20.16,8.13,28.66,22.23,36.271,0.001,0.725,0.79,0.613,-0.3316122233930453
0.2,2,5.4,16.5,-0.3,-0.1,20.16,8.13,14.76,-8.37,16.968,0.001,0.339,0.87,-0.493,-0.6699367088607595
0.2,3,9.2,17.9,0.3,-0.0,20.16,8.13,10.96,-9.77,14.682,0.001,0.294,0.746,-0.665,0.746
0.2,4,-20.2,2.5,-0.5,0.6,20.16,8.13,40.36,5.63,40.751,0.001,0.815,0.99,0.138,-0.5277848911651728
0.2,5,14.0,-2.4,0.0,-0.3,20.16,8.13,6.16,10.53,12.199,0.001,0.244,0.505,0.863,-0.8629999999999999
0.2,6,8.1,5.1,-0.6,0.6,20.16,8.13,12.06,3.03,12.435,0.001,0.249,0.97,0.244,-0.5130742049469965
0.2,7,17.2,4.7,0.5,-0.0,20.16,8.13,2.96,3.43,4.531,0.001,0.091,0.653,0.757,0.653
0.2,8,-10.7,-2.9,-0.4,0.2,20.16,8.13,30.86,11.03,32.772,0.001,0.655,0.942,0.337,-0.6921700223713647
0.2,9,-24.8,21.7,0.1,0.9,20.16,8.13,44.96,-13.57,46.963,0.001,0.939,0.957,-0.289,-0.1814569536423841
0.3,1,-8.4,-14.2,0.1,-0.8,20.46,7.61,28.86,21.81,36.174,0.002,0.723,0.798,0.603,-0.49950372208436716
0.3,2,5.4,16.5,-0.3,-0.1,20.46,7.61,15.06,-8.89,17.488,0.002,0.35,0.861,-0.508,-0.656645569620253
0.3,3,9.3,17.9,1.0,-0.2,20.46,7.61,11.16,-10.29,15.18,0.002,0.304,0.735,-0.678,0.8535294117647059
0.3,4,-20.2,2.5,-0.6,-0.1,20.46,7.61,40.66,5.11,40.98,0.002,0.82,0.992,0.125,-0.9995065789473683
0.3,5,14.0,-2.4,-0.0,-0.3,20.46,7.61,6.46,10.01,11.914,0.002,0.238,0.542,0.84,-0.8400000000000001
