Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.036,12.199999999999992,3.0499999999999985,6.099999999999997,0.32,6,8,11
