Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-4.02,-0.16,-0.79,-16.92,-3.23,16.76,17.068,0.0,0.659,330.0,1.0
0.1,-4.02,-0.17,-1.04,-17.28,-2.98,17.11,17.368,0.001,0.653,329.98358,1.0
0.2,-4.02,-0.17,-1.18,-16.92,-2.84,16.75,16.989,0.001,0.66,329.97559,1.0
0.3,-4.02,-0.18,-1.57,-16.57,-2.45,16.39,16.572,0.002,0.669,329.96324,1.0
0.4,-4.01,-0.2,-2.16,-16.65,-1.85,16.45,16.554,0.003,0.669,329.92365,1.0
0.5,-4.02,-0.2,-2.19,-16.91,-1.83,16.71,16.81,0.003,0.664,329.88213,1.0
0.6,-3.44,-0.7,-2.09,-16.74,-1.35,16.04,16.097,0.004,0.678,329.82413,0.999
0.7,-2.89,-1.49,-2.34,-17.07,-0.55,15.58,15.59,0.005,0.688,329.74129,0.999
0.8,-1.45,-2.25,-2.38,-17.34,0.93,15.09,15.119,0.005,0.698,329.64874,0.999
0.9,-2.13,-2.94,-2.8,-16.99,0.67,14.05,14.066,0.006,0.719,329.58239,0.999
1.0,-3.97,-0.44,-2.75,-16.73,-1.22,16.29,16.336,0.007,0.673,329.52432,0.999
1.1,-4.88,-1.8,-2.93,-17.05,-1.95,15.25,15.374,0.007,0.693,329.44821,0.998
1.2,-4.72,-3.06,-3.54,-16.98,-1.18,13.92,13.97,0.008,0.721,329.33115,0.998
1.3,-3.97,-3.93,-3.42,-16.84,-0.55,12.91,12.922,0.009,0.742,329.21111,0.998
1.4,-4.11,-4.15,-3.72,-17.15,-0.39,13.0,13.006,0.009,0.74,329.11736,0.997
1.5,-4.14,-4.18,-3.6,-17.17,-0.54,12.99,13.001,0.01,0.74,329.01977,0.997
1.6,-4.16,-4.22,-4.01,-16.8,-0.15,12.58,12.581,0.011,0.748,328.92419,0.997
1.7,-4.16,-4.26,-4.05,-16.44,-0.11,12.18,12.18,0.011,0.756,328.80876,0.996
1.8,-3.97,-4.31,-4.64,-16.42,0.67,12.11,12.129,0.012,0.757,328.70184,0.996
1.9,-3.98,-4.35,-4.71,-16.03,0.73,11.68,11.703,0.013,0.766,328.59903,0.996
2.0,-3.98,-1.18,-4.77,-15.64,0.79,14.46,14.482,0.013,0.71,328.49677,0.995
2.1,-3.52,-3.87,-5.21,-15.87,1.69,12.0,12.118,0.014,0.758,328.39734,0.995
2.2,-4.06,-4.42,-5.23,-16.09,1.17,11.67,11.729,0.015,0.765,328.29939,0.995
2.3,-4.05,-5.44,-5.4,-16.38,1.35,10.94,11.023,0.015,0.78,328.16579,0.994
2.4,-4.02,-5.53,-5.92,-16.52,1.9,10.99,11.153,0.016,0.777,328.04371,0.994
2.5,-4.03,-4.74,-5.83,-16.26,1.8,11.52,11.66,0.017,0.767,327.8998,0.994
2.6,-4.5,-5.06,-5.73,-16.33,1.23,11.27,11.337,0.017,0.773,327.75467,0.993
2.7,-4.52,-5.1,-6.03,-15.89,1.51,10.79,10.895,0.018,0.782,327.63039,0.993
2.8,-4.56,-5.59,-6.58,-15.97,2.02,10.38,10.575,0.019,0.788,327.49904,0.992
2.9,-4.52,-5.69,-7.17,-15.91,2.65,10.22,10.558,0.019,0.789,327.33341,0.992
3.0,-3.89,-2.31,-7.3,-15.46,3.41,13.15,13.585,0.02,0.728,327.19978,0.992
3.1,-4.12,-5.63,-7.52,-15.72,3.4,10.09,10.647,0.021,0.787,327.06276,0.991
3.2,-4.36,-6.01,-7.62,-15.96,3.26,9.95,10.47,0.021,0.791,326.92463,0.991
3.3,-4.31,-6.13,-7.73,-15.5,3.42,9.37,9.975,0.022,0.8,326.79564,0.99
3.4,-4.62,-6.7,-7.64,-15.2,3.02,8.5,9.021,0.023,0.82,326.62086,0.99
3.5,-4.6,-6.83,-8.22,-15.08,3.62,8.25,9.009,0.023,0.82,326.44893,0.989
3.6,-4.58,-7.0,-8.56,-14.62,3.98,7.62,8.597,0.024,0.828,326.30305,0.989
3.7,-4.56,-7.13,-8.54,-14.78,3.98,7.65,8.623,0.025,0.828,326.12131,0.988
3.8,-4.5,-7.28,-8.4,-14.76,3.9,7.48,8.436,0.025,0.831,325.94445,0.988
3.9,-4.46,-7.35,-8.87,-14.38,4.41,7.03,8.299,0.026,0.834,325.79897,0.987
4.0,-3.86,-3.78,-9.09,-14.61,5.23,10.83,12.027,0.027,0.759,325.62844,0.987
4.1,-4.45,-6.87,-9.66,-14.48,5.21,7.61,9.223,0.027,0.816,325.48902,0.986
4.2,-4.44,-7.3,-10.23,-14.4,5.79,7.1,9.162,0.028,0.817,325.35354,0.986
4.3,-4.42,-7.32,-10.57,-14.6,6.15,7.28,9.53,0.029,0.809,325.18714,0.985
4.4,-4.37,-7.39,-10.4,-14.45,6.03,7.06,9.285,0.029,0.814,325.03046,0.985
4.5,-4.32,-7.46,-10.54,-13.95,6.22,6.49,8.989,0.03,0.82,324.91048,0.985
4.6,-4.29,-7.51,-10.69,-13.44,6.4,5.93,8.725,0.031,0.826,324.74939,0.984
4.7,-3.98,-7.16,-10.68,-13.6,6.7,6.44,9.293,0.031,0.814,324.55773,0.984
