Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,23.7,24.9,,,9.2,19.78,-14.5,-5.12,15.377,0.0,0.308,-0.943,-0.333,
0.0,2,-4.6,23.4,,,9.2,19.78,13.8,-3.62,14.267,0.0,0.285,0.967,-0.254,
0.0,3,24.2,-13.4,,,9.2,19.78,-15.0,33.18,36.413,0.0,0.728,-0.412,0.911,
0.0,4,-9.4,13.9,,,9.2,19.78,18.6,5.88,19.507,0.0,0.39,0.954,0.301,
0.0,5,20.4,-2.0,,,9.2,19.78,-11.2,21.78,24.491,0.0,0.49,-0.457,0.889,
0.0,6,-7.6,-19.4,,,9.2,19.78,16.8,39.18,42.63,0.0,0.853,0.394,0.919,
0.0,7,-13.7,-6.4,,,9.2,19.78,22.9,26.18,34.782,0.0,0.696,0.658,0.753,
0.0,8,-12.6,-19.8,,,9.2,19.78,21.8,39.58,45.186,0.0,0.904,0.482,0.876,
0.0,9,15.0,-11.0,,,9.2,19.78,-5.8,30.78,31.322,0.0,0.626,-0.185,0.983,
0.0,10,-9.4,2.5,,,9.2,19.78,18.6,17.28,25.388,0.0,0.508,0.733,0.681,
0.0,11,-23.0,-0.6,,,9.2,19.78,32.2,20.38,38.108,0.0,0.762,0.845,0.535,
0.0,12,-0.3,-13.4,,,9.2,19.78,9.5,33.18,34.513,0.0,0.69,0.275,0.961,
0.0,13,11.3,23.7,,,9.2,19.78,-2.1,-3.92,4.447,0.0,0.089,-0.472,-0.881,
0.1,1,23.8,24.9,0.8,0.5,9.28,19.35,-14.52,-5.55,15.545,0.001,0.311,-0.934,-0.357,-0.9816542948038177
0.1,2,-4.5,23.4,0.4,0.9,9.28,19.35,13.78,-4.05,14.363,0.001,0.287,0.959,-0.282,0.1317766497461929
0.1,3,24.3,-13.5,0.9,-0.4,9.28,19.35,-15.02,32.85,36.121,0.001,0.722,-0.416,0.909,-0.749238578680203
0.1,4,-9.3,13.9,0.5,-0.8,9.28,19.35,18.58,5.45,19.363,0.001,0.387,0.96,0.281,0.2706256627783669
0.1,5,20.4,-1.9,0.6,0.3,9.28,19.35,-11.12,21.25,23.984,0.001,0.48,-0.464,0.886,-0.0187779433681073
0.1,6,-7.6,-19.4,-0.4,-0.3,9.28,19.35,16.88,38.75,42.267,0.001,0.845,0.399,0.917,-0.8694000000000001
0.1,7,-13.7,-6.4,0.4,-0.2,9.28,19.35,22.98,25.75,34.513,0.001,0.69,0.666,0.746,0.26219239373601794
0.1,8,-12.7,-19.8,-0.9,-0.3,9.28,19.35,21.98,39.15,44.898,0.001,0.898,0.49,0.872,-0.7403582718651213
0.1,9,15.0,-11.0,-0.4,-0.1,9.28,19.35,-5.72,30.35,30.884,0.001,0.618,-0.185,0.983,-0.05898058252427185
0.1,10,-9.4,2.5,0.4,-0.2,9.28,19.35,18.68,16.85,25.157,0.001,0.503,0.743,0.67,0.36510067114093964
0.1,11,-23.1,-0.6,-0.4,0.9,9.28,19.35,32.38,19.95,38.032,0.001,0.761,0.851,0.525,0.13411167512690356
0.1,12,-0.3,-13.3,-0.1,0.6,9.28,19.35,9.58,32.65,34.026,0.001,0.681,0.282,0.96,0.9009868421052631
0.1,13,11.2,23.6,-1.0,-0.2,9.28,19.35,-1.92,-4.25,4.664,0.001,0.093,-0.412,-0.911,0.5825490196078432
0.2,1,23.9,25.0,0.7,0.7,9.63,19.58,-14.27,-5.42,15.265,0.001,0.305,-0.935,-0.355,-0.912121212121212
0.2,2,-4.5,23.5,0.5,0.6,9.63,19.58,14.13,-3.92,14.664,0.001,0.293,0.964,-0.267,0.4120358514724711
0.2,3,24.3,-13.5,0.3,-0.4,9.63,19.58,-14.67,33.08,36.187,0.001,0.724,-0.405,0.914,-0.9742000000000001
0.2,4,-9.3,13.8,0.4,-0.9,9.63,19.58,18.93,5.78,19.793,0.001,0.396,0.956,0.292,0.12142131979695436
0.2,5,20.4,-1.9,0.4,0.2,9.63,19.58,-10.77,21.48,24.029,0.001,0.481,-0.448,0.894,-0.0008948545861297795
0.2,6,-7.7,-19.5,-0.7,-0.4,9.63,19.58,17.33,39.08,42.75,0.001,0.855,0.405,0.914,-0.8053349875930521
0.2,7,-13.6,-6.5,0.3,-0.8,9.63,19.58,23.23,26.08,34.926,0.001,0.699,0.665,0.747,-0.46615925058548013
0.2,8,-12.8,-19.8,-1.0,-0.2,9.63,19.58,22.43,39.38,45.32,0.001,0.906,0.495,0.869,-0.655686274509804
