Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,-6.3,3.7,0.0,,,,-6.3,3.7,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,20.7,12.5,0.0,,,,20.7,12.5,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,1.1,20.3,0.0,,,,1.1,20.3,0.0,3,,,,
0.0,4,seeker,11.283791670955125,47520,100.0,20.0,-1.8,0.0,,,,20.0,-1.8,0.0,4,,,,
0.0,5,explorer,11.283791670955125,47520,100.0,-3.2,-7.4,0.0,,,,-3.2,-7.4,0.0,5,,,,
0.0,6,explorer,11.283791670955125,47520,100.0,-11.4,20.2,0.0,,,,-11.4,20.2,0.0,6,,,,
0.0,7,explorer,11.283791670955125,47520,100.0,-18.4,-10.3,0.0,,,,-18.4,-10.3,0.0,7,,,,
0.0,8,explorer,11.283791670955125,47520,100.0,-23.7,-19.9,0.0,,,,-23.7,-19.9,0.0,8,,,,
0.0,9,explorer,11.283791670955125,47520,100.0,-19.4,-16.5,0.0,,,,-19.4,-16.5,0.0,9,,,,
0.0,10,explorer,11.283791670955125,47520,100.0,11.1,10.7,0.0,,,,11.1,10.7,0.0,10,,,,
0.0,11,explorer,11.283791670955125,47520,100.0,18.7,19.3,0.0,,,,18.7,19.3,0.0,11,,,,
0.0,12,explorer,11.283791670955125,47520,100.0,7.3,13.5,0.0,,,,7.3,13.5,0.0,12,,,,
0.0,13,explorer,11.283791670955125,47520,100.0,-20.2,-21.8,0.0,,,,-20.2,-21.8,0.0,13,,,,
0.0,14,explorer,11.283791670955125,47520,100.0,18.9,14.6,0.0,,,,18.9,14.6,0.0,14,,,,
0.0,15,explorer,11.283791670955125,47520,100.0,21.7,16.8,0.0,,,,21.7,16.8,0.0,15,,,,
0.0,16,explorer,11.283791670955125,47520,100.0,5.7,-10.8,0.0,,,,5.7,-10.8,0.0,16,,,,
0.0,17,explorer,11.283791670955125,47520,100.0,-2.1,23.1,0.0,,,,-2.1,23.1,0.0,17,,,,
0.0,18,explorer,11.283791670955125,47520,100.0,-9.0,21.8,0.0,,,,-9.0,21.8,0.0,18,,,,
0.0,19,explorer,11.283791670955125,47520,100.0,-0.3,-4.9,0.0,,,,-0.3,-4.9,0.0,19,,,,
0.0,20,explorer,11.283791670955125,47520,100.0,-13.5,-13.2,0.0,,,,-13.5,-13.2,0.0,20,,,,
0.0,21,isocontour,11.283791670955125,47520,100.0,20.1,-15.5,0.0,,,,20.1,-15.5,0.0,21,,,,
0.0,22,isocontour,11.283791670955125,47520,100.0,-8.6,-15.5,0.0,,,,-8.6,-15.5,0.0,22,,,,
0.0,23,isocontour,11.283791670955125,47520,100.0,-23.4,-21.2,0.0,,,,-23.4,-21.2,0.0,23,,,,
0.0,24,isocontour,11.283791670955125,47520,100.0,-18.0,13.2,0.0,,,,-18.0,13.2,0.0,24,,,,
0.0,25,isocontour,11.283791670955125,47520,100.0,-3.2,7.1,0.0,,,,-3.2,7.1,0.0,25,,,,
0.0,Target,,,,,4.72,3.64,0.0,2.4,-6.36,,,,,,,,,
0.1,1,seeker,11.283791670955125,47518.68,100.0,-6.3,3.8,0.0,-0.9,0.5,1.0,-6.3,3.8,0.0,1,2,0,1,1
0.1,2,seeker,11.283791670955125,47519.09,100.0,20.8,12.5,0.0,0.4,-0.8,0.9,20.8,12.5,0.0,2,4,0,4,0
0.1,3,seeker,11.283791670955125,47519.91,100.0,1.1,20.3,0.0,0.3,0.3,0.4,1.1,20.3,0.0,3,3,0,3,0
0.1,4,seeker,11.283791670955125,47519.95,100.0,20.1,-1.8,0.0,0.0,-0.3,0.3,20.1,-1.8,0.0,4,0,0,0,0
0.1,5,explorer,11.283791670955125,47517.39,99.99,-3.2,-7.5,0.0,0.5,-1.2,1.3,-3.2,-7.5,0.0,5,3,0,2,1
0.1,6,explorer,11.283791670955125,47519.91,100.0,-11.4,20.2,0.0,0.1,-0.4,0.4,-11.4,20.2,0.0,6,3,0,2,1
0.1,7,explorer,11.283791670955125,47500.22,99.96,-18.4,-10.1,0.0,0.3,2.5,2.5,-18.4,-10.1,0.0,7,4,0,3,1
0.1,8,explorer,11.283791670955125,47397.3,99.74,-24.0,-19.7,0.0,-3.6,2.9,4.6,-24.0,-19.7,0.0,8,4,0,3,1
