Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.278,0.0,0.0,1.7,16.1,0.0,0.9,33.8,0.0
0.1,0.278,45.14,0.001,1.8,16.1,-0.0,1.0,33.8,1.336
0.2,0.278,45.14,0.001,1.9,16.2,-0.2,1.0,34.6,1.305
0.3,0.278,45.14,0.002,1.9,16.1,-0.3,1.0,34.6,1.305
0.4,0.278,45.14,0.003,2.0,16.1,-0.4,0.9,35.2,1.282
0.5,0.278,45.14,0.003,2.1,16.1,-0.3,0.9,35.2,1.282
0.6,0.278,45.14,0.004,2.1,16.1,-0.2,0.9,35.0,1.29
0.7,0.278,45.14,0.005,2.0,16.2,-0.2,0.8,35.2,1.282
0.8,0.278,45.14,0.005,2.0,16.2,-0.1,0.7,35.2,1.282
0.9,0.278,45.14,0.006,2.0,16.2,-0.1,0.7,35.2,1.282
1.0,0.278,45.14,0.007,2.0,16.2,0.1,0.7,34.8,1.297
1.1,0.278,45.14,0.007,2.0,16.2,-0.0,0.6,35.2,1.282
1.2,0.278,45.14,0.008,2.0,16.2,0.2,0.5,35.0,1.29
1.3,0.278,45.14,0.009,2.0,16.2,0.5,0.5,34.4,1.312
1.4,0.278,45.14,0.009,1.9,16.2,0.7,0.4,34.0,1.328
1.5,0.278,45.14,0.01,1.9,16.1,0.8,0.2,34.0,1.328
1.6,0.278,45.14,0.011,1.9,16.1,0.9,-0.0,34.2,1.32
1.7,0.278,45.14,0.011,1.8,16.0,1.1,-0.1,33.6,1.343
1.8,0.278,45.14,0.012,2.0,15.9,1.2,-0.2,33.8,1.336
1.9,0.278,45.14,0.013,2.2,15.7,1.4,-0.5,34.0,1.328
2.0,0.277,45.14,0.013,2.4,15.5,1.5,-0.7,34.2,1.32
2.1,0.276,45.14,0.014,2.6,15.4,1.6,-0.8,34.4,1.312
2.2,0.276,45.14,0.015,2.6,15.3,1.7,-0.9,34.2,1.32
2.3,0.275,45.14,0.015,2.9,15.1,1.8,-1.1,34.6,1.305
2.4,0.274,45.14,0.016,2.9,14.9,2.0,-1.4,34.4,1.312
2.5,0.272,45.14,0.017,3.1,14.8,2.1,-1.6,34.8,1.297
2.6,0.27,45.14,0.017,3.4,14.7,2.1,-1.7,35.4,1.275
2.7,0.268,45.14,0.018,3.4,14.6,2.3,-1.8,35.0,1.29
2.8,0.266,45.14,0.019,3.6,14.4,2.5,-1.9,34.8,1.297
2.9,0.264,45.14,0.019,3.9,14.2,2.8,-2.1,34.8,1.297
3.0,0.26,45.14,0.02,4.1,14.1,2.9,-2.2,35.0,1.29
3.1,0.258,45.14,0.021,4.2,14.0,3.1,-2.3,34.8,1.297
3.2,0.254,45.14,0.021,4.2,13.9,3.3,-2.5,34.6,1.305
3.3,0.25,45.14,0.022,4.3,13.7,3.5,-2.6,34.2,1.32
3.4,0.247,45.14,0.023,4.5,13.6,3.7,-2.7,34.2,1.32
3.5,0.243,45.14,0.023,4.6,13.5,3.9,-2.8,34.0,1.328
3.6,0.239,45.14,0.024,4.6,13.3,4.1,-2.9,33.4,1.351
3.7,0.234,45.14,0.025,4.8,13.2,4.3,-3.2,33.8,1.336
3.8,0.23,45.14,0.025,5.0,13.1,4.4,-3.4,34.2,1.32
3.9,0.225,45.14,0.026,5.1,12.9,4.6,-3.7,34.2,1.32
4.0,0.22,45.14,0.027,5.1,12.8,4.8,-3.9,34.0,1.328
4.1,0.216,45.14,0.027,5.4,12.6,4.9,-4.1,34.4,1.312
4.2,0.211,45.14,0.028,5.6,12.4,5.0,-4.3,34.6,1.305
4.3,0.206,45.14,0.029,5.8,12.3,5.2,-4.5,34.8,1.297
4.4,0.202,45.14,0.029,5.9,12.2,5.4,-4.5,34.4,1.312
4.5,0.197,45.14,0.03,6.1,12.0,5.6,-4.7,34.4,1.312
4.6,0.192,45.14,0.031,6.2,11.9,5.8,-5.0,34.6,1.305
4.7,0.188,45.14,0.031,6.2,11.8,6.0,-5.0,34.0,1.328
4.8,0.182,45.14,0.032,6.4,11.6,6.2,-5.3,34.2,1.32
4.9,0.178,45.14,0.033,6.6,11.4,6.3,-5.4,34.2,1.32
5.0,0.172,45.14,0.033,6.8,11.1,6.4,-5.6,34.2,1.32
5.1,0.168,45.14,0.034,7.0,10.9,6.6,-5.8,34.2,1.32
5.2,0.162,45.14,0.035,7.3,10.8,6.7,-6.0,34.8,1.297
5.3,0.158,45.14,0.035,7.4,10.6,6.8,-6.2,34.8,1.297
5.4,0.154,45.14,0.036,7.5,10.5,6.8,-6.3,35.0,1.29
5.5,0.149,45.14,0.037,7.7,10.3,6.8,-6.6,35.6,1.268
5.6,0.145,45.14,0.037,7.8,10.3,6.8,-6.7,36.0,1.254
5.7,0.14,45.14,0.038,8.1,10.1,6.8,-7.0,36.8,1.227
5.8,0.136,45.14,0.039,8.3,10.0,6.8,-7.2,37.4,1.207
5.9,0.13,45.14,0.039,8.6,9.9,6.9,-7.4,38.0,1.188
6.0,0.126,45.14,0.04,8.8,9.8,6.9,-7.6,38.6,1.169
6.1,0.122,45.14,0.041,9.0,9.6,6.8,-7.7,39.0,1.157
6.2,0.118,45.14,0.041,9.1,9.6,6.9,-8.0,39.6,1.14
6.3,0.114,45.14,0.042,9.4,9.4,6.8,-8.2,40.4,1.117
6.4,0.109,45.14,0.043,9.6,9.4,6.8,-8.4,41.2,1.096
6.5,0.106,45.14,0.043,9.7,9.3,6.7,-8.6,41.8,1.08
