Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.0,7.466666666666651,1.018181818181816,2.036363636363632,0.32,11,8,6
