Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,20,0.0,-11.8,-24.2,,,0.28
0.0,21,0.0,23.3,7.9,,,0.28
0.0,22,0.0,-18.4,-14.2,,,0.28
0.0,23,0.0,11.9,22.2,,,0.28
0.0,24,0.0,4.6,2.3,,,0.28
0.0,25,0.0,-20.7,23.2,,,0.28
0.1,20,0.0,-11.9,-24.2,0.0,22.568,0.28
0.1,21,0.0,23.3,7.8,0.0,22.568,0.28
0.1,22,0.0,-18.3,-14.2,0.0,22.568,0.28
0.1,23,0.0,11.8,22.1,0.0,22.568,0.28
0.1,24,0.0,4.6,2.2,0.0,22.568,0.28
0.1,25,0.0,-20.8,23.3,0.0,22.568,0.28
0.2,20,0.0,-11.9,-24.2,0.0,22.568,0.28
0.2,21,0.0,23.3,7.9,0.0,22.568,0.28
0.2,22,0.0,-18.2,-14.2,0.0,22.568,0.28
0.2,23,0.0,11.8,22.0,0.0,22.568,0.28
0.2,24,0.0,4.7,2.1,0.0,22.568,0.28
0.2,25,0.0,-20.8,23.4,0.0,22.568,0.28
0.3,20,0.0,-11.9,-24.2,0.0,22.568,0.28
0.3,21,0.0,23.4,8.0,0.0,22.568,0.28
0.3,22,0.0,-18.3,-13.9,0.0,22.568,0.28
0.3,23,0.0,11.7,22.1,0.0,22.568,0.28
0.3,24,0.0,4.7,2.2,0.0,22.568,0.28
0.3,25,0.0,-20.7,23.4,0.0,22.568,0.28
0.4,20,0.0,-11.8,-24.1,0.0,22.568,0.28
0.4,21,0.0,23.3,7.9,0.0,22.568,0.28
0.4,22,0.0,-18.5,-13.7,0.0,22.568,0.28
0.4,23,0.0,11.6,22.1,0.0,22.568,0.28
0.4,24,0.0,4.8,2.2,0.0,22.568,0.28
0.4,25,0.0,-20.6,23.3,0.0,22.568,0.28
0.5,20,0.0,-11.8,-24.0,0.0,22.568,0.28
0.5,21,0.0,23.4,7.8,0.0,22.568,0.28
