Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3103.33,0.001,1.241
0.2,3100.0,0.001,1.24
0.3,2966.67,0.002,1.187
0.4,2998.58,0.003,1.199
0.5,2855.24,0.003,1.142
0.6,3010.0,0.004,1.204
0.7,2976.67,0.005,1.191
0.8,2938.57,0.005,1.175
0.9,3015.24,0.006,1.206
1.0,3015.24,0.007,1.206
1.1,3070.0,0.007,1.228
1.2,3026.67,0.008,1.211
1.3,2966.67,0.009,1.187
1.4,2976.67,0.009,1.191
1.5,2926.67,0.01,1.171
1.6,2968.57,0.011,1.187
1.7,2928.57,0.011,1.171
1.8,3001.91,0.012,1.201
1.9,2960.0,0.013,1.184
2.0,2923.34,0.013,1.169
2.1,3003.34,0.014,1.201
2.2,3030.0,0.015,1.212
2.3,3030.0,0.015,1.212
2.4,2960.0,0.016,1.184
2.5,2953.34,0.017,1.181
2.6,2933.34,0.017,1.173
2.7,2911.91,0.018,1.165
2.8,2935.24,0.019,1.174
2.9,2936.67,0.019,1.175
3.0,3025.24,0.02,1.21
3.1,3048.57,0.021,1.219
3.2,3070.0,0.021,1.228
3.3,2963.34,0.022,1.185
3.4,3031.91,0.023,1.213
3.5,3071.91,0.023,1.229
3.6,3065.24,0.024,1.226
3.7,3058.57,0.025,1.223
3.8,2961.91,0.025,1.185
3.9,3021.91,0.026,1.209
4.0,3051.91,0.027,1.221
4.1,2901.91,0.027,1.161
4.2,2857.14,0.028,1.143
4.3,2860.48,0.029,1.144
4.4,2857.14,0.029,1.143
4.5,3065.24,0.03,1.226
4.6,2998.57,0.031,1.199
4.7,2951.91,0.031,1.181
4.8,3021.91,0.032,1.209
4.9,3003.81,0.033,1.202
5.0,2897.14,0.033,1.159
5.1,3003.34,0.034,1.201
5.2,3003.34,0.035,1.201
5.3,3020.0,0.035,1.208
5.4,2988.57,0.036,1.195
5.5,2965.24,0.037,1.186
5.6,2968.57,0.037,1.187
5.7,2985.24,0.038,1.194
5.8,3021.9,0.039,1.209
5.9,3021.9,0.039,1.209
6.0,2898.57,0.04,1.159
6.1,2803.81,0.041,1.122
6.2,2937.62,0.041,1.175
6.3,2792.86,0.042,1.117
6.4,2834.76,0.043,1.134
6.5,2821.9,0.043,1.129
6.6,2908.57,0.044,1.163
6.7,2854.76,0.045,1.142
6.8,2855.0,0.045,1.142
6.9,2866.43,0.046,1.147
7.0,2778.09,0.047,1.111
7.1,2788.09,0.047,1.115
7.2,2771.74,0.048,1.109
7.3,2761.51,0.049,1.105
7.4,2790.87,0.049,1.116
7.5,2745.4,0.05,1.098
7.6,2698.25,0.051,1.079
7.7,2795.32,0.051,1.118
7.8,2772.14,0.052,1.109
7.9,2786.9,0.053,1.115
8.0,2677.46,0.053,1.071
8.1,2574.36,0.054,1.03
8.2,2711.82,0.055,1.085
8.3,2759.6,0.055,1.104
8.4,2809.6,0.056,1.124
8.5,2678.65,0.057,1.071
8.6,2555.31,0.057,1.022
8.7,2678.33,0.058,1.071
8.8,2725.23,0.059,1.09
8.9,2650.87,0.059,1.06
9.0,2576.51,0.06,1.031
9.1,2557.39,0.061,1.023
9.2,2625.24,0.061,1.05
9.3,2594.68,0.062,1.038
9.4,2601.35,0.063,1.041
9.5,2600.87,0.063,1.04
9.6,2631.35,0.064,1.053
9.7,2660.0,0.065,1.064
9.8,2540.96,0.065,1.016
9.9,2623.58,0.066,1.049
10.0,2605.48,0.067,1.042
10.1,2563.9,0.067,1.026
10.2,2583.27,0.068,1.033
10.3,2569.94,0.069,1.028
10.4,2593.66,0.069,1.037
10.5,2621.44,0.07,1.049
10.6,2581.52,0.071,1.033
10.7,2557.8,0.071,1.023
10.8,2529.39,0.072,1.012
10.9,2585.43,0.073,1.034
11.0,2526.93,0.073,1.011
11.1,2524.47,0.074,1.01
11.2,2521.46,0.075,1.009
11.3,2542.89,0.075,1.017
11.4,2476.67,0.076,0.991
11.5,2446.69,0.077,0.979
11.6,2478.44,0.077,0.991
11.7,2433.76,0.078,0.974
11.8,2473.76,0.079,0.99
11.9,2484.97,0.079,0.994
12.0,2422.03,0.08,0.969
12.1,2459.0,0.081,0.984
12.2,2439.24,0.081,0.976
12.3,2423.18,0.082,0.969
12.4,2423.18,0.083,0.969
12.5,2439.45,0.083,0.976
12.6,2513.43,0.084,1.005
12.7,2431.61,0.085,0.973
12.8,2460.65,0.085,0.984
12.9,2410.96,0.086,0.964
13.0,2371.74,0.087,0.949
13.1,2375.94,0.087,0.95
13.2,2362.14,0.088,0.945
13.3,2363.16,0.089,0.945
13.4,2405.47,0.089,0.962
13.5,2493.02,0.09,0.997
13.6,2514.01,0.091,1.006
13.7,2569.33,0.091,1.028
13.8,2601.39,0.092,1.041
13.9,2609.4,0.093,1.044
14.0,2594.24,0.093,1.038
14.1,2599.09,0.094,1.04
14.2,2598.13,0.095,1.039
14.3,2556.31,0.095,1.023
14.4,2550.6,0.096,1.02
14.5,2396.14,0.097,0.958
14.6,2435.52,0.097,0.974
