Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.278,0.0,0.0,3.2,4.8,-23.8,-22.7,109.0,0.0
0.1,0.278,45.14,0.001,3.3,4.7,-23.7,-22.7,108.8,0.415
0.2,0.278,45.14,0.001,3.3,4.7,-23.8,-22.7,109.0,0.414
0.3,0.278,45.14,0.002,3.3,4.7,-23.9,-22.6,109.0,0.414
0.4,0.278,45.14,0.003,3.4,4.7,-23.9,-22.6,109.2,0.413
0.5,0.278,45.14,0.003,3.5,4.7,-23.9,-22.6,109.4,0.413
0.6,0.278,45.14,0.004,3.6,4.6,-23.9,-22.6,109.4,0.413
0.7,0.278,45.14,0.005,3.6,4.6,-24.0,-22.7,109.8,0.411
0.8,0.278,45.14,0.005,3.3,4.6,-24.0,-22.6,109.0,0.414
0.9,0.277,45.14,0.006,3.2,4.4,-24.1,-22.6,108.6,0.416
1.0,0.277,45.14,0.007,3.0,4.3,-24.2,-22.7,108.4,0.416
1.1,0.276,45.14,0.007,2.8,4.1,-24.3,-22.6,107.6,0.42
1.2,0.274,45.14,0.008,2.5,4.1,-24.3,-22.7,107.2,0.421
1.3,0.271,45.14,0.009,2.2,4.0,-24.3,-22.7,106.4,0.424
1.4,0.267,45.14,0.009,1.9,3.9,-24.2,-22.8,105.6,0.427
1.5,0.263,45.14,0.01,1.7,3.9,-24.3,-22.9,105.6,0.427
1.6,0.258,45.14,0.011,1.6,3.9,-24.3,-22.9,105.4,0.428
1.7,0.252,45.14,0.011,1.4,4.0,-24.3,-23.0,105.4,0.428
1.8,0.245,45.14,0.012,1.1,4.0,-24.3,-23.1,105.0,0.43
1.9,0.237,45.14,0.013,0.9,4.0,-24.3,-23.0,104.4,0.432
2.0,0.228,45.14,0.013,0.6,4.0,-24.3,-23.1,104.0,0.434
2.1,0.218,45.14,0.014,0.3,3.9,-24.2,-23.2,103.2,0.437
2.2,0.206,45.14,0.015,-0.0,3.8,-24.3,-23.2,102.6,0.44
2.3,0.195,45.14,0.015,-0.2,3.7,-24.3,-23.3,102.2,0.442
2.4,0.182,45.14,0.016,-0.4,3.6,-24.2,-23.3,101.4,0.445
2.5,0.167,45.14,0.017,-0.5,3.4,-24.2,-23.3,100.8,0.448
2.6,0.152,45.14,0.017,-0.6,3.3,-24.3,-23.3,100.6,0.449
2.7,0.139,45.14,0.018,-0.6,3.1,-24.4,-23.3,100.4,0.45
2.8,0.124,45.14,0.019,-0.9,3.0,-24.5,-23.3,99.8,0.452
2.9,0.117,45.14,0.019,-1.0,2.8,-24.4,-23.2,98.8,0.457
3.0,0.114,45.14,0.02,-1.0,2.7,-24.4,-23.3,98.8,0.457
3.1,0.111,45.14,0.021,-1.2,2.6,-24.4,-23.4,98.4,0.459
3.2,0.108,45.14,0.021,-1.3,2.5,-24.5,-23.4,98.2,0.46
3.3,0.102,45.14,0.022,-1.4,2.3,-24.4,-23.5,97.6,0.462
