Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2584.29,0.001,1.034
0.2,2604.29,0.001,1.042
0.3,2650.95,0.002,1.06
0.4,2724.76,0.003,1.09
0.5,2778.1,0.003,1.111
0.6,2871.43,0.004,1.149
0.7,2838.1,0.005,1.135
0.8,2871.43,0.005,1.149
0.9,2871.43,0.006,1.149
1.0,2851.43,0.007,1.141
1.1,2871.43,0.007,1.149
1.2,2871.43,0.008,1.149
1.3,2871.43,0.009,1.149
1.4,2871.43,0.009,1.149
1.5,2871.43,0.01,1.149
1.6,2871.43,0.011,1.149
1.7,2871.43,0.011,1.149
1.8,2914.28,0.012,1.166
1.9,2867.62,0.013,1.147
2.0,2880.95,0.013,1.152
2.1,2834.29,0.014,1.134
2.2,2800.95,0.015,1.12
2.3,2800.95,0.015,1.12
2.4,2800.95,0.016,1.12
2.5,2800.95,0.017,1.12
2.6,2810.48,0.017,1.124
2.7,3063.81,0.018,1.226
2.8,3063.81,0.019,1.226
2.9,2983.81,0.019,1.194
3.0,2940.95,0.02,1.176
3.1,2940.95,0.021,1.176
3.2,2911.43,0.021,1.165
3.3,2911.43,0.022,1.165
3.4,2911.43,0.023,1.165
3.5,2841.43,0.023,1.137
3.6,2904.29,0.024,1.162
3.7,2877.62,0.025,1.151
3.8,2890.95,0.025,1.156
3.9,2870.48,0.026,1.148
4.0,2783.81,0.027,1.114
4.1,2740.48,0.027,1.096
4.2,2950.0,0.028,1.18
4.3,2970.48,0.029,1.188
4.4,3086.67,0.029,1.235
4.5,3086.67,0.03,1.235
4.6,3063.81,0.031,1.226
4.7,3063.81,0.031,1.226
4.8,2977.78,0.032,1.191
4.9,2949.21,0.033,1.18
5.0,2942.06,0.033,1.177
5.1,2942.06,0.034,1.177
5.2,2942.06,0.035,1.177
5.3,2926.98,0.035,1.171
5.4,2926.98,0.036,1.171
5.5,2926.98,0.037,1.171
5.6,2926.98,0.037,1.171
5.7,2926.98,0.038,1.171
5.8,2926.98,0.039,1.171
5.9,2940.32,0.039,1.176
6.0,2947.46,0.04,1.179
6.1,2964.13,0.041,1.186
6.2,2983.18,0.041,1.193
6.3,2983.18,0.042,1.193
6.4,2983.18,0.043,1.193
6.5,2983.18,0.043,1.193
6.6,3006.03,0.044,1.202
6.7,3006.03,0.045,1.202
6.8,3006.03,0.045,1.202
6.9,3006.03,0.046,1.202
7.0,3006.03,0.047,1.202
7.1,3006.03,0.047,1.202
7.2,3006.03,0.048,1.202
7.3,3006.03,0.049,1.202
7.4,2972.7,0.049,1.189
7.5,2972.7,0.05,1.189
7.6,2998.26,0.051,1.199
7.7,2998.26,0.051,1.199
7.8,3003.81,0.052,1.202
7.9,3037.14,0.053,1.215
8.0,3037.14,0.053,1.215
8.1,3037.14,0.054,1.215
8.2,3060.0,0.055,1.224
8.3,3060.0,0.055,1.224
8.4,3060.0,0.056,1.224
8.5,3060.0,0.057,1.224
8.6,3060.0,0.057,1.224
8.7,3060.0,0.058,1.224
8.8,3060.0,0.059,1.224
8.9,3060.0,0.059,1.224
9.0,3060.0,0.06,1.224
9.1,3060.0,0.061,1.224
9.2,3144.29,0.061,1.258
9.3,3070.48,0.062,1.228
9.4,3257.62,0.063,1.303
9.5,3237.62,0.063,1.295
9.6,3237.62,0.064,1.295
9.7,3237.62,0.065,1.295
9.8,3247.14,0.065,1.299
9.9,3247.14,0.066,1.299
10.0,3237.62,0.067,1.295
10.1,3237.62,0.067,1.295
10.2,3237.62,0.068,1.295
10.3,3237.62,0.069,1.295
10.4,3237.62,0.069,1.295
10.5,3237.62,0.07,1.295
10.6,3237.62,0.071,1.295
10.7,3237.62,0.071,1.295
10.8,3257.62,0.072,1.303
10.9,3237.62,0.073,1.295
11.0,3237.62,0.073,1.295
11.1,3214.76,0.074,1.286
11.2,3214.76,0.075,1.286
11.3,3214.76,0.075,1.286
11.4,3114.76,0.076,1.246
11.5,3041.43,0.077,1.217
11.6,3074.29,0.077,1.23
11.7,3207.62,0.078,1.283
11.8,3255.4,0.079,1.302
11.9,3255.4,0.079,1.302
12.0,3248.26,0.08,1.299
12.1,3238.73,0.081,1.295
12.2,3223.65,0.081,1.289
12.3,2940.32,0.082,1.176
12.4,3149.84,0.083,1.26
12.5,2940.32,0.083,1.176
12.6,2868.09,0.084,1.147
12.7,2868.09,0.085,1.147
12.8,3077.62,0.085,1.231
12.9,3077.62,0.086,1.231
13.0,3083.17,0.087,1.233
13.1,2880.79,0.087,1.152
13.2,2904.6,0.088,1.162
13.3,2981.75,0.089,1.193
13.4,2922.22,0.089,1.169
13.5,2762.06,0.09,1.105
13.6,2839.52,0.091,1.136
13.7,2766.19,0.091,1.106
13.8,2693.18,0.092,1.077
13.9,2822.7,0.093,1.129
14.0,2519.37,0.093,1.008
14.1,2427.62,0.094,0.971
14.2,2332.38,0.095,0.933
14.3,2364.29,0.095,0.946
14.4,2366.38,0.096,0.947
14.5,2235.89,0.097,0.894
14.6,2193.02,0.097,0.877
14.7,2185.33,0.098,0.874
14.8,2088.39,0.099,0.835
14.9,2052.93,0.099,0.821
15.0,2037.69,0.1,0.815
15.1,1982.83,0.101,0.793
15.2,1964.87,0.101,0.786
15.3,1954.76,0.102,0.782
15.4,1931.3,0.103,0.773
15.5,1931.3,0.103,0.773
15.6,1916.44,0.104,0.767
15.7,1906.36,0.105,0.763
15.8,1894.89,0.105,0.758
15.9,1894.89,0.106,0.758
16.0,1889.78,0.107,0.756
16.1,1884.55,0.107,0.754
16.2,1884.55,0.108,0.754
16.3,1879.43,0.109,0.752
16.4,1879.43,0.109,0.752
16.5,1877.96,0.11,0.751
16.6,1874.15,0.111,0.75
16.7,1878.91,0.111,0.752
16.8,1874.88,0.112,0.75
16.9,1872.68,0.113,0.749
17.0,1874.88,0.113,0.75
17.1,1881.13,0.114,0.752
17.2,1879.23,0.115,0.752
17.3,1879.23,0.115,0.752
17.4,1879.23,0.116,0.752
17.5,1879.23,0.117,0.752
17.6,1882.9,0.117,0.753
17.7,1876.48,0.118,0.751
17.8,1879.85,0.119,0.752
17.9,1876.87,0.119,0.751
18.0,1869.73,0.12,0.748
18.1,1871.92,0.121,0.749
18.2,1871.92,0.121,0.749
18.3,1871.92,0.122,0.749
18.4,1870.62,0.123,0.748
18.5,1865.06,0.123,0.746
18.6,1865.06,0.124,0.746
18.7,1865.06,0.125,0.746
18.8,1866.73,0.125,0.747
18.9,1863.1,0.126,0.745
19.0,1857.82,0.127,0.743
19.1,1846.23,0.127,0.738
19.2,1844.03,0.128,0.738
19.3,1820.3,0.129,0.728
19.4,1814.06,0.129,0.726
19.5,1809.86,0.13,0.724
19.6,1802.99,0.131,0.721
19.7,1796.13,0.131,0.718
19.8,1786.78,0.132,0.715
19.9,1773.0,0.133,0.709
20.0,1773.0,0.133,0.709
20.1,1761.15,0.134,0.704
20.2,1761.15,0.135,0.704
20.3,1755.4,0.135,0.702
20.4,1754.57,0.136,0.702
20.5,1739.94,0.137,0.696
20.6,1737.34,0.137,0.695
20.7,1724.56,0.138,0.69
20.8,1708.52,0.139,0.683
20.9,1692.38,0.139,0.677
21.0,1682.98,0.14,0.673
21.1,1673.33,0.141,0.669
21.2,1673.33,0.141,0.669
21.3,1673.33,0.142,0.669
21.4,1670.72,0.143,0.668
21.5,1668.29,0.143,0.667
21.6,1667.34,0.144,0.667
21.7,1678.2,0.145,0.671
21.8,1676.19,0.145,0.67
21.9,1676.19,0.146,0.67
22.0,1730.48,0.147,0.692
22.1,1731.43,0.147,0.693
22.2,1731.43,0.148,0.693
22.3,1798.1,0.149,0.719
22.4,2000.0,0.149,0.8
22.5,2000.0,0.15,0.8
22.6,2000.0,0.151,0.8
22.7,2000.0,0.151,0.8
22.8,2000.0,0.152,0.8
22.9,2000.0,0.153,0.8
23.0,2000.0,0.153,0.8
23.1,2000.0,0.154,0.8
23.2,2000.0,0.155,0.8
23.3,2000.0,0.155,0.8
23.4,2000.0,0.156,0.8
23.5,2000.0,0.157,0.8
23.6,2000.0,0.157,0.8
23.7,2000.0,0.158,0.8
23.8,2000.0,0.159,0.8
23.9,2000.0,0.159,0.8
24.0,2000.0,0.16,0.8
24.1,2000.0,0.161,0.8
24.2,2000.0,0.161,0.8
24.3,2000.0,0.162,0.8
24.4,2000.0,0.163,0.8
24.5,2000.0,0.163,0.8
24.6,2000.0,0.164,0.8
24.7,2000.0,0.165,0.8
24.8,2000.0,0.165,0.8
24.9,2000.0,0.166,0.8
25.0,2000.0,0.167,0.8
25.1,2000.0,0.167,0.8
25.2,2000.0,0.168,0.8
