Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,2.44,3.46,0.0,0.0,2.44,3.46,4.234,0.0,0.915,330.0,1.0
0.1,2.42,3.46,0.0,0.0,2.42,3.46,4.222,0.001,0.916,329.85986,1.0
0.2,2.41,3.45,0.0,0.0,2.41,3.45,4.208,0.001,0.916,329.77618,0.999
0.3,2.42,3.42,0.0,0.0,2.42,3.42,4.19,0.002,0.916,329.64431,0.999
0.4,2.39,3.4,0.0,0.0,2.39,3.4,4.156,0.003,0.917,329.51452,0.999
0.5,2.38,3.4,0.0,0.0,2.38,3.4,4.15,0.003,0.917,329.36815,0.998
0.6,1.85,3.14,0.0,0.0,1.85,3.14,3.644,0.004,0.927,329.25237,0.998
0.7,0.06,2.69,0.0,0.0,0.06,2.69,2.691,0.005,0.946,329.1399,0.997
0.8,0.31,2.97,0.0,0.0,0.31,2.97,2.986,0.005,0.94,328.99849,0.997
0.9,1.74,0.8,0.0,0.0,1.74,0.8,1.915,0.006,0.962,328.89574,0.997
1.0,2.41,0.71,0.0,0.0,2.41,0.71,2.512,0.007,0.95,328.76105,0.996
1.1,7.26,-2.16,0.0,0.0,7.26,-2.16,7.575,0.007,0.848,328.57051,0.996
1.2,7.12,-2.12,0.0,0.0,7.12,-2.12,7.429,0.008,0.851,328.44113,0.995
1.3,7.12,-1.6,0.0,0.0,7.12,-1.6,7.298,0.009,0.854,328.27045,0.995
1.4,7.63,-0.86,0.0,0.0,7.63,-0.86,7.678,0.009,0.846,328.11602,0.994
1.5,2.35,1.76,0.0,0.0,2.35,1.76,2.936,0.01,0.941,327.91436,0.994
1.6,7.43,-0.92,0.0,0.0,7.43,-0.92,7.487,0.011,0.85,327.81473,0.993
1.7,7.25,-0.36,0.0,0.0,7.25,-0.36,7.259,0.011,0.855,327.62444,0.993
1.8,7.01,0.21,0.0,0.0,7.01,0.21,7.013,0.012,0.86,327.37532,0.992
1.9,6.77,0.63,0.0,0.0,6.77,0.63,6.799,0.013,0.864,327.16582,0.991
2.0,1.62,3.05,0.0,0.0,1.62,3.05,3.454,0.013,0.931,326.97703,0.991
2.1,2.09,2.68,0.0,0.0,2.09,2.68,3.399,0.014,0.932,326.77247,0.99
2.2,2.2,2.93,0.0,0.0,2.2,2.93,3.664,0.015,0.927,326.60383,0.99
2.3,3.27,2.38,0.0,0.0,3.27,2.38,4.044,0.015,0.919,326.40097,0.989
2.4,3.99,2.83,0.0,0.0,3.99,2.83,4.892,0.016,0.902,326.27985,0.989
2.5,1.21,3.24,0.0,0.0,1.21,3.24,3.459,0.017,0.931,326.12108,0.988
2.6,3.12,3.98,0.0,0.0,3.12,3.98,5.057,0.017,0.899,325.92534,0.988
2.7,4.87,2.68,0.0,0.0,4.87,2.68,5.559,0.018,0.889,325.80258,0.987
2.8,4.68,2.75,0.0,0.0,4.68,2.75,5.428,0.019,0.891,325.62483,0.987
2.9,4.47,2.82,0.0,0.0,4.47,2.82,5.285,0.019,0.894,325.51963,0.986
3.0,0.79,3.28,0.0,0.0,0.79,3.28,3.374,0.02,0.933,325.32004,0.986
3.1,2.37,4.05,0.0,0.0,2.37,4.05,4.692,0.021,0.906,325.15938,0.985
3.2,2.88,1.71,0.0,0.0,2.88,1.71,3.349,0.021,0.933,324.97558,0.985
3.3,2.68,1.7,0.0,0.0,2.68,1.7,3.174,0.022,0.937,324.87835,0.984
3.4,2.5,1.63,0.0,0.0,2.5,1.63,2.984,0.023,0.94,324.71565,0.984
3.5,-0.6,2.05,0.0,0.0,-0.6,2.05,2.136,0.023,0.957,324.52766,0.983
3.6,1.2,1.72,0.0,0.0,1.2,1.72,2.097,0.024,0.958,324.37468,0.983
3.7,2.55,0.46,0.0,0.0,2.55,0.46,2.591,0.025,0.948,324.17168,0.982
3.8,2.34,0.45,0.0,0.0,2.34,0.45,2.383,0.025,0.952,323.97869,0.982
3.9,2.13,0.43,0.0,0.0,2.13,0.43,2.173,0.026,0.957,323.7746,0.981
4.0,0.86,2.5,0.0,0.0,0.86,2.5,2.644,0.027,0.947,323.54708,0.98
4.1,0.28,1.6,0.0,0.0,0.28,1.6,1.624,0.027,0.968,323.35307,0.98
4.2,0.58,0.65,0.0,0.0,0.58,0.65,0.871,0.028,0.983,323.17297,0.979
4.3,1.2,0.08,0.0,0.0,1.2,0.08,1.203,0.029,0.976,323.03885,0.979
4.4,1.47,-0.57,0.0,0.0,1.47,-0.57,1.577,0.029,0.968,322.87678,0.978
4.5,-1.62,1.37,0.0,0.0,-1.62,1.37,2.122,0.03,0.958,322.7275,0.978
4.6,-0.11,0.61,0.0,0.0,-0.11,0.61,0.62,0.031,0.988,322.54504,0.977
4.7,1.21,-0.8,0.0,0.0,1.21,-0.8,1.451,0.031,0.971,322.43755,0.977
4.8,1.09,-0.85,0.0,0.0,1.09,-0.85,1.382,0.032,0.972,322.28847,0.977
4.9,1.2,-0.95,0.0,0.0,1.2,-0.95,1.531,0.033,0.969,322.1564,0.976
5.0,-1.42,1.54,0.0,0.0,-1.42,1.54,2.095,0.033,0.958,322.06936,0.976
5.1,0.4,1.23,0.0,0.0,0.4,1.23,1.293,0.034,0.974,321.9261,0.976
5.2,1.81,-0.14,0.0,0.0,1.81,-0.14,1.815,0.035,0.964,321.77691,0.975
5.3,1.66,-0.17,0.0,0.0,1.66,-0.17,1.669,0.035,0.967,321.61196,0.975
5.4,1.5,-0.16,0.0,0.0,1.5,-0.16,1.509,0.036,0.97,321.49182,0.974
5.5,-1.67,2.0,0.0,0.0,-1.67,2.0,2.606,0.037,0.948,321.38057,0.974
5.6,-1.0,1.58,0.0,0.0,-1.0,1.58,1.87,0.037,0.963,321.28794,0.974
5.7,-0.21,0.65,0.0,0.0,-0.21,0.65,0.683,0.038,0.986,321.16808,0.973
5.8,0.89,-0.14,0.0,0.0,0.89,-0.14,0.901,0.039,0.982,321.06351,0.973
5.9,0.79,-0.13,0.0,0.0,0.79,-0.13,0.801,0.039,0.984,320.98176,0.973
6.0,0.26,2.04,0.0,0.0,0.26,2.04,2.057,0.04,0.959,320.85605,0.972
6.1,0.06,0.54,0.0,0.0,0.06,0.54,0.543,0.041,0.989,320.76263,0.972
6.2,-0.84,0.42,0.0,0.0,-0.84,0.42,0.939,0.041,0.981,320.63651,0.972
6.3,-0.34,0.4,0.0,0.0,-0.34,0.4,0.525,0.042,0.99,320.52782,0.971
6.4,0.46,-0.13,0.0,0.0,0.46,-0.13,0.478,0.043,0.99,320.41597,0.971
