Time,ID,z,Measurement,x,y,Ni,Linear Coverage,Abs(zi/z_goal),Ln(Abs(zi/z_goal))
8.5,30,,-18.7,-3.1,3.0,3.0,3.5,0.187,-1.677
8.5,31,,-102.2,-6.2,8.0,3.0,3.5,1.022,0.022
8.5,32,,-82.9,4.9,7.7,6.0,2.0,0.829,-0.188
8.5,33,,-104.3,-9.6,-3.5,7.0,1.75,1.043,0.042
8.5,34,,-57.8,-7.6,-0.8,9.0,1.4,0.578,-0.548
8.5,35,,-107.3,6.9,7.7,5.0,2.333,1.073,0.07
8.5,36,,-101.9,2.8,9.7,6.0,2.0,1.019,0.019
8.5,37,,-100.3,-9.7,-2.5,7.0,1.75,1.003,0.003
8.5,38,,-105.5,-9.5,-4.0,7.0,1.75,1.055,0.054
8.5,39,,-62.5,4.6,6.4,6.0,2.0,0.625,-0.47
8.6,20,,-102.6,-9.7,-2.9,7.0,1.75,1.026,0.026
8.6,21,,-102.9,5.4,-8.6,1.0,7.0,1.029,0.029
8.6,22,,-130.7,-11.4,0.7,7.0,1.75,1.307,0.268
8.6,23,,-97.7,4.0,-9.0,1.0,7.0,0.977,-0.023
8.6,24,,-14.8,-3.3,2.0,3.0,3.5,0.148,-1.911
8.6,25,,-96.5,-9.1,-3.8,7.0,1.75,0.965,-0.036
8.6,26,,-102.3,-10.1,-1.1,7.0,1.75,1.023,0.023
8.6,27,,-102.0,4.3,9.2,6.0,2.0,1.02,0.02
8.6,28,,-101.8,0.0,10.1,6.0,2.0,1.018,0.018
8.6,29,,-103.5,3.3,9.6,6.0,2.0,1.035,0.034
8.6,30,,-19.2,-3.2,3.0,3.0,3.5,0.192,-1.65
8.6,31,,-100.2,-6.2,7.9,3.0,3.5,1.002,0.002
8.6,32,,-82.7,4.8,7.7,6.0,2.0,0.827,-0.19
8.6,33,,-103.7,-9.6,-3.4,7.0,1.75,1.037,0.036
8.6,34,,-58.5,-7.6,-0.8,9.0,1.4,0.585,-0.536
8.6,35,,-106.4,6.9,7.7,5.0,2.333,1.064,0.062
8.6,36,,-102.9,2.8,9.8,6.0,2.0,1.029,0.029
8.6,37,,-100.3,-9.7,-2.4,7.0,1.75,1.003,0.003
8.6,38,,-105.6,-9.5,-3.9,7.0,1.75,1.056,0.054
8.6,39,,-63.3,4.6,6.5,6.0,2.0,0.633,-0.457
8.7,20,,-102.7,-9.7,-2.8,7.0,1.75,1.027,0.027
8.7,21,,-102.2,5.4,-8.6,1.0,7.0,1.022,0.022
8.7,22,,-129.6,-11.4,0.7,7.0,1.75,1.296,0.259
8.7,23,,-98.3,4.0,-9.1,1.0,7.0,0.983,-0.017
8.7,24,,-15.2,-3.3,2.1,3.0,3.5,0.152,-1.884
8.7,25,,-96.7,-9.1,-3.7,7.0,1.75,0.967,-0.034
8.7,26,,-101.6,-10.0,-1.2,7.0,1.75,1.016,0.016
8.7,27,,-101.4,4.2,9.1,6.0,2.0,1.014,0.014
8.7,28,,-102.3,0.1,10.1,6.0,2.0,1.023,0.023
8.7,29,,-102.6,3.3,9.6,6.0,2.0,1.026,0.026
8.7,30,,-20.0,-3.2,3.1,3.0,3.5,0.2,-1.609
8.7,31,,-100.2,-6.2,7.8,3.0,3.5,1.002,0.002
8.7,32,,-83.1,4.8,7.7,6.0,2.0,0.831,-0.185
8.7,33,,-103.0,-9.6,-3.4,7.0,1.75,1.03,0.03
8.7,34,,-58.9,-7.6,-0.8,9.0,1.4,0.589,-0.529
8.7,35,,-106.5,6.8,7.7,5.0,2.333,1.065,0.063
8.7,36,,-103.1,2.7,9.8,6.0,2.0,1.031,0.031
8.7,37,,-100.7,-9.8,-2.3,7.0,1.75,1.007,0.007
8.7,38,,-105.2,-9.5,-3.9,7.0,1.75,1.052,0.051
8.7,39,,-63.8,4.6,6.5,6.0,2.0,0.638,-0.449
8.8,20,,-102.6,-9.7,-2.8,7.0,1.75,1.026,0.026
8.8,21,,-101.3,5.3,-8.6,1.0,7.0,1.013,0.013
8.8,22,,-129.3,-11.4,0.6,7.0,1.75,1.293,0.257
8.8,23,,-97.8,4.0,-9.0,1.0,7.0,0.978,-0.022
8.8,24,,-15.4,-3.3,2.1,3.0,3.5,0.154,-1.871
8.8,25,,-97.1,-9.1,-3.7,7.0,1.75,0.971,-0.029
8.8,26,,-102.2,-10.0,-1.1,7.0,1.75,1.022,0.022
8.8,27,,-101.8,4.2,9.2,6.0,2.0,1.018,0.018
8.8,28,,-101.6,-0.0,10.1,6.0,2.0,1.016,0.016
8.8,29,,-101.4,3.2,9.5,6.0,2.0,1.014,0.014
8.8,30,,-20.5,-3.3,3.1,3.0,3.5,0.205,-1.585
8.8,31,,-101.2,-6.3,7.9,3.0,3.5,1.012,0.012
8.8,32,,-83.7,4.8,7.8,6.0,2.0,0.837,-0.178
8.8,33,,-103.2,-9.6,-3.3,7.0,1.75,1.032,0.031
8.8,34,,-59.7,-7.7,-0.9,9.0,1.4,0.597,-0.516
8.8,35,,-106.1,6.8,7.7,5.0,2.333,1.061,0.059
8.8,36,,-102.6,2.7,9.8,6.0,2.0,1.026,0.026
8.8,37,,-101.5,-9.8,-2.4,7.0,1.75,1.015,0.015
8.8,38,,-104.5,-9.5,-3.8,7.0,1.75,1.045,0.044
8.8,39,,-64.6,4.6,6.6,6.0,2.0,0.646,-0.437
8.9,20,,-102.4,-9.7,-2.7,7.0,1.75,1.024,0.024
8.9,21,,-101.6,5.3,-8.6,1.0,7.0,1.016,0.016
8.9,22,,-129.2,-11.4,0.6,7.0,1.75,1.292,0.256
8.9,23,,-97.5,4.0,-9.0,1.0,7.0,0.975,-0.025
8.9,24,,-15.9,-3.4,2.2,3.0,3.5,0.159,-1.839
8.9,25,,-95.5,-9.1,-3.6,7.0,1.75,0.955,-0.046
8.9,26,,-101.9,-10.0,-1.1,7.0,1.75,1.019,0.019
8.9,27,,-103.1,4.4,9.2,6.0,2.0,1.031,0.031
8.9,28,,-103.0,0.0,10.1,6.0,2.0,1.03,0.03
8.9,29,,-101.3,3.3,9.5,6.0,2.0,1.013,0.013
8.9,30,,-21.2,-3.4,3.2,3.0,3.5,0.212,-1.551
8.9,31,,-101.5,-6.3,7.8,3.0,3.5,1.015,0.015
8.9,32,,-83.7,4.7,7.8,6.0,2.0,0.837,-0.178
8.9,33,,-102.8,-9.6,-3.2,7.0,1.75,1.028,0.028
8.9,34,,-60.4,-7.7,-0.9,9.0,1.4,0.604,-0.504
8.9,35,,-105.7,6.8,7.7,5.0,2.333,1.057,0.055
8.9,36,,-101.6,2.7,9.7,6.0,2.0,1.016,0.016
8.9,37,,-101.9,-9.8,-2.3,7.0,1.75,1.019,0.019
8.9,38,,-105.2,-9.5,-3.8,7.0,1.75,1.052,0.051
8.9,39,,-65.3,4.5,6.7,6.0,2.0,0.653,-0.426
9.0,20,,-101.8,-9.7,-2.7,7.0,1.75,1.018,0.018
9.0,21,,-103.4,5.4,-8.6,1.0,7.0,1.034,0.033
9.0,22,,-128.9,-11.3,0.5,7.0,1.75,1.289,0.254
9.0,23,,-97.3,4.1,-9.0,1.0,7.0,0.973,-0.027
9.0,24,,-16.4,-3.4,2.2,3.0,3.5,0.164,-1.808
9.0,25,,-96.0,-9.1,-3.5,7.0,1.75,0.96,-0.041
9.0,26,,-101.8,-10.0,-1.1,7.0,1.75,1.018,0.018
9.0,27,,-104.2,4.3,9.2,6.0,2.0,1.042,0.041
9.0,28,,-101.5,-0.1,10.1,6.0,2.0,1.015,0.015
9.0,29,,-101.8,3.3,9.5,6.0,2.0,1.018,0.018
9.0,30,,-21.8,-3.4,3.2,3.0,3.5,0.218,-1.523
9.0,31,,-101.9,-6.3,7.9,3.0,3.5,1.019,0.019
9.0,32,,-83.6,4.7,7.9,6.0,2.0,0.836,-0.179
9.0,33,,-103.0,-9.6,-3.2,7.0,1.75,1.03,0.03
9.0,34,,-60.8,-7.7,-0.9,9.0,1.4,0.608,-0.498
9.0,35,,-105.2,6.7,7.8,5.0,2.333,1.052,0.051
9.0,36,,-102.0,2.6,9.7,6.0,2.0,1.02,0.02
9.0,37,,-102.6,-9.8,-2.4,7.0,1.75,1.026,0.026
9.0,38,,-104.5,-9.5,-3.7,7.0,1.75,1.045,0.044
9.0,39,,-66.1,4.5,6.8,6.0,2.0,0.661,-0.414
9.1,20,,-101.7,-9.7,-2.8,7.0,1.75,1.017,0.017
9.1,21,,-103.4,5.4,-8.6,1.0,7.0,1.034,0.033
9.1,22,,-127.7,-11.3,0.5,7.0,1.75,1.277,0.245
9.1,23,,-98.0,4.2,-9.0,1.0,7.0,0.98,-0.02
9.1,24,,-17.0,-3.4,2.3,3.0,3.5,0.17,-1.772
9.1,25,,-94.5,-9.1,-3.4,7.0,1.75,0.945,-0.057
9.1,26,,-102.8,-10.1,-0.9,7.0,1.75,1.028,0.028
9.1,27,,-104.0,4.3,9.2,6.0,2.0,1.04,0.039
9.1,28,,-101.8,-0.0,10.1,6.0,2.0,1.018,0.018
9.1,29,,-103.4,3.3,9.6,6.0,2.0,1.034,0.033
9.1,30,,-22.1,-3.4,3.3,3.0,3.5,0.221,-1.51
9.1,31,,-102.2,-6.4,7.8,3.0,3.5,1.022,0.022
9.1,32,,-83.7,4.6,7.9,6.0,2.0,0.837,-0.178
9.1,33,,-102.9,-9.7,-3.1,7.0,1.75,1.029,0.029
9.1,34,,-61.8,-7.8,-1.0,9.0,1.4,0.618,-0.481
9.1,35,,-105.0,6.7,7.8,5.0,2.333,1.05,0.049
9.1,36,,-102.4,2.6,9.8,6.0,2.0,1.024,0.024
9.1,37,,-102.9,-9.9,-2.3,7.0,1.75,1.029,0.029
9.1,38,,-104.7,-9.5,-3.7,7.0,1.75,1.047,0.046
9.1,39,,-66.8,4.5,6.8,6.0,2.0,0.668,-0.403
9.2,20,,-102.8,-9.7,-2.8,7.0,1.75,1.028,0.028
9.2,21,,-102.9,5.4,-8.6,1.0,7.0,1.029,0.029
9.2,22,,-126.5,-11.2,0.4,7.0,1.75,1.265,0.235
9.2,23,,-98.4,4.2,-9.0,1.0,7.0,0.984,-0.016
9.2,24,,-17.3,-3.4,2.3,3.0,3.5,0.173,-1.754
9.2,25,,-95.1,-9.2,-3.4,7.0,1.75,0.951,-0.05
9.2,26,,-102.7,-10.1,-0.9,7.0,1.75,1.027,0.027
9.2,27,,-103.1,4.2,9.2,6.0,2.0,1.031,0.031
9.2,28,,-101.8,-0.1,10.1,6.0,2.0,1.018,0.018
9.2,29,,-103.6,3.2,9.6,6.0,2.0,1.036,0.035
9.2,30,,-22.7,-3.4,3.3,3.0,3.5,0.227,-1.483
9.2,31,,-102.2,-6.3,7.9,3.0,3.5,1.022,0.022
9.2,32,,-83.7,4.5,7.9,6.0,2.0,0.837,-0.178
9.2,33,,-102.3,-9.6,-3.1,7.0,1.75,1.023,0.023
9.2,34,,-63.0,-7.9,-1.0,9.0,1.4,0.63,-0.462
9.2,35,,-104.6,6.6,7.8,5.0,2.333,1.046,0.045
9.2,36,,-102.4,2.5,9.8,6.0,2.0,1.024,0.024
9.2,37,,-101.8,-9.8,-2.3,7.0,1.75,1.018,0.018
9.2,38,,-104.8,-9.6,-3.6,7.0,1.75,1.048,0.047
9.2,39,,-66.8,4.4,6.9,6.0,2.0,0.668,-0.403
9.3,20,,-103.5,-9.8,-2.8,7.0,1.75,1.035,0.034
9.3,21,,-101.6,5.3,-8.6,1.0,7.0,1.016,0.016
9.3,22,,-126.0,-11.2,0.4,7.0,1.75,1.26,0.231
9.3,23,,-98.2,4.2,-9.0,1.0,7.0,0.982,-0.018
9.3,24,,-17.7,-3.5,2.4,3.0,3.5,0.177,-1.732
9.3,25,,-95.8,-9.2,-3.3,7.0,1.75,0.958,-0.043
9.3,26,,-102.0,-10.1,-1.0,7.0,1.75,1.02,0.02
9.3,27,,-102.9,4.2,9.2,6.0,2.0,1.029,0.029
9.3,28,,-102.2,-0.2,10.1,6.0,2.0,1.022,0.022
9.3,29,,-103.1,3.2,9.6,6.0,2.0,1.031,0.031
9.3,30,,-23.3,-3.5,3.4,3.0,3.5,0.233,-1.457
9.3,31,,-101.5,-6.3,7.9,3.0,3.5,1.015,0.015
9.3,32,,-84.2,4.5,8.0,6.0,2.0,0.842,-0.172
9.3,33,,-101.8,-9.6,-3.1,7.0,1.75,1.018,0.018
9.3,34,,-64.0,-7.9,-1.1,9.0,1.4,0.64,-0.446
9.3,35,,-104.1,6.6,7.8,5.0,2.333,1.041,0.04
9.3,36,,-102.3,2.4,9.8,6.0,2.0,1.023,0.023
9.3,37,,-102.2,-9.8,-2.3,7.0,1.75,1.022,0.022
9.3,38,,-104.0,-9.6,-3.6,7.0,1.75,1.04,0.039
9.3,39,,-66.9,4.4,6.9,6.0,2.0,0.669,-0.402
9.4,20,,-103.2,-9.8,-2.7,7.0,1.75,1.032,0.031
9.4,21,,-101.4,5.3,-8.6,1.0,7.0,1.014,0.014
9.4,22,,-125.0,-11.2,0.4,7.0,1.75,1.25,0.223
9.4,23,,-97.5,4.1,-9.0,1.0,7.0,0.975,-0.025
9.4,24,,-17.9,-3.5,2.4,3.0,3.5,0.179,-1.72
9.4,25,,-95.6,-9.2,-3.3,7.0,1.75,0.956,-0.045
9.4,26,,-101.9,-10.1,-0.9,7.0,1.75,1.019,0.019
9.4,27,,-102.7,4.1,9.3,6.0,2.0,1.027,0.027
9.4,28,,-101.2,-0.3,10.1,6.0,2.0,1.012,0.012
9.4,29,,-102.0,3.1,9.6,6.0,2.0,1.02,0.02
9.4,30,,-24.0,-3.5,3.4,3.0,3.5,0.24,-1.427
9.4,31,,-101.7,-6.3,7.9,3.0,3.5,1.017,0.017
9.4,32,,-84.9,4.5,8.1,6.0,2.0,0.849,-0.164
9.4,33,,-101.5,-9.6,-3.2,7.0,1.75,1.015,0.015
9.4,34,,-65.3,-8.0,-1.1,9.0,1.4,0.653,-0.426
9.4,35,,-104.1,6.5,7.8,5.0,2.333,1.041,0.04
9.4,36,,-101.8,2.4,9.8,6.0,2.0,1.018,0.018
9.4,37,,-102.1,-9.8,-2.3,7.0,1.75,1.021,0.021
9.4,38,,-103.3,-9.5,-3.5,7.0,1.75,1.033,0.032
9.4,39,,-67.1,4.4,6.9,6.0,2.0,0.671,-0.399
9.5,20,,-103.4,-9.8,-2.7,7.0,1.75,1.034,0.033
9.5,21,,-103.1,5.4,-8.6,1.0,7.0,1.031,0.031
9.5,22,,-124.1,-11.1,0.3,7.0,1.75,1.241,0.216
9.5,23,,-97.6,4.1,-9.0,1.0,7.0,0.976,-0.024
9.5,24,,-18.4,-3.5,2.5,3.0,3.5,0.184,-1.693
9.5,25,,-94.6,-9.2,-3.2,7.0,1.75,0.946,-0.056
9.5,26,,-102.7,-10.1,-0.8,7.0,1.75,1.027,0.027
9.5,27,,-102.3,4.1,9.3,6.0,2.0,1.023,0.023
9.5,28,,-101.4,-0.2,10.1,6.0,2.0,1.014,0.014
9.5,29,,-101.8,3.2,9.6,6.0,2.0,1.018,0.018
9.5,30,,-24.8,-3.6,3.5,3.0,3.5,0.248,-1.394
9.5,31,,-101.6,-6.3,7.8,3.0,3.5,1.016,0.016
9.5,32,,-85.4,4.4,8.1,6.0,2.0,0.854,-0.158
9.5,33,,-101.9,-9.5,-3.3,7.0,1.75,1.019,0.019
9.5,34,,-66.4,-8.1,-1.1,9.0,1.4,0.664,-0.409
9.5,35,,-103.3,6.5,7.8,5.0,2.333,1.033,0.032
9.5,36,,-102.0,2.5,9.8,6.0,2.0,1.02,0.02
9.5,37,,-101.2,-9.8,-2.3,7.0,1.75,1.012,0.012
9.5,38,,-104.0,-9.6,-3.5,7.0,1.75,1.04,0.039
9.5,39,,-67.4,4.3,7.0,6.0,2.0,0.674,-0.395
9.6,20,,-103.2,-9.8,-2.7,7.0,1.75,1.032,0.031
9.6,21,,-103.2,5.4,-8.6,1.0,7.0,1.032,0.031
9.6,22,,-123.1,-11.1,0.3,7.0,1.75,1.231,0.208
9.6,23,,-97.7,4.1,-9.0,1.0,7.0,0.977,-0.023
9.6,24,,-19.0,-3.6,2.5,3.0,3.5,0.19,-1.661
9.6,25,,-94.2,-9.2,-3.1,7.0,1.75,0.942,-0.06
9.6,26,,-102.3,-10.1,-0.8,7.0,1.75,1.023,0.023
9.6,27,,-102.0,4.0,9.3,6.0,2.0,1.02,0.02
9.6,28,,-102.7,-0.2,10.1,6.0,2.0,1.027,0.027
9.6,29,,-102.7,3.2,9.6,6.0,2.0,1.027,0.027
9.6,30,,-25.5,-3.6,3.5,3.0,3.5,0.255,-1.366
9.6,31,,-102.1,-6.4,7.8,3.0,3.5,1.021,0.021
9.6,32,,-85.2,4.4,8.1,6.0,2.0,0.852,-0.16
9.6,33,,-102.9,-9.5,-3.4,7.0,1.75,1.029,0.029
9.6,34,,-67.6,-8.1,-1.2,9.0,1.4,0.676,-0.392
9.6,35,,-103.5,6.4,7.9,5.0,2.333,1.035,0.034
9.6,36,,-102.6,2.3,9.9,6.0,2.0,1.026,0.026
9.6,37,,-100.6,-9.8,-2.2,7.0,1.75,1.006,0.006
9.6,38,,-104.1,-9.6,-3.5,7.0,1.75,1.041,0.04
9.6,39,,-68.2,4.3,7.1,6.0,2.0,0.682,-0.383
9.7,20,,-102.3,-9.8,-2.6,7.0,1.75,1.023,0.023
9.7,21,,-102.3,5.4,-8.6,1.0,7.0,1.023,0.023
9.7,22,,-122.8,-11.1,0.2,7.0,1.75,1.228,0.205
9.7,23,,-97.7,4.2,-9.0,1.0,7.0,0.977,-0.023
9.7,24,,-19.7,-3.6,2.6,3.0,3.5,0.197,-1.625
9.7,25,,-95.0,-9.3,-3.0,7.0,1.75,0.95,-0.051
9.7,26,,-101.8,-10.1,-0.8,7.0,1.75,1.018,0.018
9.7,27,,-101.2,4.0,9.2,6.0,2.0,1.012,0.012
9.7,28,,-102.0,-0.3,10.1,7.0,1.75,1.02,0.02
9.7,29,,-103.4,3.1,9.7,6.0,2.0,1.034,0.033
9.7,30,,-26.3,-3.7,3.6,3.0,3.5,0.263,-1.336
9.7,31,,-100.4,-6.4,7.8,3.0,3.5,1.004,0.004
9.7,32,,-85.1,4.3,8.1,6.0,2.0,0.851,-0.161
9.7,33,,-103.2,-9.6,-3.4,7.0,1.75,1.032,0.031
9.7,34,,-68.2,-8.2,-1.2,9.0,1.4,0.682,-0.383
9.7,35,,-102.6,6.4,7.9,6.0,2.0,1.026,0.026
9.7,36,,-102.0,2.4,9.8,6.0,2.0,1.02,0.02
9.7,37,,-101.5,-9.8,-2.1,7.0,1.75,1.015,0.015
9.7,38,,-104.5,-9.6,-3.5,7.0,1.75,1.045,0.044
9.7,39,,-68.6,4.2,7.1,6.0,2.0,0.686,-0.377
9.8,20,,-101.7,-9.8,-2.5,7.0,1.75,1.017,0.017
9.8,21,,-101.7,5.3,-8.6,1.0,7.0,1.017,0.017
9.8,22,,-122.3,-11.1,0.1,7.0,1.75,1.223,0.201
9.8,23,,-97.7,4.3,-8.9,1.0,7.0,0.977,-0.023
9.8,24,,-19.9,-3.6,2.6,3.0,3.5,0.199,-1.614
9.8,25,,-95.7,-9.3,-3.0,7.0,1.75,0.957,-0.044
9.8,26,,-101.6,-10.0,-0.8,7.0,1.75,1.016,0.016
9.8,27,,-101.2,4.1,9.2,6.0,2.0,1.012,0.012
9.8,28,,-100.9,-0.4,10.0,6.0,2.0,1.009,0.009
9.8,29,,-102.4,3.1,9.6,6.0,2.0,1.024,0.024
9.8,30,,-27.2,-3.7,3.6,3.0,3.5,0.272,-1.302
9.8,31,,-100.2,-6.3,7.8,3.0,3.5,1.002,0.002
9.8,32,,-85.4,4.3,8.2,6.0,2.0,0.854,-0.158
9.8,33,,-102.2,-9.5,-3.3,7.0,1.75,1.022,0.022
9.8,34,,-69.3,-8.2,-1.3,9.0,1.4,0.693,-0.367
9.8,35,,-101.9,6.3,7.9,5.0,2.333,1.019,0.019
9.8,36,,-102.6,2.4,9.9,6.0,2.0,1.026,0.026
9.8,37,,-101.8,-9.9,-2.2,7.0,1.75,1.018,0.018
9.8,38,,-104.6,-9.6,-3.5,7.0,1.75,1.046,0.045
9.8,39,,-69.2,4.2,7.2,6.0,2.0,0.692,-0.368
9.9,20,,-101.8,-9.7,-2.6,7.0,1.75,1.018,0.018
9.9,21,,-101.8,5.3,-8.6,1.0,7.0,1.018,0.018
9.9,22,,-122.1,-11.0,0.1,7.0,1.75,1.221,0.2
9.9,23,,-98.5,4.3,-8.9,1.0,7.0,0.985,-0.015
9.9,24,,-20.5,-3.7,2.6,3.0,3.5,0.205,-1.585
9.9,25,,-94.9,-9.3,-2.9,7.0,1.75,0.949,-0.052
9.9,26,,-102.2,-10.1,-0.6,7.0,1.75,1.022,0.022
9.9,27,,-103.0,4.2,9.3,6.0,2.0,1.03,0.03
9.9,28,,-101.5,-0.4,10.1,7.0,1.75,1.015,0.015
9.9,29,,-100.9,3.1,9.6,6.0,2.0,1.009,0.009
9.9,30,,-27.8,-3.7,3.7,3.0,3.5,0.278,-1.28
9.9,31,,-101.0,-6.4,7.8,3.0,3.5,1.01,0.01
9.9,32,,-85.2,4.2,8.2,6.0,2.0,0.852,-0.16
9.9,33,,-101.3,-9.5,-3.2,7.0,1.75,1.013,0.013
9.9,34,,-70.0,-8.3,-1.3,9.0,1.4,0.7,-0.357
9.9,35,,-102.2,6.3,7.9,5.0,2.333,1.022,0.022
9.9,36,,-101.8,2.3,9.8,6.0,2.0,1.018,0.018
9.9,37,,-102.3,-9.9,-2.2,7.0,1.75,1.023,0.023
9.9,38,,-105.8,-9.7,-3.5,7.0,1.75,1.058,0.056
9.9,39,,-70.0,4.2,7.2,6.0,2.0,0.7,-0.357
10.0,20,,-102.7,-9.8,-2.6,7.0,1.75,1.027,0.027
10.0,21,,-103.8,5.5,-8.6,1.0,7.0,1.038,0.037
10.0,22,,-121.0,-11.0,0.0,7.0,1.75,1.21,0.191
10.0,23,,-98.5,4.3,-8.9,1.0,7.0,0.985,-0.015
10.0,24,,-21.2,-3.7,2.7,3.0,3.5,0.212,-1.551
10.0,25,,-93.9,-9.3,-2.8,7.0,1.75,0.939,-0.063
10.0,26,,-102.7,-10.1,-0.6,7.0,1.75,1.027,0.027
10.0,27,,-103.4,4.1,9.3,6.0,2.0,1.034,0.033
10.0,28,,-102.5,-0.5,10.1,6.0,2.0,1.025,0.025
10.0,29,,-100.6,3.1,9.5,6.0,2.0,1.006,0.006
10.0,30,,-28.6,-3.8,3.8,3.0,3.5,0.286,-1.252
10.0,31,,-102.5,-6.5,7.8,3.0,3.5,1.025,0.025
10.0,32,,-85.3,4.2,8.3,6.0,2.0,0.853,-0.159
10.0,33,,-101.8,-9.6,-3.3,7.0,1.75,1.018,0.018
10.0,34,,-71.2,-8.3,-1.3,9.0,1.4,0.712,-0.34
10.0,35,,-102.5,6.3,7.9,5.0,2.333,1.025,0.025
10.0,36,,-102.5,2.4,9.8,6.0,2.0,1.025,0.025
10.0,37,,-102.5,-9.9,-2.1,7.0,1.75,1.025,0.025
10.0,38,,-106.1,-9.7,-3.5,7.0,1.75,1.061,0.059
10.0,39,,-70.9,4.2,7.3,6.0,2.0,0.709,-0.344
10.1,20,,-103.2,-9.8,-2.6,7.0,1.75,1.032,0.031
10.1,21,,-104.2,5.5,-8.6,1.0,7.0,1.042,0.041
10.1,22,,-120.6,-11.0,-0.1,7.0,1.75,1.206,0.187
10.1,23,,-98.7,4.2,-9.0,1.0,7.0,0.987,-0.013
10.1,24,,-21.9,-3.8,2.8,3.0,3.5,0.219,-1.519
10.1,25,,-94.4,-9.3,-2.8,7.0,1.75,0.944,-0.058
10.1,26,,-102.0,-10.1,-0.7,7.0,1.75,1.02,0.02
10.1,27,,-103.3,4.1,9.3,6.0,2.0,1.033,0.032
10.1,28,,-102.7,-0.5,10.1,6.0,2.0,1.027,0.027
10.1,29,,-101.1,3.1,9.6,6.0,2.0,1.011,0.011
10.1,30,,-29.5,-3.8,3.8,3.0,3.5,0.295,-1.221
10.1,31,,-101.3,-6.5,7.7,3.0,3.5,1.013,0.013
10.1,32,,-85.3,4.1,8.3,6.0,2.0,0.853,-0.159
10.1,33,,-101.9,-9.5,-3.3,7.0,1.75,1.019,0.019
10.1,34,,-71.9,-8.4,-1.4,9.0,1.4,0.719,-0.33
10.1,35,,-102.0,6.3,7.9,5.0,2.333,1.02,0.02
10.1,36,,-102.1,2.4,9.8,6.0,2.0,1.021,0.021
10.1,37,,-102.5,-9.9,-2.2,7.0,1.75,1.025,0.025
10.1,38,,-107.2,-9.8,-3.4,7.0,1.75,1.072,0.07
10.1,39,,-71.6,4.1,7.4,6.0,2.0,0.716,-0.334
10.2,20,,-103.0,-9.8,-2.6,7.0,1.75,1.03,0.03
10.2,21,,-103.7,5.4,-8.6,1.0,7.0,1.037,0.036
10.2,22,,-120.4,-11.0,-0.1,7.0,1.75,1.204,0.186
10.2,23,,-99.0,4.2,-9.0,1.0,7.0,0.99,-0.01
10.2,24,,-22.6,-3.8,2.8,3.0,3.5,0.226,-1.487
10.2,25,,-95.0,-9.4,-2.8,7.0,1.75,0.95,-0.051
10.2,26,,-102.0,-10.1,-0.8,7.0,1.75,1.02,0.02
10.2,27,,-103.1,4.0,9.3,6.0,2.0,1.031,0.031
10.2,28,,-101.8,-0.4,10.1,6.0,2.0,1.018,0.018
10.2,29,,-101.5,3.1,9.6,6.0,2.0,1.015,0.015
10.2,30,,-30.4,-3.9,3.9,3.0,3.5,0.304,-1.191
10.2,31,,-101.3,-6.4,7.7,3.0,3.5,1.013,0.013
10.2,32,,-85.4,4.1,8.3,6.0,2.0,0.854,-0.158
10.2,33,,-102.4,-9.5,-3.4,7.0,1.75,1.024,0.024
10.2,34,,-72.9,-8.4,-1.4,9.0,1.4,0.729,-0.316
10.2,35,,-101.6,6.2,7.9,5.0,2.333,1.016,0.016
10.2,36,,-102.3,2.4,9.8,6.0,2.0,1.023,0.023
10.2,37,,-100.8,-9.8,-2.1,7.0,1.75,1.008,0.008
10.2,38,,-107.6,-9.8,-3.4,7.0,1.75,1.076,0.073
10.2,39,,-72.5,4.1,7.4,6.0,2.0,0.725,-0.322
10.3,20,,-102.1,-9.8,-2.5,7.0,1.75,1.021,0.021
10.3,21,,-102.7,5.4,-8.6,1.0,7.0,1.027,0.027
10.3,22,,-119.4,-10.9,-0.2,7.0,1.75,1.194,0.177
10.3,23,,-98.4,4.1,-9.0,1.0,7.0,0.984,-0.016
10.3,24,,-23.3,-3.9,2.9,3.0,3.5,0.233,-1.457
10.3,25,,-95.8,-9.4,-2.7,7.0,1.75,0.958,-0.043
10.3,26,,-102.2,-10.1,-0.7,7.0,1.75,1.022,0.022
10.3,27,,-102.6,3.9,9.3,6.0,2.0,1.026,0.026
10.3,28,,-103.2,-0.5,10.1,7.0,1.75,1.032,0.031
10.3,29,,-104.2,3.0,9.7,6.0,2.0,1.042,0.041
10.3,30,,-31.3,-3.9,4.0,3.0,3.5,0.313,-1.162
10.3,31,,-101.7,-6.5,7.7,3.0,3.5,1.017,0.017
10.3,32,,-86.2,4.0,8.4,6.0,2.0,0.862,-0.149
10.3,33,,-102.4,-9.5,-3.4,7.0,1.75,1.024,0.024
10.3,34,,-73.6,-8.5,-1.4,9.0,1.4,0.736,-0.307
10.3,35,,-102.4,6.3,7.9,6.0,2.0,1.024,0.024
10.3,36,,-101.8,2.5,9.8,6.0,2.0,1.018,0.018
10.3,37,,-101.2,-9.8,-2.1,7.0,1.75,1.012,0.012
10.3,38,,-109.0,-9.9,-3.4,7.0,1.75,1.09,0.086
10.3,39,,-72.9,4.1,7.5,6.0,2.0,0.729,-0.316
10.4,20,,-101.8,-9.8,-2.4,7.0,1.75,1.018,0.018
10.4,21,,-101.6,5.3,-8.6,1.0,7.0,1.016,0.016
