Time,Average Ln(Abs(zi/z_goal)),Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
32.1,-0.008,45.0,0.321,8.5,10.1,-10.1,-9.5,76.4,0.589
32.2,-0.005,45.19,0.322,8.5,10.2,-10.1,-9.6,76.8,0.588
32.3,-0.005,45.0,0.323,8.5,10.2,-10.1,-9.5,76.6,0.587
32.4,-0.004,45.0,0.324,8.6,10.1,-10.1,-9.5,76.6,0.587
32.5,-0.005,45.0,0.325,8.6,10.1,-10.1,-9.5,76.6,0.587
32.6,-0.007,45.0,0.326,8.6,10.1,-10.0,-9.5,76.4,0.589
32.7,-0.007,45.0,0.327,8.5,10.1,-10.1,-9.5,76.4,0.589
32.8,-0.006,45.0,0.328,8.5,10.1,-10.1,-9.5,76.4,0.589
32.9,-0.007,45.0,0.329,8.4,10.1,-10.1,-9.5,76.2,0.591
33.0,-0.006,45.0,0.33,8.4,10.2,-10.1,-9.5,76.4,0.589
33.1,-0.005,45.0,0.331,8.4,10.1,-10.1,-9.5,76.2,0.591
33.2,-0.005,45.0,0.332,8.5,10.1,-10.1,-9.6,76.6,0.587
33.3,-0.006,45.0,0.333,8.4,10.1,-10.1,-9.5,76.2,0.591
33.4,-0.003,45.0,0.334,8.5,10.1,-10.1,-9.5,76.4,0.589
33.5,-0.002,45.0,0.335,8.6,10.2,-10.1,-9.5,76.8,0.586
33.6,-0.003,45.0,0.336,8.5,10.1,-10.1,-9.6,76.6,0.587
33.7,-0.001,45.0,0.337,8.5,10.1,-10.1,-9.6,76.6,0.587
33.8,0.001,45.0,0.338,8.5,10.1,-10.1,-9.6,76.6,0.587
33.9,-0.0,45.0,0.339,8.5,10.1,-10.1,-9.6,76.6,0.587
34.0,-0.002,45.0,0.34,8.5,10.1,-10.1,-9.6,76.6,0.587
34.1,-0.001,44.8,0.341,8.5,10.1,-10.1,-9.6,76.6,0.585
34.2,0.001,45.0,0.342,8.5,10.1,-10.1,-9.6,76.6,0.587
34.3,-0.003,44.47,0.343,8.5,10.1,-10.1,-9.6,76.6,0.581
34.4,-0.005,44.86,0.344,8.5,10.1,-10.1,-9.6,76.6,0.586
34.5,-0.003,44.39,0.345,8.6,10.1,-10.1,-9.6,76.8,0.578
34.6,-0.005,44.73,0.346,8.5,10.1,-10.1,-9.6,76.6,0.584
34.7,-0.007,44.2,0.347,8.6,10.0,-10.1,-9.6,76.6,0.577
34.8,-0.007,44.2,0.348,8.6,10.1,-10.1,-9.5,76.6,0.577
34.9,-0.004,44.2,0.349,8.6,10.1,-10.1,-9.6,76.8,0.576
35.0,-0.005,44.2,0.35,8.6,10.1,-10.1,-9.5,76.6,0.577
35.1,-0.008,44.2,0.351,8.5,10.1,-10.1,-9.5,76.4,0.579
35.2,-0.008,44.2,0.352,8.6,10.1,-10.1,-9.6,76.8,0.576
35.3,-0.007,44.2,0.353,8.5,10.1,-10.1,-9.6,76.6,0.577
35.4,-0.005,44.73,0.354,8.6,10.1,-10.1,-9.6,76.8,0.582
35.5,-0.006,44.73,0.355,8.6,10.1,-10.1,-9.6,76.8,0.582
35.6,-0.008,58.73,0.356,8.6,10.1,-10.1,-9.6,76.8,0.765
35.7,-0.007,58.73,0.357,8.6,10.1,-10.0,-9.6,76.6,0.767
35.8,-0.006,58.73,0.358,8.6,10.1,-10.1,-9.6,76.8,0.765
35.9,-0.007,58.73,0.359,8.6,10.1,-10.1,-9.6,76.8,0.765
36.0,-0.009,51.73,0.36,8.6,10.1,-10.0,-9.6,76.6,0.675
36.1,-0.011,58.73,0.361,8.6,10.1,-10.1,-9.6,76.8,0.765
36.2,-0.009,58.73,0.362,8.7,10.1,-10.0,-9.5,76.6,0.767
36.3,-0.005,51.73,0.363,8.6,10.1,-10.1,-9.5,76.6,0.675
36.4,-0.006,44.73,0.364,8.6,10.1,-10.1,-9.5,76.6,0.584
36.5,-0.009,44.73,0.365,8.6,10.1,-10.1,-9.5,76.6,0.584
36.6,-0.009,44.73,0.366,8.6,10.1,-10.1,-9.5,76.6,0.584
36.7,-0.005,44.73,0.367,8.5,10.1,-10.1,-9.5,76.4,0.585
36.8,-0.006,44.73,0.368,8.5,10.1,-10.1,-9.5,76.4,0.585
36.9,-0.009,44.73,0.369,8.4,10.1,-10.1,-9.5,76.2,0.587
37.0,-0.01,44.73,0.37,8.5,10.1,-10.1,-9.5,76.4,0.585
37.1,-0.009,44.73,0.371,8.4,10.1,-10.1,-9.5,76.2,0.587
37.2,-0.01,44.73,0.372,8.4,10.1,-10.1,-9.5,76.2,0.587
37.3,-0.011,44.73,0.373,8.4,10.1,-10.1,-9.6,76.4,0.585
37.4,-0.011,44.73,0.374,8.5,10.2,-10.1,-9.6,76.8,0.582
37.5,-0.01,44.73,0.375,8.5,10.1,-10.0,-9.7,76.6,0.584
37.6,-0.011,44.73,0.376,8.4,10.1,-10.1,-9.6,76.4,0.585
37.7,-0.012,44.73,0.377,8.5,10.1,-10.1,-9.7,76.8,0.582
37.8,-0.014,44.73,0.378,8.5,10.1,-10.1,-9.6,76.6,0.584
37.9,-0.013,44.73,0.379,8.5,10.1,-10.1,-9.7,76.8,0.582
38.0,-0.012,58.73,0.38,8.6,10.2,-10.1,-9.6,77.0,0.763
38.1,-0.013,58.73,0.381,8.6,10.1,-10.1,-9.6,76.8,0.765
38.2,-0.015,58.73,0.382,8.6,10.1,-10.1,-9.6,76.8,0.765
38.3,-0.015,58.73,0.383,8.6,10.1,-10.1,-9.6,76.8,0.765
38.4,-0.015,58.73,0.384,8.6,10.1,-10.1,-9.7,77.0,0.763
38.5,-0.013,58.73,0.385,8.6,10.1,-10.1,-9.6,76.8,0.765
38.6,-0.014,58.73,0.386,8.6,10.1,-10.1,-9.7,77.0,0.763
38.7,-0.015,58.73,0.387,8.6,10.1,-10.0,-9.6,76.6,0.767
38.8,-0.015,58.73,0.388,8.5,10.1,-10.0,-9.6,76.4,0.769
38.9,-0.016,58.73,0.389,8.5,10.1,-10.0,-9.6,76.4,0.769
39.0,-0.012,58.73,0.39,8.6,10.1,-10.1,-9.7,77.0,0.763
39.1,-0.014,58.73,0.391,8.6,10.1,-10.0,-9.6,76.6,0.767
39.2,-0.015,58.73,0.392,8.6,10.1,-10.0,-9.6,76.6,0.767
39.3,-0.014,58.73,0.393,8.6,10.1,-10.0,-9.7,76.8,0.765
39.4,-0.017,58.73,0.394,8.6,10.0,-10.0,-9.6,76.4,0.769
39.5,-0.016,58.73,0.395,8.6,10.1,-10.0,-9.7,76.8,0.765
39.6,-0.012,58.73,0.396,8.6,10.1,-10.0,-9.7,76.8,0.765
39.7,-0.013,58.73,0.397,8.6,10.2,-10.0,-9.7,77.0,0.763
39.8,-0.013,58.73,0.398,8.6,10.2,-10.1,-9.7,77.2,0.761
39.9,-0.013,58.73,0.399,8.6,10.1,-10.0,-9.6,76.6,0.767
40.0,-0.015,58.73,0.4,8.6,10.1,-10.0,-9.6,76.6,0.767
40.1,-0.015,58.73,0.401,8.7,10.1,-10.0,-9.7,77.0,0.763
40.2,-0.014,58.73,0.402,8.7,10.1,-10.0,-9.7,77.0,0.763
40.3,-0.011,58.73,0.403,8.7,10.2,-10.0,-9.7,77.2,0.761
40.4,-0.011,59.67,0.404,8.7,10.1,-10.0,-9.7,77.0,0.775
40.5,-0.016,59.67,0.405,8.6,10.1,-10.0,-9.6,76.6,0.779
40.6,-0.014,59.23,0.406,8.7,10.1,-10.0,-9.6,76.8,0.771
40.7,-0.014,59.23,0.407,8.7,10.1,-10.1,-9.6,77.0,0.769
40.8,-0.013,59.23,0.408,8.7,10.1,-10.0,-9.6,76.8,0.771
40.9,-0.017,59.23,0.409,8.7,10.1,-10.0,-9.6,76.8,0.771
41.0,-0.015,59.23,0.41,8.7,10.1,-10.0,-9.7,77.0,0.769
41.1,-0.014,59.67,0.411,8.7,10.2,-10.0,-9.6,77.0,0.775
41.2,-0.016,59.67,0.412,8.8,10.2,-10.0,-9.7,77.4,0.771
41.3,-0.013,59.67,0.413,8.8,10.1,-10.0,-9.7,77.2,0.773
41.4,-0.013,59.67,0.414,8.8,10.1,-10.0,-9.7,77.2,0.773
41.5,-0.015,59.67,0.415,8.8,10.1,-10.0,-9.7,77.2,0.773
41.6,-0.01,59.67,0.416,8.8,10.1,-10.0,-9.7,77.2,0.773
41.7,-0.009,59.86,0.417,8.8,10.1,-10.0,-9.7,77.2,0.775
41.8,-0.011,59.67,0.418,8.8,10.2,-10.0,-9.7,77.4,0.771
41.9,-0.012,59.67,0.419,8.8,10.2,-10.1,-9.7,77.6,0.769
42.0,-0.013,59.67,0.42,8.8,10.1,-10.0,-9.7,77.2,0.773
42.1,-0.011,59.36,0.421,8.8,10.1,-10.0,-9.7,77.2,0.769
42.2,-0.013,59.17,0.422,8.9,10.1,-10.0,-9.6,77.2,0.766
42.3,-0.014,59.17,0.423,8.9,10.1,-10.0,-9.7,77.4,0.764
42.4,-0.014,59.17,0.424,8.9,10.1,-10.0,-9.6,77.2,0.766
42.5,-0.015,59.17,0.425,8.9,10.1,-10.0,-9.6,77.2,0.766
42.6,-0.016,59.17,0.426,8.9,10.1,-10.0,-9.6,77.2,0.766
42.7,-0.015,59.17,0.427,8.9,10.1,-10.0,-9.6,77.2,0.766
42.8,-0.015,59.17,0.428,9.0,10.1,-10.1,-9.6,77.6,0.763
42.9,-0.014,59.67,0.429,9.0,10.1,-10.1,-9.6,77.6,0.769
43.0,-0.018,60.33,0.43,9.0,10.1,-10.0,-9.6,77.4,0.779
43.1,-0.016,60.33,0.431,9.0,10.1,-10.0,-9.6,77.4,0.779
43.2,-0.016,59.67,0.432,9.0,10.1,-10.0,-9.6,77.4,0.771
43.3,-0.018,60.08,0.433,9.0,10.1,-10.0,-9.6,77.4,0.776
43.4,-0.017,60.33,0.434,9.1,10.1,-10.1,-9.6,77.8,0.775
43.5,-0.019,60.58,0.435,9.0,10.1,-10.0,-9.6,77.4,0.783
43.6,-0.02,60.78,0.436,9.0,10.1,-10.0,-9.7,77.6,0.783
43.7,-0.018,60.78,0.437,9.0,10.1,-10.1,-9.7,77.8,0.781
43.8,-0.016,60.78,0.438,9.0,10.1,-10.1,-9.7,77.8,0.781
43.9,-0.017,60.78,0.439,9.0,10.1,-10.1,-9.6,77.6,0.783
44.0,-0.016,60.28,0.44,9.0,10.1,-10.1,-9.7,77.8,0.775
44.1,-0.014,60.28,0.441,9.0,10.1,-10.1,-9.7,77.8,0.775
44.2,-0.013,60.8,0.442,9.0,10.1,-10.0,-9.6,77.4,0.786
44.3,-0.011,61.3,0.443,9.1,10.1,-10.1,-9.6,77.8,0.788
44.4,-0.009,60.8,0.444,9.0,10.1,-10.1,-9.6,77.6,0.784
44.5,-0.011,60.8,0.445,9.0,10.1,-10.1,-9.6,77.6,0.784
44.6,-0.013,60.8,0.446,9.0,10.1,-10.0,-9.6,77.4,0.786
44.7,-0.011,60.8,0.447,9.0,10.1,-10.1,-9.6,77.6,0.784
44.8,-0.009,60.8,0.448,9.0,10.1,-10.1,-9.6,77.6,0.784
44.9,-0.009,60.61,0.449,9.0,10.1,-10.0,-9.6,77.4,0.783
45.0,-0.01,60.28,0.45,9.0,10.1,-10.1,-9.6,77.6,0.777
45.1,-0.011,60.8,0.451,9.0,10.1,-10.1,-9.6,77.6,0.784
45.2,-0.012,60.8,0.452,9.0,10.1,-10.1,-9.5,77.4,0.786
45.3,-0.011,60.47,0.453,9.0,10.1,-10.0,-9.6,77.4,0.781
45.4,-0.008,60.28,0.454,9.0,10.1,-10.1,-9.6,77.6,0.777
45.5,-0.01,60.28,0.455,9.0,10.2,-10.1,-9.6,77.8,0.775
45.6,-0.009,60.28,0.456,9.0,10.2,-10.1,-9.6,77.8,0.775
45.7,-0.012,60.47,0.457,9.0,10.2,-10.1,-9.6,77.8,0.777
45.8,-0.01,60.47,0.458,9.1,10.1,-10.1,-9.6,77.8,0.777
45.9,-0.009,60.28,0.459,9.1,10.1,-10.1,-9.6,77.8,0.775
46.0,-0.009,60.28,0.46,9.0,10.1,-10.1,-9.6,77.6,0.777
46.1,-0.012,60.28,0.461,9.0,10.1,-10.1,-9.6,77.6,0.777
46.2,-0.01,60.8,0.462,9.0,10.1,-10.1,-9.6,77.6,0.784
46.3,-0.008,60.8,0.463,9.0,10.1,-10.1,-9.6,77.6,0.784
46.4,-0.008,61.0,0.464,9.0,10.1,-10.1,-9.6,77.6,0.786
46.5,-0.01,60.8,0.465,9.0,10.1,-10.1,-9.5,77.4,0.786
46.6,-0.01,60.8,0.466,9.0,10.0,-10.1,-9.5,77.2,0.788
46.7,-0.011,60.8,0.467,9.0,10.1,-10.0,-9.5,77.2,0.788
46.8,-0.011,60.8,0.468,9.0,10.1,-10.1,-9.5,77.4,0.786
46.9,-0.009,60.8,0.469,9.0,10.1,-10.1,-9.5,77.4,0.786
47.0,-0.01,60.8,0.47,8.9,10.1,-10.1,-9.6,77.4,0.786
47.1,-0.011,60.8,0.471,9.0,10.1,-10.1,-9.6,77.6,0.784
47.2,-0.011,60.8,0.472,9.1,10.1,-10.1,-9.6,77.8,0.781
47.3,-0.01,60.8,0.473,9.1,10.1,-10.1,-9.6,77.8,0.781
47.4,-0.01,60.8,0.474,9.0,10.1,-10.1,-9.6,77.6,0.784
47.5,-0.009,60.8,0.475,9.0,10.2,-10.1,-9.6,77.8,0.781
47.6,-0.009,60.8,0.476,9.0,10.1,-10.1,-9.6,77.6,0.784
47.7,-0.013,60.8,0.477,9.0,10.1,-10.1,-9.6,77.6,0.784
47.8,-0.014,60.8,0.478,9.0,10.1,-10.1,-9.6,77.6,0.784
47.9,-0.013,60.8,0.479,9.0,10.1,-10.1,-9.6,77.6,0.784
48.0,-0.012,60.8,0.48,9.0,10.1,-10.1,-9.6,77.6,0.784
48.1,-0.013,60.8,0.481,9.1,10.1,-10.1,-9.6,77.8,0.781
48.2,-0.011,60.8,0.482,9.0,10.1,-10.1,-9.6,77.6,0.784
48.3,-0.012,60.8,0.483,9.0,10.1,-10.1,-9.6,77.6,0.784
48.4,-0.012,60.8,0.484,9.0,10.2,-10.1,-9.6,77.8,0.781
48.5,-0.012,60.8,0.485,9.0,10.2,-10.1,-9.6,77.8,0.781
48.6,-0.009,60.8,0.486,9.0,10.1,-10.1,-9.6,77.6,0.784
48.7,-0.011,60.8,0.487,9.0,10.1,-10.1,-9.6,77.6,0.784
48.8,-0.013,60.8,0.488,9.0,10.1,-10.1,-9.6,77.6,0.784
48.9,-0.012,60.8,0.489,9.0,10.1,-10.1,-9.6,77.6,0.784
49.0,-0.009,60.8,0.49,8.9,10.2,-10.1,-9.5,77.4,0.786
49.1,-0.011,60.8,0.491,9.0,10.1,-10.1,-9.6,77.6,0.784
49.2,-0.014,60.8,0.492,9.1,10.1,-10.1,-9.6,77.8,0.781
49.3,-0.012,60.8,0.493,9.1,10.1,-10.1,-9.6,77.8,0.781
49.4,-0.012,60.8,0.494,9.0,10.1,-10.1,-9.6,77.6,0.784
49.5,-0.016,60.8,0.495,9.0,10.1,-10.1,-9.6,77.6,0.784
49.6,-0.013,60.8,0.496,9.0,10.2,-10.1,-9.6,77.8,0.781
49.7,-0.013,60.8,0.497,9.1,10.2,-10.1,-9.6,78.0,0.779
49.8,-0.015,61.0,0.498,9.1,10.1,-10.1,-9.6,77.8,0.784
49.9,-0.017,61.33,0.499,9.0,10.1,-10.2,-9.6,77.8,0.788
50.0,-0.017,60.8,0.5,9.1,10.1,-10.2,-9.6,78.0,0.779
50.1,-0.016,61.8,0.501,9.1,10.1,-10.1,-9.5,77.6,0.796
50.2,-0.017,61.99,0.502,9.0,10.1,-10.1,-9.6,77.6,0.799
50.3,-0.016,62.49,0.503,9.0,10.1,-10.1,-9.6,77.6,0.805
50.4,-0.016,62.49,0.504,9.0,10.1,-10.1,-9.6,77.6,0.805
50.5,-0.016,61.99,0.505,9.1,10.1,-10.1,-9.6,77.8,0.797
50.6,-0.016,61.99,0.506,9.0,10.1,-10.1,-9.6,77.6,0.799
50.7,-0.015,61.99,0.507,9.1,10.1,-10.1,-9.6,77.8,0.797
50.8,-0.013,62.49,0.508,9.1,10.2,-10.1,-9.6,78.0,0.801
50.9,-0.015,62.49,0.509,9.0,10.1,-10.1,-9.5,77.4,0.807
51.0,-0.016,62.24,0.51,9.0,10.1,-10.1,-9.5,77.4,0.804
51.1,-0.014,62.49,0.511,9.1,10.1,-10.1,-9.5,77.6,0.805
51.2,-0.011,62.49,0.512,9.1,10.1,-10.1,-9.5,77.6,0.805
51.3,-0.014,62.49,0.513,9.0,10.2,-10.1,-9.5,77.6,0.805
51.4,-0.017,62.49,0.514,9.0,10.1,-10.1,-9.5,77.4,0.807
51.5,-0.014,62.49,0.515,9.1,10.1,-10.2,-9.5,77.8,0.803
51.6,-0.013,62.49,0.516,9.1,10.2,-10.1,-9.5,77.8,0.803
51.7,-0.012,62.16,0.517,9.0,10.2,-10.1,-9.5,77.6,0.801
51.8,-0.012,62.49,0.518,9.0,10.1,-10.1,-9.5,77.4,0.807
51.9,-0.013,62.96,0.519,9.0,10.1,-10.1,-9.5,77.4,0.813
52.0,-0.012,63.15,0.52,9.1,10.1,-10.1,-9.5,77.6,0.814
52.1,-0.01,63.15,0.521,9.1,10.1,-10.1,-9.5,77.6,0.814
52.2,-0.011,63.15,0.522,9.1,10.1,-10.1,-9.5,77.6,0.814
52.3,-0.012,62.68,0.523,9.0,10.1,-10.1,-9.5,77.4,0.81
52.4,-0.013,62.96,0.524,9.0,10.1,-10.1,-9.5,77.4,0.813
52.5,-0.01,62.49,0.525,9.0,10.2,-10.1,-9.5,77.6,0.805
52.6,-0.012,62.68,0.526,9.0,10.1,-10.1,-9.5,77.4,0.81
52.7,-0.012,62.68,0.527,9.0,10.1,-10.2,-9.5,77.6,0.808
52.8,-0.016,63.15,0.528,9.0,10.1,-10.2,-9.5,77.6,0.814
52.9,-0.015,63.15,0.529,9.0,10.1,-10.1,-9.5,77.4,0.816
53.0,-0.015,63.15,0.53,9.0,10.2,-10.1,-9.5,77.6,0.814
53.1,-0.016,63.15,0.531,9.1,10.1,-10.1,-9.5,77.6,0.814
53.2,-0.015,63.15,0.532,9.0,10.1,-10.1,-9.5,77.4,0.816
53.3,-0.016,63.85,0.533,9.0,10.1,-10.1,-9.5,77.4,0.825
53.4,-0.017,64.04,0.534,9.0,10.1,-10.2,-9.5,77.6,0.825
53.5,-0.016,64.04,0.535,9.1,10.1,-10.2,-9.5,77.8,0.823
53.6,-0.014,64.04,0.536,9.1,10.2,-10.2,-9.5,78.0,0.821
53.7,-0.015,64.04,0.537,9.0,10.2,-10.1,-9.5,77.6,0.825
53.8,-0.017,64.04,0.538,9.1,10.1,-10.1,-9.5,77.6,0.825
53.9,-0.017,64.04,0.539,9.1,10.1,-10.1,-9.5,77.6,0.825
54.0,-0.015,64.04,0.54,9.1,10.1,-10.1,-9.5,77.6,0.825
54.1,-0.017,64.04,0.541,9.1,10.1,-10.1,-9.4,77.4,0.827
54.2,-0.015,64.04,0.542,9.1,10.1,-10.1,-9.4,77.4,0.827
54.3,-0.014,64.63,0.543,9.1,10.2,-10.1,-9.4,77.6,0.833
54.4,-0.013,64.63,0.544,9.1,10.2,-10.1,-9.5,77.8,0.831
54.5,-0.015,64.63,0.545,9.0,10.1,-10.1,-9.5,77.4,0.835
54.6,-0.017,64.63,0.546,9.1,10.1,-10.1,-9.4,77.4,0.835
54.7,-0.012,64.63,0.547,9.2,10.1,-10.1,-9.5,77.8,0.831
54.8,-0.014,64.04,0.548,9.2,10.1,-10.1,-9.5,77.8,0.823
54.9,-0.015,64.04,0.549,9.2,10.1,-10.1,-9.5,77.8,0.823
55.0,-0.016,64.04,0.55,9.2,10.1,-10.1,-9.5,77.8,0.823
55.1,-0.014,64.04,0.551,9.3,10.1,-10.1,-9.5,78.0,0.821
55.2,-0.016,64.04,0.552,9.3,10.1,-10.1,-9.5,78.0,0.821
55.3,-0.017,64.04,0.553,9.3,10.1,-10.1,-9.5,78.0,0.821
55.4,-0.016,64.04,0.554,9.4,10.1,-10.1,-9.5,78.2,0.819
55.5,-0.015,64.04,0.555,9.5,10.1,-10.2,-9.5,78.6,0.815
55.6,-0.013,64.04,0.556,9.4,10.1,-10.1,-9.5,78.2,0.819
55.7,-0.014,64.04,0.557,9.4,10.1,-10.1,-9.5,78.2,0.819
55.8,-0.016,64.63,0.558,9.3,10.1,-10.1,-9.5,78.0,0.829
55.9,-0.017,64.63,0.559,9.3,10.1,-10.1,-9.5,78.0,0.829
56.0,-0.017,64.04,0.56,9.3,10.0,-10.1,-9.5,77.8,0.823
56.1,-0.014,64.04,0.561,9.4,10.1,-10.1,-9.5,78.2,0.819
56.2,-0.014,64.63,0.562,9.4,10.1,-10.1,-9.5,78.2,0.826
56.3,-0.017,64.63,0.563,9.4,10.1,-10.1,-9.5,78.2,0.826
56.4,-0.014,64.63,0.564,9.3,10.1,-10.1,-9.5,78.0,0.829
56.5,-0.014,64.63,0.565,9.3,10.0,-10.1,-9.5,77.8,0.831
56.6,-0.014,64.63,0.566,9.3,10.1,-10.1,-9.5,78.0,0.829
56.7,-0.016,64.63,0.567,9.2,10.1,-10.1,-9.5,77.8,0.831
56.8,-0.016,64.63,0.568,9.3,10.1,-10.1,-9.5,78.0,0.829
56.9,-0.014,64.63,0.569,9.3,10.0,-10.1,-9.5,77.8,0.831
57.0,-0.013,64.63,0.57,9.4,10.1,-10.1,-9.5,78.2,0.826
57.1,-0.016,65.21,0.571,9.4,10.1,-10.1,-9.5,78.2,0.834
57.2,-0.019,65.21,0.572,9.4,10.1,-10.1,-9.5,78.2,0.834
57.3,-0.019,64.55,0.573,9.4,10.0,-10.1,-9.5,78.0,0.828
57.4,-0.015,65.02,0.574,9.5,10.1,-10.1,-9.6,78.6,0.827
57.5,-0.017,65.21,0.575,9.5,10.2,-10.1,-9.5,78.6,0.83
57.6,-0.015,65.21,0.576,9.6,10.2,-10.1,-9.5,78.8,0.828
57.7,-0.017,65.21,0.577,9.6,10.1,-10.1,-9.6,78.8,0.828
57.8,-0.018,65.21,0.578,9.6,10.1,-10.1,-9.6,78.8,0.828
57.9,-0.018,65.21,0.579,9.5,10.1,-10.2,-9.6,78.8,0.828
58.0,-0.016,65.21,0.58,9.5,10.2,-10.2,-9.6,79.0,0.825
58.1,-0.019,65.21,0.581,9.5,10.1,-10.1,-9.6,78.6,0.83
58.2,-0.019,65.21,0.582,9.6,10.1,-10.1,-9.6,78.8,0.828
58.3,-0.02,65.21,0.583,9.6,10.1,-10.1,-9.6,78.8,0.828
58.4,-0.021,65.21,0.584,9.6,10.0,-10.1,-9.5,78.4,0.832
58.5,-0.019,65.21,0.585,9.5,10.1,-10.1,-9.6,78.6,0.83
58.6,-0.016,65.21,0.586,9.5,10.1,-10.1,-9.6,78.6,0.83
58.7,-0.017,65.21,0.587,9.6,10.1,-10.1,-9.6,78.8,0.828
58.8,-0.021,65.21,0.588,9.6,10.0,-10.1,-9.6,78.6,0.83
58.9,-0.022,65.21,0.589,9.6,10.1,-10.1,-9.5,78.6,0.83
59.0,-0.019,65.21,0.59,9.7,10.1,-10.1,-9.5,78.8,0.828
59.1,-0.017,66.38,0.591,9.7,10.1,-10.1,-9.6,79.0,0.84
59.2,-0.02,66.38,0.592,9.7,10.0,-10.1,-9.5,78.6,0.845
59.3,-0.021,65.21,0.593,9.6,10.0,-10.1,-9.5,78.4,0.832
59.4,-0.019,65.21,0.594,9.7,10.1,-10.1,-9.5,78.8,0.828
59.5,-0.017,65.46,0.595,9.7,10.1,-10.1,-9.5,78.8,0.831
59.6,-0.017,66.63,0.596,9.7,10.1,-10.1,-9.5,78.8,0.846
59.7,-0.021,66.63,0.597,9.7,10.0,-10.1,-9.5,78.6,0.848
59.8,-0.022,66.63,0.598,9.7,10.0,-10.1,-9.5,78.6,0.848
59.9,-0.02,66.63,0.599,9.7,10.0,-10.1,-9.4,78.4,0.85
60.0,-0.021,66.63,0.6,9.8,10.0,-10.1,-9.4,78.6,0.848
60.1,-0.018,66.63,0.601,9.8,10.0,-10.1,-9.5,78.8,0.846
60.2,-0.016,66.63,0.602,9.8,10.1,-10.1,-9.5,79.0,0.843
60.3,-0.019,66.63,0.603,9.8,10.0,-10.1,-9.5,78.8,0.846
60.4,-0.022,66.63,0.604,9.7,10.0,-10.1,-9.4,78.4,0.85
60.5,-0.023,66.63,0.605,9.7,10.1,-10.1,-9.4,78.6,0.848
60.6,-0.02,66.63,0.606,9.7,10.0,-10.1,-9.4,78.4,0.85
60.7,-0.019,66.88,0.607,9.8,10.1,-10.1,-9.4,78.8,0.849
60.8,-0.022,66.63,0.608,9.8,10.1,-10.1,-9.4,78.8,0.846
60.9,-0.027,66.63,0.609,9.8,10.1,-10.1,-9.4,78.8,0.846
61.0,-0.027,66.63,0.61,9.8,10.1,-10.2,-9.4,79.0,0.843
61.1,-0.026,66.88,0.611,9.8,10.1,-10.2,-9.4,79.0,0.847
61.2,-0.025,67.13,0.612,9.8,10.1,-10.2,-9.4,79.0,0.85
61.3,-0.025,67.13,0.613,9.8,10.1,-10.2,-9.4,79.0,0.85
61.4,-0.027,67.13,0.614,9.8,10.1,-10.1,-9.4,78.8,0.852
61.5,-0.027,67.13,0.615,9.8,10.1,-10.1,-9.5,79.0,0.85
61.6,-0.027,67.79,0.616,9.8,10.0,-10.1,-9.5,78.8,0.86
61.7,-0.026,67.79,0.617,9.8,10.0,-10.1,-9.5,78.8,0.86
61.8,-0.024,67.79,0.618,9.9,10.1,-10.1,-9.5,79.2,0.856
61.9,-0.024,59.62,0.619,9.8,10.1,-10.2,-9.5,79.2,0.753
62.0,-0.025,67.79,0.62,9.8,10.1,-10.2,-9.4,79.0,0.858
62.1,-0.027,59.62,0.621,9.9,10.1,-10.1,-9.4,79.0,0.755
62.2,-0.027,59.62,0.622,9.9,10.0,-10.1,-9.4,78.8,0.757
62.3,-0.021,59.62,0.623,9.9,10.1,-10.1,-9.4,79.0,0.755
62.4,-0.021,59.62,0.624,9.9,10.1,-10.1,-9.5,79.2,0.753
62.5,-0.024,59.62,0.625,9.9,10.2,-10.1,-9.4,79.2,0.753
62.6,-0.026,60.34,0.626,9.8,10.1,-10.1,-9.5,79.0,0.764
62.7,-0.026,60.34,0.627,9.9,10.1,-10.1,-9.4,79.0,0.764
62.8,-0.026,61.0,0.628,9.9,10.1,-10.1,-9.4,79.0,0.772
62.9,-0.025,61.0,0.629,9.9,10.1,-10.1,-9.4,79.0,0.772
63.0,-0.026,61.0,0.63,9.9,10.1,-10.1,-9.5,79.2,0.77
63.1,-0.025,61.0,0.631,9.9,10.1,-10.1,-9.4,79.0,0.772
63.2,-0.026,61.0,0.632,10.0,10.2,-10.1,-9.4,79.4,0.768
63.3,-0.028,61.0,0.633,9.9,10.1,-10.1,-9.4,79.0,0.772
63.4,-0.025,61.0,0.634,9.9,10.1,-10.1,-9.4,79.0,0.772
63.5,-0.025,61.0,0.635,10.0,10.1,-10.1,-9.4,79.2,0.77
63.6,-0.025,61.0,0.636,10.0,10.1,-10.1,-9.4,79.2,0.77
63.7,-0.027,61.0,0.637,9.9,10.1,-10.1,-9.4,79.0,0.772
63.8,-0.023,61.96,0.638,9.9,10.1,-10.1,-9.4,79.0,0.784
63.9,-0.023,61.96,0.639,9.9,10.2,-10.1,-9.4,79.2,0.782
64.0,-0.021,61.96,0.64,9.9,10.2,-10.1,-9.4,79.2,0.782
64.1,-0.021,61.96,0.641,9.9,10.2,-10.1,-9.4,79.2,0.782
64.2,-0.024,61.96,0.642,9.9,10.1,-10.1,-9.4,79.0,0.784
64.3,-0.025,61.96,0.643,9.9,10.1,-10.1,-9.5,79.2,0.782
