Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.278,0.0,0.0,17.3,9.8,-17.7,-22.5,134.6,0.0
0.1,0.278,135.41,0.001,17.2,9.8,-17.6,-22.6,134.4,1.008
0.2,0.278,135.41,0.001,17.2,9.8,-17.7,-22.6,134.6,1.006
0.3,0.278,135.41,0.002,17.3,9.8,-17.6,-22.6,134.6,1.006
0.4,0.278,135.41,0.003,17.3,9.8,-17.7,-22.5,134.6,1.006
0.5,0.278,135.41,0.003,17.3,9.8,-17.7,-22.5,134.6,1.006
0.6,0.278,135.41,0.004,17.3,9.9,-17.8,-22.5,135.0,1.003
0.7,0.278,135.41,0.005,17.3,10.0,-17.8,-22.5,135.2,1.002
0.8,0.278,135.41,0.005,17.3,10.1,-17.7,-22.5,135.2,1.002
0.9,0.278,135.41,0.006,17.3,10.2,-17.7,-22.5,135.4,1.0
1.0,0.278,135.41,0.007,17.4,10.3,-17.6,-22.4,135.4,1.0
1.1,0.277,135.41,0.007,17.4,10.3,-17.7,-22.4,135.6,0.999
1.2,0.276,135.41,0.008,17.4,10.4,-17.6,-22.4,135.6,0.999
1.3,0.275,135.41,0.009,17.5,10.4,-17.5,-22.3,135.4,1.0
1.4,0.273,135.41,0.009,17.5,10.5,-17.5,-22.3,135.6,0.999
1.5,0.27,135.41,0.01,17.6,10.5,-17.4,-22.3,135.6,0.999
1.6,0.267,135.41,0.011,17.6,10.5,-17.3,-22.3,135.4,1.0
1.7,0.264,135.41,0.011,17.6,10.6,-17.4,-22.3,135.8,0.997
1.8,0.26,135.41,0.012,17.7,10.7,-17.4,-22.0,135.6,0.999
1.9,0.256,135.41,0.013,17.7,10.9,-17.4,-21.9,135.8,0.997
2.0,0.251,131.65,0.013,17.8,10.9,-17.4,-21.7,135.6,0.971
2.1,0.245,120.36,0.014,17.8,11.0,-17.4,-21.5,135.4,0.889
2.2,0.24,120.36,0.015,17.9,11.0,-17.3,-21.2,134.8,0.893
2.3,0.234,120.36,0.015,18.0,11.0,-17.4,-21.1,135.0,0.892
2.4,0.228,120.36,0.016,18.0,11.0,-17.3,-20.9,134.4,0.896
2.5,0.222,120.36,0.017,18.1,11.0,-17.3,-20.6,134.0,0.898
2.6,0.215,120.36,0.017,18.1,11.1,-17.2,-20.4,133.6,0.901
2.7,0.208,120.36,0.018,18.1,11.0,-17.1,-20.2,132.8,0.906
2.8,0.201,120.36,0.019,18.0,10.9,-16.8,-20.1,131.6,0.915
2.9,0.192,120.36,0.019,18.1,10.9,-16.7,-19.9,131.2,0.917
3.0,0.184,120.36,0.02,18.1,10.8,-16.6,-19.7,130.4,0.923
3.1,0.181,112.84,0.021,18.1,10.8,-16.4,-19.5,129.6,0.871
3.2,0.179,112.84,0.021,18.0,10.9,-16.3,-19.3,129.0,0.875
3.3,0.177,112.84,0.022,17.8,11.1,-16.1,-19.2,128.4,0.879
3.4,0.174,112.84,0.023,17.6,11.0,-16.0,-19.0,127.2,0.887
3.5,0.171,112.84,0.023,17.5,10.9,-15.8,-18.8,126.0,0.896
3.6,0.167,112.84,0.024,17.4,10.9,-15.7,-18.6,125.2,0.901
3.7,0.164,112.84,0.025,17.3,10.8,-15.5,-18.3,123.8,0.911
3.8,0.163,112.84,0.025,17.1,10.4,-15.4,-18.2,122.2,0.923
3.9,0.165,112.84,0.026,17.0,10.3,-15.2,-18.0,121.0,0.933
4.0,0.167,112.84,0.027,16.8,10.2,-14.9,-17.9,119.6,0.943
4.1,0.167,112.84,0.027,16.6,9.8,-14.7,-17.6,117.4,0.961
4.2,0.168,112.84,0.028,16.5,9.7,-14.5,-17.4,116.2,0.971
4.3,0.169,112.84,0.029,16.4,9.7,-14.3,-17.3,115.4,0.978
4.4,0.169,112.84,0.029,16.2,9.8,-14.1,-17.1,114.4,0.986
4.5,0.169,112.84,0.03,16.1,9.6,-13.9,-17.0,113.2,0.997
4.6,0.168,112.84,0.031,16.0,9.2,-13.7,-16.7,111.2,1.015
4.7,0.167,112.84,0.031,15.9,9.1,-13.4,-16.5,109.8,1.028
4.8,0.167,112.84,0.032,15.8,9.0,-13.2,-16.3,108.6,1.039
4.9,0.166,101.56,0.033,15.6,8.9,-12.9,-16.1,107.0,0.949
5.0,0.164,90.27,0.033,15.5,9.0,-12.8,-15.8,106.2,0.85
5.1,0.163,90.27,0.034,15.5,9.0,-12.5,-15.6,105.2,0.858
5.2,0.161,90.27,0.035,15.4,9.0,-12.4,-15.4,104.4,0.865
5.3,0.159,90.27,0.035,15.3,9.0,-12.2,-15.1,103.2,0.875
5.4,0.156,90.27,0.036,15.2,8.9,-11.9,-14.9,101.8,0.887
5.5,0.154,90.27,0.037,15.1,8.8,-11.8,-14.7,100.8,0.896
5.6,0.151,90.27,0.037,15.1,8.9,-11.8,-14.5,100.6,0.897
5.7,0.149,90.27,0.038,15.1,9.0,-11.7,-14.3,100.2,0.901
5.8,0.147,90.27,0.039,15.1,9.1,-11.5,-14.1,99.6,0.906
5.9,0.144,90.27,0.039,15.1,9.0,-11.4,-13.9,98.8,0.914
6.0,0.141,90.27,0.04,14.9,9.1,-11.3,-13.8,98.2,0.919
6.1,0.138,90.27,0.041,14.7,9.0,-11.2,-13.7,97.2,0.929
6.2,0.136,90.27,0.041,14.6,8.8,-11.1,-13.5,96.0,0.94
6.3,0.134,90.27,0.042,14.4,8.8,-10.9,-13.2,94.6,0.954
6.4,0.132,90.27,0.043,14.2,8.8,-10.8,-13.1,93.8,0.962
6.5,0.13,90.27,0.043,14.2,9.0,-10.7,-13.0,93.8,0.962
6.6,0.128,90.27,0.044,14.1,9.1,-10.4,-12.9,93.0,0.971
6.7,0.126,90.27,0.045,14.0,9.2,-10.4,-12.7,92.6,0.975
6.8,0.124,90.27,0.045,14.0,9.2,-10.2,-12.4,91.6,0.985
6.9,0.122,90.27,0.046,13.9,9.3,-10.0,-12.3,91.0,0.992
7.0,0.12,90.27,0.047,13.8,9.2,-9.8,-12.1,89.8,1.005
7.1,0.118,90.27,0.047,13.7,9.0,-9.8,-12.0,89.0,1.014
7.2,0.115,90.27,0.048,13.6,8.9,-9.7,-11.8,88.0,1.026
7.3,0.114,90.27,0.049,13.5,8.8,-9.7,-11.6,87.2,1.035
7.4,0.111,90.27,0.049,13.5,8.9,-9.6,-11.4,86.8,1.04
7.5,0.109,90.27,0.05,13.4,8.9,-9.6,-11.3,86.4,1.045
7.6,0.108,90.27,0.051,13.4,9.1,-9.4,-11.1,86.0,1.05
7.7,0.106,90.27,0.051,13.4,9.3,-9.2,-11.1,86.0,1.05
7.8,0.105,84.63,0.052,13.3,9.1,-9.0,-11.0,84.8,0.998
7.9,0.104,84.63,0.053,13.3,9.0,-8.9,-10.9,84.2,1.005
8.0,0.102,79.74,0.053,13.2,8.8,-8.8,-10.7,83.0,0.961
8.1,0.1,79.74,0.054,13.2,8.8,-8.7,-10.5,82.4,0.968
8.2,0.101,79.74,0.055,13.1,8.9,-8.6,-10.4,82.0,0.972
8.3,0.101,75.98,0.055,13.1,9.0,-8.4,-10.4,81.8,0.929
8.4,0.101,75.98,0.056,13.0,9.0,-8.2,-10.2,80.8,0.94
8.5,0.101,75.98,0.057,13.0,8.8,-8.2,-10.0,80.0,0.95
8.6,0.103,75.98,0.057,12.9,8.7,-8.2,-9.9,79.4,0.957
8.7,0.104,75.98,0.058,12.8,8.7,-8.2,-9.7,78.8,0.964
8.8,0.105,72.97,0.059,12.7,8.8,-8.1,-9.6,78.4,0.931
8.9,0.106,72.97,0.059,12.7,8.8,-7.9,-9.3,77.4,0.943
9.0,0.107,72.97,0.06,12.6,8.7,-7.9,-9.2,76.8,0.95
9.1,0.107,72.97,0.061,12.5,8.6,-7.7,-9.1,75.8,0.963
9.2,0.107,69.96,0.061,12.3,8.5,-7.7,-8.9,74.8,0.935
9.3,0.108,69.96,0.062,12.2,8.4,-7.6,-8.7,73.8,0.948
9.4,0.108,69.96,0.063,12.1,8.4,-7.5,-8.6,73.2,0.956
9.5,0.107,69.96,0.063,12.0,8.6,-7.3,-8.3,72.4,0.966
9.6,0.107,67.71,0.064,11.9,8.5,-7.2,-8.2,71.6,0.946
9.7,0.106,67.71,0.065,11.7,8.4,-7.1,-8.0,70.4,0.962
9.8,0.105,67.71,0.065,11.6,8.4,-7.0,-7.7,69.4,0.976
9.9,0.105,67.71,0.066,11.5,8.5,-6.9,-7.4,68.6,0.987
10.0,0.104,67.71,0.067,11.3,8.6,-6.8,-7.1,67.6,1.002
10.1,0.103,67.71,0.067,11.2,8.4,-6.6,-7.0,66.4,1.02
10.2,0.102,67.71,0.068,11.2,8.3,-6.5,-6.8,65.6,1.032
10.3,0.101,67.71,0.069,11.1,8.2,-6.3,-6.7,64.6,1.048
10.4,0.1,67.71,0.069,10.9,8.1,-6.3,-6.4,63.4,1.068
10.5,0.097,55.67,0.07,10.8,8.0,-6.3,-6.5,63.2,0.881
10.6,0.095,55.67,0.071,10.7,7.9,-6.2,-6.8,63.2,0.881
10.7,0.093,55.67,0.071,10.6,7.8,-6.2,-6.8,62.8,0.886
10.8,0.092,51.16,0.072,10.5,7.7,-6.1,-6.8,62.2,0.823
10.9,0.09,51.16,0.073,10.4,7.6,-6.0,-6.9,61.8,0.828
11.0,0.088,51.16,0.073,10.3,7.5,-5.9,-7.0,61.4,0.833
11.1,0.085,51.16,0.074,10.2,7.3,-5.8,-7.0,60.6,0.844
11.2,0.083,51.16,0.075,10.0,7.2,-5.8,-7.0,60.0,0.853
11.3,0.082,51.16,0.075,9.9,7.0,-5.7,-7.0,59.2,0.864
