Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-11.9,21.7,,,-11.99,24.79,-0.09,3.09,3.091,0.0,0.062,-0.029,1.0,
0.0,2,2.2,-3.7,,,-11.99,24.79,-14.19,28.49,31.828,0.0,0.637,-0.446,0.895,
0.0,3,5.9,-20.6,,,-11.99,24.79,-17.89,45.39,48.788,0.0,0.976,-0.367,0.93,
0.0,4,16.1,1.8,,,-11.99,24.79,-28.09,22.99,36.299,0.0,0.726,-0.774,0.633,
0.0,5,18.7,2.7,,,-11.99,24.79,-30.69,22.09,37.813,0.0,0.756,-0.812,0.584,
0.0,6,1.2,-7.9,,,-11.99,24.79,-13.19,32.69,35.251,0.0,0.705,-0.374,0.927,
0.0,7,14.9,-20.9,,,-11.99,24.79,-26.89,45.69,53.016,0.0,1.06,-0.507,0.862,
0.0,8,-22.1,3.3,,,-11.99,24.79,10.11,21.49,23.749,0.0,0.475,0.426,0.905,
0.0,9,14.6,16.8,,,-11.99,24.79,-26.59,7.99,27.765,0.0,0.555,-0.958,0.288,
0.0,10,5.5,2.9,,,-11.99,24.79,-17.49,21.89,28.019,0.0,0.56,-0.624,0.781,
0.0,11,-4.5,21.2,,,-11.99,24.79,-7.49,3.59,8.306,0.0,0.166,-0.902,0.432,
0.0,12,-22.2,-19.8,,,-11.99,24.79,10.21,44.59,45.744,0.0,0.915,0.223,0.975,
0.0,13,18.3,8.2,,,-11.99,24.79,-30.29,16.59,34.536,0.0,0.691,-0.877,0.48,
0.0,14,-23.6,17.5,,,-11.99,24.79,11.61,7.29,13.709,0.0,0.274,0.847,0.532,
0.0,15,10.8,16.0,,,-11.99,24.79,-22.79,8.79,24.426,0.0,0.489,-0.933,0.36,
0.0,16,25.0,-14.8,,,-11.99,24.79,-36.99,39.59,54.181,0.0,1.084,-0.683,0.731,
0.1,1,-12.0,21.8,-0.9,0.1,-11.87,25.24,0.13,3.44,3.442,0.001,0.069,0.038,0.999,0.07251655629139074
0.1,2,2.2,-3.7,-0.3,-0.8,-11.87,25.24,-14.07,28.94,32.179,0.001,0.644,-0.437,0.899,-0.6886416861826699
0.1,3,5.9,-20.6,0.5,-0.7,-11.87,25.24,-17.77,45.84,49.164,0.001,0.983,-0.361,0.932,-0.9684883720930232
0.1,4,16.2,1.7,0.4,-0.9,-11.87,25.24,-28.07,23.54,36.634,0.001,0.733,-0.766,0.643,-0.8985786802030457
0.1,5,18.7,2.7,0.6,0.1,-11.87,25.24,-30.57,22.54,37.981,0.001,0.76,-0.805,0.593,-0.6968749999999999
0.1,6,1.2,-7.8,0.1,0.6,-11.87,25.24,-13.07,33.04,35.531,0.001,0.711,-0.368,0.93,0.8572368421052634
0.1,7,14.9,-20.9,0.4,-0.6,-11.87,25.24,-26.77,46.14,53.344,0.001,1.067,-0.502,0.865,-0.9983356449375868
0.1,8,-22.1,3.3,-0.3,-0.1,-11.87,25.24,10.23,21.94,24.208,0.001,0.484,0.423,0.906,-0.6882911392405063
0.1,9,14.6,16.8,0.5,0.7,-11.87,25.24,-26.47,8.44,27.783,0.001,0.556,-0.953,0.304,-0.3066279069767442
0.1,10,5.5,2.8,-0.6,-0.4,-11.87,25.24,-17.37,22.44,28.377,0.001,0.568,-0.612,0.791,0.0704576976421636
0.1,11,-4.5,21.2,0.3,-0.2,-11.87,25.24,-7.37,4.04,8.405,0.001,0.168,-0.877,0.481,-0.9952908587257618
0.1,12,-22.3,-19.7,-0.6,0.4,-11.87,25.24,10.43,44.94,46.134,0.001,0.923,0.226,0.974,0.3522884882108183
0.1,13,18.4,8.3,0.8,0.6,-11.87,25.24,-30.27,16.94,34.688,0.001,0.694,-0.873,0.488,-0.4056
0.1,14,-23.6,17.5,-0.6,-0.0,-11.87,25.24,11.73,7.74,14.053,0.001,0.281,0.835,0.551,-0.8350000000000001
0.1,15,10.8,16.1,-0.4,0.3,-11.87,25.24,-22.67,9.14,24.443,0.001,0.489,-0.927,0.374,0.966
0.1,16,25.0,-14.7,-0.3,0.2,-11.87,25.24,-36.87,39.94,54.356,0.001,1.087,-0.678,0.735,0.9706371191135734
0.2,1,-12.0,21.7,-0.3,-0.1,-11.5,24.53,0.5,2.83,2.874,0.001,0.057,0.174,0.985,-0.4768987341772152
0.2,2,2.1,-3.8,-0.4,-0.5,-11.5,24.53,-13.6,28.33,31.425,0.001,0.629,-0.433,0.902,-0.43406249999999996
0.2,3,5.9,-20.7,-0.1,-0.5,-11.5,24.53,-17.4,45.23,48.461,0.001,0.969,-0.359,0.933,-0.8443137254901961
0.2,4,16.2,1.7,0.5,-0.1,-11.5,24.53,-27.7,22.83,35.896,0.001,0.718,-0.772,0.636,-0.8815686274509804
0.2,5,18.8,2.7,0.7,0.1,-11.5,24.53,-30.3,21.83,37.345,0.001,0.747,-0.811,0.585,-0.7202263083451202
0.2,6,1.2,-7.8,0.1,0.7,-11.5,24.53,-12.7,32.33,34.735,0.001,0.695,-0.366,0.931,0.87001414427157
0.2,7,14.9,-21.0,-0.3,-0.7,-11.5,24.53,-26.4,45.53,52.63,0.001,1.053,-0.502,0.865,-0.5969816272965879
0.2,8,-22.2,3.2,-0.7,-0.3,-11.5,24.53,10.7,21.33,23.863,0.001,0.477,0.448,0.894,-0.763517060367454
0.2,9,14.7,16.9,0.4,0.7,-11.5,24.53,-26.2,7.63,27.288,0.001,0.546,-0.96,0.28,-0.23325062034739452
0.2,10,5.4,2.8,-0.8,-0.4,-11.5,24.53,-16.9,21.73,27.528,0.001,0.551,-0.614,0.789,0.19642058165548096
0.2,11,-4.4,21.2,1.0,-0.0,-11.5,24.53,-7.1,3.33,7.842,0.001,0.157,-0.905,0.425,-0.905
0.2,12,-22.3,-19.7,-0.6,0.4,-11.5,24.53,10.8,44.23,45.529,0.001,0.911,0.237,0.971,0.3414701803051318
0.2,13,18.4,8.3,0.2,0.6,-11.5,24.53,-29.9,16.23,34.021,0.001,0.68,-0.879,0.477,0.17468354430379737
