Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
17.9,Target,,,,,-17.68,1.11,-0.018,-1.09,0.77,,,,,
18.0,1,seeker,5,47379.84,99.71,3.2,3.3,-444.446,-0.9,-0.2,0.9,3.2,3.3,-446.371,1
18.0,2,explorer,10,47510.9,99.98,-9.5,16.7,-306.5,-0.3,-0.2,0.4,-13.5,9.6,-88.9,15
18.0,3,explorer,10,47506.94,99.97,11.3,-3.1,-860.0,-0.3,-0.1,0.3,0.0,2.7,-313.0,7
18.0,4,explorer,10,47469.02,99.89,12.5,6.8,-942.8,0.2,-0.2,0.3,0.2,2.7,-317.0,7
18.0,5,explorer,10,47511.11,99.98,-6.5,18.8,-434.8,-0.2,0.2,0.3,-13.6,9.6,-89.2,15
18.0,6,explorer,10,47482.94,99.92,3.9,0.3,-467.1,0.3,0.3,0.4,0.0,2.7,-313.0,7
18.0,7,explorer,10,47480.8,99.92,0.0,2.9,-318.0,-0.1,0.3,0.3,0.0,2.7,-313.0,7
18.0,8,explorer,10,47509.31,99.98,13.8,15.3,-1189.5,-0.2,0.2,0.3,0.2,2.7,-317.0,7
18.0,9,explorer,10,47492.18,99.94,-10.3,-15.9,-350.1,-0.5,0.1,0.5,-13.3,-12.0,-193.2,19
18.0,10,explorer,10,47511.03,99.98,0.0,-7.4,-390.1,-0.2,-0.3,0.4,0.0,2.7,-313.0,7
18.0,11,explorer,10,47509.9,99.98,16.1,12.8,-1275.8,0.2,-0.3,0.4,0.2,2.7,-317.0,7
18.0,12,explorer,10,47511.25,99.98,1.8,-10.8,-524.5,0.2,-0.2,0.3,0.2,2.7,-317.0,7
18.0,13,explorer,10,47486.52,99.93,1.5,5.6,-387.9,-0.5,0.8,0.9,0.0,2.7,-313.0,7
18.0,14,explorer,10,47511.05,99.98,19.2,19.6,-1702.3,0.2,0.2,0.3,0.2,2.7,-317.0,7
18.0,15,explorer,10,47511.14,99.98,-13.6,9.6,-87.8,-0.1,0.3,0.3,-13.6,9.6,-88.9,15
18.0,16,explorer,10,47511.18,99.98,18.2,3.7,-1296.6,0.1,0.3,0.3,0.2,2.7,-317.0,7
18.0,17,isocontour,6,47469.12,99.89,-13.4,14.5,-195.4,0.4,0.5,0.6,-13.5,9.6,-88.9,15
18.0,18,isocontour,6,47453.11,99.86,-7.6,-14.6,-351.3,-0.4,0.4,0.6,-13.3,-12.0,-193.2,19
18.0,19,isocontour,6,47502.87,99.96,-13.0,-12.4,-207.3,0.2,0.1,0.2,-13.0,-12.4,-193.2,19
18.0,20,isocontour,6,47450.49,99.85,1.0,-0.6,-352.7,-0.2,0.8,0.8,0.0,2.7,-313.0,7
18.0,21,isocontour,6,47448.57,99.85,0.6,0.6,-336.8,0.0,0.4,0.4,0.0,2.7,-313.0,7
18.0,Target,,,,,-17.73,1.23,-0.018,-0.58,1.2,,,,,
18.1,1,seeker,5,47378.71,99.7,3.2,3.3,-438.429,-0.9,-0.2,0.9,0.0,2.7,-313.0,7
18.1,2,explorer,10,47510.84,99.98,-9.5,16.6,-308.4,0.1,-0.3,0.3,-13.6,9.6,-87.8,15
18.1,3,explorer,10,47506.9,99.97,11.3,-3.1,-856.2,0.1,-0.3,0.3,0.0,2.7,-313.0,7
18.1,4,explorer,10,47468.96,99.89,12.4,6.9,-938.8,-0.3,0.2,0.4,0.2,2.7,-317.0,7
18.1,5,explorer,10,47511.04,99.98,-6.5,18.8,-436.2,-0.1,-0.3,0.3,-13.5,9.6,-88.9,15
18.1,6,explorer,10,47482.87,99.92,3.9,0.3,-465.9,0.4,-0.0,0.4,0.0,2.7,-313.0,7
18.1,7,explorer,10,47480.65,99.92,-0.0,2.9,-315.2,-0.3,0.3,0.4,0.0,2.7,-313.0,7
18.1,8,explorer,10,47509.27,99.98,13.8,15.3,-1190.9,0.2,0.2,0.3,0.2,2.7,-317.0,7
18.1,9,explorer,10,47490.97,99.94,-10.3,-16.0,-345.3,-0.9,-0.4,1.0,-13.3,-12.0,-193.2,19
18.1,10,explorer,10,47510.97,99.98,-0.0,-7.5,-385.6,-0.2,-0.3,0.4,0.0,2.7,-313.0,7
18.1,11,explorer,10,47509.85,99.98,16.0,12.8,-1273.8,-0.2,0.3,0.4,0.2,2.7,-317.0,7
18.1,12,explorer,10,47511.21,99.98,1.8,-10.8,-520.3,0.1,-0.3,0.3,0.0,2.7,-313.0,7
18.1,13,explorer,10,47486.46,99.93,1.4,5.6,-385.7,-0.3,0.2,0.4,0.0,2.7,-313.0,7
18.1,14,explorer,10,47511.01,99.98,19.2,19.6,-1703.0,-0.0,0.3,0.3,0.2,2.7,-317.0,7
18.1,15,explorer,10,47511.08,99.98,-13.5,9.6,-88.8,0.1,-0.3,0.3,-13.5,9.6,-87.8,15
18.1,16,explorer,10,47511.13,99.98,18.2,3.8,-1290.6,-0.3,0.1,0.3,0.0,2.7,-313.0,7
18.1,17,isocontour,6,47468.36,99.89,-13.3,14.6,-199.7,0.7,0.4,0.8,-13.6,9.6,-87.8,15
18.1,18,isocontour,6,47452.38,99.86,-7.7,-14.5,-344.2,-0.8,0.2,0.8,-13.3,-12.0,-193.2,19
18.1,19,isocontour,6,47502.85,99.96,-13.0,-12.4,-203.4,0.2,0.1,0.2,-13.0,-12.4,-193.2,19
18.1,20,isocontour,6,47450.02,99.85,0.9,-0.5,-348.3,-0.4,0.6,0.7,0.0,2.7,-313.0,7
18.1,21,isocontour,6,47447.91,99.85,0.6,0.7,-334.3,-0.0,0.8,0.8,0.0,2.7,-313.0,7
18.1,Target,,,,,-17.67,1.11,-0.018,0.61,-1.18,,,,,
18.2,1,seeker,5,47377.57,99.7,3.1,3.3,-438.775,-0.9,-0.2,0.9,0.0,2.7,-313.0,7
18.2,2,explorer,10,47510.81,99.98,-9.5,16.7,-308.9,0.1,0.3,0.3,-13.6,9.6,-87.8,15
18.2,3,explorer,10,47506.86,99.97,11.3,-3.1,-863.7,0.0,-0.3,0.3,0.0,2.7,-313.0,7
18.2,4,explorer,10,47468.91,99.89,12.4,6.9,-943.0,-0.3,0.1,0.3,0.0,2.7,-313.0,7
18.2,5,explorer,10,47510.99,99.98,-6.5,18.8,-436.1,-0.3,0.2,0.4,-13.6,9.6,-87.8,15
18.2,6,explorer,10,47482.82,99.92,3.9,0.3,-471.9,0.3,0.2,0.4,0.0,2.7,-313.0,7
18.2,7,explorer,10,47479.78,99.92,-0.1,3.0,-317.4,-0.5,0.7,0.9,0.0,2.7,-313.0,7
18.2,8,explorer,10,47509.23,99.98,13.8,15.3,-1197.8,0.3,0.1,0.3,0.2,2.7,-317.0,7
18.2,9,explorer,10,47490.91,99.94,-10.4,-15.9,-348.4,-0.3,0.2,0.4,-13.3,-12.0,-193.2,19
18.2,10,explorer,10,47510.92,99.98,-0.0,-7.4,-390.4,0.0,0.3,0.3,0.0,2.7,-313.0,7
18.2,11,explorer,10,47509.8,99.98,16.0,12.9,-1278.0,-0.3,0.2,0.4,0.0,2.7,-313.0,7
18.2,12,explorer,10,47511.15,99.98,1.8,-10.8,-526.7,0.2,0.2,0.3,0.0,2.7,-313.0,7
18.2,13,explorer,10,47486.0,99.93,1.4,5.6,-387.0,-0.6,0.3,0.7,0.0,2.7,-313.0,7
18.2,14,explorer,10,47510.95,99.98,19.2,19.6,-1706.0,-0.2,-0.3,0.4,0.2,2.7,-317.0,7
18.2,15,explorer,10,47511.03,99.98,-13.6,9.6,-88.4,-0.3,0.1,0.3,-13.6,9.6,-87.8,15
18.2,16,explorer,10,47511.08,99.98,18.1,3.8,-1296.6,-0.2,0.2,0.3,0.0,2.7,-313.0,7
18.2,17,isocontour,6,47468.34,99.89,-13.3,14.6,-199.3,0.1,0.2,0.2,-13.6,9.6,-87.8,15
18.2,18,isocontour,6,47452.27,99.86,-7.7,-14.5,-347.8,-0.4,0.0,0.4,-13.3,-12.0,-193.2,19
18.2,19,isocontour,6,47502.83,99.96,-13.0,-12.4,-207.1,0.2,-0.2,0.3,-13.0,-12.4,-193.2,19
18.2,20,isocontour,6,47449.31,99.85,0.9,-0.4,-352.1,-0.1,0.8,0.8,0.0,2.7,-313.0,7
18.2,21,isocontour,6,47447.22,99.85,0.6,0.8,-337.0,-0.3,0.7,0.8,0.0,2.7,-313.0,7
18.2,Target,,,,,-17.78,1.18,-0.018,-1.11,0.74,,,,,
18.3,1,seeker,5,47376.89,99.7,3.0,3.2,-439.321,-0.8,-0.2,0.8,0.0,2.7,-313.0,7
18.3,2,explorer,10,47510.76,99.98,-9.5,16.7,-307.6,0.2,-0.2,0.3,-13.6,9.6,-87.8,15
18.3,3,explorer,10,47506.8,99.97,11.3,-3.1,-869.1,-0.2,0.3,0.4,0.0,2.7,-313.0,7
18.3,4,explorer,10,47468.85,99.89,12.4,6.9,-946.1,-0.3,0.1,0.3,0.0,2.7,-313.0,7
18.3,5,explorer,10,47510.94,99.98,-6.5,18.8,-434.6,0.2,-0.3,0.4,-13.6,9.6,-87.8,15
18.3,6,explorer,10,47482.76,99.92,3.9,0.3,-475.0,-0.3,0.1,0.3,0.0,2.7,-313.0,7
18.3,7,explorer,10,47479.48,99.91,-0.1,3.0,-319.2,-0.4,0.4,0.6,0.0,2.7,-313.0,7
18.3,8,explorer,10,47509.19,99.98,13.8,15.3,-1203.8,0.3,0.0,0.3,0.0,2.7,-313.0,7
18.3,9,explorer,10,47490.85,99.94,-10.4,-15.9,-351.7,-0.0,0.3,0.3,-13.3,-12.0,-193.2,19
18.3,10,explorer,10,47510.88,99.98,0.0,-7.5,-396.6,0.2,-0.2,0.3,0.0,2.7,-313.0,7
18.3,11,explorer,10,47509.75,99.98,16.0,12.8,-1284.1,0.3,-0.2,0.4,0.0,2.7,-313.0,7
18.3,12,explorer,10,47511.11,99.98,1.8,-10.8,-532.5,-0.2,-0.2,0.3,0.0,2.7,-313.0,7
18.3,13,explorer,10,47485.12,99.93,1.3,5.7,-389.5,-0.3,0.8,0.9,0.0,2.7,-313.0,7
18.3,14,explorer,10,47510.91,99.98,19.2,19.6,-1712.1,0.3,-0.1,0.3,0.0,2.7,-313.0,7
18.3,15,explorer,10,47510.99,99.98,-13.5,9.6,-88.0,0.3,-0.0,0.3,-13.5,9.6,-87.8,15
18.3,16,explorer,10,47511.04,99.98,18.2,3.8,-1305.3,0.2,0.2,0.3,0.0,2.7,-313.0,7
18.3,17,isocontour,6,47468.16,99.89,-13.3,14.5,-196.6,-0.3,-0.4,0.5,-13.6,9.6,-87.8,15
18.3,18,isocontour,6,47452.16,99.86,-7.8,-14.5,-351.7,-0.4,0.0,0.4,-13.3,-12.0,-193.2,19
18.3,19,isocontour,6,47502.81,99.96,-13.0,-12.4,-210.8,0.2,-0.0,0.2,-13.0,-12.4,-193.2,19
18.3,20,isocontour,6,47449.19,99.85,0.9,-0.4,-356.2,0.0,0.4,0.4,0.0,2.7,-313.0,7
18.3,21,isocontour,6,47446.99,99.85,0.5,0.8,-339.5,-0.4,0.4,0.6,0.0,2.7,-313.0,7
18.3,Target,,,,,-17.88,1.27,-0.018,-1.01,0.87,,,,,
18.4,1,seeker,5,47376.25,99.7,2.9,3.2,-437.249,-0.8,-0.2,0.8,0.0,2.7,-313.0,7
18.4,2,explorer,10,47510.72,99.98,-9.4,16.7,-305.2,0.3,0.1,0.3,-13.6,9.6,-87.8,15
18.4,3,explorer,10,47506.74,99.97,11.2,-3.1,-870.5,-0.4,0.0,0.4,0.0,2.7,-313.0,7
18.4,4,explorer,10,47468.79,99.89,12.3,6.8,-945.6,-0.2,-0.3,0.4,0.0,2.7,-313.0,7
18.4,5,explorer,10,47510.89,99.98,-6.5,18.7,-430.3,0.1,-0.3,0.3,-13.6,9.6,-87.8,15
18.4,6,explorer,10,47482.73,99.92,3.9,0.3,-478.0,0.2,-0.2,0.3,0.0,2.7,-313.0,7
18.4,7,explorer,10,47478.72,99.91,-0.1,3.1,-320.7,0.1,0.8,0.8,0.0,2.7,-313.0,7
18.4,8,explorer,10,47509.13,99.98,13.8,15.3,-1200.6,-0.2,-0.3,0.4,0.0,2.7,-313.0,7
18.4,9,explorer,10,47489.64,99.94,-10.5,-15.9,-356.5,-0.9,-0.3,0.9,-13.3,-12.0,-193.2,19
18.4,10,explorer,10,47510.83,99.98,-0.0,-7.4,-399.1,-0.2,0.3,0.4,0.0,2.7,-313.0,7
18.4,11,explorer,10,47509.72,99.98,16.0,12.9,-1285.2,0.1,0.3,0.3,0.0,2.7,-313.0,7
18.4,12,explorer,10,47511.07,99.98,1.8,-10.8,-537.5,-0.1,-0.3,0.3,0.0,2.7,-313.0,7
18.4,13,explorer,10,47485.09,99.93,1.4,5.7,-390.4,0.1,0.3,0.3,0.0,2.7,-313.0,7
18.4,14,explorer,10,47510.86,99.98,19.2,19.6,-1711.1,0.2,-0.2,0.3,0.0,2.7,-313.0,7
18.4,15,explorer,10,47510.93,99.98,-13.5,9.6,-85.6,-0.1,-0.3,0.3,-13.5,9.6,-87.8,15
18.4,16,explorer,10,47511.0,99.98,18.2,3.8,-1307.7,0.0,0.3,0.3,0.0,2.7,-313.0,7
18.4,17,isocontour,6,47468.12,99.89,-13.4,14.5,-193.2,-0.3,-0.0,0.3,-13.6,9.6,-87.8,15
18.4,18,isocontour,6,47452.08,99.86,-7.8,-14.5,-355.5,-0.4,0.1,0.4,-13.3,-12.0,-193.2,19
18.4,19,isocontour,6,47502.79,99.96,-13.0,-12.4,-214.4,0.2,0.2,0.3,-13.0,-12.4,-193.2,19
18.4,20,isocontour,6,47448.42,99.85,0.9,-0.3,-357.2,-0.2,0.8,0.8,0.0,2.7,-313.0,7
18.4,21,isocontour,6,47446.23,99.84,0.5,0.9,-339.8,-0.3,0.8,0.9,0.0,2.7,-313.0,7
18.4,Target,,,,,-17.92,1.4,-0.018,-0.39,1.28,,,,,
18.5,1,seeker,5,47375.38,99.7,2.8,3.2,-437.205,-0.9,-0.0,0.9,0.0,2.7,-313.0,7
18.5,2,explorer,10,47510.68,99.98,-9.5,16.7,-310.1,-0.2,0.2,0.3,-13.5,9.6,-85.6,15
18.5,3,explorer,10,47506.7,99.97,11.3,-3.1,-875.6,0.3,-0.0,0.3,0.0,2.7,-313.0,7
18.5,4,explorer,10,47468.75,99.89,12.4,6.9,-952.4,0.1,0.3,0.3,0.0,2.7,-313.0,7
18.5,5,explorer,10,47510.85,99.98,-6.5,18.7,-436.9,0.3,0.1,0.3,-13.6,9.6,-87.8,15
18.5,6,explorer,10,47482.69,99.92,3.9,0.3,-481.5,0.1,-0.3,0.3,0.0,2.7,-313.0,7
18.5,7,explorer,10,47477.81,99.91,-0.2,3.2,-322.1,-0.5,0.7,0.9,0.0,2.7,-313.0,7
18.5,8,explorer,10,47509.08,99.98,13.8,15.3,-1207.4,-0.3,0.2,0.4,0.0,2.7,-313.0,7
18.5,9,explorer,10,47489.58,99.94,-10.5,-15.9,-352.6,-0.2,0.3,0.4,-13.3,-12.0,-193.2,19
18.5,10,explorer,10,47510.78,99.98,0.0,-7.4,-399.8,0.1,0.3,0.3,0.0,2.7,-313.0,7
18.5,11,explorer,10,47509.68,99.98,16.1,12.9,-1295.0,0.3,0.1,0.3,0.0,2.7,-313.0,7
18.5,12,explorer,10,47511.03,99.98,1.8,-10.8,-537.2,-0.3,-0.2,0.4,0.0,2.7,-313.0,7
18.5,13,explorer,10,47484.94,99.93,1.4,5.8,-394.6,-0.0,0.5,0.5,0.0,2.7,-313.0,7
18.5,14,explorer,10,47510.8,99.98,19.2,19.6,-1717.9,-0.3,-0.2,0.4,0.0,2.7,-313.0,7
18.5,15,explorer,10,47510.88,99.98,-13.6,9.6,-88.2,-0.2,0.2,0.3,-13.6,9.6,-85.6,15
18.5,16,explorer,10,47510.93,99.98,18.1,3.8,-1312.0,-0.2,-0.3,0.4,0.0,2.7,-313.0,7
18.5,17,isocontour,6,47467.35,99.89,-13.3,14.6,-198.3,0.8,0.3,0.9,-13.5,9.6,-85.6,15
18.5,18,isocontour,6,47451.51,99.86,-7.9,-14.5,-351.8,-0.7,0.1,0.7,-13.3,-12.0,-193.2,19
18.5,19,isocontour,6,47502.76,99.96,-12.9,-12.4,-212.5,0.2,-0.0,0.2,-12.9,-12.4,-193.2,19
18.5,20,isocontour,6,47448.35,99.85,0.9,-0.3,-359.5,-0.0,0.4,0.4,0.0,2.7,-313.0,7
18.5,21,isocontour,6,47446.03,99.84,0.5,0.9,-342.8,0.1,0.5,0.5,0.0,2.7,-313.0,7
18.5,Target,,,,,-18.0,1.29,-0.018,-0.76,-1.1,,,,,
18.6,1,seeker,5,47374.79,99.69,2.7,3.2,-431.699,-0.8,-0.0,0.8,0.0,2.7,-313.0,7
18.6,2,explorer,10,47510.64,99.98,-9.4,16.7,-313.6,0.2,0.2,0.3,-13.5,9.6,-85.6,15
18.6,3,explorer,10,47506.64,99.97,11.2,-3.1,-868.8,-0.3,0.2,0.4,0.0,2.7,-313.0,7
18.6,4,explorer,10,47468.69,99.89,12.3,6.9,-947.6,-0.3,-0.2,0.4,0.0,2.7,-313.0,7
18.6,5,explorer,10,47510.79,99.98,-6.5,18.7,-437.9,-0.2,-0.3,0.4,-13.5,9.6,-85.6,15
18.6,6,explorer,10,47482.63,99.92,3.9,0.3,-478.3,0.0,0.3,0.3,0.0,2.7,-313.0,7
18.6,7,explorer,10,47476.68,99.91,-0.2,3.2,-317.3,-0.8,0.4,0.9,0.0,2.7,-313.0,7
18.6,8,explorer,10,47509.03,99.98,13.8,15.3,-1204.3,-0.3,0.0,0.3,0.0,2.7,-313.0,7
18.6,9,explorer,10,47488.48,99.93,-10.6,-15.9,-347.1,-0.9,-0.3,0.9,-13.3,-12.0,-193.2,19
18.6,10,explorer,10,47510.72,99.98,-0.0,-7.4,-394.0,-0.3,0.2,0.4,0.0,2.7,-313.0,7
18.6,11,explorer,10,47509.61,99.98,16.1,12.8,-1292.2,-0.0,-0.3,0.3,0.0,2.7,-313.0,7
18.6,12,explorer,10,47510.99,99.98,1.7,-10.9,-531.6,-0.2,-0.2,0.3,0.0,2.7,-313.0,7
18.6,13,explorer,10,47483.88,99.92,1.3,5.9,-391.4,-0.6,0.7,0.9,0.0,2.7,-313.0,7
18.6,14,explorer,10,47510.75,99.98,19.2,19.5,-1716.9,0.1,-0.3,0.3,0.0,2.7,-313.0,7
18.6,15,explorer,10,47510.84,99.98,-13.6,9.6,-89.5,-0.3,0.1,0.3,-13.5,9.6,-85.6,15
18.6,16,explorer,10,47510.9,99.98,18.2,3.8,-1309.6,0.3,-0.2,0.4,0.0,2.7,-313.0,7
18.6,17,isocontour,6,47467.33,99.89,-13.3,14.6,-201.2,0.2,0.1,0.2,-13.5,9.6,-85.6,15
18.6,18,isocontour,6,47451.43,99.86,-7.9,-14.5,-345.9,-0.4,0.1,0.4,-13.3,-12.0,-193.2,19
18.6,19,isocontour,6,47502.74,99.96,-12.9,-12.4,-209.1,0.2,-0.1,0.2,-12.9,-12.4,-193.2,19
18.6,20,isocontour,6,47447.94,99.85,0.9,-0.2,-354.9,-0.4,0.5,0.6,0.0,2.7,-313.0,7
18.6,21,isocontour,6,47445.81,99.84,0.5,1.0,-338.9,-0.4,0.4,0.6,0.0,2.7,-313.0,7
18.6,Target,,,,,-17.93,1.18,-0.018,0.67,-1.15,,,,,
18.7,1,seeker,5,47373.76,99.69,2.7,3.2,-433.428,-0.9,-0.2,0.9,0.0,2.7,-313.0,7
18.7,2,explorer,10,47510.59,99.98,-9.5,16.7,-315.9,-0.3,0.1,0.3,-13.5,9.6,-85.6,15
18.7,3,explorer,10,47506.59,99.97,11.2,-3.1,-875.3,-0.2,-0.2,0.3,0.0,2.7,-313.0,7
18.7,4,explorer,10,47468.65,99.89,12.3,6.9,-956.4,0.1,0.3,0.3,0.0,2.7,-313.0,7
18.7,5,explorer,10,47510.73,99.98,-6.5,18.7,-439.6,-0.2,-0.3,0.4,-13.5,9.6,-85.6,15
18.7,6,explorer,10,47482.58,99.92,3.9,0.3,-483.3,-0.2,-0.3,0.4,0.0,2.7,-313.0,7
18.7,7,explorer,10,47476.52,99.91,-0.3,3.2,-320.4,-0.5,0.1,0.5,0.0,2.7,-313.0,7
18.7,8,explorer,10,47508.99,99.98,13.8,15.3,-1214.8,0.2,0.2,0.3,0.0,2.7,-313.0,7
18.7,9,explorer,10,47488.42,99.93,-10.6,-15.9,-347.9,0.0,0.3,0.3,-13.3,-12.0,-193.2,19
18.7,10,explorer,10,47510.68,99.98,-0.0,-7.4,-399.6,0.1,-0.3,0.3,0.0,2.7,-313.0,7
18.7,11,explorer,10,47509.55,99.98,16.1,12.8,-1299.3,-0.2,-0.3,0.4,0.0,2.7,-313.0,7
18.7,12,explorer,10,47510.95,99.98,1.8,-10.9,-538.1,0.2,-0.2,0.3,0.0,2.7,-313.0,7
18.7,13,explorer,10,47483.82,99.92,1.3,5.9,-395.4,-0.3,0.1,0.3,0.0,2.7,-313.0,7
18.7,14,explorer,10,47510.71,99.98,19.2,19.6,-1729.2,0.2,0.2,0.3,0.0,2.7,-313.0,7
18.7,15,explorer,10,47510.78,99.98,-13.6,9.6,-90.3,0.1,-0.3,0.3,-13.5,9.6,-85.6,15
18.7,16,explorer,10,47510.84,99.98,18.1,3.8,-1318.0,-0.2,0.3,0.4,0.0,2.7,-313.0,7
18.7,17,isocontour,6,47467.08,99.89,-13.3,14.5,-201.0,-0.4,-0.4,0.6,-13.5,9.6,-85.6,15
18.7,18,isocontour,6,47451.11,99.86,-8.0,-14.5,-347.2,-0.6,0.0,0.6,-13.3,-12.0,-193.2,19
18.7,19,isocontour,6,47502.72,99.96,-12.9,-12.4,-210.3,0.2,0.1,0.2,-12.9,-12.4,-193.2,19
18.7,20,isocontour,6,47447.87,99.85,0.8,-0.2,-359.3,-0.1,0.3,0.3,0.0,2.7,-313.0,7
18.7,21,isocontour,6,47445.33,99.84,0.5,1.0,-343.9,0.0,0.7,0.7,0.0,2.7,-313.0,7
18.7,Target,,,,,-18.07,1.17,-0.018,-1.33,-0.02,,,,,
18.8,1,seeker,5,47373.05,99.69,2.6,3.2,-426.433,-0.8,-0.2,0.8,0.0,2.7,-313.0,7
18.8,2,explorer,10,47510.53,99.98,-9.5,16.7,-315.8,-0.1,-0.3,0.3,-13.5,9.6,-85.6,15
18.8,3,explorer,10,47506.53,99.97,11.2,-3.1,-866.8,-0.3,-0.0,0.3,0.0,2.7,-313.0,7
18.8,4,explorer,10,47468.61,99.89,12.3,6.9,-952.1,0.0,0.3,0.3,0.0,2.7,-313.0,7
18.8,5,explorer,10,47510.67,99.98,-6.6,18.7,-439.3,-0.3,-0.1,0.3,-13.5,9.6,-85.6,15
18.8,6,explorer,10,47482.53,99.92,3.9,0.3,-479.4,0.1,0.3,0.3,0.0,2.7,-313.0,7
18.8,7,explorer,10,47476.41,99.91,-0.3,3.3,-316.7,-0.2,0.4,0.4,0.0,2.7,-313.0,7
18.8,8,explorer,10,47508.95,99.98,13.8,15.4,-1211.0,-0.1,0.3,0.3,0.0,2.7,-313.0,7
18.8,9,explorer,10,47488.34,99.93,-10.6,-15.9,-343.9,-0.3,-0.3,0.4,-13.3,-12.0,-193.2,19
18.8,10,explorer,10,47510.62,99.98,-0.0,-7.4,-393.2,-0.3,0.1,0.3,0.0,2.7,-313.0,7
18.8,11,explorer,10,47509.52,99.98,16.1,12.8,-1296.7,0.3,0.1,0.3,0.0,2.7,-313.0,7
18.8,12,explorer,10,47510.91,99.98,1.8,-10.9,-533.4,0.3,-0.1,0.3,0.0,2.7,-313.0,7
18.8,13,explorer,10,47483.77,99.92,1.2,5.8,-391.1,-0.3,-0.1,0.3,0.0,2.7,-313.0,7
18.8,14,explorer,10,47510.67,99.98,19.3,19.5,-1727.3,0.3,-0.0,0.3,0.0,2.7,-313.0,7
18.8,15,explorer,10,47510.73,99.98,-13.6,9.5,-90.5,-0.3,-0.1,0.3,-13.5,9.6,-85.6,15
18.8,16,explorer,10,47510.79,99.98,18.1,3.8,-1309.5,-0.3,0.2,0.4,0.0,2.7,-313.0,7
18.8,17,isocontour,6,47466.11,99.89,-13.4,14.5,-200.5,-0.8,-0.5,0.9,-13.5,9.6,-85.6,15
18.8,18,isocontour,6,47450.89,99.85,-8.0,-14.5,-340.5,-0.4,0.4,0.6,-13.3,-12.0,-193.2,19
18.8,19,isocontour,6,47502.7,99.96,-12.9,-12.4,-206.6,-0.2,-0.0,0.2,-12.9,-12.4,-193.2,19
18.8,20,isocontour,6,47447.55,99.85,0.8,-0.2,-353.7,-0.4,0.5,0.6,0.0,2.7,-313.0,7
18.8,21,isocontour,6,47444.57,99.84,0.4,1.1,-338.9,-0.3,0.8,0.9,0.0,2.7,-313.0,7
18.8,Target,,,,,-17.97,1.08,-0.018,0.98,-0.9,,,,,
18.9,1,seeker,5,47372.34,99.69,2.5,3.2,-426.241,-0.8,-0.2,0.8,0.0,2.7,-313.0,7
18.9,2,explorer,10,47510.49,99.98,-9.5,16.7,-315.1,0.1,0.3,0.3,-13.5,9.6,-85.6,15
18.9,3,explorer,10,47506.48,99.97,11.2,-3.1,-873.3,0.2,0.3,0.4,0.0,2.7,-313.0,7
18.9,4,explorer,10,47468.56,99.89,12.3,6.9,-954.7,-0.3,0.2,0.4,0.0,2.7,-313.0,7
18.9,5,explorer,10,47510.62,99.98,-6.5,18.7,-437.8,0.3,-0.2,0.4,-13.5,9.6,-85.6,15
18.9,6,explorer,10,47482.49,99.92,3.9,0.3,-484.6,0.3,0.1,0.3,0.0,2.7,-313.0,7
18.9,7,explorer,10,47476.36,99.91,-0.3,3.3,-318.2,-0.3,0.1,0.3,0.0,2.7,-313.0,7
18.9,8,explorer,10,47508.91,99.98,13.7,15.4,-1212.7,-0.2,0.2,0.3,0.0,2.7,-313.0,7
18.9,9,explorer,10,47488.11,99.93,-10.6,-16.0,-349.8,-0.3,-0.5,0.6,-13.3,-12.0,-193.2,19
18.9,10,explorer,10,47510.57,99.98,-0.0,-7.4,-398.5,-0.0,-0.3,0.3,0.0,2.7,-313.0,7
18.9,11,explorer,10,47509.45,99.98,16.1,12.8,-1297.9,-0.3,-0.2,0.4,0.0,2.7,-313.0,7
18.9,12,explorer,10,47510.85,99.98,1.8,-10.9,-538.5,0.0,0.4,0.4,0.0,2.7,-313.0,7
18.9,13,explorer,10,47483.72,99.92,1.2,5.9,-393.5,-0.1,0.3,0.3,0.0,2.7,-313.0,7
18.9,14,explorer,10,47510.62,99.98,19.2,19.6,-1728.6,-0.3,0.2,0.4,0.0,2.7,-313.0,7
18.9,15,explorer,10,47510.69,99.98,-13.6,9.6,-90.1,0.0,0.3,0.3,-13.5,9.6,-85.6,15
18.9,16,explorer,10,47510.74,99.98,18.1,3.8,-1316.6,0.2,-0.2,0.3,0.0,2.7,-313.0,7
18.9,17,isocontour,6,47465.87,99.89,-13.4,14.5,-197.8,-0.6,-0.1,0.6,-13.5,9.6,-85.6,15
18.9,18,isocontour,6,47450.28,99.85,-8.1,-14.5,-343.5,-0.8,0.1,0.8,-13.3,-12.0,-193.2,19
18.9,19,isocontour,6,47502.68,99.96,-12.9,-12.4,-210.8,0.2,-0.1,0.2,-12.9,-12.4,-193.2,19
18.9,20,isocontour,6,47446.84,99.85,0.8,-0.1,-355.6,-0.4,0.7,0.8,0.0,2.7,-313.0,7
18.9,21,isocontour,6,47444.34,99.84,0.4,1.2,-340.7,-0.4,0.4,0.6,0.0,2.7,-313.0,7
18.9,Target,,,,,-18.05,1.18,-0.018,-0.86,1.02,,,,,
19.0,1,seeker,5,47371.52,99.69,2.4,3.1,-418.562,-0.8,-0.2,0.8,2.4,3.1,-426.241,1
19.0,2,explorer,10,47510.43,99.98,-9.5,16.7,-314.3,-0.2,-0.3,0.4,-13.5,9.6,-85.6,15
