Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,24.7,24.9,-24.9,-21.0,191.0,0.0
0.1,0.249,214.52,0.001,24.7,25.0,-24.9,-21.0,191.2,1.122
0.2,0.249,211.86,0.001,24.8,25.1,-24.9,-21.1,191.8,1.105
0.3,0.249,209.2,0.002,24.8,25.0,-25.0,-21.1,191.8,1.091
0.4,0.249,211.86,0.003,24.8,24.9,-25.0,-21.1,191.6,1.106
0.5,0.249,209.2,0.003,24.8,24.9,-25.0,-21.2,191.8,1.091
0.6,0.249,213.19,0.004,24.8,24.9,-25.0,-21.1,191.6,1.113
0.7,0.249,213.19,0.005,24.9,25.0,-25.0,-21.2,192.2,1.109
0.8,0.248,218.77,0.005,24.9,25.0,-24.9,-21.1,191.8,1.141
0.9,0.248,209.46,0.006,24.9,24.8,-24.9,-21.0,191.2,1.096
1.0,0.247,217.44,0.007,24.8,24.9,-24.8,-21.0,191.0,1.138
1.1,0.245,214.52,0.007,24.8,25.0,-24.8,-21.0,191.2,1.122
1.2,0.243,214.9,0.008,24.8,24.9,-24.8,-21.0,191.0,1.125
1.3,0.241,219.15,0.009,24.6,24.8,-24.8,-20.9,190.2,1.152
1.4,0.238,213.83,0.009,24.6,24.8,-24.9,-20.7,190.0,1.125
1.5,0.235,214.36,0.01,24.6,24.7,-24.8,-20.4,189.0,1.134
1.6,0.231,218.35,0.011,24.6,24.7,-24.8,-20.1,188.4,1.159
1.7,0.227,211.7,0.011,24.5,24.8,-24.8,-20.0,188.2,1.125
1.8,0.222,211.7,0.012,24.5,24.8,-24.8,-19.8,187.8,1.127
1.9,0.217,211.44,0.013,24.5,24.6,-24.8,-19.7,187.2,1.129
2.0,0.212,211.44,0.013,24.4,24.4,-24.8,-19.4,186.0,1.137
2.1,0.207,211.7,0.014,24.3,24.3,-24.8,-19.2,185.2,1.143
2.2,0.201,207.34,0.015,24.3,24.2,-24.8,-19.0,184.6,1.123
2.3,0.194,202.02,0.015,24.2,24.0,-24.8,-18.8,183.6,1.1
2.4,0.188,204.3,0.016,24.1,23.9,-24.8,-18.6,182.8,1.118
2.5,0.181,199.51,0.017,24.0,23.8,-24.7,-18.5,182.0,1.096
2.6,0.174,196.85,0.017,23.9,23.6,-24.7,-18.3,181.0,1.088
2.7,0.166,194.08,0.018,23.8,23.6,-24.8,-18.1,180.6,1.075
2.8,0.159,191.42,0.019,23.6,23.6,-24.8,-17.9,179.8,1.065
2.9,0.153,190.62,0.019,23.5,23.5,-24.8,-17.7,179.0,1.065
3.0,0.148,187.7,0.02,23.3,23.6,-24.9,-17.6,178.8,1.05
3.1,0.143,187.7,0.021,23.2,23.6,-24.8,-17.4,178.0,1.054
3.2,0.139,186.1,0.021,23.0,23.5,-24.8,-17.2,177.0,1.051
3.3,0.134,184.24,0.022,22.8,23.4,-24.8,-16.9,175.8,1.048
3.4,0.13,173.22,0.023,22.6,23.2,-24.8,-16.7,174.6,0.992
3.5,0.126,171.1,0.023,22.5,23.2,-24.7,-16.5,173.8,0.984
3.6,0.122,170.81,0.024,22.3,23.3,-24.7,-16.3,173.2,0.986
3.7,0.118,164.45,0.025,22.1,23.3,-24.7,-16.0,172.2,0.955
3.8,0.115,162.87,0.025,22.0,23.2,-24.7,-15.8,171.4,0.95
3.9,0.112,161.96,0.026,21.9,23.1,-24.7,-15.6,170.6,0.949
4.0,0.109,160.06,0.027,21.6,23.0,-24.7,-15.3,169.2,0.946
4.1,0.106,154.74,0.027,21.4,22.9,-24.7,-15.2,168.4,0.919
4.2,0.103,153.44,0.028,21.3,22.8,-24.7,-14.9,167.4,0.917
4.3,0.1,153.0,0.029,21.0,22.8,-24.7,-14.7,166.4,0.919
4.4,0.097,151.31,0.029,20.8,22.9,-24.6,-14.4,165.4,0.915
4.5,0.094,151.73,0.03,20.6,22.7,-24.7,-14.2,164.4,0.923
4.6,0.092,151.44,0.031,20.4,22.4,-24.7,-13.9,162.8,0.93
4.7,0.09,149.58,0.031,20.2,22.2,-24.7,-13.7,161.6,0.926
4.8,0.087,148.52,0.032,19.9,22.2,-24.7,-13.5,160.6,0.925
4.9,0.085,148.42,0.033,19.7,22.2,-24.7,-13.5,160.2,0.926
5.0,0.084,143.64,0.033,19.5,22.2,-24.7,-13.4,159.6,0.9
5.1,0.082,141.71,0.034,19.2,22.1,-24.6,-13.4,158.6,0.894
5.2,0.08,138.11,0.035,19.0,22.2,-24.6,-13.2,158.0,0.874
5.3,0.078,137.29,0.035,18.9,22.1,-24.6,-13.1,157.4,0.872
5.4,0.075,135.06,0.036,18.7,21.9,-24.6,-12.9,156.2,0.865
5.5,0.073,135.16,0.037,18.5,21.8,-24.6,-12.8,155.4,0.87
5.6,0.072,133.68,0.037,18.3,21.7,-24.6,-12.6,154.4,0.866
5.7,0.07,130.01,0.038,18.0,21.6,-24.6,-12.5,153.4,0.848
5.8,0.069,130.07,0.039,17.8,21.7,-24.6,-12.5,153.2,0.849
5.9,0.068,128.79,0.039,17.7,21.6,-24.6,-12.4,152.6,0.844
6.0,0.067,127.68,0.04,17.5,21.6,-24.5,-12.2,151.6,0.842
6.1,0.066,127.68,0.041,17.3,21.6,-24.6,-12.2,151.4,0.843
6.2,0.066,127.29,0.041,17.1,21.6,-24.6,-12.2,151.0,0.843
6.3,0.065,126.03,0.042,16.9,21.5,-24.6,-12.2,150.4,0.838
6.4,0.065,125.15,0.043,16.8,21.3,-24.6,-12.3,150.0,0.834
6.5,0.064,125.15,0.043,16.6,21.3,-24.6,-12.4,149.8,0.835
6.6,0.064,119.3,0.044,16.5,21.2,-24.6,-12.5,149.6,0.797
6.7,0.063,117.18,0.045,16.3,20.9,-24.6,-12.5,148.6,0.789
6.8,0.063,116.68,0.045,16.0,20.8,-24.6,-12.5,147.8,0.789
6.9,0.063,116.31,0.046,16.0,20.8,-24.6,-12.5,147.8,0.787
7.0,0.063,115.91,0.047,15.8,20.6,-24.5,-12.5,146.8,0.79
7.1,0.063,115.48,0.047,15.9,20.5,-24.6,-12.5,147.0,0.786
7.2,0.063,114.04,0.048,15.9,20.4,-24.5,-12.5,146.6,0.778
7.3,0.063,114.04,0.049,15.8,20.4,-24.4,-12.5,146.2,0.78
7.4,0.063,113.54,0.049,15.8,20.3,-24.3,-12.4,145.6,0.78
7.5,0.063,112.86,0.05,15.8,20.0,-24.1,-12.4,144.6,0.78
7.6,0.062,112.52,0.051,15.8,20.0,-23.9,-12.4,144.2,0.78
7.7,0.062,112.52,0.051,15.7,19.8,-23.7,-12.5,143.4,0.785
7.8,0.061,112.52,0.052,15.6,19.8,-23.5,-12.6,143.0,0.787
7.9,0.061,112.22,0.053,15.7,19.9,-23.4,-12.6,143.2,0.784
8.0,0.061,112.22,0.053,15.6,19.7,-23.2,-12.8,142.6,0.787
8.1,0.061,112.22,0.054,15.6,19.7,-23.0,-12.9,142.4,0.788
8.2,0.061,95.76,0.055,15.5,19.5,-22.8,-13.0,141.6,0.676
8.3,0.06,94.69,0.055,15.5,19.3,-22.6,-13.4,141.6,0.669
8.4,0.059,92.05,0.056,15.4,19.2,-22.5,-13.5,141.2,0.652
8.5,0.058,88.3,0.057,15.3,19.1,-22.3,-13.6,140.6,0.628
8.6,0.057,84.09,0.057,15.3,19.0,-22.2,-13.7,140.4,0.599
8.7,0.056,83.58,0.058,15.3,18.9,-22.0,-13.8,140.0,0.597
8.8,0.055,82.12,0.059,15.2,18.7,-21.7,-14.0,139.2,0.59
8.9,0.054,81.72,0.059,15.2,18.6,-21.5,-14.2,139.0,0.588
