Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,2.6,0.82,11.67,14.61,-9.07,-13.79,16.505,0.0,0.45,514.8,1.0
0.1,1.71,1.24,11.6,14.72,-9.89,-13.48,16.719,0.001,0.443,514.7831,1.0
0.2,2.12,1.84,11.65,14.6,-9.53,-12.76,15.926,0.002,0.469,514.76697,1.0
0.3,2.72,1.9,11.78,14.62,-9.06,-12.72,15.617,0.003,0.479,514.74713,1.0
0.4,2.6,1.91,11.67,14.7,-9.07,-12.79,15.68,0.004,0.477,514.72849,1.0
0.5,2.9,2.29,11.64,14.83,-8.74,-12.54,15.285,0.005,0.491,514.71089,1.0
0.6,6.8,7.24,11.76,14.89,-4.96,-7.65,9.117,0.006,0.696,514.69128,1.0
0.7,8.9,9.91,11.73,14.76,-2.83,-4.85,5.615,0.007,0.813,514.6735,1.0
0.8,11.0,12.58,11.8,14.64,-0.8,-2.06,2.21,0.008,0.926,514.65524,1.0
0.9,12.5,14.49,11.75,14.51,0.75,-0.02,0.75,0.009,0.975,514.63168,1.0
1.0,11.77,12.6,11.84,14.62,-0.07,-2.02,2.021,0.01,0.933,514.61318,1.0
1.1,12.5,14.49,11.73,14.54,0.77,-0.05,0.772,0.011,0.974,514.59434,1.0
1.2,12.5,14.48,11.76,14.41,0.74,0.07,0.743,0.012,0.975,514.57601,1.0
1.3,12.5,14.48,11.66,14.32,0.84,0.16,0.855,0.013,0.972,514.55962,1.0
1.4,12.5,14.48,11.55,14.24,0.95,0.24,0.98,0.014,0.967,514.53502,0.999
1.5,12.5,14.48,11.53,14.37,0.97,0.11,0.976,0.015,0.967,514.52132,0.999
1.6,12.5,14.48,11.64,14.45,0.86,0.03,0.861,0.016,0.971,514.50137,0.999
1.7,12.49,14.48,11.74,14.54,0.75,-0.06,0.752,0.017,0.975,514.48323,0.999
1.8,12.49,14.48,11.7,14.41,0.79,0.07,0.793,0.018,0.974,514.4678,0.999
1.9,12.49,14.48,11.64,14.29,0.85,0.19,0.871,0.019,0.971,514.44906,0.999
2.0,11.79,12.66,11.65,14.16,0.14,-1.5,1.507,0.02,0.95,514.42406,0.999
2.1,12.49,14.47,11.73,14.26,0.76,0.21,0.788,0.021,0.974,514.40573,0.999
2.2,12.49,14.47,11.79,14.14,0.7,0.33,0.774,0.022,0.974,514.3882,0.999
2.3,12.49,14.47,11.78,14.01,0.71,0.46,0.846,0.023,0.972,514.36722,0.999
2.4,12.49,14.47,11.87,13.91,0.62,0.56,0.835,0.024,0.972,514.34704,0.999
2.5,12.48,14.41,11.77,13.99,0.71,0.42,0.825,0.025,0.972,514.3289,0.999
2.6,12.44,14.27,11.9,13.95,0.54,0.32,0.628,0.026,0.979,514.29831,0.999
2.7,12.34,13.91,11.79,14.03,0.55,-0.12,0.563,0.027,0.981,514.27569,0.999
2.8,12.27,13.65,11.73,14.15,0.54,-0.5,0.736,0.028,0.975,514.25032,0.999
2.9,12.22,13.48,11.64,14.25,0.58,-0.77,0.964,0.029,0.968,514.22816,0.999
3.0,11.55,11.77,11.71,14.37,-0.16,-2.6,2.605,0.03,0.913,514.20578,0.999
3.1,12.2,13.4,11.64,14.25,0.56,-0.85,1.018,0.031,0.966,514.18355,0.999
3.2,12.2,13.4,11.72,14.36,0.48,-0.96,1.073,0.032,0.964,514.1636,0.999
3.3,12.2,13.4,11.61,14.29,0.59,-0.89,1.068,0.033,0.964,514.14079,0.999
3.4,12.2,13.4,11.48,14.31,0.72,-0.91,1.16,0.034,0.961,514.12284,0.999
3.5,12.2,13.4,11.59,14.24,0.61,-0.84,1.038,0.035,0.965,514.10074,0.999
3.6,12.2,13.4,11.71,14.19,0.49,-0.79,0.93,0.036,0.969,514.07869,0.999
3.7,12.2,13.4,11.85,14.18,0.35,-0.78,0.855,0.037,0.972,514.06128,0.999
3.8,12.2,13.4,11.77,14.28,0.43,-0.88,0.979,0.038,0.967,514.04051,0.999
3.9,12.2,13.4,11.69,14.39,0.51,-0.99,1.114,0.039,0.963,514.01332,0.998
4.0,11.58,11.84,11.62,14.51,-0.04,-2.67,2.67,0.04,0.911,513.98554,0.998
4.1,12.2,13.4,11.49,14.48,0.71,-1.08,1.292,0.041,0.957,513.96301,0.998
4.2,12.2,13.4,11.41,14.59,0.79,-1.19,1.428,0.042,0.952,513.93707,0.998
4.3,12.2,13.4,11.33,14.48,0.87,-1.08,1.387,0.043,0.954,513.91394,0.998
4.4,12.2,13.4,11.43,14.57,0.77,-1.17,1.401,0.044,0.953,513.89119,0.998
4.5,12.2,13.4,11.56,14.59,0.64,-1.19,1.351,0.045,0.955,513.87449,0.998
4.6,12.2,13.4,11.55,14.45,0.65,-1.05,1.235,0.046,0.959,513.84849,0.998
4.7,12.2,13.4,11.57,14.58,0.63,-1.18,1.338,0.047,0.955,513.83082,0.998
4.8,12.2,13.4,11.71,14.58,0.49,-1.18,1.278,0.048,0.957,513.81495,0.998
4.9,12.2,13.4,11.64,14.46,0.56,-1.06,1.199,0.049,0.96,513.79608,0.998
5.0,3.1,1.72,11.52,14.53,-8.42,-12.81,15.329,0.05,0.489,513.77695,0.998
5.1,5.12,5.81,11.5,14.66,-6.38,-8.85,10.91,0.051,0.636,513.75567,0.998
5.2,7.07,8.79,11.38,14.6,-4.31,-5.81,7.234,0.052,0.759,513.73924,0.998
5.3,9.45,10.65,11.45,14.72,-2.0,-4.07,4.535,0.053,0.849,513.72154,0.998
5.4,10.41,11.44,11.34,14.79,-0.93,-3.35,3.477,0.054,0.884,513.70024,0.998
5.5,11.34,11.77,11.33,14.66,0.01,-2.89,2.89,0.055,0.904,513.67981,0.998
5.6,11.59,11.89,11.38,14.54,0.21,-2.65,2.658,0.056,0.911,513.65824,0.998
5.7,11.59,11.89,11.25,14.57,0.34,-2.68,2.701,0.057,0.91,513.63423,0.998
5.8,11.59,11.89,11.28,14.71,0.31,-2.82,2.837,0.058,0.905,513.61894,0.998
5.9,11.59,11.89,11.41,14.67,0.18,-2.78,2.786,0.059,0.907,513.59147,0.998
6.0,11.09,10.63,11.48,14.78,-0.39,-4.15,4.168,0.06,0.861,513.57325,0.998
6.1,11.59,11.89,11.53,14.9,0.06,-3.01,3.011,0.061,0.9,513.55039,0.998
6.2,11.59,11.88,11.63,14.99,-0.04,-3.11,3.11,0.062,0.896,513.52763,0.998
6.3,11.59,11.88,11.76,14.97,-0.17,-3.09,3.095,0.063,0.897,513.50467,0.997
6.4,11.59,11.88,11.66,15.06,-0.07,-3.18,3.181,0.064,0.894,513.48248,0.997
6.5,11.59,11.88,11.78,14.72,-0.19,-2.84,2.846,0.065,0.905,513.46581,0.997
6.6,11.59,11.88,11.71,14.84,-0.12,-2.96,2.962,0.066,0.901,513.43912,0.997
6.7,11.59,11.88,11.77,14.96,-0.18,-3.08,3.085,0.067,0.897,513.41545,0.997
6.8,11.59,11.88,11.76,15.09,-0.17,-3.21,3.214,0.068,0.893,513.3908,0.997
6.9,11.59,11.87,11.84,14.72,-0.25,-2.85,2.861,0.069,0.905,513.37339,0.997
7.0,11.12,10.68,11.95,14.64,-0.83,-3.96,4.046,0.07,0.865,513.35508,0.997
7.1,11.59,11.87,12.0,14.52,-0.41,-2.65,2.682,0.071,0.911,513.3381,0.997
7.2,11.59,11.87,12.11,14.44,-0.52,-2.57,2.622,0.072,0.913,513.31974,0.997
7.3,11.59,11.87,12.19,14.54,-0.6,-2.67,2.737,0.073,0.909,513.30129,0.997
7.4,11.58,11.87,12.28,14.64,-0.7,-2.77,2.857,0.074,0.905,513.28352,0.997
7.5,11.58,11.87,12.15,14.69,-0.57,-2.82,2.877,0.075,0.904,513.26606,0.997
7.6,11.58,11.87,12.09,14.57,-0.51,-2.7,2.748,0.076,0.908,513.24329,0.997
7.7,11.58,11.86,12.21,14.52,-0.63,-2.66,2.734,0.077,0.909,513.22455,0.997
7.8,11.58,11.86,12.32,14.6,-0.74,-2.74,2.838,0.078,0.905,513.20406,0.997
7.9,11.58,11.86,12.22,14.52,-0.64,-2.66,2.736,0.079,0.909,513.1827,0.997
8.0,11.15,10.74,12.13,14.62,-0.98,-3.88,4.002,0.08,0.867,513.16082,0.997
8.1,11.58,11.86,12.0,14.56,-0.42,-2.7,2.732,0.081,0.909,513.14109,0.997
8.2,11.58,11.85,11.94,14.68,-0.36,-2.83,2.853,0.082,0.905,513.12308,0.997
8.3,11.58,11.85,12.05,14.6,-0.47,-2.75,2.79,0.083,0.907,513.10037,0.997
8.4,11.58,11.85,12.13,14.71,-0.55,-2.86,2.912,0.084,0.903,513.08486,0.997
8.5,11.58,11.85,12.0,14.74,-0.42,-2.89,2.92,0.085,0.903,513.07109,0.997
8.6,11.58,11.85,12.07,14.86,-0.49,-3.01,3.05,0.086,0.898,513.05174,0.997
8.7,11.58,11.85,12.19,14.91,-0.61,-3.06,3.12,0.087,0.896,513.02858,0.997
8.8,11.58,11.85,12.28,14.82,-0.7,-2.97,3.051,0.088,0.898,513.00906,0.997
8.9,11.58,11.84,12.4,14.86,-0.82,-3.02,3.129,0.089,0.896,512.9832,0.996
9.0,11.18,10.8,12.47,14.98,-1.29,-4.18,4.375,0.09,0.854,512.96505,0.996
9.1,11.58,11.84,12.35,14.94,-0.77,-3.1,3.194,0.091,0.894,512.94954,0.996
9.2,11.58,11.84,12.37,15.07,-0.79,-3.23,3.325,0.092,0.889,512.93039,0.996
9.3,11.58,11.84,12.34,14.67,-0.76,-2.83,2.93,0.093,0.902,512.91476,0.996
9.4,11.58,11.84,12.4,14.55,-0.82,-2.71,2.831,0.094,0.906,512.89686,0.996
9.5,11.58,11.83,12.3,14.64,-0.72,-2.81,2.901,0.095,0.903,512.88125,0.996
9.6,11.58,11.83,12.43,14.69,-0.85,-2.86,2.984,0.096,0.901,512.86728,0.996
9.7,11.58,11.83,12.56,14.69,-0.98,-2.86,3.023,0.097,0.899,512.85152,0.996
9.8,11.58,11.83,12.45,14.76,-0.87,-2.93,3.056,0.098,0.898,512.82863,0.996
9.9,11.58,11.83,12.58,14.76,-1.0,-2.93,3.096,0.099,0.897,512.80712,0.996
10.0,3.75,2.79,12.59,14.63,-8.84,-11.84,14.776,0.1,0.507,512.78156,0.996
10.1,5.56,7.92,12.54,14.5,-6.98,-6.58,9.593,0.101,0.68,512.76531,0.996
10.2,6.93,11.42,12.41,14.47,-5.48,-3.05,6.272,0.102,0.791,512.73993,0.996
10.3,7.86,13.55,12.5,14.57,-4.64,-1.02,4.751,0.103,0.842,512.71918,0.996
