Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,7,47520,100.0,-13.8,-8.2,-777.733,,,,-13.8,-8.2,-256.767,1,,,,
0.0,2,seeker,7,47520,100.0,-14.9,-4.3,-613.547,,,,-14.9,-4.3,-239.509,2,,,,
0.0,3,seeker,7,47520,100.0,17.4,15.8,-440.146,,,,17.4,15.8,-552.673,3,,,,
0.0,4,seeker,7,47520,100.0,1.1,-18.8,-1355.475,,,,1.1,-18.8,-353.572,4,,,,
0.0,5,explorer,10,47520,100.0,-18.0,-7.3,-836.5,,,,-18.0,-7.3,-376.3,5,,,,
0.0,6,explorer,10,47520,100.0,1.7,7.5,-132.1,,,,1.7,7.5,-59.2,6,,,,
0.0,7,explorer,10,47520,100.0,-0.8,-1.2,-368.2,,,,-0.8,-1.2,-2.3,7,,,,
0.0,8,explorer,10,47520,100.0,15.9,8.3,-465.8,,,,15.9,8.3,-322.5,8,,,,
0.0,9,explorer,10,47520,100.0,5.9,-5.2,-616.6,,,,5.9,-5.2,-62.2,9,,,,
0.0,10,explorer,10,47520,100.0,-7.6,-2.4,-423.9,,,,-7.6,-2.4,-63.9,10,,,,
0.0,11,explorer,10,47520,100.0,6.6,10.9,-148.2,,,,6.6,10.9,-163.0,11,,,,
0.0,12,explorer,10,47520,100.0,16.8,9.6,-478.6,,,,16.8,9.6,-374.1,12,,,,
0.0,13,explorer,10,47520,100.0,-9.7,-18.8,-1377.2,,,,-9.7,-18.8,-448.9,13,,,,
0.0,14,explorer,10,47520,100.0,-9.7,16.0,-41.0,,,,-9.7,16.0,-349.3,14,,,,
0.0,15,explorer,10,47520,100.0,17.1,0.3,-730.6,,,,17.1,0.3,-292.1,15,,,,
0.0,16,explorer,10,47520,100.0,19.5,-1.2,-890.0,,,,19.5,-1.2,-381.7,16,,,,
0.0,17,explorer,10,47520,100.0,-15.8,13.0,-174.0,,,,-15.8,13.0,-418.6,17,,,,
0.0,18,explorer,10,47520,100.0,14.3,17.8,-316.8,,,,14.3,17.8,-520.4,18,,,,
0.0,19,explorer,10,47520,100.0,13.0,7.4,-378.8,,,,13.0,7.4,-224.1,19,,,,
0.0,20,explorer,10,47520,100.0,-7.1,-10.0,-786.0,,,,-7.1,-10.0,-151.8,20,,,,
0.0,21,explorer,10,47520,100.0,-7.8,16.0,-21.6,,,,-7.8,16.0,-316.1,21,,,,
0.0,22,explorer,10,47520,100.0,-18.6,1.8,-483.8,,,,-18.6,1.8,-349.3,22,,,,
0.0,23,explorer,10,47520,100.0,-13.0,-12.1,-980.6,,,,-13.0,-12.1,-314.6,23,,,,
0.0,24,explorer,10,47520,100.0,-7.4,12.0,-48.0,,,,-7.4,12.0,-198.3,24,,,,
0.0,25,isocontour,6,47520,100.0,11.7,9.7,-295.0,,,,11.7,9.7,-230.7,25,,,,
0.0,26,isocontour,6,47520,100.0,12.1,13.6,-261.4,,,,12.1,13.6,-331.7,26,,,,
0.0,27,isocontour,6,47520,100.0,8.8,5.7,-296.6,,,,8.8,5.7,-109.5,27,,,,
0.0,28,isocontour,6,47520,100.0,19.3,6.0,-656.4,,,,19.3,6.0,-406.9,28,,,,
0.0,29,isocontour,6,47520,100.0,-6.8,-11.9,-888.3,,,,-6.8,-11.9,-187.5,29,,,,
0.0,Target,,,,,-3.52,17.76,-327.723,1.16,-0.65,,,,,,,,,
0.1,1,seeker,7,47519.96,100.0,-13.8,-8.2,-786.461,-0.2,-0.3,0.4,-7.6,-2.4,-63.9,10,5,1,4,0
0.1,2,seeker,7,47518.25,100.0,-14.8,-4.1,-614.593,0.3,1.1,1.1,-7.6,-2.4,-63.9,10,6,1,5,0
0.1,3,seeker,7,47519.99,100.0,17.4,15.9,-437.409,0.1,0.1,0.1,13.0,7.4,-224.1,19,5,0,4,1
0.1,4,seeker,7,47520.0,100.0,1.1,-18.8,-1362.383,0.1,-0.0,0.1,1.1,-18.8,-353.572,4,0,0,0,0
0.1,5,explorer,10,47512.35,99.98,-18.1,-7.4,-853.1,-1.6,-0.9,1.8,-14.9,-4.3,-239.5,2,4,2,2,0
0.1,6,explorer,10,47512.84,99.98,1.5,7.6,-130.5,-1.7,0.5,1.8,-0.8,-1.2,-2.3,7,2,0,2,0
