Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,19.9,22.6,11.6,-17.6,97.0,0.0
0.1,0.249,45.14,0.001,19.8,22.6,11.5,-17.6,97.0,0.465
0.2,0.249,45.14,0.001,19.9,22.6,11.6,-17.5,96.8,0.466
0.3,0.249,45.14,0.002,19.9,22.6,11.5,-17.6,97.2,0.464
0.4,0.249,45.14,0.003,20.0,22.6,11.4,-17.5,97.4,0.463
0.5,0.249,45.14,0.003,20.0,22.7,11.4,-17.5,97.6,0.462
0.6,0.249,45.14,0.004,20.1,22.7,11.5,-17.4,97.4,0.463
0.7,0.249,45.14,0.005,20.1,22.8,11.4,-17.4,97.8,0.462
0.8,0.249,45.14,0.005,20.2,22.7,11.4,-17.4,97.8,0.462
0.9,0.249,45.14,0.006,20.3,22.7,11.3,-17.3,98.0,0.461
1.0,0.249,45.14,0.007,20.4,22.7,11.3,-17.3,98.2,0.46
1.1,0.249,45.14,0.007,20.3,22.7,11.2,-17.4,98.4,0.459
1.2,0.249,45.14,0.008,20.3,22.6,11.0,-17.4,98.6,0.458
1.3,0.249,45.14,0.009,20.2,22.5,10.8,-17.5,98.8,0.457
1.4,0.248,45.14,0.009,20.2,22.4,10.6,-17.5,99.0,0.456
1.5,0.248,45.14,0.01,20.2,22.2,10.4,-17.5,99.0,0.456
1.6,0.246,45.14,0.011,20.2,22.1,10.1,-17.5,99.4,0.454
1.7,0.245,45.14,0.011,20.1,21.9,9.9,-17.6,99.4,0.454
1.8,0.244,45.14,0.012,20.0,21.7,9.7,-17.7,99.4,0.454
1.9,0.242,45.14,0.013,19.8,21.5,9.4,-17.8,99.4,0.454
2.0,0.241,45.14,0.013,19.5,21.3,9.3,-17.9,98.8,0.457
2.1,0.238,45.14,0.014,19.4,21.1,9.2,-17.9,98.4,0.459
2.2,0.235,45.14,0.015,19.5,21.0,9.1,-17.9,98.6,0.458
2.3,0.232,45.14,0.015,19.5,20.7,8.8,-17.8,98.4,0.459
2.4,0.228,45.14,0.016,19.5,20.4,8.6,-17.8,98.2,0.46
2.5,0.224,45.14,0.017,19.5,20.3,8.5,-17.8,98.2,0.46
2.6,0.219,45.14,0.017,19.5,20.0,8.3,-17.7,97.8,0.462
2.7,0.215,45.14,0.018,19.6,19.7,8.1,-17.6,97.6,0.462
2.8,0.21,45.14,0.019,19.5,19.6,8.1,-17.6,97.2,0.464
2.9,0.204,45.14,0.019,19.5,19.3,8.0,-17.6,96.8,0.466
3.0,0.198,45.14,0.02,19.4,19.1,7.8,-17.6,96.6,0.467
3.1,0.192,45.14,0.021,19.4,18.9,7.6,-17.7,96.8,0.466
3.2,0.186,45.14,0.021,19.5,18.7,7.3,-17.7,97.2,0.464
