Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,23,0.0,16.9,22.6,,,0.249
0.0,24,0.0,19.9,-17.6,,,0.249
0.0,25,0.0,11.6,15.1,,,0.249
0.1,23,0.0,16.8,22.6,1.0,11.284,0.249
0.1,24,0.0,19.8,-17.6,0.0,22.568,0.249
0.1,25,0.0,11.5,15.1,1.0,11.284,0.249
0.2,23,0.0,16.9,22.6,1.0,11.284,0.249
0.2,24,0.0,19.9,-17.5,0.0,22.568,0.249
0.2,25,0.0,11.6,15.1,1.0,11.284,0.249
0.3,23,0.0,16.9,22.6,1.0,11.284,0.249
0.3,24,0.0,19.9,-17.6,0.0,22.568,0.249
0.3,25,0.0,11.5,15.1,1.0,11.284,0.249
0.4,23,0.0,16.9,22.6,1.0,11.284,0.249
0.4,24,0.0,20.0,-17.5,0.0,22.568,0.249
0.4,25,0.0,11.4,15.1,1.0,11.284,0.249
0.5,23,0.0,16.9,22.7,1.0,11.284,0.249
0.5,24,0.0,20.0,-17.5,0.0,22.568,0.249
0.5,25,0.0,11.4,15.1,1.0,11.284,0.249
0.6,23,0.0,17.0,22.7,1.0,11.284,0.249
0.6,24,0.0,20.1,-17.4,0.0,22.568,0.249
0.6,25,0.0,11.5,15.2,1.0,11.284,0.249
0.7,23,0.0,16.9,22.8,1.0,11.284,0.249
0.7,24,0.0,20.1,-17.4,0.0,22.568,0.249
0.7,25,0.0,11.4,15.2,1.0,11.284,0.249
0.8,23,0.0,17.0,22.7,1.0,11.284,0.249
0.8,24,0.0,20.2,-17.4,0.0,22.568,0.249
0.8,25,0.0,11.4,15.2,1.0,11.284,0.249
0.9,23,0.0,16.9,22.7,1.0,11.284,0.249
0.9,24,0.0,20.3,-17.3,0.0,22.568,0.249
0.9,25,0.0,11.3,15.2,1.0,11.284,0.249
1.0,23,0.0,16.9,22.7,1.0,11.284,0.249
1.0,24,0.0,20.4,-17.3,0.0,22.568,0.249
1.0,25,0.0,11.3,15.2,1.0,11.284,0.249
1.1,23,0.0,16.9,22.7,1.0,11.284,0.249
1.1,24,0.0,20.3,-17.4,0.0,22.568,0.249
1.1,25,0.001,11.2,15.2,1.0,11.284,0.248
1.2,23,0.0,16.8,22.6,1.0,11.284,0.249
1.2,24,0.0,20.3,-17.4,0.0,22.568,0.249
1.2,25,0.002,11.0,15.2,1.0,11.284,0.248
1.3,23,0.0,16.6,22.5,1.0,11.284,0.249
1.3,24,0.0,20.2,-17.5,0.0,22.568,0.249
1.3,25,0.004,10.8,15.2,1.0,11.284,0.248
1.4,23,0.0,16.5,22.4,1.0,11.284,0.249
1.4,24,0.0,20.2,-17.5,0.0,22.568,0.249
1.4,25,0.008,10.6,15.2,1.0,11.284,0.247
1.5,23,0.0,16.5,22.2,1.0,11.284,0.249
1.5,24,0.0,20.2,-17.5,0.0,22.568,0.249
1.5,25,0.014,10.4,15.2,1.0,11.284,0.245
1.6,23,0.001,16.5,22.1,1.0,11.284,0.248
1.6,24,0.001,20.2,-17.5,0.0,22.568,0.248
1.6,25,0.022,10.1,15.2,1.0,11.284,0.243
1.7,23,0.001,16.4,21.9,1.0,11.284,0.248
1.7,24,0.002,20.1,-17.6,0.0,22.568,0.248
1.7,25,0.033,9.9,15.2,1.0,11.284,0.24
1.8,23,0.002,16.2,21.7,1.0,11.284,0.248
1.8,24,0.003,20.0,-17.7,0.0,22.568,0.248
1.8,25,0.047,9.7,15.1,1.0,11.284,0.237
1.9,23,0.005,16.0,21.5,1.0,11.284,0.247
1.9,24,0.005,19.8,-17.8,0.0,22.568,0.247
1.9,25,0.065,9.4,15.0,1.0,11.284,0.232
2.0,23,0.008,15.9,21.3,1.0,11.284,0.247
2.0,24,0.008,19.5,-17.9,0.0,22.568,0.247
2.0,25,0.084,9.3,14.8,1.0,11.284,0.228
2.1,23,0.011,15.8,21.1,1.0,11.284,0.246
2.1,24,0.011,19.4,-17.9,0.0,22.568,0.246
2.1,25,0.106,9.2,14.7,1.0,11.284,0.222
2.2,23,0.017,15.6,21.0,1.0,11.284,0.244
2.2,24,0.016,19.5,-17.9,0.0,22.568,0.245
2.2,25,0.13,9.1,14.6,1.0,11.284,0.216
2.3,23,0.024,15.6,20.7,1.0,11.284,0.243
2.3,24,0.021,19.5,-17.8,0.0,22.568,0.243
2.3,25,0.158,8.8,14.5,1.0,11.284,0.209
2.4,23,0.032,15.5,20.4,1.0,11.284,0.241
2.4,24,0.027,19.5,-17.8,0.0,22.568,0.242
2.4,25,0.189,8.6,14.3,1.0,11.284,0.202
2.5,23,0.042,15.4,20.3,1.0,11.284,0.238
2.5,24,0.035,19.5,-17.8,0.0,22.568,0.24
2.5,25,0.221,8.5,14.1,1.0,11.284,0.194
2.6,23,0.053,15.3,20.0,1.0,11.284,0.235
2.6,24,0.043,19.5,-17.7,0.0,22.568,0.238
2.6,25,0.257,8.3,14.0,1.0,11.284,0.185
2.7,23,0.067,15.3,19.7,1.0,11.284,0.232
2.7,24,0.052,19.6,-17.6,0.0,22.568,0.236
2.7,25,0.293,8.1,13.8,1.0,11.284,0.176
2.8,23,0.08,15.2,19.6,1.0,11.284,0.229
2.8,24,0.062,19.5,-17.6,0.0,22.568,0.233
2.8,25,0.327,8.1,13.7,1.0,11.284,0.167
2.9,23,0.097,15.1,19.3,1.0,11.284,0.224
2.9,24,0.073,19.5,-17.6,0.0,22.568,0.23
2.9,25,0.366,8.0,13.5,1.0,11.284,0.158
3.0,23,0.115,14.9,19.1,1.0,11.284,0.22
3.0,24,0.084,19.4,-17.6,0.0,22.568,0.228
3.0,25,0.409,7.8,13.2,1.0,11.284,0.147
3.1,23,0.135,14.7,18.9,1.0,11.284,0.215
3.1,24,0.095,19.4,-17.7,0.0,22.568,0.225
3.1,25,0.454,7.6,13.0,1.0,11.284,0.136
3.2,23,0.157,14.5,18.7,1.0,11.284,0.21
3.2,24,0.106,19.5,-17.7,0.0,22.568,0.222
3.2,25,0.493,7.3,13.0,1.0,11.284,0.126
3.3,23,0.179,14.3,18.5,1.0,11.284,0.204
3.3,24,0.118,19.4,-17.9,0.0,22.568,0.219
3.3,25,0.528,7.3,12.8,1.0,11.284,0.117
3.4,23,0.203,14.1,18.3,1.0,11.284,0.198
3.4,24,0.132,19.2,-18.0,0.0,22.568,0.216
3.4,25,0.573,7.1,12.6,1.0,11.284,0.106
3.5,23,0.227,13.8,18.2,1.0,11.284,0.192
3.5,24,0.145,19.2,-18.1,0.0,22.568,0.213
3.5,25,0.616,7.0,12.5,1.0,11.284,0.095
3.6,23,0.254,13.6,18.0,1.0,11.284,0.185
3.6,24,0.158,19.1,-18.2,0.0,22.568,0.209
3.6,25,0.661,7.0,12.2,1.0,11.284,0.084
3.7,23,0.278,13.3,17.9,1.0,11.284,0.179
3.7,24,0.171,19.1,-18.3,0.0,22.568,0.206
3.7,25,0.71,6.9,11.9,1.0,11.284,0.072
3.8,23,0.301,13.2,17.8,1.0,11.284,0.174
3.8,24,0.185,19.0,-18.3,0.0,22.568,0.203
3.8,25,0.755,6.7,11.8,1.0,11.284,0.061
3.9,23,0.327,13.0,17.7,1.0,11.284,0.167
3.9,24,0.199,18.9,-18.4,0.0,22.568,0.199
3.9,25,0.791,6.7,11.6,1.0,11.284,0.052
4.0,23,0.351,12.9,17.6,1.0,11.284,0.161
4.0,24,0.212,18.8,-18.6,0.0,22.568,0.196
4.0,25,0.829,6.7,11.4,1.0,11.284,0.043
4.1,23,0.379,12.7,17.4,1.0,11.284,0.154
4.1,24,0.225,18.7,-18.7,0.0,22.568,0.193
4.1,25,0.868,6.6,11.3,1.0,11.284,0.033
4.2,23,0.406,12.5,17.3,1.0,11.284,0.148
4.2,24,0.242,18.6,-18.8,0.0,22.568,0.188
4.2,25,0.917,6.5,11.0,1.0,11.284,0.021
4.3,23,0.429,12.3,17.3,1.0,11.284,0.142
4.3,24,0.256,18.5,-18.9,0.0,22.568,0.185
4.3,25,0.958,6.5,10.8,1.0,11.284,0.01
4.4,23,0.455,12.1,17.2,1.0,11.284,0.135
4.4,24,0.271,18.4,-19.0,0.0,22.568,0.181
4.4,25,0.994,6.6,10.6,1.0,11.284,0.001
4.5,23,0.482,12.0,17.0,1.0,11.284,0.129
4.5,24,0.284,18.3,-19.0,0.0,22.568,0.178
4.5,25,1.025,6.5,10.6,1.0,11.284,0.006
4.6,23,0.506,11.9,16.9,1.0,11.284,0.123
4.6,24,0.296,18.4,-19.0,0.0,22.568,0.175
4.6,25,1.03,6.6,10.7,1.0,11.284,0.007
4.7,23,0.532,11.7,16.9,1.0,11.284,0.116
4.7,24,0.308,18.3,-19.2,0.0,22.568,0.172
4.7,25,1.031,6.6,11.0,1.0,11.284,0.008
4.8,23,0.558,11.4,16.8,1.0,11.284,0.11
4.8,24,0.323,18.2,-19.3,0.0,22.568,0.168
4.8,25,1.041,6.5,11.2,1.0,11.284,0.01
4.9,23,0.585,11.3,16.6,1.0,11.284,0.103
4.9,24,0.335,18.1,-19.4,0.0,22.568,0.165
4.9,25,1.048,6.4,11.4,1.0,11.284,0.012
5.0,23,0.608,11.2,16.5,1.0,11.284,0.097
5.0,24,0.352,17.9,-19.5,0.0,22.568,0.161
5.0,25,1.07,6.3,11.5,1.0,11.284,0.017
5.1,23,0.637,11.0,16.4,1.0,11.284,0.09
5.1,24,0.364,17.7,-19.7,0.0,22.568,0.158
5.1,25,1.092,6.0,11.6,1.0,11.284,0.023
5.2,23,0.66,10.9,16.3,1.0,11.284,0.085
5.2,24,0.38,17.4,-19.8,0.0,22.568,0.154
5.2,25,1.106,5.9,11.7,1.0,11.284,0.026
5.3,23,0.681,10.7,16.3,1.0,11.284,0.079
5.3,24,0.392,17.3,-19.9,0.0,22.568,0.151
5.3,25,1.111,5.8,11.9,1.0,11.284,0.028
5.4,23,0.702,10.6,16.2,1.0,11.284,0.074
5.4,24,0.408,17.1,-20.0,0.0,22.568,0.147
5.4,25,1.113,5.8,12.1,1.0,11.284,0.028
5.5,23,0.731,10.4,16.1,1.0,11.284,0.067
5.5,24,0.421,16.9,-20.1,0.0,22.568,0.144
5.5,25,1.11,5.9,12.4,1.0,11.284,0.027
5.6,23,0.763,10.2,15.9,1.0,11.284,0.059
5.6,24,0.436,16.7,-20.2,0.0,22.568,0.14
5.6,25,1.113,5.9,12.5,1.0,11.284,0.028
5.7,23,0.788,10.1,15.7,1.0,11.284,0.053
5.7,24,0.446,16.5,-20.3,0.0,22.568,0.138
5.7,25,1.112,6.0,12.7,1.0,11.284,0.028
5.8,23,0.813,10.0,15.5,1.0,11.284,0.046
5.8,24,0.458,16.3,-20.5,0.0,22.568,0.135
5.8,25,1.111,6.3,12.8,1.0,11.284,0.028
5.9,23,0.836,9.9,15.4,1.0,11.284,0.041
5.9,24,0.468,16.1,-20.7,0.0,22.568,0.132
5.9,25,1.121,6.5,12.7,1.0,11.284,0.03
6.0,23,0.862,9.9,15.2,1.0,11.284,0.034
6.0,24,0.477,16.0,-20.9,0.0,22.568,0.13
6.0,25,1.133,6.8,12.6,1.0,11.284,0.033
6.1,23,0.878,10.0,15.1,1.0,11.284,0.03
6.1,24,0.487,15.9,-21.0,0.0,22.568,0.128
6.1,25,1.149,7.0,12.5,1.0,11.284,0.037
6.2,23,0.896,10.0,14.9,1.0,11.284,0.026
6.2,24,0.502,15.7,-21.0,0.0,22.568,0.124
6.2,25,1.157,7.2,12.4,1.0,11.284,0.039
6.3,23,0.92,9.9,14.8,1.0,11.284,0.02
6.3,24,0.515,15.4,-21.1,0.0,22.568,0.121
