Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,3.67,-1.06,21.5,14.86,-17.83,-15.92,23.903,0.0,0.522,660.0,1.0
0.1,3.9,0.32,21.39,14.4,-17.49,-14.08,22.453,0.001,0.551,659.49157,0.999
0.2,3.82,1.39,21.43,13.84,-17.61,-12.45,21.567,0.001,0.569,658.9101,0.998
0.3,4.03,3.11,21.91,13.75,-17.88,-10.64,20.806,0.002,0.584,658.49024,0.998
0.4,4.18,4.49,21.67,13.52,-17.49,-9.03,19.684,0.003,0.606,658.09615,0.997
0.5,4.74,0.93,21.49,13.5,-16.75,-12.57,20.942,0.003,0.581,657.703,0.997
0.6,6.04,5.14,21.91,13.51,-15.87,-8.37,17.942,0.004,0.641,657.29922,0.996
0.7,7.07,8.43,22.38,13.19,-15.31,-4.76,16.033,0.005,0.679,657.00781,0.995
0.8,10.69,10.49,22.14,12.99,-11.45,-2.5,11.72,0.005,0.766,656.66619,0.995
0.9,11.49,11.77,22.28,13.15,-10.79,-1.38,10.878,0.006,0.782,656.24146,0.994
1.0,3.88,-0.71,22.76,12.85,-18.88,-13.56,23.245,0.007,0.535,655.8133,0.994
1.1,6.23,1.65,22.79,12.99,-16.56,-11.34,20.071,0.007,0.599,655.49189,0.993
1.2,8.53,3.58,22.93,12.42,-14.4,-8.84,16.897,0.008,0.662,655.18039,0.993
1.3,9.95,5.62,22.76,12.42,-12.81,-6.8,14.503,0.009,0.71,654.83899,0.992
1.4,11.33,6.76,23.16,11.99,-11.83,-5.23,12.935,0.009,0.741,654.49782,0.992
1.5,6.51,1.5,22.95,11.61,-16.44,-10.11,19.3,0.01,0.614,654.19478,0.991
1.6,12.38,6.79,22.8,11.14,-10.42,-4.35,11.292,0.011,0.774,653.81891,0.991
1.7,13.44,9.63,23.13,11.21,-9.69,-1.58,9.818,0.011,0.804,653.46159,0.99
1.8,13.3,10.99,23.37,10.65,-10.07,0.34,10.076,0.012,0.798,653.05807,0.989
1.9,13.37,11.29,23.69,10.14,-10.32,1.15,10.384,0.013,0.792,652.66226,0.989
2.0,4.44,-0.4,24.0,10.21,-19.56,-10.61,22.252,0.013,0.555,652.2416,0.988
2.1,7.06,1.57,24.1,9.62,-17.04,-8.05,18.846,0.014,0.623,651.80024,0.988
2.2,9.53,3.35,23.94,9.67,-14.41,-6.32,15.735,0.015,0.685,651.37708,0.987
2.3,11.5,4.94,24.38,9.54,-12.88,-4.6,13.677,0.015,0.726,650.97604,0.986
2.4,12.19,6.97,24.31,9.64,-12.12,-2.67,12.411,0.016,0.752,650.48907,0.986
2.5,6.88,1.58,24.06,9.28,-17.18,-7.7,18.827,0.017,0.623,650.128,0.985
2.6,12.02,6.5,24.5,9.16,-12.48,-2.66,12.76,0.017,0.745,649.70761,0.984
2.7,13.16,9.24,24.35,8.65,-11.19,0.59,11.206,0.018,0.776,649.33733,0.984
2.8,14.01,10.46,24.71,8.66,-10.7,1.8,10.85,0.019,0.783,648.88795,0.983
2.9,14.42,11.2,25.15,8.37,-10.73,2.83,11.097,0.019,0.778,648.54759,0.983
3.0,5.1,0.11,24.61,8.48,-19.51,-8.37,21.23,0.02,0.575,648.11867,0.982
3.1,8.55,1.89,24.68,7.88,-16.13,-5.99,17.206,0.021,0.656,647.74865,0.981
3.2,10.87,3.75,25.07,7.47,-14.2,-3.72,14.679,0.021,0.706,647.32759,0.981
3.3,12.51,5.7,24.93,7.48,-12.42,-1.78,12.547,0.022,0.749,646.92572,0.98
3.4,13.71,6.93,24.82,6.93,-11.11,0.0,11.11,0.023,0.778,646.39629,0.979
3.5,7.38,1.82,24.57,6.52,-17.19,-4.7,17.821,0.023,0.644,645.94562,0.979
3.6,12.71,5.82,24.51,5.94,-11.8,-0.12,11.801,0.024,0.764,645.58802,0.978
3.7,14.03,7.38,24.42,5.37,-10.39,2.01,10.583,0.025,0.788,645.24845,0.978
3.8,14.8,8.94,24.71,5.41,-9.91,3.53,10.52,0.025,0.79,644.8322,0.977
3.9,15.09,10.57,24.94,5.49,-9.85,5.08,11.083,0.026,0.778,644.44919,0.976
4.0,5.78,0.5,24.78,5.55,-19.0,-5.05,19.66,0.027,0.607,644.07799,0.976
4.1,9.24,2.24,24.57,5.06,-15.33,-2.82,15.587,0.027,0.688,643.62171,0.975
4.2,11.53,3.78,24.32,5.03,-12.79,-1.25,12.851,0.028,0.743,643.20384,0.975
4.3,12.61,5.79,24.62,5.05,-12.01,0.74,12.033,0.029,0.759,642.80424,0.974
4.4,13.75,6.92,25.01,4.95,-11.26,1.97,11.431,0.029,0.771,642.40689,0.973
4.5,8.06,2.09,24.91,4.86,-16.85,-2.77,17.076,0.03,0.658,641.98219,0.973
4.6,12.73,5.49,24.78,4.94,-12.05,0.55,12.063,0.031,0.759,641.61561,0.972
4.7,14.02,7.89,24.97,4.36,-10.95,3.53,11.505,0.031,0.77,641.32165,0.972
4.8,14.37,9.21,25.27,3.87,-10.9,5.34,12.138,0.032,0.757,640.9623,0.971
4.9,14.69,9.86,24.58,3.9,-9.89,5.96,11.547,0.033,0.769,640.71336,0.971
5.0,6.48,0.85,24.54,3.31,-18.06,-2.46,18.227,0.033,0.635,640.34629,0.97
5.1,9.42,2.03,24.72,3.4,-15.3,-1.37,15.361,0.034,0.693,640.04093,0.97
5.2,11.68,3.22,24.4,3.24,-12.72,-0.02,12.72,0.035,0.746,639.69851,0.969
5.3,12.77,4.87,24.26,2.68,-11.49,2.19,11.697,0.035,0.766,639.35406,0.969
5.4,13.59,5.81,24.52,2.16,-10.93,3.65,11.523,0.036,0.77,639.04115,0.968
5.5,8.32,2.06,24.57,2.28,-16.25,-0.22,16.251,0.037,0.675,638.73571,0.968
5.6,12.42,5.15,24.69,1.68,-12.27,3.47,12.751,0.037,0.745,638.36519,0.967
5.7,13.58,6.94,24.56,1.78,-10.98,5.16,12.132,0.038,0.757,637.97124,0.967
5.8,13.8,6.93,24.22,1.59,-10.42,5.34,11.709,0.039,0.766,637.6215,0.966
5.9,14.44,6.15,23.93,1.54,-9.49,4.61,10.55,0.039,0.789,637.30708,0.966
6.0,7.23,0.87,23.94,0.94,-16.71,-0.07,16.71,0.04,0.666,636.89118,0.965
6.1,10.01,1.49,24.21,0.94,-14.2,0.55,14.211,0.041,0.716,636.38796,0.964
6.2,11.17,0.58,24.57,0.8,-13.4,-0.22,13.402,0.041,0.732,636.02872,0.964
6.3,12.17,0.35,24.83,0.82,-12.66,-0.47,12.669,0.042,0.747,635.68578,0.963
6.4,12.75,0.72,25.05,0.87,-12.3,-0.15,12.301,0.043,0.754,635.31963,0.963
6.5,8.7,-0.14,24.93,0.68,-16.23,-0.82,16.251,0.043,0.675,634.97074,0.962
6.6,12.19,0.73,25.3,0.48,-13.11,0.25,13.112,0.044,0.738,634.53251,0.961
6.7,13.91,1.23,24.47,0.35,-10.56,0.88,10.597,0.045,0.788,634.18561,0.961
6.8,14.7,1.12,24.12,0.15,-9.42,0.97,9.47,0.045,0.811,633.86984,0.96
6.9,15.34,0.69,23.79,-0.26,-8.45,0.95,8.503,0.046,0.83,633.40481,0.96
7.0,7.96,0.76,23.46,-0.33,-15.5,1.09,15.538,0.047,0.689,632.89802,0.959
7.1,10.62,0.49,23.19,-0.33,-12.57,0.82,12.597,0.047,0.748,632.41748,0.958
7.2,13.04,-0.13,23.28,-0.22,-10.24,0.09,10.24,0.048,0.795,631.96808,0.958
7.3,14.68,-0.53,23.56,-0.23,-8.88,-0.3,8.885,0.049,0.822,631.58279,0.957
7.4,15.58,-0.64,23.7,-0.81,-8.12,0.17,8.122,0.049,0.838,631.32283,0.957
7.5,9.56,-0.64,24.05,-1.03,-14.49,0.39,14.495,0.05,0.71,630.87955,0.956
7.6,13.97,-0.8,24.11,-0.92,-10.14,0.12,10.141,0.051,0.797,630.50892,0.955
7.7,16.53,-0.84,24.45,-1.26,-7.92,0.42,7.931,0.051,0.841,630.15154,0.955
7.8,17.73,-0.6,24.16,-1.26,-6.43,0.66,6.464,0.052,0.871,629.78171,0.954
7.9,18.78,-0.14,24.19,-1.87,-5.41,1.73,5.68,0.053,0.886,629.36755,0.954
8.0,8.64,0.3,24.5,-2.28,-15.86,2.58,16.068,0.053,0.679,628.95349,0.953
8.1,11.54,-0.45,24.81,-2.38,-13.27,1.93,13.41,0.054,0.732,628.51693,0.952
8.2,14.3,-0.83,24.52,-2.87,-10.22,2.04,10.422,0.055,0.792,628.14251,0.952
8.3,15.4,-0.73,24.76,-3.35,-9.36,2.62,9.72,0.055,0.806,627.90345,0.951
