Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-14.6,0.9,,,9.09,9.59,23.69,8.69,25.234,0.0,0.505,0.939,0.344,
0.1,1,-14.7,0.9,-0.7,0.1,9.57,9.61,24.27,8.71,25.786,0.001,0.516,0.941,0.338,-0.8838755304101837
0.2,1,-14.7,0.9,-0.6,0.1,9.97,9.72,24.67,8.82,26.199,0.001,0.524,0.942,0.337,-0.8741776315789473
0.3,1,-14.8,0.9,-0.6,0.1,9.79,9.46,24.59,8.56,26.037,0.002,0.521,0.944,0.329,-0.8774671052631577
0.4,1,-14.7,0.9,1.3,0.6,10.03,8.93,24.73,8.03,26.001,0.003,0.52,0.951,0.309,0.9928072625698324
0.5,1,-14.6,1.0,1.3,0.6,10.55,8.82,25.15,7.82,26.338,0.003,0.527,0.955,0.297,0.9914106145251397
0.6,1,-14.4,1.1,1.3,0.6,10.77,8.27,25.17,7.17,26.171,0.004,0.523,0.962,0.274,0.9881284916201118
0.7,1,-14.2,1.1,2.6,0.8,11.1,8.39,25.3,7.29,26.329,0.005,0.527,0.961,0.277,1.0000735294117646
0.8,1,-13.9,1.2,2.6,0.8,11.31,8.56,25.21,7.36,26.262,0.005,0.525,0.96,0.28,1.0
0.9,1,-13.7,1.3,2.5,0.2,11.82,8.35,25.52,7.05,26.476,0.006,0.53,0.964,0.266,0.9821371610845295
1.0,1,-13.4,1.3,2.6,0.8,12.14,7.83,25.54,6.53,26.362,0.007,0.527,0.969,0.248,0.9991911764705882
1.1,1,-13.2,1.4,2.6,0.3,12.02,7.36,25.22,5.96,25.915,0.007,0.518,0.973,0.23,0.9930454719144057
1.2,1,-12.9,1.4,2.6,0.9,11.87,6.91,24.77,5.51,25.375,0.008,0.507,0.976,0.217,0.9934205743366049
1.3,1,-12.6,1.6,2.5,1.2,11.76,6.42,24.36,4.82,24.832,0.009,0.497,0.981,0.194,0.968373602596466
1.4,1,-12.4,1.7,2.5,1.2,12.17,6.42,24.57,4.72,25.019,0.009,0.5,0.982,0.189,0.9671114316624594
1.5,1,-12.1,1.8,2.5,1.2,12.65,6.22,24.75,4.42,25.142,0.01,0.503,0.984,0.176,0.963288856833754
1.6,1,-11.9,1.8,2.7,0.5,13.0,5.73,24.9,3.93,25.208,0.011,0.504,0.988,0.156,0.9998543335761108
1.7,1,-11.6,1.9,2.5,0.5,12.9,5.2,24.5,3.3,24.721,0.011,0.494,0.991,0.133,0.9976470588235294
1.8,1,-11.4,2.0,2.5,1.2,12.97,4.62,24.37,2.62,24.51,0.012,0.49,0.994,0.107,0.942445005409304
1.9,1,-11.1,2.1,2.5,0.5,13.41,4.39,24.51,2.29,24.617,0.013,0.492,0.996,0.093,0.9947058823529413
2.0,1,-10.9,2.1,2.6,0.6,13.66,3.84,24.56,1.74,24.622,0.013,0.492,0.997,0.071,0.9875562218890556
2.1,1,-10.6,2.2,2.4,1.3,13.5,3.32,24.1,1.12,24.126,0.014,0.483,0.999,0.046,0.900476364968853
2.2,1,-10.4,2.3,2.5,0.7,13.19,3.08,23.59,0.78,23.603,0.015,0.472,0.999,0.033,0.97095531587057
2.3,1,-10.1,2.4,2.3,1.3,13.05,2.53,23.15,0.13,23.15,0.015,0.463,1.0,0.006,0.8735049205147615
2.4,1,-9.9,2.6,2.6,1.3,13.39,2.07,23.29,-0.53,23.296,0.016,0.466,1.0,-0.023,0.8841073271413828
2.5,1,-9.6,2.7,2.5,0.7,13.17,2.09,22.77,-0.61,22.778,0.017,0.456,1.0,-0.027,0.9557395993836671
2.6,1,-9.4,2.7,2.6,0.7,13.44,1.57,22.84,-1.13,22.868,0.017,0.457,0.999,-0.049,0.9517638321574452
2.7,1,-9.1,2.8,2.4,0.7,13.14,1.5,22.24,-1.3,22.278,0.018,0.446,0.998,-0.058,0.94184
2.8,1,-8.9,2.9,2.4,0.7,13.03,0.92,21.93,-1.98,22.019,0.019,0.44,0.996,-0.09,0.93096
2.9,1,-8.6,3.0,2.6,1.4,12.89,1.0,21.49,-2.0,21.583,0.019,0.432,0.996,-0.093,0.8328479512360312
3.0,1,-8.4,3.1,2.3,0.7,12.84,0.4,21.24,-2.7,21.411,0.02,0.428,0.992,-0.126,0.9123960066555739
3.1,1,-8.2,3.2,2.3,1.4,13.03,-0.16,21.23,-3.36,21.494,0.021,0.43,0.988,-0.156,0.7627181581878945
3.2,1,-7.9,3.3,2.3,0.8,13.33,-0.2,21.23,-3.5,21.517,0.021,0.43,0.987,-0.163,0.8787268993839835
3.3,1,-7.7,3.4,2.2,1.3,13.37,-0.8,21.07,-4.2,21.485,0.022,0.43,0.981,-0.195,0.7454794520547946
3.4,1,-7.5,3.6,2.5,1.4,13.6,-0.77,21.1,-4.37,21.548,0.023,0.431,0.979,-0.203,0.7550785340314135
3.5,1,-7.2,3.7,2.5,1.4,13.87,-1.24,21.07,-4.94,21.641,0.023,0.433,0.974,-0.228,0.738499127399651
3.6,1,-7.0,3.8,2.3,0.8,13.5,-1.38,20.5,-5.18,21.144,0.024,0.423,0.97,-0.245,0.8357289527720738
3.7,1,-6.8,3.9,2.3,0.7,13.22,-1.88,20.02,-5.78,20.838,0.025,0.417,0.961,-0.277,0.8387687188019965
3.8,1,-6.5,3.9,2.5,0.7,13.43,-1.85,19.93,-5.75,20.743,0.025,0.415,0.961,-0.277,0.8507704160246532
3.9,1,-6.3,3.9,2.3,-0.7,13.31,-1.73,19.61,-5.63,20.402,0.026,0.408,0.961,-0.276,0.999792013311148
4.0,1,-6.1,3.8,2.1,-1.0,13.62,-1.84,19.72,-5.64,20.511,0.027,0.41,0.961,-0.275,0.9858555460017197
4.1,1,-5.8,3.7,2.5,-0.6,13.66,-2.43,19.46,-6.13,20.403,0.027,0.408,0.954,-0.3,0.997666277712952
4.2,1,-5.6,3.6,2.6,-1.3,13.36,-2.94,18.96,-6.54,20.056,0.028,0.401,0.945,-0.326,0.9909872721018231
