Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,2.08,4.14,9.09,9.59,-7.01,-5.45,8.879,0.0,0.822,66.0,1.0
0.1,2.0,4.24,9.57,9.61,-7.57,-5.37,9.281,0.001,0.814,65.90365,0.999
0.2,1.94,4.3,9.97,9.72,-8.03,-5.42,9.688,0.001,0.806,65.82897,0.997
0.3,-0.2,5.88,9.79,9.46,-9.99,-3.58,10.612,0.002,0.788,65.78799,0.997
0.4,4.86,7.24,10.03,8.93,-5.17,-1.69,5.439,0.003,0.891,65.71308,0.996
0.5,6.86,5.6,10.55,8.82,-3.69,-3.22,4.897,0.003,0.902,65.6488,0.995
0.6,10.8,7.44,10.77,8.27,0.03,-0.83,0.831,0.004,0.983,65.62984,0.994
0.7,10.78,7.52,11.1,8.39,-0.32,-0.87,0.927,0.005,0.981,65.61571,0.994
0.8,10.82,7.66,11.31,8.56,-0.49,-0.9,1.025,0.005,0.98,65.53926,0.993
0.9,10.9,7.9,11.82,8.35,-0.92,-0.45,1.024,0.006,0.98,65.49851,0.992
1.0,1.88,4.56,12.14,7.83,-10.26,-3.27,10.768,0.007,0.785,65.41869,0.991
1.1,4.16,7.0,12.02,7.36,-7.86,-0.36,7.868,0.007,0.843,65.31063,0.99
1.2,10.3,7.24,11.87,6.91,-1.57,0.33,1.604,0.008,0.968,65.28989,0.989
1.3,11.0,9.18,11.76,6.42,-0.76,2.76,2.863,0.009,0.943,65.17694,0.988
1.4,11.0,9.2,12.17,6.42,-1.17,2.78,3.016,0.009,0.94,65.08817,0.986
1.5,6.5,6.26,12.65,6.22,-6.15,0.04,6.15,0.01,0.877,65.03748,0.985
1.6,11.04,9.38,13.0,5.73,-1.96,3.65,4.143,0.011,0.917,65.00179,0.985
1.7,11.0,9.2,12.9,5.2,-1.9,4.0,4.428,0.011,0.911,64.96252,0.984
1.8,11.0,9.2,12.97,4.62,-1.97,4.58,4.986,0.012,0.9,64.88753,0.983
1.9,11.0,9.2,13.41,4.39,-2.41,4.81,5.38,0.013,0.892,64.84094,0.982
2.0,2.0,5.06,13.66,3.84,-11.66,1.22,11.724,0.013,0.766,64.79601,0.982
2.1,6.98,9.4,13.5,3.32,-6.52,6.08,8.915,0.014,0.822,64.74758,0.981
2.2,11.58,11.32,13.19,3.08,-1.61,8.24,8.396,0.015,0.832,64.72141,0.981
2.3,11.6,11.3,13.05,2.53,-1.45,8.77,8.889,0.015,0.822,64.69597,0.98
2.4,11.6,11.3,13.39,2.07,-1.79,9.23,9.402,0.016,0.812,64.66916,0.98
2.5,6.68,6.98,13.17,2.09,-6.49,4.89,8.126,0.017,0.837,64.64316,0.979
2.6,11.92,11.68,13.44,1.57,-1.52,10.11,10.224,0.017,0.796,64.61683,0.979
2.7,11.96,11.68,13.14,1.5,-1.18,10.18,10.248,0.018,0.795,64.59377,0.979
2.8,12.16,11.86,13.03,0.92,-0.87,10.94,10.975,0.019,0.78,64.5683,0.978
2.9,12.2,11.9,12.89,1.0,-0.69,10.9,10.922,0.019,0.782,64.54015,0.978
3.0,2.74,5.38,12.84,0.4,-10.1,4.98,11.261,0.02,0.775,64.51623,0.978
3.1,8.14,10.32,13.03,-0.16,-4.89,10.48,11.565,0.021,0.769,64.48986,0.977
3.2,12.22,12.12,13.33,-0.2,-1.11,12.32,12.37,0.021,0.753,64.46725,0.977
3.3,12.0,12.2,13.37,-0.8,-1.37,13.0,13.072,0.022,0.739,64.44354,0.976
3.4,11.98,12.24,13.6,-0.77,-1.62,13.01,13.11,0.023,0.738,64.41725,0.976
3.5,6.9,7.1,13.87,-1.24,-6.97,8.34,10.869,0.023,0.783,64.38718,0.976
3.6,12.2,12.16,13.5,-1.38,-1.3,13.54,13.602,0.024,0.728,64.36122,0.975
3.7,12.2,12.0,13.22,-1.88,-1.02,13.88,13.917,0.025,0.722,64.33573,0.975
3.8,12.08,11.8,13.43,-1.85,-1.35,13.65,13.717,0.025,0.726,64.31101,0.974
3.9,8.22,1.06,13.31,-1.73,-5.09,2.79,5.804,0.026,0.884,64.28772,0.974
4.0,3.44,5.48,13.62,-1.84,-10.18,7.32,12.539,0.027,0.749,64.26478,0.974
4.1,4.7,-0.48,13.66,-2.43,-8.96,1.95,9.17,0.027,0.817,64.23892,0.973
4.2,7.4,-1.64,13.36,-2.94,-5.96,1.3,6.1,0.028,0.878,64.21063,0.973
4.3,7.42,-1.64,13.01,-3.38,-5.59,1.74,5.855,0.029,0.883,64.18137,0.972
4.4,7.52,-1.7,12.93,-3.98,-5.41,2.28,5.871,0.029,0.883,64.15197,0.972
4.5,6.34,4.14,12.94,-4.56,-6.6,8.7,10.92,0.03,0.782,64.12841,0.972
4.6,7.7,-2.02,13.11,-5.06,-5.41,3.04,6.206,0.031,0.876,64.10228,0.971
4.7,7.72,-2.22,12.67,-5.17,-4.95,2.95,5.762,0.031,0.885,64.07564,0.971
4.8,7.78,-2.16,12.5,-5.75,-4.72,3.59,5.93,0.032,0.881,64.05198,0.97
4.9,7.8,-2.0,12.49,-6.32,-4.69,4.32,6.376,0.033,0.872,64.02701,0.97
5.0,4.3,4.98,12.63,-6.27,-8.33,11.25,13.998,0.033,0.72,63.9765,0.969
5.1,5.7,-1.36,12.8,-6.72,-7.1,5.36,8.896,0.034,0.822,63.9505,0.969
5.2,8.12,-2.38,12.53,-6.61,-4.41,4.23,6.111,0.035,0.878,63.91052,0.968
5.3,8.28,-2.6,12.78,-6.79,-4.5,4.19,6.149,0.035,0.877,63.86977,0.968
5.4,8.44,-2.84,12.9,-6.72,-4.46,3.88,5.912,0.036,0.882,63.83274,0.967
5.5,6.84,3.52,12.97,-6.62,-6.13,10.14,11.849,0.037,0.763,63.80079,0.967
5.6,8.98,-2.86,12.84,-7.2,-3.86,4.34,5.808,0.037,0.884,63.76591,0.966
5.7,9.16,-2.96,12.7,-7.05,-3.54,4.09,5.409,0.038,0.892,63.74623,0.966
5.8,9.24,-2.98,12.9,-7.42,-3.66,4.44,5.754,0.039,0.885,63.71986,0.965
5.9,9.36,-2.92,13.1,-7.81,-3.74,4.89,6.156,0.039,0.877,63.70019,0.965
6.0,4.88,4.48,12.83,-8.36,-7.95,12.84,15.102,0.04,0.698,63.66672,0.965
6.1,7.36,-2.24,13.05,-8.66,-5.69,6.42,8.579,0.041,0.828,63.63596,0.964
6.2,9.54,-3.32,13.24,-8.7,-3.7,5.38,6.53,0.041,0.869,63.60981,0.964
6.3,9.72,-3.3,13.47,-8.83,-3.75,5.53,6.682,0.042,0.866,63.57501,0.963
6.4,10.0,-3.2,13.6,-8.79,-3.6,5.59,6.649,0.043,0.867,63.53204,0.963
6.5,7.4,3.24,13.19,-8.76,-5.79,12.0,13.324,0.043,0.734,63.50886,0.962
6.6,10.3,-3.1,13.37,-9.14,-3.07,6.04,6.775,0.044,0.864,63.47659,0.962
6.7,10.3,-3.1,13.24,-8.98,-2.94,5.88,6.574,0.045,0.869,63.43071,0.961
6.8,10.9,-3.1,12.74,-9.15,-1.84,6.05,6.324,0.045,0.874,63.396,0.961
6.9,11.08,-3.14,12.38,-9.64,-1.3,6.5,6.629,0.046,0.867,63.36465,0.96
7.0,5.82,3.68,11.99,-9.56,-6.17,13.24,14.607,0.047,0.708,63.33563,0.96
7.1,9.44,-2.82,11.6,-9.47,-2.16,6.65,6.992,0.047,0.86,63.28334,0.959
7.2,11.6,-3.92,11.2,-9.39,0.4,5.47,5.485,0.048,0.89,63.2143,0.958
7.3,11.6,-4.26,10.71,-9.43,0.89,5.17,5.246,0.049,0.895,63.15702,0.957
7.4,11.8,-4.52,10.38,-9.93,1.42,5.41,5.593,0.049,0.888,63.10948,0.956
7.5,8.14,2.52,10.18,-9.74,-2.04,12.26,12.429,0.05,0.751,63.08764,0.956
7.6,12.1,-4.8,10.36,-10.04,1.74,5.24,5.521,0.051,0.89,63.03223,0.955
7.7,12.44,-5.08,10.11,-10.57,2.33,5.49,5.964,0.051,0.881,62.97208,0.954
7.8,12.74,-5.28,9.81,-11.08,2.93,5.8,6.498,0.052,0.87,62.90626,0.953
7.9,12.8,-5.52,9.88,-11.51,2.92,5.99,6.664,0.053,0.867,62.86876,0.953
8.0,6.68,3.22,9.92,-11.95,-3.24,15.17,15.512,0.053,0.69,62.81281,0.952
8.1,6.54,-2.52,9.45,-11.88,-2.91,9.36,9.802,0.054,0.804,62.78979,0.951
8.2,6.54,-2.48,9.05,-11.74,-2.51,9.26,9.594,0.055,0.808,62.75595,0.951
8.3,6.54,-2.44,8.88,-12.25,-2.34,9.81,10.085,0.055,0.798,62.73609,0.951
8.4,6.58,-2.4,8.34,-12.27,-1.76,9.87,10.026,0.056,0.799,62.68808,0.95
8.5,8.78,1.8,8.5,-12.49,0.28,14.29,14.293,0.057,0.714,62.63879,0.949
8.6,6.52,-2.42,8.22,-12.98,-1.7,10.56,10.696,0.057,0.786,62.61519,0.949
8.7,6.54,-2.4,8.38,-13.09,-1.84,10.69,10.847,0.058,0.783,62.53741,0.948
8.8,6.58,-2.38,7.83,-13.11,-1.25,10.73,10.803,0.059,0.784,62.50616,0.947
