Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,0.3,5.7,,,-24.3,-22.15,-24.6,-27.85,37.159,0.0,0.743,-0.662,-0.749,
0.0,2,-21.4,4.3,,,-24.3,-22.15,-2.9,-26.45,26.609,0.0,0.532,-0.109,-0.994,
0.0,3,22.6,14.7,,,-24.3,-22.15,-46.9,-36.85,59.645,0.0,1.193,-0.786,-0.618,
0.1,1,0.3,5.7,-0.2,-0.4,-24.8,-22.12,-25.1,-27.82,37.469,0.001,0.749,-0.67,-0.742,0.963758389261745
0.1,2,-21.4,4.4,-0.2,0.3,-24.8,-22.12,-3.4,-26.52,26.737,0.001,0.535,-0.127,-0.992,-0.754016620498615
0.1,3,22.6,14.8,0.6,0.8,-24.8,-22.12,-47.4,-36.92,60.082,0.001,1.202,-0.789,-0.614,-0.9646
0.2,1,0.2,5.7,-0.9,-0.4,-25.27,-21.74,-25.47,-27.44,37.439,0.001,0.749,-0.68,-0.733,0.9189847715736041
0.2,2,-21.4,4.4,0.0,0.3,-25.27,-21.74,-3.87,-26.14,26.425,0.001,0.528,-0.146,-0.989,-0.9889999999999999
0.2,3,22.7,14.8,0.5,0.2,-25.27,-21.74,-47.97,-36.54,60.302,0.001,1.206,-0.795,-0.606,-0.9623376623376624
0.3,1,0.2,5.6,-0.2,-0.4,-24.94,-21.92,-25.14,-27.52,37.274,0.002,0.745,-0.674,-0.738,0.9619686800894856
0.3,2,-21.4,4.4,0.0,0.4,-24.94,-21.92,-3.54,-26.32,26.557,0.002,0.531,-0.133,-0.991,-0.991
0.3,3,22.7,14.8,0.3,0.2,-24.94,-21.92,-47.64,-36.72,60.149,0.002,1.203,-0.792,-0.61,-0.9961218836565098
0.4,1,0.1,5.6,-0.2,-0.4,-25.4,-21.53,-25.5,-27.13,37.233,0.003,0.745,-0.685,-0.729,0.9588366890380314
0.4,2,-21.4,4.5,-0.1,1.0,-25.4,-21.53,-4.0,-26.03,26.336,0.003,0.527,-0.152,-0.988,-0.9679601990049752
0.4,3,22.8,14.9,0.7,0.2,-25.4,-21.53,-48.2,-36.43,60.418,0.003,1.208,-0.798,-0.603,-0.932967032967033
0.5,1,0.1,5.6,-0.9,-0.3,-24.76,-21.16,-24.86,-26.76,36.526,0.003,0.731,-0.681,-0.733,0.877555321390938
0.5,2,-21.5,4.6,-0.3,0.9,-24.76,-21.16,-3.26,-25.76,25.965,0.003,0.519,-0.126,-0.992,-0.9009483667017913
0.5,3,22.9,14.9,0.8,0.4,-24.76,-21.16,-47.66,-36.06,59.765,0.003,1.195,-0.797,-0.603,-0.9829977628635347
