Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3195.24,0.001,1.278
0.2,3115.24,0.001,1.246
0.3,3092.38,0.002,1.237
0.4,3085.71,0.003,1.234
0.5,2891.27,0.003,1.157
0.6,2900.79,0.004,1.16
0.7,2955.87,0.005,1.182
0.8,2980.32,0.005,1.192
0.9,3272.54,0.006,1.309
1.0,3166.98,0.007,1.267
1.1,3076.35,0.007,1.231
1.2,3172.54,0.008,1.269
1.3,2885.24,0.009,1.154
1.4,2824.76,0.009,1.13
1.5,2824.76,0.01,1.13
1.6,2824.76,0.011,1.13
1.7,2824.76,0.011,1.13
1.8,2824.76,0.012,1.13
1.9,2824.76,0.013,1.13
2.0,3108.1,0.013,1.243
2.1,3088.1,0.014,1.235
2.2,3141.43,0.015,1.257
2.3,3101.43,0.015,1.241
2.4,3191.9,0.016,1.277
2.5,3165.71,0.017,1.266
2.6,3148.57,0.017,1.259
2.7,2881.9,0.018,1.153
2.8,2881.9,0.019,1.153
2.9,2881.9,0.019,1.153
3.0,2881.9,0.02,1.153
3.1,2881.9,0.021,1.153
3.2,2928.57,0.021,1.171
3.3,2881.9,0.022,1.153
3.4,2889.05,0.023,1.156
3.5,2909.05,0.023,1.164
3.6,2875.72,0.024,1.15
3.7,3142.38,0.025,1.257
3.8,3142.38,0.025,1.257
3.9,2822.38,0.026,1.129
4.0,2822.38,0.027,1.129
4.1,2822.38,0.027,1.129
4.2,2822.38,0.028,1.129
4.3,2789.05,0.029,1.116
4.4,2821.91,0.029,1.129
4.5,2772.54,0.03,1.109
4.6,2738.57,0.031,1.095
4.7,2921.91,0.031,1.169
4.8,2952.54,0.032,1.181
4.9,2910.17,0.033,1.164
5.0,2632.73,0.033,1.053
5.1,2611.62,0.034,1.045
5.2,2635.25,0.035,1.054
5.3,2626.06,0.035,1.05
5.4,2566.06,0.036,1.026
5.5,2550.2,0.037,1.02
5.6,2531.82,0.037,1.013
5.7,2547.37,0.038,1.019
5.8,2552.63,0.039,1.021
5.9,2500.91,0.039,1.0
6.0,2491.21,0.04,0.996
6.1,2491.21,0.041,0.996
6.2,2480.39,0.041,0.992
6.3,2461.3,0.042,0.985
6.4,2481.3,0.043,0.993
6.5,2476.53,0.043,0.991
6.6,2535.23,0.044,1.014
6.7,2535.23,0.045,1.014
6.8,2535.23,0.045,1.014
6.9,2523.15,0.046,1.009
7.0,2513.44,0.047,1.005
7.1,2487.64,0.047,0.995
7.2,2472.16,0.048,0.989
7.3,2685.49,0.049,1.074
7.4,2685.49,0.049,1.074
7.5,2685.49,0.05,1.074
