Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2591.11,0.001,1.036
0.2,2591.11,0.001,1.036
0.3,2591.11,0.002,1.036
0.4,2550.64,0.003,1.02
0.5,2550.64,0.003,1.02
0.6,2591.11,0.004,1.036
0.7,2568.26,0.005,1.027
0.8,2568.26,0.005,1.027
0.9,2568.26,0.006,1.027
1.0,2591.11,0.007,1.036
1.1,2568.26,0.007,1.027
1.2,2548.26,0.008,1.019
1.3,2529.84,0.009,1.012
1.4,2529.84,0.009,1.012
1.5,2309.84,0.01,0.924
1.6,2282.7,0.011,0.913
1.7,2282.7,0.011,0.913
1.8,2242.22,0.012,0.897
1.9,2275.55,0.013,0.91
2.0,2188.41,0.013,0.875
2.1,2188.41,0.014,0.875
2.2,2135.08,0.015,0.854
2.3,2089.05,0.015,0.836
2.4,2069.05,0.016,0.828
2.5,2015.71,0.017,0.806
2.6,1995.24,0.017,0.798
2.7,1995.24,0.018,0.798
2.8,1960.16,0.019,0.784
2.9,1936.82,0.019,0.775
3.0,1990.16,0.02,0.796
3.1,1969.68,0.021,0.788
3.2,1953.02,0.021,0.781
3.3,1953.02,0.022,0.781
3.4,1953.02,0.023,0.781
3.5,1953.02,0.023,0.781
3.6,1926.03,0.024,0.77
3.7,1914.92,0.025,0.766
3.8,1914.92,0.025,0.766
3.9,1914.92,0.026,0.766
4.0,1986.5,0.027,0.795
4.1,1972.54,0.027,0.789
4.2,1972.54,0.028,0.789
4.3,1945.39,0.029,0.778
4.4,1944.28,0.029,0.778
4.5,1949.84,0.03,0.78
4.6,1949.84,0.031,0.78
4.7,1938.73,0.031,0.775
4.8,1930.65,0.032,0.772
4.9,1930.65,0.033,0.772
5.0,1912.39,0.033,0.765
5.1,1912.39,0.034,0.765
5.2,1895.12,0.035,0.758
5.3,1892.09,0.035,0.757
5.4,1886.53,0.036,0.755
5.5,1886.53,0.037,0.755
5.6,1876.23,0.037,0.75
5.7,1860.2,0.038,0.744
5.8,1834.95,0.039,0.734
5.9,1834.95,0.039,0.734
6.0,1805.72,0.04,0.722
6.1,1805.72,0.041,0.722
6.2,1805.72,0.041,0.722
6.3,1797.46,0.042,0.719
6.4,1803.49,0.043,0.721
6.5,1797.29,0.043,0.719
6.6,1777.29,0.044,0.711
6.7,1751.57,0.045,0.701
6.8,1789.01,0.045,0.716
6.9,1752.37,0.046,0.701
7.0,1752.01,0.047,0.701
7.1,1736.84,0.047,0.695
7.2,1666.38,0.048,0.667
7.3,1654.36,0.049,0.662
7.4,1664.33,0.049,0.666
7.5,1645.06,0.05,0.658
7.6,1633.82,0.051,0.654
7.7,1633.82,0.051,0.654
7.8,1633.82,0.052,0.654
7.9,1617.92,0.053,0.647
8.0,1617.92,0.053,0.647
8.1,1600.26,0.054,0.64
8.2,1600.26,0.055,0.64
8.3,1586.58,0.055,0.635
8.4,1586.58,0.056,0.635
8.5,1586.58,0.057,0.635
8.6,1568.56,0.057,0.627
8.7,1527.61,0.058,0.611
8.8,1523.74,0.059,0.609
8.9,1516.57,0.059,0.607
9.0,1497.82,0.06,0.599
9.1,1474.83,0.061,0.59
9.2,1478.26,0.061,0.591
9.3,1459.9,0.062,0.584
9.4,1424.66,0.063,0.57
9.5,1433.4,0.063,0.573
9.6,1410.89,0.064,0.564
9.7,1398.2,0.065,0.559
9.8,1419.4,0.065,0.568
9.9,1403.84,0.066,0.562
10.0,1397.43,0.067,0.559
10.1,1430.28,0.067,0.572
10.2,1428.37,0.068,0.571
10.3,1387.3,0.069,0.555
10.4,1382.36,0.069,0.553
10.5,1373.27,0.07,0.549
10.6,1389.7,0.071,0.556
10.7,1391.95,0.071,0.557
10.8,1370.06,0.072,0.548
10.9,1361.93,0.073,0.545
11.0,1399.54,0.073,0.56
11.1,1396.16,0.074,0.558
11.2,1452.14,0.075,0.581
11.3,1452.14,0.075,0.581
11.4,1438.21,0.076,0.575
11.5,1428.93,0.077,0.572
11.6,1425.12,0.077,0.57
11.7,1423.82,0.078,0.57
11.8,1440.11,0.079,0.576
11.9,1440.11,0.079,0.576
12.0,1451.08,0.08,0.58
12.1,1462.83,0.081,0.585
12.2,1480.15,0.081,0.592
12.3,1491.15,0.082,0.596
12.4,1491.15,0.083,0.596
12.5,1512.32,0.083,0.605
12.6,1504.29,0.084,0.602
12.7,1507.12,0.085,0.603
12.8,1504.29,0.085,0.602
12.9,1504.29,0.086,0.602
13.0,1507.12,0.087,0.603
13.1,1510.2,0.087,0.604
13.2,1517.3,0.088,0.607
13.3,1526.3,0.089,0.611
13.4,1527.47,0.089,0.611
13.5,1531.91,0.09,0.613
13.6,1526.3,0.091,0.611
13.7,1527.47,0.091,0.611
13.8,1531.91,0.092,0.613
13.9,1546.95,0.093,0.619
14.0,1607.6,0.093,0.643
14.1,1628.77,0.094,0.652
14.2,1696.49,0.095,0.679
14.3,1697.66,0.095,0.679
14.4,2000.0,0.096,0.8
14.5,2000.0,0.097,0.8
14.6,2000.0,0.097,0.8
14.7,2000.0,0.098,0.8
14.8,2000.0,0.099,0.8
14.9,2000.0,0.099,0.8
15.0,1931.11,0.1,0.772
15.1,1931.11,0.101,0.772
15.2,1911.11,0.101,0.764
15.3,1896.82,0.102,0.759
15.4,1840.1,0.103,0.736
15.5,1841.27,0.103,0.737
15.6,1804.76,0.104,0.722
15.7,1790.48,0.105,0.716
15.8,1739.36,0.105,0.696
15.9,1703.17,0.106,0.681
16.0,1695.34,0.107,0.678
16.1,1680.0,0.107,0.672
16.2,1677.09,0.108,0.671
16.3,1660.56,0.109,0.664
16.4,1650.87,0.109,0.66
16.5,1641.83,0.11,0.657
16.6,1641.93,0.111,0.657
16.7,1628.57,0.111,0.651
16.8,1628.57,0.112,0.651
16.9,1618.97,0.113,0.648
17.0,1616.75,0.113,0.647
17.1,1610.16,0.114,0.644
17.2,1611.32,0.115,0.645
17.3,1604.87,0.115,0.642
17.4,1601.91,0.116,0.641
17.5,1600.01,0.117,0.64
17.6,1600.01,0.117,0.64
17.7,1600.01,0.118,0.64
17.8,1600.01,0.119,0.64
17.9,1600.01,0.119,0.64
18.0,1600.01,0.12,0.64
18.1,1600.01,0.121,0.64
18.2,1600.01,0.121,0.64
18.3,1600.01,0.122,0.64
