Time,ID,behv,N,comm_area,Area Coverage
0.5,23,explorer,5.0,399.99999999999994,66.667
0.5,24,explorer,5.0,399.99999999999994,66.667
0.5,25,explorer,8.0,399.99999999999994,44.444
0.5,Target,,,,
0.6,1,seeker,2.0,399.99999999999994,133.333
0.6,2,seeker,8.0,399.99999999999994,44.444
0.6,3,seeker,7.0,399.99999999999994,50.0
0.6,4,seeker,1.0,399.99999999999994,200.0
0.6,5,seeker,1.0,399.99999999999994,200.0
0.6,6,seeker,6.0,399.99999999999994,57.143
0.6,7,seeker,2.0,399.99999999999994,133.333
0.6,8,seeker,2.0,399.99999999999994,133.333
0.6,9,seeker,9.0,399.99999999999994,40.0
0.6,10,seeker,1.0,399.99999999999994,200.0
0.6,11,seeker,1.0,399.99999999999994,200.0
0.6,12,seeker,2.0,399.99999999999994,133.333
0.6,13,explorer,0.0,399.99999999999994,400.0
0.6,14,explorer,5.0,399.99999999999994,66.667
0.6,15,explorer,8.0,399.99999999999994,44.444
0.6,16,explorer,1.0,399.99999999999994,200.0
0.6,17,explorer,2.0,399.99999999999994,133.333
0.6,18,explorer,1.0,399.99999999999994,200.0
0.6,19,explorer,1.0,399.99999999999994,200.0
0.6,20,explorer,7.0,399.99999999999994,50.0
0.6,21,explorer,1.0,399.99999999999994,200.0
0.6,22,explorer,2.0,399.99999999999994,133.333
0.6,23,explorer,5.0,399.99999999999994,66.667
0.6,24,explorer,5.0,399.99999999999994,66.667
0.6,25,explorer,8.0,399.99999999999994,44.444
0.6,Target,,,,
0.7,1,seeker,2.0,399.99999999999994,133.333
0.7,2,seeker,8.0,399.99999999999994,44.444
0.7,3,seeker,8.0,399.99999999999994,44.444
0.7,4,seeker,1.0,399.99999999999994,200.0
0.7,5,seeker,1.0,399.99999999999994,200.0
0.7,6,seeker,7.0,399.99999999999994,50.0
0.7,7,seeker,2.0,399.99999999999994,133.333
0.7,8,seeker,2.0,399.99999999999994,133.333
0.7,9,seeker,9.0,399.99999999999994,40.0
0.7,10,seeker,1.0,399.99999999999994,200.0
0.7,11,seeker,1.0,399.99999999999994,200.0
0.7,12,seeker,2.0,399.99999999999994,133.333
0.7,13,explorer,0.0,399.99999999999994,400.0
0.7,14,explorer,5.0,399.99999999999994,66.667
0.7,15,explorer,8.0,399.99999999999994,44.444
0.7,16,explorer,1.0,399.99999999999994,200.0
0.7,17,explorer,2.0,399.99999999999994,133.333
0.7,18,explorer,1.0,399.99999999999994,200.0
0.7,19,explorer,1.0,399.99999999999994,200.0
0.7,20,explorer,7.0,399.99999999999994,50.0
0.7,21,explorer,1.0,399.99999999999994,200.0
0.7,22,explorer,2.0,399.99999999999994,133.333
0.7,23,explorer,5.0,399.99999999999994,66.667
0.7,24,explorer,5.0,399.99999999999994,66.667
0.7,25,explorer,8.0,399.99999999999994,44.444
0.7,Target,,,,
0.8,1,seeker,2.0,399.99999999999994,133.333
0.8,2,seeker,8.0,399.99999999999994,44.444
0.8,3,seeker,8.0,399.99999999999994,44.444
0.8,4,seeker,1.0,399.99999999999994,200.0
0.8,5,seeker,1.0,399.99999999999994,200.0
0.8,6,seeker,7.0,399.99999999999994,50.0
0.8,7,seeker,2.0,399.99999999999994,133.333
0.8,8,seeker,2.0,399.99999999999994,133.333
0.8,9,seeker,9.0,399.99999999999994,40.0
0.8,10,seeker,1.0,399.99999999999994,200.0
0.8,11,seeker,1.0,399.99999999999994,200.0
0.8,12,seeker,3.0,399.99999999999994,100.0
0.8,13,explorer,0.0,399.99999999999994,400.0
0.8,14,explorer,5.0,399.99999999999994,66.667
0.8,15,explorer,8.0,399.99999999999994,44.444
0.8,16,explorer,1.0,399.99999999999994,200.0
0.8,17,explorer,2.0,399.99999999999994,133.333
0.8,18,explorer,1.0,399.99999999999994,200.0
0.8,19,explorer,1.0,399.99999999999994,200.0
0.8,20,explorer,7.0,399.99999999999994,50.0
0.8,21,explorer,1.0,399.99999999999994,200.0
0.8,22,explorer,2.0,399.99999999999994,133.333
0.8,23,explorer,5.0,399.99999999999994,66.667
0.8,24,explorer,5.0,399.99999999999994,66.667
0.8,25,explorer,9.0,399.99999999999994,40.0
0.8,Target,,,,
0.9,1,seeker,2.0,399.99999999999994,133.333
0.9,2,seeker,8.0,399.99999999999994,44.444
0.9,3,seeker,8.0,399.99999999999994,44.444
0.9,4,seeker,1.0,399.99999999999994,200.0
0.9,5,seeker,1.0,399.99999999999994,200.0
0.9,6,seeker,7.0,399.99999999999994,50.0
0.9,7,seeker,2.0,399.99999999999994,133.333
0.9,8,seeker,2.0,399.99999999999994,133.333
0.9,9,seeker,9.0,399.99999999999994,40.0
0.9,10,seeker,1.0,399.99999999999994,200.0
0.9,11,seeker,1.0,399.99999999999994,200.0
0.9,12,seeker,3.0,399.99999999999994,100.0
0.9,13,explorer,0.0,399.99999999999994,400.0
0.9,14,explorer,5.0,399.99999999999994,66.667
0.9,15,explorer,8.0,399.99999999999994,44.444
0.9,16,explorer,1.0,399.99999999999994,200.0
0.9,17,explorer,2.0,399.99999999999994,133.333
0.9,18,explorer,1.0,399.99999999999994,200.0
0.9,19,explorer,1.0,399.99999999999994,200.0
0.9,20,explorer,7.0,399.99999999999994,50.0
0.9,21,explorer,1.0,399.99999999999994,200.0
0.9,22,explorer,2.0,399.99999999999994,133.333
0.9,23,explorer,5.0,399.99999999999994,66.667
0.9,24,explorer,5.0,399.99999999999994,66.667
0.9,25,explorer,9.0,399.99999999999994,40.0
0.9,Target,,,,
1.0,1,seeker,2.0,399.99999999999994,133.333
1.0,2,seeker,8.0,399.99999999999994,44.444
1.0,3,seeker,8.0,399.99999999999994,44.444
1.0,4,seeker,1.0,399.99999999999994,200.0
1.0,5,seeker,1.0,399.99999999999994,200.0
1.0,6,seeker,7.0,399.99999999999994,50.0
1.0,7,seeker,3.0,399.99999999999994,100.0
1.0,8,seeker,2.0,399.99999999999994,133.333
1.0,9,seeker,9.0,399.99999999999994,40.0
1.0,10,seeker,1.0,399.99999999999994,200.0
1.0,11,seeker,1.0,399.99999999999994,200.0
1.0,12,seeker,3.0,399.99999999999994,100.0
1.0,13,explorer,0.0,399.99999999999994,400.0
1.0,14,explorer,5.0,399.99999999999994,66.667
1.0,15,explorer,8.0,399.99999999999994,44.444
1.0,16,explorer,1.0,399.99999999999994,200.0
1.0,17,explorer,2.0,399.99999999999994,133.333
1.0,18,explorer,1.0,399.99999999999994,200.0
1.0,19,explorer,1.0,399.99999999999994,200.0
1.0,20,explorer,7.0,399.99999999999994,50.0
1.0,21,explorer,1.0,399.99999999999994,200.0
1.0,22,explorer,4.0,399.99999999999994,80.0
1.0,23,explorer,6.0,399.99999999999994,57.143
1.0,24,explorer,5.0,399.99999999999994,66.667
1.0,25,explorer,9.0,399.99999999999994,40.0
1.0,Target,,,,
1.1,1,seeker,2.0,399.99999999999994,133.333
1.1,2,seeker,8.0,399.99999999999994,44.444
1.1,3,seeker,8.0,399.99999999999994,44.444
1.1,4,seeker,1.0,399.99999999999994,200.0
1.1,5,seeker,1.0,399.99999999999994,200.0
1.1,6,seeker,7.0,399.99999999999994,50.0
1.1,7,seeker,3.0,399.99999999999994,100.0
1.1,8,seeker,2.0,399.99999999999994,133.333
1.1,9,seeker,9.0,399.99999999999994,40.0
1.1,10,seeker,1.0,399.99999999999994,200.0
1.1,11,seeker,1.0,399.99999999999994,200.0
1.1,12,seeker,3.0,399.99999999999994,100.0
1.1,13,explorer,0.0,399.99999999999994,400.0
1.1,14,explorer,5.0,399.99999999999994,66.667
1.1,15,explorer,8.0,399.99999999999994,44.444
1.1,16,explorer,1.0,399.99999999999994,200.0
1.1,17,explorer,2.0,399.99999999999994,133.333
1.1,18,explorer,1.0,399.99999999999994,200.0
1.1,19,explorer,1.0,399.99999999999994,200.0
1.1,20,explorer,7.0,399.99999999999994,50.0
1.1,21,explorer,1.0,399.99999999999994,200.0
1.1,22,explorer,4.0,399.99999999999994,80.0
1.1,23,explorer,6.0,399.99999999999994,57.143
1.1,24,explorer,5.0,399.99999999999994,66.667
1.1,25,explorer,9.0,399.99999999999994,40.0
1.1,Target,,,,
1.2,1,seeker,2.0,399.99999999999994,133.333
1.2,2,seeker,8.0,399.99999999999994,44.444
1.2,3,seeker,8.0,399.99999999999994,44.444
1.2,4,seeker,1.0,399.99999999999994,200.0
1.2,5,seeker,1.0,399.99999999999994,200.0
1.2,6,seeker,7.0,399.99999999999994,50.0
1.2,7,seeker,3.0,399.99999999999994,100.0
1.2,8,seeker,2.0,399.99999999999994,133.333
1.2,9,seeker,9.0,399.99999999999994,40.0
1.2,10,seeker,1.0,399.99999999999994,200.0
1.2,11,seeker,1.0,399.99999999999994,200.0
1.2,12,seeker,3.0,399.99999999999994,100.0
1.2,13,explorer,0.0,399.99999999999994,400.0
1.2,14,explorer,5.0,399.99999999999994,66.667
1.2,15,explorer,8.0,399.99999999999994,44.444
1.2,16,explorer,1.0,399.99999999999994,200.0
1.2,17,explorer,2.0,399.99999999999994,133.333
1.2,18,explorer,1.0,399.99999999999994,200.0
1.2,19,explorer,1.0,399.99999999999994,200.0
1.2,20,explorer,7.0,399.99999999999994,50.0
1.2,21,explorer,1.0,399.99999999999994,200.0
1.2,22,explorer,4.0,399.99999999999994,80.0
1.2,23,explorer,6.0,399.99999999999994,57.143
1.2,24,explorer,5.0,399.99999999999994,66.667
1.2,25,explorer,9.0,399.99999999999994,40.0
1.2,Target,,,,
1.3,1,seeker,2.0,399.99999999999994,133.333
1.3,2,seeker,8.0,399.99999999999994,44.444
1.3,3,seeker,8.0,399.99999999999994,44.444
1.3,4,seeker,1.0,399.99999999999994,200.0
1.3,5,seeker,1.0,399.99999999999994,200.0
1.3,6,seeker,7.0,399.99999999999994,50.0
1.3,7,seeker,3.0,399.99999999999994,100.0
1.3,8,seeker,2.0,399.99999999999994,133.333
1.3,9,seeker,8.0,399.99999999999994,44.444
1.3,10,seeker,1.0,399.99999999999994,200.0
1.3,11,seeker,1.0,399.99999999999994,200.0
1.3,12,seeker,3.0,399.99999999999994,100.0
1.3,13,explorer,0.0,399.99999999999994,400.0
1.3,14,explorer,5.0,399.99999999999994,66.667
1.3,15,explorer,8.0,399.99999999999994,44.444
1.3,16,explorer,1.0,399.99999999999994,200.0
1.3,17,explorer,2.0,399.99999999999994,133.333
1.3,18,explorer,1.0,399.99999999999994,200.0
1.3,19,explorer,1.0,399.99999999999994,200.0
1.3,20,explorer,7.0,399.99999999999994,50.0
1.3,21,explorer,1.0,399.99999999999994,200.0
1.3,22,explorer,4.0,399.99999999999994,80.0
1.3,23,explorer,6.0,399.99999999999994,57.143
1.3,24,explorer,4.0,399.99999999999994,80.0
1.3,25,explorer,9.0,399.99999999999994,40.0
1.3,Target,,,,
1.4,1,seeker,2.0,399.99999999999994,133.333
1.4,2,seeker,8.0,399.99999999999994,44.444
1.4,3,seeker,8.0,399.99999999999994,44.444
1.4,4,seeker,1.0,399.99999999999994,200.0
1.4,5,seeker,1.0,399.99999999999994,200.0
1.4,6,seeker,7.0,399.99999999999994,50.0
1.4,7,seeker,3.0,399.99999999999994,100.0
1.4,8,seeker,2.0,399.99999999999994,133.333
1.4,9,seeker,8.0,399.99999999999994,44.444
1.4,10,seeker,1.0,399.99999999999994,200.0
1.4,11,seeker,1.0,399.99999999999994,200.0
1.4,12,seeker,3.0,399.99999999999994,100.0
1.4,13,explorer,0.0,399.99999999999994,400.0
1.4,14,explorer,5.0,399.99999999999994,66.667
1.4,15,explorer,8.0,399.99999999999994,44.444
1.4,16,explorer,1.0,399.99999999999994,200.0
1.4,17,explorer,2.0,399.99999999999994,133.333
1.4,18,explorer,1.0,399.99999999999994,200.0
1.4,19,explorer,1.0,399.99999999999994,200.0
1.4,20,explorer,7.0,399.99999999999994,50.0
1.4,21,explorer,1.0,399.99999999999994,200.0
1.4,22,explorer,4.0,399.99999999999994,80.0
1.4,23,explorer,6.0,399.99999999999994,57.143
1.4,24,explorer,4.0,399.99999999999994,80.0
1.4,25,explorer,9.0,399.99999999999994,40.0
1.4,Target,,,,
1.5,1,seeker,2.0,399.99999999999994,133.333
1.5,2,seeker,8.0,399.99999999999994,44.444
1.5,3,seeker,8.0,399.99999999999994,44.444
1.5,4,seeker,1.0,399.99999999999994,200.0
1.5,5,seeker,1.0,399.99999999999994,200.0
1.5,6,seeker,7.0,399.99999999999994,50.0
1.5,7,seeker,3.0,399.99999999999994,100.0
1.5,8,seeker,2.0,399.99999999999994,133.333
1.5,9,seeker,8.0,399.99999999999994,44.444
1.5,10,seeker,1.0,399.99999999999994,200.0
1.5,11,seeker,1.0,399.99999999999994,200.0
1.5,12,seeker,3.0,399.99999999999994,100.0
1.5,13,explorer,0.0,399.99999999999994,400.0
1.5,14,explorer,5.0,399.99999999999994,66.667
1.5,15,explorer,8.0,399.99999999999994,44.444
1.5,16,explorer,1.0,399.99999999999994,200.0
1.5,17,explorer,2.0,399.99999999999994,133.333
1.5,18,explorer,1.0,399.99999999999994,200.0
1.5,19,explorer,1.0,399.99999999999994,200.0
1.5,20,explorer,7.0,399.99999999999994,50.0
1.5,21,explorer,1.0,399.99999999999994,200.0
1.5,22,explorer,4.0,399.99999999999994,80.0
1.5,23,explorer,6.0,399.99999999999994,57.143
1.5,24,explorer,4.0,399.99999999999994,80.0
1.5,25,explorer,9.0,399.99999999999994,40.0
1.5,Target,,,,
1.6,1,seeker,2.0,399.99999999999994,133.333
1.6,2,seeker,8.0,399.99999999999994,44.444
1.6,3,seeker,8.0,399.99999999999994,44.444
1.6,4,seeker,1.0,399.99999999999994,200.0
1.6,5,seeker,1.0,399.99999999999994,200.0
1.6,6,seeker,7.0,399.99999999999994,50.0
1.6,7,seeker,3.0,399.99999999999994,100.0
1.6,8,seeker,2.0,399.99999999999994,133.333
1.6,9,seeker,8.0,399.99999999999994,44.444
1.6,10,seeker,1.0,399.99999999999994,200.0
1.6,11,seeker,1.0,399.99999999999994,200.0
1.6,12,seeker,3.0,399.99999999999994,100.0
1.6,13,explorer,0.0,399.99999999999994,400.0
1.6,14,explorer,5.0,399.99999999999994,66.667
1.6,15,explorer,8.0,399.99999999999994,44.444
1.6,16,explorer,1.0,399.99999999999994,200.0
1.6,17,explorer,2.0,399.99999999999994,133.333
1.6,18,explorer,1.0,399.99999999999994,200.0
1.6,19,explorer,1.0,399.99999999999994,200.0
1.6,20,explorer,7.0,399.99999999999994,50.0
1.6,21,explorer,1.0,399.99999999999994,200.0
1.6,22,explorer,4.0,399.99999999999994,80.0
1.6,23,explorer,6.0,399.99999999999994,57.143
1.6,24,explorer,4.0,399.99999999999994,80.0
1.6,25,explorer,9.0,399.99999999999994,40.0
1.6,Target,,,,
1.7,1,seeker,2.0,399.99999999999994,133.333
1.7,2,seeker,9.0,399.99999999999994,40.0
1.7,3,seeker,8.0,399.99999999999994,44.444
1.7,4,seeker,1.0,399.99999999999994,200.0
1.7,5,seeker,1.0,399.99999999999994,200.0
1.7,6,seeker,7.0,399.99999999999994,50.0
1.7,7,seeker,3.0,399.99999999999994,100.0
1.7,8,seeker,2.0,399.99999999999994,133.333
1.7,9,seeker,8.0,399.99999999999994,44.444
1.7,10,seeker,1.0,399.99999999999994,200.0
1.7,11,seeker,1.0,399.99999999999994,200.0
1.7,12,seeker,3.0,399.99999999999994,100.0
1.7,13,explorer,0.0,399.99999999999994,400.0
1.7,14,explorer,5.0,399.99999999999994,66.667
1.7,15,explorer,8.0,399.99999999999994,44.444
1.7,16,explorer,1.0,399.99999999999994,200.0
1.7,17,explorer,2.0,399.99999999999994,133.333
1.7,18,explorer,1.0,399.99999999999994,200.0
1.7,19,explorer,1.0,399.99999999999994,200.0
1.7,20,explorer,7.0,399.99999999999994,50.0
1.7,21,explorer,1.0,399.99999999999994,200.0
1.7,22,explorer,4.0,399.99999999999994,80.0
1.7,23,explorer,6.0,399.99999999999994,57.143
1.7,24,explorer,4.0,399.99999999999994,80.0
1.7,25,explorer,9.0,399.99999999999994,40.0
1.7,Target,,,,
1.8,1,seeker,2.0,399.99999999999994,133.333
1.8,2,seeker,10.0,399.99999999999994,36.364
1.8,3,seeker,7.0,399.99999999999994,50.0
1.8,4,seeker,1.0,399.99999999999994,200.0
1.8,5,seeker,1.0,399.99999999999994,200.0
1.8,6,seeker,7.0,399.99999999999994,50.0
1.8,7,seeker,4.0,399.99999999999994,80.0
1.8,8,seeker,2.0,399.99999999999994,133.333
1.8,9,seeker,8.0,399.99999999999994,44.444
1.8,10,seeker,1.0,399.99999999999994,200.0
1.8,11,seeker,1.0,399.99999999999994,200.0
1.8,12,seeker,4.0,399.99999999999994,80.0
1.8,13,explorer,0.0,399.99999999999994,400.0
1.8,14,explorer,5.0,399.99999999999994,66.667
1.8,15,explorer,7.0,399.99999999999994,50.0
1.8,16,explorer,1.0,399.99999999999994,200.0
1.8,17,explorer,2.0,399.99999999999994,133.333
1.8,18,explorer,1.0,399.99999999999994,200.0
1.8,19,explorer,1.0,399.99999999999994,200.0
1.8,20,explorer,6.0,399.99999999999994,57.143
1.8,21,explorer,1.0,399.99999999999994,200.0
1.8,22,explorer,4.0,399.99999999999994,80.0
1.8,23,explorer,6.0,399.99999999999994,57.143
1.8,24,explorer,3.0,399.99999999999994,100.0
1.8,25,explorer,10.0,399.99999999999994,36.364
1.8,Target,,,,
1.9,1,seeker,2.0,399.99999999999994,133.333
1.9,2,seeker,10.0,399.99999999999994,36.364
1.9,3,seeker,7.0,399.99999999999994,50.0
1.9,4,seeker,1.0,399.99999999999994,200.0
1.9,5,seeker,1.0,399.99999999999994,200.0
1.9,6,seeker,7.0,399.99999999999994,50.0
1.9,7,seeker,5.0,399.99999999999994,66.667
1.9,8,seeker,2.0,399.99999999999994,133.333
1.9,9,seeker,8.0,399.99999999999994,44.444
1.9,10,seeker,1.0,399.99999999999994,200.0
1.9,11,seeker,1.0,399.99999999999994,200.0
1.9,12,seeker,4.0,399.99999999999994,80.0
1.9,13,explorer,0.0,399.99999999999994,400.0
1.9,14,explorer,5.0,399.99999999999994,66.667
1.9,15,explorer,7.0,399.99999999999994,50.0
1.9,16,explorer,1.0,399.99999999999994,200.0
1.9,17,explorer,2.0,399.99999999999994,133.333
1.9,18,explorer,1.0,399.99999999999994,200.0
1.9,19,explorer,1.0,399.99999999999994,200.0
1.9,20,explorer,6.0,399.99999999999994,57.143
1.9,21,explorer,1.0,399.99999999999994,200.0
1.9,22,explorer,4.0,399.99999999999994,80.0
1.9,23,explorer,6.0,399.99999999999994,57.143
1.9,24,explorer,3.0,399.99999999999994,100.0
1.9,25,explorer,10.0,399.99999999999994,36.364
1.9,Target,,,,
2.0,1,seeker,2.0,399.99999999999994,133.333
2.0,2,seeker,10.0,399.99999999999994,36.364
2.0,3,seeker,7.0,399.99999999999994,50.0
2.0,4,seeker,1.0,399.99999999999994,200.0
2.0,5,seeker,1.0,399.99999999999994,200.0
2.0,6,seeker,8.0,399.99999999999994,44.444
2.0,7,seeker,5.0,399.99999999999994,66.667
2.0,8,seeker,2.0,399.99999999999994,133.333
2.0,9,seeker,8.0,399.99999999999994,44.444
2.0,10,seeker,2.0,399.99999999999994,133.333
2.0,11,seeker,1.0,399.99999999999994,200.0
2.0,12,seeker,4.0,399.99999999999994,80.0
2.0,13,explorer,1.0,399.99999999999994,200.0
2.0,14,explorer,5.0,399.99999999999994,66.667
2.0,15,explorer,7.0,399.99999999999994,50.0
2.0,16,explorer,1.0,399.99999999999994,200.0
2.0,17,explorer,2.0,399.99999999999994,133.333
2.0,18,explorer,1.0,399.99999999999994,200.0
2.0,19,explorer,1.0,399.99999999999994,200.0
2.0,20,explorer,6.0,399.99999999999994,57.143
2.0,21,explorer,1.0,399.99999999999994,200.0
2.0,22,explorer,4.0,399.99999999999994,80.0
2.0,23,explorer,6.0,399.99999999999994,57.143
2.0,24,explorer,3.0,399.99999999999994,100.0
2.0,25,explorer,10.0,399.99999999999994,36.364
2.0,Target,,,,
2.1,1,seeker,2.0,399.99999999999994,133.333
2.1,2,seeker,10.0,399.99999999999994,36.364
2.1,3,seeker,7.0,399.99999999999994,50.0
2.1,4,seeker,1.0,399.99999999999994,200.0
2.1,5,seeker,1.0,399.99999999999994,200.0
2.1,6,seeker,8.0,399.99999999999994,44.444
2.1,7,seeker,5.0,399.99999999999994,66.667
2.1,8,seeker,2.0,399.99999999999994,133.333
