Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,9,0.0,-21.6,-2.4,,,0.279
0.0,10,0.0,19.1,-6.0,,,0.279
0.0,11,0.0,-2.7,2.8,,,0.279
0.0,12,0.0,-5.5,24.8,,,0.279
0.0,13,0.0,-20.0,-18.0,,,0.279
0.0,14,0.0,-22.3,-22.3,,,0.279
0.0,15,0.0,-0.0,16.3,,,0.279
0.0,16,0.0,-23.4,-6.5,,,0.279
0.0,17,0.0,4.7,-6.3,,,0.279
0.0,18,0.0,-6.3,6.5,,,0.279
0.0,19,0.0,9.7,16.3,,,0.279
0.0,20,0.0,-4.0,-12.1,,,0.279
0.0,21,0.0,-15.2,16.2,,,0.279
0.0,22,0.0,6.9,-24.3,,,0.279
0.0,23,0.0,10.8,0.3,,,0.279
0.0,24,0.0,-11.2,-10.2,,,0.279
0.0,25,0.0,-12.5,3.5,,,0.279
0.1,9,0.0,-21.6,-2.3,2.0,7.523,0.279
0.1,10,0.0,19.2,-5.9,1.0,11.284,0.279
0.1,11,0.0,-2.8,2.9,2.0,7.523,0.279
0.1,12,0.0,-5.4,24.8,1.0,11.284,0.279
0.1,13,0.0,-20.0,-17.9,1.0,11.284,0.279
0.1,14,0.0,-22.3,-22.3,1.0,11.284,0.279
0.1,15,0.0,-0.1,16.3,2.0,7.523,0.279
0.1,16,0.0,-23.4,-6.4,1.0,11.284,0.279
0.1,17,0.0,4.6,-6.4,2.0,7.523,0.279
0.1,18,0.0,-6.3,6.4,2.0,7.523,0.279
0.1,19,0.0,9.6,16.3,1.0,11.284,0.279
0.1,20,0.0,-3.9,-12.2,2.0,7.523,0.279
0.1,21,0.0,-15.2,16.3,0.0,22.568,0.279
0.1,22,0.0,6.8,-24.4,0.0,22.568,0.279
0.1,23,0.0,10.8,0.2,2.0,7.523,0.279
0.1,24,0.0,-11.3,-10.2,1.0,11.284,0.279
0.1,25,0.0,-12.5,3.4,3.0,5.642,0.279
0.2,9,0.0,-21.4,-2.4,2.0,7.523,0.279
0.2,10,0.0,19.2,-6.0,1.0,11.284,0.279
0.2,11,0.0,-2.9,2.8,2.0,7.523,0.279
0.2,12,0.0,-5.5,24.9,1.0,11.284,0.279
0.2,13,0.0,-20.0,-18.0,1.0,11.284,0.279
0.2,14,0.0,-22.2,-22.4,1.0,11.284,0.279
0.2,15,0.0,-0.2,16.3,2.0,7.523,0.279
0.2,16,0.0,-23.4,-6.5,1.0,11.284,0.279
0.2,17,0.0,4.6,-6.4,2.0,7.523,0.279
0.2,18,0.0,-6.5,6.2,2.0,7.523,0.279
0.2,19,0.0,9.7,16.2,1.0,11.284,0.279
0.2,20,0.0,-3.8,-12.2,2.0,7.523,0.279
0.2,21,0.0,-15.3,16.3,0.0,22.568,0.279
0.2,22,0.0,6.7,-24.4,0.0,22.568,0.279
0.2,23,0.0,10.9,0.1,2.0,7.523,0.279
0.2,24,0.0,-11.4,-10.0,1.0,11.284,0.279
0.2,25,0.0,-12.5,3.3,3.0,5.642,0.279
0.3,9,0.0,-21.2,-2.3,2.0,7.523,0.279
0.3,10,0.0,19.3,-6.1,1.0,11.284,0.279
0.3,11,0.0,-3.2,2.6,2.0,7.523,0.279
0.3,12,0.0,-5.4,24.9,1.0,11.284,0.279
0.3,13,0.0,-20.1,-18.0,1.0,11.284,0.279
