Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,17,0.0,-6.4,-13.9,,,0.277
0.0,18,0.0,4.9,-21.8,,,0.277
0.0,19,0.0,21.4,-10.9,,,0.277
0.0,20,0.0,-19.9,-8.1,,,0.277
0.0,21,0.0,-9.5,0.4,,,0.277
0.0,22,0.0,-19.1,-18.4,,,0.277
0.0,23,0.0,-18.2,2.1,,,0.277
0.0,24,0.0,-21.0,-13.9,,,0.277
0.0,25,0.0,-6.7,-4.5,,,0.277
0.1,17,0.0,-6.4,-13.9,1.0,11.284,0.277
0.1,18,0.0,4.8,-21.8,0.0,22.568,0.277
0.1,19,0.0,21.3,-10.9,0.0,22.568,0.277
0.1,20,0.0,-19.9,-8.1,3.0,5.642,0.277
0.1,21,0.0,-9.5,0.5,2.0,7.523,0.277
0.1,22,0.0,-19.2,-18.3,2.0,7.523,0.277
0.1,23,0.0,-18.2,2.0,2.0,7.523,0.277
0.1,24,0.0,-21.0,-13.9,2.0,7.523,0.277
0.1,25,0.0,-6.7,-4.4,2.0,7.523,0.277
0.2,17,0.0,-6.3,-13.8,1.0,11.284,0.277
0.2,18,0.0,4.9,-21.8,0.0,22.568,0.277
0.2,19,0.0,21.3,-10.8,0.0,22.568,0.277
0.2,20,0.0,-19.9,-8.2,3.0,5.642,0.277
0.2,21,0.0,-9.5,0.6,2.0,7.523,0.277
0.2,22,0.0,-19.2,-18.4,2.0,7.523,0.277
0.2,23,0.0,-18.2,2.1,2.0,7.523,0.277
0.2,24,0.0,-20.9,-13.8,2.0,7.523,0.277
0.2,25,0.0,-6.7,-4.4,2.0,7.523,0.277
0.3,17,0.0,-6.2,-13.8,1.0,11.284,0.277
0.3,18,0.0,4.8,-21.8,0.0,22.568,0.277
0.3,19,0.0,21.2,-10.7,0.0,22.568,0.277
0.3,20,0.0,-19.9,-8.3,3.0,5.642,0.277
0.3,21,0.0,-9.5,0.5,2.0,7.523,0.277
0.3,22,0.0,-19.2,-18.4,2.0,7.523,0.277
0.3,23,0.0,-18.2,2.0,2.0,7.523,0.277
0.3,24,0.0,-20.8,-13.8,2.0,7.523,0.277
0.3,25,0.0,-6.6,-4.4,2.0,7.523,0.277
0.4,17,0.0,-6.1,-13.8,1.0,11.284,0.277
0.4,18,0.0,4.7,-21.8,0.0,22.568,0.277
0.4,19,0.0,21.2,-10.8,0.0,22.568,0.277
0.4,20,0.0,-19.9,-8.3,3.0,5.642,0.277
0.4,21,0.0,-9.4,0.5,2.0,7.523,0.277
0.4,22,0.0,-19.3,-18.4,2.0,7.523,0.277
0.4,23,0.0,-18.1,1.9,2.0,7.523,0.277
0.4,24,0.0,-20.8,-13.7,2.0,7.523,0.277
0.4,25,0.0,-6.6,-4.4,2.0,7.523,0.277
0.5,17,0.0,-6.0,-13.9,1.0,11.284,0.277
0.5,18,0.0,4.8,-21.8,0.0,22.568,0.277
0.5,19,0.0,21.2,-10.9,0.0,22.568,0.277
0.5,20,0.0,-19.9,-8.2,3.0,5.642,0.277
0.5,21,0.0,-9.4,0.4,2.0,7.523,0.277
0.5,22,0.0,-19.3,-18.5,2.0,7.523,0.277
0.5,23,0.0,-18.1,2.0,2.0,7.523,0.277
0.5,24,0.0,-20.8,-13.6,2.0,7.523,0.277
0.5,25,0.0,-6.7,-4.4,2.0,7.523,0.277
0.6,17,0.0,-5.9,-13.9,1.0,11.284,0.277
0.6,18,0.0,4.9,-21.8,0.0,22.568,0.277
0.6,19,0.0,21.1,-10.8,0.0,22.568,0.277
0.6,20,0.0,-19.9,-8.1,3.0,5.642,0.277
0.6,21,0.0,-9.4,0.3,2.0,7.523,0.277
0.6,22,0.0,-19.2,-18.6,2.0,7.523,0.277
0.6,23,0.0,-18.1,2.0,2.0,7.523,0.277
0.6,24,0.0,-20.8,-13.5,2.0,7.523,0.277
0.6,25,0.0,-6.7,-4.5,2.0,7.523,0.277
0.7,17,0.0,-5.8,-13.9,1.0,11.284,0.277
0.7,18,0.0,4.8,-21.8,0.0,22.568,0.277
0.7,19,0.0,21.1,-10.8,0.0,22.568,0.277
0.7,20,0.0,-20.0,-8.0,3.0,5.642,0.277
0.7,21,0.0,-9.2,0.2,2.0,7.523,0.277
0.7,22,0.0,-19.1,-18.6,2.0,7.523,0.277
0.7,23,0.0,-18.1,1.9,2.0,7.523,0.277
0.7,24,0.0,-20.8,-13.6,2.0,7.523,0.277
0.7,25,0.0,-6.6,-4.4,2.0,7.523,0.277
0.8,17,0.0,-5.8,-13.9,1.0,11.284,0.277
0.8,18,0.0,4.8,-21.8,0.0,22.568,0.277
0.8,19,0.0,21.1,-10.9,0.0,22.568,0.277
0.8,20,0.0,-20.0,-7.9,3.0,5.642,0.277
0.8,21,0.0,-9.0,0.1,2.0,7.523,0.277
0.8,22,0.0,-19.1,-18.7,2.0,7.523,0.277
0.8,23,0.0,-18.1,1.9,2.0,7.523,0.277
0.8,24,0.0,-20.8,-13.6,2.0,7.523,0.277
0.8,25,0.0,-6.5,-4.3,2.0,7.523,0.277
0.9,17,0.0,-5.8,-13.9,1.0,11.284,0.277
0.9,18,0.0,4.9,-21.7,0.0,22.568,0.277
0.9,19,0.0,21.2,-10.9,0.0,22.568,0.277
0.9,20,0.0,-19.9,-7.9,3.0,5.642,0.277
0.9,21,0.0,-8.8,0.1,2.0,7.523,0.277
0.9,22,0.0,-19.1,-18.6,2.0,7.523,0.277
0.9,23,0.0,-18.1,2.0,2.0,7.523,0.277
0.9,24,0.0,-20.8,-13.5,2.0,7.523,0.277
0.9,25,0.001,-6.3,-4.2,2.0,7.523,0.276
1.0,17,0.0,-5.7,-13.6,1.0,11.284,0.277
1.0,18,0.0,5.0,-21.7,0.0,22.568,0.277
1.0,19,0.001,21.1,-10.9,0.0,22.568,0.276
1.0,20,0.0,-19.9,-7.9,3.0,5.642,0.277
1.0,21,0.001,-8.6,0.2,2.0,7.523,0.276
1.0,22,0.0,-19.0,-18.5,2.0,7.523,0.277
1.0,23,0.0,-18.1,2.1,2.0,7.523,0.277
1.0,24,0.0,-20.9,-13.5,2.0,7.523,0.277
