Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.32,6.74,-0.57,5.0,-0.75,1.74,1.895,0.0,0.962,330.0,1.0
0.1,-1.32,6.74,-0.49,5.36,-0.83,1.38,1.61,0.001,0.968,329.95657,1.0
0.2,-1.31,6.74,-0.29,5.74,-1.02,1.0,1.428,0.001,0.971,329.95278,1.0
0.3,-1.3,6.72,0.25,5.54,-1.55,1.18,1.948,0.002,0.961,329.90852,1.0
0.4,-1.3,6.72,0.47,5.17,-1.77,1.55,2.353,0.003,0.953,329.90451,1.0
0.5,-1.29,6.73,0.53,5.46,-1.82,1.27,2.219,0.003,0.956,329.85954,1.0
0.6,-1.27,6.72,1.13,5.53,-2.4,1.19,2.679,0.004,0.946,329.81515,0.999
0.7,-1.25,6.73,1.71,5.36,-2.96,1.37,3.262,0.005,0.935,329.81073,0.999
0.8,-1.07,5.76,2.29,5.4,-3.36,0.36,3.379,0.005,0.932,329.66999,0.999
0.9,-0.01,5.62,2.27,5.03,-2.28,0.59,2.355,0.006,0.953,329.56127,0.999
1.0,-1.22,6.65,2.19,5.14,-3.41,1.51,3.729,0.007,0.925,329.46459,0.998
1.1,0.13,5.62,2.28,5.38,-2.15,0.24,2.163,0.007,0.957,329.31106,0.998
1.2,0.1,5.8,2.75,5.56,-2.65,0.24,2.661,0.008,0.947,329.1472,0.997
1.3,0.2,6.0,3.1,5.11,-2.9,0.89,3.033,0.009,0.939,329.01495,0.997
1.4,0.21,5.94,3.58,4.74,-3.37,1.2,3.577,0.009,0.928,328.83582,0.996
1.5,2.67,6.51,4.02,4.86,-1.35,1.65,2.132,0.01,0.957,328.67987,0.996
1.6,2.84,6.26,4.47,4.96,-1.63,1.3,2.085,0.011,0.958,328.55082,0.996
1.7,2.88,6.25,4.95,5.0,-2.07,1.25,2.418,0.011,0.952,328.4206,0.995
1.8,3.66,6.67,4.83,4.62,-1.17,2.05,2.36,0.012,0.953,328.25827,0.995
1.9,3.08,6.56,4.8,4.75,-1.72,1.81,2.497,0.013,0.95,328.08782,0.994
2.0,-0.69,6.52,4.86,4.23,-5.55,2.29,6.004,0.013,0.88,327.96352,0.994
2.1,1.38,6.78,4.84,4.36,-3.46,2.42,4.222,0.014,0.916,327.81239,0.993
2.2,3.12,6.46,4.74,3.93,-1.62,2.53,3.004,0.015,0.94,327.66602,0.993
2.3,6.22,7.04,5.18,3.52,1.04,3.52,3.67,0.015,0.927,327.51823,0.992
2.4,7.4,7.22,5.1,3.6,2.3,3.62,4.289,0.016,0.914,327.36265,0.992
2.5,7.22,7.5,4.93,3.6,2.29,3.9,4.523,0.017,0.91,327.21575,0.992
2.6,7.33,7.24,4.81,3.15,2.52,4.09,4.804,0.017,0.904,327.0775,0.991
2.7,7.26,7.24,4.65,3.15,2.61,4.09,4.852,0.018,0.903,326.91407,0.991
2.8,7.2,7.26,4.42,3.0,2.78,4.26,5.087,0.019,0.898,326.74097,0.99
2.9,7.15,7.25,4.2,2.72,2.95,4.53,5.406,0.019,0.892,326.58898,0.99
3.0,0.08,6.91,4.23,2.17,-4.15,4.74,6.3,0.02,0.874,326.4413,0.989
3.1,2.48,6.95,4.57,1.67,-2.09,5.28,5.679,0.021,0.886,326.28222,0.989
3.2,5.86,7.23,4.95,1.24,0.91,5.99,6.059,0.021,0.879,326.14978,0.988
3.3,6.82,7.3,5.23,0.72,1.59,6.58,6.769,0.022,0.865,325.98471,0.988
