Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,7,47520,100.0,12.6,3.0,-208.314,,,,12.6,3.0,-166.751,1,,,,
0.0,2,seeker,7,47520,100.0,-1.2,10.8,-180.56,,,,-1.2,10.8,-119.041,2,,,,
0.0,3,seeker,7,47520,100.0,-0.2,7.5,-101.735,,,,-0.2,7.5,-56.133,3,,,,
0.0,4,seeker,7,47520,100.0,7.7,3.8,-111.066,,,,7.7,3.8,-72.861,4,,,,
0.0,5,explorer,10,47520,100.0,3.1,12.1,-229.8,,,,3.1,12.1,-155.5,5,,,,
0.0,6,explorer,10,47520,100.0,4.5,14.1,-305.1,,,,4.5,14.1,-218.4,6,,,,
0.0,7,explorer,10,47520,100.0,-14.9,-4.5,-203.3,,,,-14.9,-4.5,-241.6,7,,,,
0.0,8,explorer,10,47520,100.0,1.6,-2.4,-5.4,,,,1.6,-2.4,-8.0,8,,,,
0.0,9,explorer,10,47520,100.0,0.8,10.0,-161.0,,,,0.8,10.0,-100.8,9,,,,
0.0,10,explorer,10,47520,100.0,6.8,-13.6,-179.2,,,,6.8,-13.6,-232.3,10,,,,
0.0,11,explorer,10,47520,100.0,-13.8,-5.5,-177.9,,,,-13.8,-5.5,-219.7,11,,,,
0.0,12,explorer,10,47520,100.0,14.2,10.0,-381.6,,,,14.2,10.0,-301.3,12,,,,
0.0,13,explorer,10,47520,100.0,14.3,4.3,-273.3,,,,14.3,4.3,-222.7,13,,,,
0.0,14,explorer,10,47520,100.0,-14.1,13.4,-432.6,,,,-14.1,13.4,-377.0,14,,,,
0.0,15,explorer,10,47520,100.0,10.3,-3.9,-124.8,,,,10.3,-3.9,-122.2,15,,,,
0.0,16,explorer,10,47520,100.0,10.8,1.2,-146.9,,,,10.8,1.2,-117.5,16,,,,
0.0,17,explorer,10,47520,100.0,-1.9,-0.7,-4.9,,,,-1.9,-0.7,-4.1,17,,,,
0.0,18,explorer,10,47520,100.0,-13.8,0.9,-183.4,,,,-13.8,0.9,-192.2,18,,,,
0.0,19,explorer,10,47520,100.0,1.5,-10.9,-74.0,,,,1.5,-10.9,-120.9,19,,,,
0.0,20,isocontour,7,47520,100.0,-14.5,5.2,-250.3,,,,-14.5,5.2,-237.9,20,,,,
0.0,21,isocontour,7,47520,100.0,-14.2,13.3,-433.0,,,,-14.2,13.3,-378.0,21,,,,
0.0,22,isocontour,7,47520,100.0,-7.9,-11.5,-130.1,,,,-7.9,-11.5,-193.8,22,,,,
0.0,23,isocontour,7,47520,100.0,-7.2,-14.2,-177.5,,,,-7.2,-14.2,-254.6,23,,,,
0.0,24,isocontour,7,47520,100.0,-8.8,4.6,-116.9,,,,-8.8,4.6,-98.7,24,,,,
0.0,25,isocontour,7,47520,100.0,7.8,2.1,-94.0,,,,7.8,2.1,-64.5,25,,,,
0.0,26,isocontour,7,47520,100.0,-7.9,10.4,-220.1,,,,-7.9,10.4,-170.7,26,,,,
0.0,27,isocontour,7,47520,100.0,12.4,-8.1,-202.4,,,,12.4,-8.1,-218.5,27,,,,
0.0,28,isocontour,7,47520,100.0,-1.3,-8.3,-33.0,,,,-1.3,-8.3,-70.6,28,,,,
0.0,29,isocontour,7,47520,100.0,4.9,13.1,-277.2,,,,4.9,13.1,-195.0,29,,,,
0.0,30,isocontour,7,47520,100.0,2.5,-8.6,-46.5,,,,2.5,-8.6,-79.9,30,,,,
0.0,31,isocontour,7,47520,100.0,12.2,6.6,-252.9,,,,12.2,6.6,-193.3,31,,,,
0.0,32,isocontour,7,47520,100.0,14.5,-2.7,-232.5,,,,14.5,-2.7,-217.5,32,,,,
0.0,33,isocontour,7,47520,100.0,-1.3,0.9,-12.4,,,,-1.3,0.9,-2.5,33,,,,
0.0,34,isocontour,7,47520,100.0,-5.4,7.5,-123.8,,,,-5.4,7.5,-85.8,34,,,,
0.0,35,isocontour,7,47520,100.0,-2.9,-3.6,-5.4,,,,-2.9,-3.6,-20.8,35,,,,
0.0,36,isocontour,7,47520,100.0,4.7,2.1,-52.0,,,,4.7,2.1,-26.7,36,,,,
0.0,37,isocontour,7,47520,100.0,-13.0,11.0,-334.7,,,,-13.0,11.0,-290.2,37,,,,
0.0,38,isocontour,7,47520,100.0,6.7,12.7,-289.5,,,,6.7,12.7,-206.5,38,,,,
0.0,39,isocontour,7,47520,100.0,4.8,-6.1,-43.9,,,,4.8,-6.1,-61.1,39,,,,
0.0,Target,,,,,-0.75,-2.58,-7.239,-1.33,-0.01,,,,,,,,,
0.1,1,seeker,7,47519.09,100.0,12.5,3.0,-206.882,-0.9,-0.1,0.9,7.8,2.1,-64.5,25,8,1,4,3
0.1,2,seeker,7,47519.09,100.0,-1.2,10.8,-175.469,0.3,-0.8,0.9,-0.2,7.5,-56.133,3,7,1,3,3
0.1,3,seeker,7,47519.41,100.0,-0.3,7.4,-98.223,-0.2,-0.7,0.7,-1.3,0.9,-2.5,33,7,1,4,2
0.1,4,seeker,7,47519.24,100.0,7.6,3.7,-109.417,-0.5,-0.7,0.9,1.6,-2.4,-5.4,8,11,1,7,3
0.1,5,explorer,10,47515.44,99.99,3.1,12.2,-231.8,-0.1,1.5,1.5,-0.2,7.5,-56.1,3,6,2,2,2
0.1,6,explorer,10,47518.25,100.0,4.5,14.2,-305.9,0.8,0.8,1.1,0.8,10.0,-100.8,9,5,1,2,2
0.1,7,explorer,10,47516.65,99.99,-15.0,-4.5,-205.2,-1.4,0.2,1.4,-13.8,-5.5,-177.9,11,2,0,2,0
0.1,8,explorer,10,47510.45,99.98,1.6,-2.2,-5.9,0.3,1.9,1.9,-1.3,0.9,-2.5,33,10,0,4,6
0.1,9,explorer,10,47509.7,99.98,0.7,9.8,-154.1,-1.1,-1.7,2.0,-0.2,7.5,-56.1,3,7,2,2,3
0.1,10,explorer,10,47516.04,99.99,6.9,-13.8,-186.7,0.6,-1.3,1.4,2.5,-8.6,-46.5,30,2,0,1,1
0.1,11,explorer,10,47511.16,99.98,-13.7,-5.7,-174.7,1.1,-1.6,1.9,-13.7,-5.7,-177.9,11,2,0,2,0
0.1,12,explorer,10,47513.87,99.99,14.2,10.2,-385.2,-0.1,1.7,1.7,10.8,1.2,-117.5,16,3,0,2,1
0.1,13,explorer,10,47511.83,99.98,14.5,4.3,-280.4,1.7,0.6,1.8,7.8,2.1,-64.5,25,8,2,3,3
0.1,14,explorer,10,47518.64,100.0,-14.0,13.5,-429.2,0.3,1.0,1.0,-7.9,10.4,-170.7,26,3,0,0,3
0.1,15,explorer,10,47515.87,99.99,10.4,-4.0,-127.8,0.2,-1.5,1.5,1.6,-2.4,-5.4,8,7,0,3,4
0.1,16,explorer,10,47515.35,99.99,10.9,1.0,-149.1,0.9,-1.3,1.6,1.6,-2.4,-5.4,8,10,2,4,4
0.1,17,explorer,10,47516.72,99.99,-2.0,-0.7,-4.6,-1.4,-0.0,1.4,-1.3,0.9,-2.5,33,3,0,1,2
0.1,18,explorer,10,47518.3,100.0,-13.9,1.0,-182.0,-0.3,1.0,1.0,-8.8,4.6,-98.7,24,4,0,2,2
0.1,19,explorer,10,47519.46,100.0,1.5,-11.0,-77.4,0.0,-0.7,0.7,1.6,-2.4,-5.4,8,5,0,2,3
0.1,20,isocontour,7,47519.39,100.0,-14.5,5.3,-246.1,0.5,0.6,0.8,-8.8,4.6,-98.7,24,5,0,3,2
0.1,21,isocontour,7,47519.99,100.0,-14.1,13.3,-426.9,0.1,-0.1,0.1,-7.9,10.4,-170.7,26,3,0,1,2
0.1,22,isocontour,7,47519.24,100.0,-7.9,-11.4,-129.0,0.6,0.5,0.8,1.5,-10.9,-74.0,19,4,0,3,1
0.1,23,isocontour,7,47519.82,100.0,-7.1,-14.3,-178.5,0.5,-0.1,0.5,1.5,-10.9,-74.0,19,2,0,1,1
0.1,24,isocontour,7,47519.71,100.0,-8.8,4.6,-113.5,-0.1,-0.6,0.6,-1.9,-0.7,-4.1,17,5,0,2,3
0.1,25,isocontour,7,47518.43,100.0,7.8,2.0,-94.4,0.5,-0.9,1.0,1.6,-2.4,-5.4,8,8,2,4,2
0.1,26,isocontour,7,47519.99,100.0,-7.9,10.4,-216.7,-0.0,0.2,0.2,-5.4,7.5,-85.8,34,7,1,2,4
0.1,27,isocontour,7,47519.41,100.0,12.3,-8.0,-204.3,-0.2,0.7,0.7,10.8,1.2,-117.5,16,4,0,3,1
0.1,28,isocontour,7,47519.97,100.0,-1.3,-8.3,-33.9,0.2,0.2,0.3,-1.9,-0.7,-4.1,17,7,0,4,3
0.1,29,isocontour,7,47518.87,100.0,4.9,13.0,-272.0,0.1,-0.9,0.9,0.8,10.0,-100.8,9,6,1,4,1
0.1,30,isocontour,7,47518.2,100.0,2.6,-8.6,-49.1,1.1,-0.0,1.1,-1.9,-0.7,-4.1,17,7,0,5,2
0.1,31,isocontour,7,47518.52,100.0,12.1,6.6,-250.0,-1.0,-0.3,1.0,7.8,2.1,-64.5,25,6,2,3,1
0.1,32,isocontour,7,47519.93,100.0,14.5,-2.7,-234.4,-0.2,0.3,0.4,10.8,1.2,-117.5,16,5,1,3,1
0.1,33,isocontour,7,47516.12,99.99,-1.3,1.0,-12.5,0.1,1.4,1.4,-1.3,1.0,-2.5,33,6,1,3,2
0.1,34,isocontour,7,47516.28,99.99,-5.3,7.5,-119.1,1.4,-0.3,1.4,-1.9,-0.7,-4.1,17,7,2,3,2
0.1,35,isocontour,7,47518.01,100.0,-2.9,-3.7,-5.6,-0.1,-1.1,1.1,-1.3,0.9,-2.5,33,5,0,3,2
0.1,36,isocontour,7,47519.94,100.0,4.7,2.1,-51.7,0.1,-0.3,0.3,-1.3,0.9,-2.5,33,9,1,6,2
0.1,37,isocontour,7,47516.5,99.99,-12.9,10.9,-324.9,0.9,-1.1,1.4,-7.9,10.4,-170.7,26,4,0,1,3
0.1,38,isocontour,7,47519.75,100.0,6.7,12.7,-285.8,0.0,-0.6,0.6,0.8,10.0,-100.8,9,5,0,4,1
0.1,39,isocontour,7,47517.32,99.99,5.0,-6.1,-46.8,1.2,0.2,1.2,-1.9,-0.7,-4.1,17,8,0,6,2
0.1,Target,,,,,-0.83,-2.48,-0.018,-0.81,1.06,,,,,,,,,
0.2,1,seeker,7,47518.16,100.0,12.4,3.0,-204.092,-0.8,-0.4,0.9,1.6,-2.4,-5.4,8,8,1,4,3
0.2,2,seeker,7,47518.44,100.0,-1.2,10.7,-176.586,-0.1,-0.8,0.8,-1.3,0.9,-2.5,33,7,1,3,3
0.2,3,seeker,7,47518.31,100.0,-0.3,7.3,-98.664,-0.1,-0.9,0.9,-1.3,0.9,-2.5,33,8,1,5,2
0.2,4,seeker,7,47518.71,100.0,7.5,3.7,-108.439,-0.7,-0.3,0.8,-1.3,0.9,-2.5,33,11,1,7,3
0.2,5,explorer,10,47506.74,99.97,3.0,12.4,-238.7,-1.1,1.6,1.9,-1.3,0.9,-2.5,33,6,2,2,2
0.2,6,explorer,10,47512.22,99.98,4.6,14.3,-314.9,0.9,1.4,1.7,-0.2,7.5,-56.1,3,5,1,2,2
0.2,7,explorer,10,47516.13,99.99,-15.0,-4.6,-207.0,-0.1,-0.7,0.7,-8.8,4.6,-98.7,24,2,0,2,0
0.2,8,explorer,10,47502.01,99.96,1.7,-2.0,-6.5,1.3,1.3,1.8,-1.3,0.9,-2.5,33,10,0,4,6
0.2,9,explorer,10,47499.85,99.96,0.6,9.7,-152.1,-0.7,-1.8,1.9,-1.3,0.9,-2.5,33,7,2,2,3
